decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits
216,2211.86666666709,1,276,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1205621,0,15,0,0,0
217,2223.37777777815,1,277,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1201197,0,15,0,0,0
218,2234.88888888921,1,278,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1248246,0,15,0,0,0
219,2246.40000000027,1,279,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1196423,0,15,0,0,0
220,2257.95555555578,1,280,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1209624,0,15,0,0,0
221,2269.46666666684,1,281,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1207954,0,15,0,0,0
222,2280.9777777779,1,282,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1212777,0,15,0,0,0
223,2292.48888888896,1,283,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1246788,0,15,0,0,0
224,2304.00000000002,1,284,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1255643,0,15,0,0,0
225,2315.55555555553,1,285,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1289468,0,15,0,0,0
226,2327.06666666659,1,286,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1251878,0,15,0,0,0
227,2338.57777777765,1,287,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1219809,0,15,0,0,0
228,2350.08888888871,1,288,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1272483,0,15,0,0,0
229,2361.64444444422,1,289,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1250002,0,15,0,0,0
230,2373.15555555528,1,290,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1269467,0,15,0,0,0
231,2384.66666666634,1,291,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1405279,0,15,0,0,0
232,2396.1777777774,1,292,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1283734,0,15,0,0,0
233,2407.68888888846,1,293,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1257744,0,15,0,0,0
234,2419.24444444397,1,294,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1310302,0,15,0,0,0
235,2430.75555555503,1,295,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1308885,0,15,0,0,0
236,2442.26666666609,1,296,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1322094,0,15,0,0,0
237,2453.77777777715,1,297,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1323443,0,15,0,0,0
238,2465.28888888821,1,298,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1279765,0,15,0,0,0
239,2476.84444444372,1,299,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1321554,0,15,0,0,0
240,2488.35555555478,1,300,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1306118,0,15,0,0,0
241,2499.86666666584,1,301,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1335827,0,15,0,0,0
242,2511.3777777769,1,302,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1325702,0,15,0,0,0
243,2522.88888888797,1,303,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1318489,0,15,0,0,0
244,2534.44444444347,1,304,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1340006,0,15,0,0,0
245,2545.95555555453,1,305,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1315127,0,15,0,0,0
246,2557.46666666559,1,306,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1340645,0,15,0,0,0
247,2568.97777777666,1,307,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1305194,0,15,0,0,0
248,2580.48888888772,1,308,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1365638,0,15,0,0,0
249,2592.04444444322,1,309,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.138317,0,15,0,0,0
250,2603.55555555428,1,310,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1398263,0,15,0,0,0
251,2615.06666666535,1,311,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1388777,0,15,0,0,0
252,2626.57777777641,1,312,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1358006,0,15,0,0,0
253,2638.08888888747,1,313,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1466043,0,15,0,0,0
254,2649.64444444297,1,314,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1384495,0,15,0,0,0
255,2661.15555555403,1,315,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1390796,0,15,0,0,0
256,2672.6666666651,1,316,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1386114,0,15,0,0,0
257,2684.17777777616,1,317,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1374442,0,15,0,0,0
258,2695.68888888722,1,318,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1480556,0,15,0,0,0
259,2707.24444444272,1,319,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1408343,0,15,0,0,0
260,2718.75555555379,1,320,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1400194,0,15,0,0,0
261,2730.26666666485,1,321,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1400058,0,15,0,0,0
262,2741.77777777591,1,322,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.144269,0,15,0,0,0
263,2753.28888888697,1,323,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1488486,0,15,0,0,0
264,2764.84444444248,1,324,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1443013,0,15,0,0,0
265,2776.35555555354,1,325,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1444236,0,15,0,0,0
266,2787.8666666646,1,326,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1457473,0,15,0,0,0
267,2799.37777777566,1,327,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1487139,0,15,0,0,0
268,2805.28888888675,1,327,2,98,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.158158,0,15,0,0,0
269,2810.88888888672,1,328,2,98,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1468713,0,15,0,0,0
270,2822.44444444223,1,329,2,98,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.146671,0,15,0,0,0
271,2833.95555555329,1,330,2,98,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1530793,0,15,0,0,0
272,2845.46666666435,1,331,2,98,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1502709,0,15,0,0,0
273,2848.79999999767,1,331,2,98,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.153024,0,15,0,0,0
274,2856.97777777541,1,332,2,97,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1506378,0,15,0,0,0
275,2858.84444444207,1,332,2,97,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1496439,0,15,0,0,0
276,2868.48888888647,1,333,2,97,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1466986,0,15,0,0,0
277,2868.88888888647,1,333,2,97,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1496946,0,15,0,0,0
278,2880.04444444198,1,334,2,96,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1521355,0,15,0,0,0
279,2883.24444444196,1,334,2,96,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.152092,0,15,0,0,0
280,2891.55555555304,1,335,2,96,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.2250494,0,15,0,0,0
281,2898.26666666412,1,336,2,97,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1701183,0,15,0,0,0
282,2903.0666666641,1,337,2,97,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1558239,0,15,0,0,0
283,2914.57777777516,1,338,2,97,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1566199,0,15,0,0,0
284,2920.66666666402,1,338,2,97,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.2969792,0,15,0,0,0
285,2926.08888888622,1,339,2,97,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1577759,0,15,0,0,0
286,2930.71111110843,1,339,2,98,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1623476,0,15,0,0,0
287,2937.64444444173,1,339,2,98,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1580255,0,15,0,0,0
288,2945.59999999725,1,339,2,98,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.3350924,0,15,0,0,0
289,2949.15555555279,1,340,2,98,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1634469,0,15,0,0,0
290,2960.66666666385,1,341,2,98,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1658017,0,15,0,0,0
291,2972.17777777491,1,342,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1681711,0,15,0,0,0
292,2983.68888888597,1,343,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1685472,0,15,0,0,0
293,2995.24444444148,1,344,2,100,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1691311,0,15,0,0,0
294,3006.75555555254,1,345,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1672326,0,15,0,0,0
295,3018.2666666636,1,346,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1712086,0,15,0,0,0
296,3029.77777777466,1,347,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1840851,0,15,0,0,0
297,3041.28888888573,1,348,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.177817,0,15,0,0,0
298,3048.7999999968,1,348,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1674259,0,15,0,0,0
299,3052.84444444123,1,349,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.1711906,0,15,0,0,0
300,3064.35555555229,1,350,2,99,0,6,10,0,0.05,0.01,0,0,0,0,0,0,0,0.180353,0,15,0,0,0
