decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits
328,3325.2888888845,1,88,1,91,3,2,15.8431972001763,24.6885157783666,0.0667070034790501,0.0158431972001763,24,1,17,1,1,1,-86.8561934724269,0.1060458,0,10.6506859226795,1,0,19
329,3333.28888888446,1,88,1,92,5,2,15.8146581283866,24.6999254160668,0.0666164280331575,0.0158146581283866,36,3,24,1,2,4,-93.1784765944456,0.0900418,0,10.6393894866772,3,1,35
330,3335.37777777334,1,87,1,91,3,1,15.7132960053334,24.6211856421598,0.0667066406835557,0.0157132960053334,22,1,16,1,1,1,-81.6247218375494,0.1206177,0,10.626773134306,1,0,17
331,3343.37777777331,1,87,1,91,5,1,15.7232655237917,24.6055313109161,0.0666367847004333,0.0157232655237917,32,1,22,1,1,1,-101.898245967705,0.1180489,0,10.6412388825661,1,0,41
332,3353.46666666216,1,87,1,90,5,2,15.7271140249122,24.5804894025725,0.0664684014869888,0.0157271140249122,38,2,26,1,2,3,-109.560365406016,0.0785449,0,10.6354311182084,2,1,42
333,3373.5999999954,1,87,1,89,6,1,15.7817529695617,24.6899201509868,0.0663906550347479,0.0157817529695617,37,2,25,1,1,2,-117.296941017563,0.1104536,0,10.6556497493732,2,0,48
334,3385.64444443979,1,87,1,89,3,1,15.760532150776,24.6805555555555,0.0663235294117647,0.015760532150776,22,1,15,1,1,1,-80.9653650039708,0.1175278,0,10.6407185628742,1,0,18
335,3395.73333332864,1,87,1,89,3,1,15.7441095132742,24.6240051903112,0.0662562298446203,0.0157441095132742,19,3,11,1,1,5,-77.3189179175788,0.1736336,0,10.6213992537313,2,3,19
336,3405.82222221748,1,87,1,89,4,0,15.6847238417445,24.6087908551509,0.0665107440432685,0.0156847238417445,16,1,10,1,0,3,-70.7193495688663,0.0069648,0,10.6198651011812,3,0,24
337,3415.91111110633,1,87,1,90,4,0,15.6715767222357,24.55752228639,0.0665013854455301,0.0156715767222357,15,1,9,1,0,2,-67.9158581013297,0.0070285,0,10.6027284648954,2,0,21
338,3423.86666666185,1,87,1,90,6,0,15.6652078774617,24.5171232876712,0.0665017462165308,0.0156652078774617,26,1,15,0,0,4,-108.652137042621,0.0120111,0,10.6059259259259,4,0,47
339,3446.08888888398,1,89,1,90,3,1,15.6767857802319,24.5889311210486,0.0663960568280661,0.0156767857802319,21,1,14,1,1,2,-89.4560631583058,0.1950819,0,10.5587763049209,2,0,18
340,3466.22222221722,1,89,1,90,3,1,15.6887597921541,24.577272165866,0.0663390663390663,0.0156887597921541,20,1,13,1,1,1,-75.1496795822418,0.2240648,0,10.527983544735,1,0,16
341,3474.1333333283,1,89,1,90,5,1,15.6773400513285,24.5291715088813,0.0662919729067589,0.0156773400513285,33,1,22,0,1,3,-101.338853922132,0.0825022,0,10.5278487935928,3,0,42
342,3486.35555555047,1,90,1,89,3,2,15.6887366433678,24.6003659611991,0.0661216293746414,0.0156887366433678,18,1,12,1,1,1,-71.3451382190695,0.0940456,0,10.5123656869078,1,0,15
343,3506.48888888372,1,90,1,89,3,2,15.753522743974,24.6716186702237,0.0660944206008584,0.015753522743974,17,1,11,1,1,2,-58.4227312035896,0.0993449,0,10.5175253001676,2,0,14
344,3516.57777777256,1,90,1,90,3,2,15.7697714182864,24.6669059684682,0.0660767803624946,0.0157697714182864,25,2,15,1,2,5,-60.5496401839379,0.1116953,0,10.5207552833813,2,3,12
345,3524.39999999475,1,89,1,89,4,1,15.7354918442187,24.6363761197364,0.0661262798634812,0.0157354918442187,33,1,21,1,1,2,-112.338647966484,0.1186367,0,10.528062888578,2,0,40
346,3526.66666666141,1,89,1,90,4,2,15.7090341029513,24.5651338656889,0.0659589525831564,0.0157090341029513,23,2,14,1,1,2,-76.31974647923,0.1067331,0,10.5178303045622,1,1,23
347,3534.4888888836,1,81,1,86,4,1,15.6645299145299,24.5183946488294,0.0660270880361174,0.0156645299145299,31,2,17,1,1,3,-105.308648877843,0.1198942,0,10.5179340028694,2,1,38
348,3554.62222221684,1,82,1,86,5,1,15.7044246946413,24.6035986882713,0.0660205084983846,0.0157044246946413,29,1,16,1,0,2,-114.794073586158,0.0992594,0,10.5293574985469,2,0,46
349,3556.84444443905,1,88,1,86,4,1,15.6952590528424,24.5596910760424,0.0658925573587017,0.0156952590528424,21,1,13,1,0,2,-101.451125613983,0.1164566,0,10.5305797918643,2,0,31
350,3587.0222222167,1,88,1,86,4,1,15.8439373348894,24.8449781464047,0.0658390291532989,0.0158439373348894,21,1,13,1,0,1,-91.7596042363822,0.1277126,0,10.5626248899263,1,0,29
351,3594.84444443889,1,81,1,86,4,1,15.869832033187,24.8557303036339,0.0657858136300417,0.015869832033187,17,1,10,1,0,3,-103.955766273462,0.1003752,0,10.5873491561318,3,0,29
352,3604.93333332774,1,80,1,87,4,2,15.879926233591,24.8418648010632,0.0657693908699875,0.015879926233591,16,2,9,1,0,5,-84.3735744839479,0.06586,0,10.5866174890607,5,0,26
353,3607.15555554995,1,87,1,87,4,2,15.8265853482595,24.7811007426694,0.0659005953205039,0.0158265853482595,19,1,12,1,0,1,-87.9418547175659,0.0976277,0,10.5806946991173,1,0,26
354,3617.24444443879,1,86,1,88,4,2,15.8079112071977,24.7225365437157,0.0658657829328915,0.0158079112071977,18,1,11,1,0,2,-74.5461634480434,0.1083517,0,10.5607474031279,2,0,25
355,3627.33333332764,1,86,1,88,3,2,15.8422159024869,24.7469908542116,0.0658402203856749,0.0158422159024869,23,2,13,1,1,3,-91.5114999372373,0.0794544,0,10.5762279349005,2,1,22
356,3645.15555554978,1,82,1,89,3,2,15.8878664376969,24.8409638113827,0.0659069064945764,0.0158878664376969,13,2,8,1,0,2,-90.2337737847502,0.0533376,0,10.606642406251,2,0,19
357,3655.24444443863,1,82,1,89,3,3,15.8836121676655,24.8568216390089,0.0660635964912281,0.0158836121676655,16,1,11,1,1,2,-84.1703357127658,0.0755385,0,10.6184480787999,2,0,17
358,3657.51111110529,1,88,1,89,4,3,15.8589213026863,24.7891876673058,0.0660557986870897,0.0158589213026863,25,2,14,1,1,3,-98.5451300836856,0.0770477,0,10.6092229767278,2,1,30
359,3677.64444443853,1,89,1,88,5,2,15.8947336769756,24.8675672043005,0.0661033119803734,0.0158947336769756,24,2,13,1,0,3,-99.5459412565376,0.0882561,0,10.6183826905416,3,0,31
360,3695.46666666068,1,82,1,88,2,2,15.9021961270819,24.901509690961,0.066159489199837,0.0159021961270819,7,1,2,1,0,3,-80.6812039959122,0.0615455,0,10.6232777968297,3,0,11
361,3705.55555554952,1,82,1,89,2,3,15.9155354353242,24.8935297834557,0.0662323561346363,0.0159155354353242,21,2,9,1,2,2,-51.9748335749933,0.0993084,0,10.624871809081,1,1,8
362,3715.64444443837,1,82,1,89,3,2,15.9168796926176,24.9177988798166,0.066314792258763,0.0159168796926176,13,2,6,1,0,3,-76.6721724578932,0.0652223,0,10.6402060700991,3,0,18
363,3745.82222221602,1,84,1,90,3,3,16.0015498437968,25.0724921119364,0.0664685220210754,0.0160015498437968,12,2,6,1,0,3,-76.0922476010264,0.0654963,0,10.6532645780082,3,0,16
364,3747.99999999378,1,83,1,90,3,3,15.9491359899033,25.0122958063881,0.0666306986781764,0.0159491359899033,22,3,10,1,1,7,-89.1619678462408,0.0872344,0,10.6471259175841,4,3,19
365,3765.95555554926,1,90,1,91,2,4,15.9149834966589,25.0308442969604,0.0668370091447014,0.0159149834966589,19,2,12,1,2,3,-78.04016778543,0.071245,0,10.6456888261635,2,1,12
366,3778.17777777143,1,90,1,90,4,3,15.9280835900195,25.0729139161506,0.066934942991281,0.0159280835900195,19,1,9,1,0,1,-84.2878826297876,0.096012,0,10.6543079241551,1,0,23
367,3788.26666666028,1,90,1,90,4,3,15.9535164737653,25.1632751952135,0.0668985817500669,0.0159535164737653,18,1,8,1,0,1,-81.7241220769885,0.1166366,0,10.6641152899501,1,0,22
368,3816.22222221571,1,92,1,90,3,3,15.9700598802395,25.1603773584905,0.0668713294180459,0.0159700598802395,16,2,9,1,1,3,-82.1851162586378,0.0795394,0,10.6254980079681,2,1,17
369,3826.31111110456,1,92,1,89,4,2,15.9180997349237,25.099699582027,0.0669952051145445,0.0159180997349237,14,2,8,1,0,3,-81.5518062850585,0.0627793,0,10.6050386313465,3,0,18
370,3848.57777777113,1,93,1,90,4,2,15.9043811193619,25.099101453993,0.0671363998936453,0.0159043811193619,24,3,14,1,1,4,-79.636663386208,0.0883985,0,10.5680427174707,2,2,22
371,3858.66666665997,1,92,1,89,5,1,15.8248031496063,25.043613707165,0.0673204346673734,0.0158248031496063,21,1,13,1,0,1,-92.9721264823651,0.1042144,0,10.5498687664042,1,0,30
372,3876.57777777101,1,93,1,89,3,2,15.8733758322417,25.0917649025187,0.0672657592176556,0.0158733758322417,11,2,6,1,0,2,-85.4804595343231,0.0730442,0,10.561501043936,2,0,14
373,3878.79999999322,1,92,1,89,4,2,15.832305611425,25.047393707239,0.0674320401161256,0.015832305611425,19,1,11,1,0,2,-98.1417365301837,0.0732063,0,10.5617600097104,2,0,28
374,3888.88888888206,1,92,1,90,4,3,15.8358831184292,25.0246054217154,0.0673950243517178,0.0158358831184292,21,1,13,0,1,3,-82.8252921658452,0.0867965,0,10.5572554122862,3,0,26
375,3898.97777777091,1,93,1,90,4,3,15.8470097056134,25.0910987005545,0.0673405093200315,0.0158470097056134,26,1,15,1,1,2,-74.3035081674895,0.1163707,0,10.5578129597138,2,0,23
376,3906.75555554865,1,93,1,90,3,3,15.8307259114328,25.0369019030045,0.0672422815279958,0.0158307259114328,9,1,5,1,0,2,-77.2570304684725,0.0965542,0,10.5538172742885,2,0,12
377,3929.15555554856,1,94,1,90,4,3,15.8579872422988,25.0517283122205,0.0672938716843068,0.0158579872422988,25,1,15,1,1,1,-83.6629597601861,0.0917125,0,10.5243085435359,1,0,21
378,3936.9333333263,1,93,1,91,3,3,15.851556780254,25.0134657449879,0.0672050013024225,0.015851556780254,13,2,5,1,1,3,-66.7334993746179,0.0758788,0,10.526902572215,2,1,10
379,3959.3333333262,1,92,1,90,4,2,15.8290511344677,24.9983185599215,0.0673514497464569,0.0158290511344677,22,3,12,1,1,4,-79.8400441796862,0.1205898,0,10.4852282450822,3,1,21
380,3969.42222221505,1,92,1,90,4,1,15.7832800170611,24.9941911516378,0.0675482950862181,0.0157832800170611,25,3,15,1,1,3,-102.482731466261,0.0965089,0,10.488633786848,2,1,23
381,3977.15555554835,1,93,1,89,4,1,15.727890580824,24.9739838313691,0.0677177565262342,0.015727890580824,20,2,12,1,1,2,-74.235258867012,0.1085779,0,10.4986174068176,1,1,18
382,3979.5111111039,1,84,1,88,5,0,15.6838352652794,24.9235569472416,0.0678009796339263,0.0156838352652794,22,1,14,1,0,2,-84.9376676873199,0.0091289,0,10.4957981546272,2,0,29
383,4017.3777777704,1,94,1,88,4,2,15.8785736875393,25.2048443775097,0.0677377892030848,0.0158785736875393,24,1,16,1,1,2,-96.5679965634604,0.0660011,0,10.5523434216056,2,0,23
384,4037.51111110364,1,95,1,89,4,2,15.9801771768611,25.3379385867347,0.0676576114812917,0.0159801771768611,24,1,16,1,1,2,-96.1050299197877,0.0935645,0,10.5866167495391,2,0,21
385,4039.82222221475,1,86,1,89,4,2,15.9612839199864,25.2799975858466,0.0675779253960143,0.0159612839199864,21,1,14,1,0,2,-106.216322674124,0.0765236,0,10.5808511198907,2,0,27
386,4057.64444443689,1,95,1,90,4,2,15.9696855345911,25.2654726368158,0.0675245254172506,0.0159696855345911,23,1,15,1,1,1,-82.4259824369576,0.0885263,0,10.566708281315,1,0,19
387,4077.77777777014,1,95,1,89,4,2,15.9870564434096,25.2652588436027,0.0674542682926829,0.0159870564434096,23,1,14,1,1,2,-70.1642278106333,0.1205206,0,10.5454993434168,2,0,19
388,4080.04444443679,1,88,1,89,3,2,15.9678728722848,25.2074432286514,0.067384420519316,0.0159678728722848,15,1,10,1,0,2,-92.6375315772062,0.0670081,0,10.5395885459746,2,0,20
389,4087.86666665898,1,94,1,90,3,3,15.9794324867393,25.1983358444735,0.0673830594184577,0.0159794324867393,28,2,17,1,2,2,-75.3515343331029,0.1210288,0,10.5539498332491,1,1,16
390,4097.95555554785,1,94,1,90,4,3,15.9891657566237,25.2336391734327,0.0673973293020912,0.0159891657566237,33,2,20,1,2,2,-77.3895067123067,0.1594353,0,10.5737993569761,1,1,23
391,4100.17777777008,1,86,1,89,3,2,15.941066596547,25.1775081245462,0.0673692133985698,0.015941066596547,15,1,10,1,0,1,-82.0036724333177,0.0842041,0,10.5683367436367,1,0,18
392,4107.99999999235,1,93,1,88,5,2,15.968414624352,25.1935691140803,0.0673678938141748,0.015968414624352,36,3,21,1,2,3,-97.9983975552044,0.0933876,0,10.5931036595578,1,2,29
393,4120.22222221465,1,86,1,86,3,0,15.9616661746082,25.2493023405352,0.0674395412615308,0.0159616661746082,14,1,9,1,0,1,-79.4515871359799,0.0077258,0,10.6084292388981,1,0,17
394,4138.04444443697,1,92,1,87,5,1,16.0678946930096,25.390084325397,0.0674464907914385,0.0160678946930096,26,1,14,1,0,3,-122.83985146101,0.0899061,0,10.6594846066232,3,0,36
395,4140.26666665921,1,87,1,87,3,1,16.0614419136373,25.3527992997239,0.0673530141404118,0.0160614419136373,21,1,14,1,1,1,-78.9264828967418,0.0914631,0,10.6618129084414,1,0,16
396,4148.08888888148,1,93,1,89,5,2,16.0660953811501,25.3332054705672,0.067301744401831,0.0160660953811501,32,2,18,1,1,2,-109.920287400764,0.0683714,0,10.6714968099459,2,0,33
397,4160.31111110377,1,89,1,90,3,2,16.0814077833175,25.3770192187611,0.0672828096118299,0.0160814077833175,11,1,7,1,0,1,-73.2209653166402,0.0975755,0,10.6818110093569,1,0,14
398,4168.13333332604,1,92,1,91,5,2,16.0748325179995,25.3398656695842,0.0673147920255969,0.0160748325179995,30,1,17,1,1,1,-95.7868855319611,0.0885473,0,10.6840016857178,1,0,31
399,4170.35555554828,1,89,1,91,3,2,16.0495365371835,25.2734081102774,0.0671897989210397,0.0160495365371835,10,1,6,1,0,2,-59.550905959813,0.1285627,0,10.6737209009424,2,0,13
400,4180.39999999278,1,88,1,91,3,2,16.0346083788706,25.2234957020057,0.0672299779573843,0.0160346083788706,9,1,5,1,0,2,-56.6973244807842,0.1058196,0,10.6573849878934,2,0,11
401,4190.44444443728,1,88,1,91,3,2,16.0054545454545,25.1514285714285,0.0672782874617737,0.0160054545454545,8,1,4,1,0,1,-53.7870606989951,0.123244,0,10.6316425120773,1,0,9
402,4198.17777777066,1,91,1,91,5,2,15.9867714635007,25.0960429526749,0.0673347183184651,0.0159867714635007,21,2,10,1,0,3,-92.7788913552184,0.085255,0,10.6257069678998,3,0,29
403,4200.48888888179,1,87,1,91,2,2,15.9318585563034,25.0293118796471,0.0674061433447099,0.0159318585563034,7,1,3,1,0,1,-61.4096326135937,0.0846439,0,10.614840700766,1,0,8
404,4208.22222221517,1,86,1,91,4,3,15.9359708294337,25.0099938796212,0.0674704664474485,0.0159359708294337,21,1,10,1,1,4,-108.196702083445,0.0530289,0,10.6239805529558,4,0,21
405,4210.53333332629,1,86,1,91,2,3,15.9236481898566,24.9650416535887,0.0674198250728863,0.0159236481898566,14,1,8,1,1,1,-53.6429891614612,0.1315953,0,10.6221451266471,1,0,7
406,4218.26666665967,1,90,1,92,4,4,15.9212978506084,24.9358918448965,0.0674266310938637,0.0159212978506084,20,1,8,1,1,2,-79.3091860160374,0.063551,0,10.6269407022068,2,0,17
407,4230.57777777085,1,89,1,92,2,4,15.9219703770198,24.9116221910114,0.067384466489233,0.0159219703770198,13,1,7,1,1,1,-47.7961745144984,0.1375646,0,10.6082984449761,1,0,6
408,4240.62222221536,1,89,1,92,1,4,15.9235085692398,24.8888453267109,0.0673994443773403,0.0159235085692398,9,2,5,1,1,2,-44.9903362779165,0.1611654,0,10.6030045126919,1,1,2
409,4250.66666665986,1,88,1,90,2,4,15.8855016809966,24.8488294451343,0.0675675675675676,0.0158855016809966,15,1,10,1,1,2,-53.9037027065308,0.1069295,0,10.5903344539977,2,0,9
410,4270.71111110442,1,89,1,90,2,4,15.9594845513964,24.939473073352,0.0675659400216789,0.0159594845513964,6,1,3,1,0,1,-49.6766228728754,0.1065303,0,10.6081407977884,1,0,7
411,4288.31111110453,1,90,1,89,4,4,15.9787584093954,25.0141009083015,0.0676375015043928,0.0159787584093954,21,3,9,1,1,5,-69.8147423301811,0.0820192,0,10.6021986140262,3,2,17
412,4290.75555554899,1,87,1,88,2,3,15.9009666229652,24.9556837277092,0.0678271308523409,0.0159009666229652,4,1,2,1,0,1,-45.80077457445,0.1143694,0,10.5943940353483,1,0,4
413,4300.79999999349,1,87,1,90,2,3,15.9125000000001,24.9486842105265,0.0679145668346532,0.0159125000000001,4,1,2,1,0,2,-67.0211658084016,0.078968,0,10.5958529411766,2,0,5
414,4308.35555554909,1,88,1,88,4,3,15.9205194860867,24.9362832834562,0.0680019189254018,0.0159205194860867,17,1,8,1,0,2,-91.2955509187867,0.053398,0,10.6074436528921,2,0,21
415,4310.84444443799,1,86,1,89,2,3,15.9122733410494,24.8985434096862,0.0679832435667265,0.0159122733410495,3,1,1,1,0,1,-42.9902649325665,0.1258368,0,10.6081822273663,1,0,3
416,4340.88888888262,1,87,1,89,1,4,15.9837526307797,24.9855913376749,0.0680784876764776,0.0159837526307797,24,2,17,1,3,2,-30.9401623185519,0.1864229,0,10.5999478402257,0,2,1
417,4350.93333332712,1,87,1,90,3,3,15.9815213319713,25.0012292617963,0.0681221665473634,0.0159815213319713,22,1,16,1,1,2,-68.4243952063376,0.079007,0,10.6109868378554,2,0,17
418,4368.39999999389,1,90,1,90,3,3,16.0770401733685,25.1258660632972,0.0680628272251309,0.0160770401733685,12,2,6,1,0,3,-76.8213530104088,0.0721398,0,10.6559292921979,3,0,15
419,4370.97777777168,1,87,1,89,3,3,16.0440530296923,25.0934235396277,0.0682034220532319,0.0160440530296923,21,1,16,1,1,1,-67.7105673734264,0.0748439,0,10.6588963414854,1,0,15
420,4378.44444443839,1,89,1,90,3,4,16.0596458870102,25.1615705314193,0.0681521867962546,0.0160596458870102,16,1,10,1,1,1,-70.7636075047393,0.1049463,0,10.6754871503247,1,0,12
421,4381.02222221619,1,86,1,91,3,4,16.037617200896,25.1023573579241,0.0681414882290311,0.016037617200896,19,1,14,1,1,1,-62.063555892456,0.1620468,0,10.6670525493257,1,0,13
422,4391.06666666069,1,86,1,91,3,4,16.0434235656439,25.1550418406971,0.0681067044381492,0.0160434235656439,18,1,13,1,1,1,-59.3485328455332,0.113185,0,10.6648103656412,1,0,12
423,4398.48888888296,1,87,1,91,2,4,16.0473524005192,25.1365032181574,0.0680800942285041,0.0160473524005192,6,1,3,1,0,2,-50.1010676565389,0.1464223,0,10.673612989068,2,0,7
424,4401.1111111052,1,86,1,91,2,4,16.0306679913218,25.0858290999333,0.0681497175141243,0.0160306679913218,22,2,15,1,2,5,-67.6800045997643,0.1180032,0,10.6686859390521,3,2,11
425,4408.53333332746,1,86,1,92,2,5,16.000028845541,25.0566489467906,0.0682084996478046,0.016000028845541,13,1,6,1,1,1,-47.7141155180002,0.172693,0,10.6728091380704,1,0,5
426,4418.57777777196,1,86,1,92,2,5,16.0493127081479,25.1094085917798,0.0682217793928027,0.0160493127081479,17,1,10,1,2,1,-48.1104501510271,0.1731494,0,10.6995418054319,1,0,4
427,4428.62222221647,1,86,1,92,2,5,16.0619785909409,25.1049155992454,0.0682030884417408,0.0160619785909409,16,2,8,1,2,2,-37.8814309619886,0.2250083,0,10.7018668783069,1,1,3
428,4431.15555554982,1,85,1,91,3,4,16.0215837356232,25.0604986239026,0.0683092013078001,0.0160215837356232,11,1,7,1,0,1,-73.0128410050692,0.0830492,0,10.6993453028991,1,0,14
429,4468.66666666115,1,87,1,91,2,5,16.1884313969474,25.2971221296297,0.0683381924198251,0.0161884313969474,25,3,14,1,3,3,-60.9797970738053,0.1935218,0,10.7433984129232,1,2,7
430,4471.1999999945,1,87,1,90,2,3,16.1156829555221,25.2450459063896,0.0684883720930233,0.0161156829555221,7,1,4,1,0,1,-63.923954015727,0.0936127,0,10.737711833487,1,0,9
431,4478.71111110565,1,86,1,91,4,4,16.123868951402,25.2336410645284,0.0685488555826653,0.0161238689514021,27,3,14,1,2,4,-73.1843816227841,0.117562,0,10.7492459676014,2,2,19
432,4481.244444439,1,85,1,88,2,2,16.0549298538311,25.18670212519,0.0686819550613852,0.0160549298538311,6,1,3,1,0,1,-60.9764198275904,0.0956091,0,10.7455681753068,1,0,8
433,4491.28888888351,1,85,1,89,2,2,16.0932228563879,25.2226236852095,0.06875,0.0160932228563879,5,1,2,1,0,2,-47.5077246511749,0.1289469,0,10.7650612350162,2,0,7
434,4498.75555555022,1,84,1,89,6,2,16.10074929972,25.21038377193,0.0688259109311741,0.01610074929972,24,2,12,1,0,3,-111.701952797576,0.0604327,0,10.7760920509937,3,0,32
435,4501.33333332801,1,83,1,89,2,2,16.0637702400894,25.1707895888015,0.0688660745183989,0.0160637702400894,4,1,1,1,0,1,-44.5693699943323,0.1385495,0,10.7753604868914,1,0,5
436,4508.79999999472,1,83,1,89,6,2,16.061872909699,25.1439790575916,0.0689496137438026,0.016061872909699,22,2,11,1,0,3,-96.8017855982665,0.0763264,0,10.7800224466891,3,0,30
437,4511.37777777251,1,82,1,89,2,2,16.0132277199074,25.0859964280534,0.0690051753881541,0.0160132277199074,7,2,4,1,1,2,-37.8626470099347,0.1184665,0,10.7712294080095,1,1,4
438,4518.84444443922,1,82,1,88,6,1,15.9800664451827,25.0520833333333,0.069179498965755,0.0159800664451827,25,3,12,1,1,4,-86.668368648992,0.0854452,0,10.7726763717805,3,1,27
439,4521.42222221702,1,81,1,87,3,0,15.9040086085521,24.9920135277247,0.0693250830755128,0.0159040086085521,5,1,3,1,0,2,-48.8031638536478,0.0069997,0,10.762779874915,2,0,9
440,4531.46666666152,1,81,1,87,3,0,15.9111630709074,24.9797016087303,0.0693999083829592,0.0159111630709074,4,1,2,1,0,2,-45.968975787021,0.0056683,0,10.761344666261,2,0,7
441,4558.88888888391,1,82,1,88,6,2,16.0045347552729,25.1027198874693,0.0694826007326007,0.0160045347552729,22,1,12,1,0,2,-105.24263795494,0.0752929,0,10.7821893412327,2,0,33
442,4561.51111110614,1,81,1,88,2,2,15.9937705592106,25.0624033505156,0.0694222425211235,0.0159937705592106,2,1,1,0,0,3,-51.2341337104224,0.0855057,0,10.7807233924613,3,0,5
443,4581.55555555071,1,83,1,88,2,2,15.9928808674917,25.1022279595424,0.0695205479452055,0.0159928808674917,11,1,8,1,1,1,-43.4452846159558,0.0869416,0,10.7501815102676,1,0,2
444,4591.59999999521,1,83,1,88,2,2,15.9912636612023,25.0762746358186,0.0695473720214343,0.0159912636612023,20,3,12,1,2,3,-31.9593859350736,0.0965458,0,10.7430295521293,0,3,1
445,4598.93333332859,1,83,1,86,5,0,15.947841387067,25.0667353083899,0.0697304060971448,0.015947841387067,17,1,8,1,0,2,-92.5840689425874,0.0099997,0,10.7547049177911,2,0,23
446,4621.64444443983,1,84,1,89,3,1,16.0045136501187,25.132407624483,0.0697093551316985,0.0160045136501187,17,2,11,1,0,3,-91.4440526359611,0.0780858,0,10.7513910078478,3,0,24
447,4628.97777777321,1,83,1,89,4,2,16.0036708541268,25.1486256279135,0.0698016997167139,0.0160036708541268,23,1,12,1,1,2,-92.6178361963657,0.0875773,0,10.7740560067127,2,0,23
448,4631.68888888434,1,83,1,89,3,2,15.9986898598358,25.1175359885971,0.0697332730560579,0.0159986898598358,14,1,9,1,0,2,-69.6637803038146,0.0670078,0,10.7764100911776,2,0,19
449,4639.02222221771,1,82,1,89,4,3,16.0185681723554,25.1255713972479,0.0697359512525389,0.0160185681723554,15,1,7,1,0,1,-78.1075748976173,0.0835826,0,10.7955017780978,1,0,21
450,4651.7333333289,1,82,1,90,3,3,16.0713218253258,25.1851853414599,0.0697307648980511,0.0160713218253258,13,1,8,1,0,2,-67.0299122417832,0.0935815,0,10.8132045759529,2,0,17
451,4671.77777777346,1,83,1,90,3,3,16.0929099462367,25.1959701178453,0.0697412823397075,0.0160929099462367,12,1,7,1,0,2,-64.2100034173512,0.1065194,0,10.798272907648,2,0,15
452,4681.82222221797,1,83,1,90,2,3,16.0949897181468,25.1762937404765,0.0697596045832397,0.0160949897181468,12,2,6,1,0,4,-77.4398958017706,0.0815065,0,10.7937242062302,4,0,15
453,4689.06666666245,1,83,1,91,4,4,16.064052814686,25.1454897074105,0.0698900605788647,0.016064052814686,21,3,9,1,1,7,-115.310399990522,0.1059523,0,10.7960139196865,6,1,23
454,4699.11111110696,1,82,1,91,5,3,15.9980365304402,25.0996763610415,0.0700615556799105,0.0159980365304402,18,2,8,1,0,5,-87.4189534493388,0.0665175,0,10.7801623983375,5,0,28
455,4711.86666666259,1,83,1,91,2,3,15.9812175569612,25.0905115644291,0.0701440857813024,0.0159812175569612,17,1,12,1,1,1,-70.151437511319,0.0947155,0,10.7684598988966,1,0,11
456,4731.91111110715,1,84,1,92,2,3,16.0067180967732,25.107794720375,0.0701226309921962,0.0160067180967732,16,1,11,1,1,1,-67.3299149453218,0.1141436,0,10.756651370588,1,0,10
457,4751.95555555171,1,85,1,91,2,4,16.0269841269841,25.1169154228855,0.0701090585354997,0.0160269841269841,16,1,10,1,1,1,-65.604277062821,0.1395837,0,10.7414893617021,1,0,9
458,4759.15555555176,1,85,1,91,3,4,16.0261407157951,25.0930391852772,0.0700955343257054,0.0160261407157951,20,2,11,1,1,4,-99.5121026000075,0.1004325,0,10.7465406925257,4,0,17
459,4761.99999999622,1,84,1,91,2,4,15.9926408636126,25.0577764026405,0.0701618266459765,0.0159926408636126,15,1,9,1,1,1,-62.5868725667898,0.1440702,0,10.7466472045295,1,0,8
460,4769.19999999626,1,83,1,92,3,5,15.9965505060464,25.0415136316875,0.0701560252296116,0.0159965505060464,17,2,9,1,1,2,-63.9549282551853,0.1198687,0,10.7548388343939,1,1,13
461,4772.04444444072,1,83,1,91,2,4,15.9606357794182,25.0023752603694,0.0702451954937044,0.0159606357794182,15,1,7,1,1,1,-71.9661040381232,0.0889942,0,10.7531402073199,1,0,7
462,4782.08888888523,1,83,1,91,2,4,15.9702912414966,25.0568362582102,0.0702392766567427,0.0159702912414966,26,2,11,1,2,2,-55.5509007797234,0.1308628,0,10.7537796203312,1,1,6
463,4789.24444444082,1,82,1,90,4,3,15.9429942739427,25.0308927298511,0.0702583837273227,0.0159429942739427,15,1,8,1,0,2,-68.9979895899575,0.1207444,0,10.7577332006857,2,0,22
464,4792.13333332973,1,81,1,90,3,3,15.9316796875001,24.9908700980393,0.0702524698133919,0.0159316796875001,31,3,15,1,2,3,-72.2406760650759,0.1041823,0,10.7555643459916,1,2,19
465,4802.17777777423,1,81,1,89,4,2,15.9177872278384,25.0247852995112,0.0703424133027021,0.0159177872278384,28,2,14,1,1,3,-83.1303185421674,0.0995261,0,10.7738286184212,2,1,26
466,4832.22222221885,1,82,1,89,4,2,16.0476529811465,25.2456979825354,0.0703457301777729,0.0160476529811465,25,1,13,1,0,2,-111.384043544965,0.0792792,0,10.8271298879075,2,0,35
467,4839.28888888556,1,80,1,90,3,3,16.055405612172,25.235503711589,0.0702632151403089,0.016055405612172,14,1,7,1,0,1,-77.4489061395757,0.1217933,0,10.8378182084254,1,0,20
468,4862.26666666348,1,82,1,90,4,3,16.1218898117065,25.3176279324614,0.070264986967854,0.0161218898117065,31,3,14,1,1,3,-105.576441964992,0.0654977,0,10.8428926280396,2,1,34
