#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
5819.96;109;309;2;2;0/5371.07,1/4852.76;0/48.31,1/62.8;0/5819.96,1/5819.96;0/5819.96,1/5819.96;0/0,1/1;0/2,1/0;0/0,1/1;0/11,1/8;0/3,1/2;0/5,1/5;0/36,1/73;0/148,1/161;0/45,1/97;0/578,1/576
5879.96;110;311;2;2;0/5431.07,1/4905.69;0/48.44,1/62.93;0/5879.96,1/5879.96;0/5879.96,1/5879.96;0/0,1/0;0/4,1/0;0/0,1/0;0/13,1/12;0/3,1/2;0/5,1/5;0/36,1/74;0/149,1/162;0/45,1/98;0/584,1/582
5939.96;110;314;2;2;0/5491.07,1/4962.8;0/48.49,1/62.98;0/5939.96,1/5939.96;0/5939.96,1/5939.96;0/0,1/0;0/3,1/0;0/0,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/36,1/74;0/150,1/164;0/45,1/98;0/590,1/588
5999.96;110;317;2;2;0/5551.07,1/5022.8;0/48.67,1/63.11;0/5999.96,1/5999.96;0/5999.96,1/5999.96;0/0,1/0;0/2,1/0;0/0,1/0;0/14,1/9;0/3,1/2;0/5,1/5;0/36,1/74;0/152,1/165;0/45,1/98;0/596,1/594
6059.96;110;320;2;2;0/5611.07,1/5082.8;0/48.71,1/63.24;0/6059.96,1/6059.96;0/6059.96,1/6059.96;0/0,1/0;0/2,1/1;0/0,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/36,1/74;0/152,1/168;0/45,1/98;0/602,1/600
6119.96;110;324;2;2;0/5671.07,1/5142.8;0/48.8,1/63.38;0/6119.96,1/6119.96;0/6119.96,1/6119.96;0/0,1/0;0/2,1/0;0/0,1/0;0/7,1/10;0/3,1/2;0/5,1/5;0/36,1/74;0/154,1/170;0/45,1/98;0/608,1/606
6179.96;110;327;2;2;0/5731.07,1/5202.8;0/48.98,1/63.47;0/6179.96,1/6179.96;0/6179.96,1/6179.96;0/0,1/0;0/6,1/0;0/0,1/0;0/11,1/7;0/3,1/2;0/5,1/5;0/36,1/74;0/154,1/173;0/45,1/98;0/614,1/612
6239.96;110;330;2;2;0/5791.07,1/5262.8;0/49.07,1/63.64;0/6239.96,1/6239.96;0/6239.96,1/6239.96;0/0,1/0;0/2,1/0;0/1,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/36,1/74;0/156,1/174;0/45,1/98;0/620,1/618
6299.96;111;334;2;2;0/5841.11,1/5322.8;0/49.16,1/63.82;0/6299.96,1/6299.96;0/6299.96,1/6299.96;0/0,1/0;0/2,1/1;0/0,1/0;0/9,1/13;0/3,1/2;0/5,1/5;0/37,1/74;0/158,1/176;0/46,1/98;0/626,1/624
6359.96;111;336;2;2;0/5901.11,1/5382.8;0/49.29,1/63.96;0/6359.96,1/6359.96;0/6359.96,1/6359.96;0/2,1/18;0/2,1/0;0/5,1/22;0/12,1/11;0/3,1/2;0/5,1/5;0/37,1/74;0/158,1/178;0/46,1/98;0/632,1/630
6419.96;116;339;2;2;0/5931.24,1/5403.16;0/49.38,1/64.04;0/6419.96,1/6419.96;0/6419.96,1/6419.96;0/0,1/16;0/3,1/0;0/2,1/18;0/12,1/11;0/3,1/2;0/5,1/5;0/40,1/76;0/159,1/180;0/49,1/102;0/638,1/636
6479.96;119;342;2;2;0/5971.33,1/5443.07;0/49.51,1/64.22;0/6479.96,1/6479.96;0/6479.96,1/6479.96;0/0,1/12;0/2,1/0;0/0,1/16;0/13,1/11;0/3,1/2;0/5,1/5;0/42,1/77;0/160,1/182;0/51,1/104;0/644,1/642
6539.96;121;345;2;2;0/6031.33,1/5474.18;0/49.6,1/64.36;0/6539.96,1/6539.96;0/6539.96,1/6539.96;0/0,1/10;0/2,1/1;0/1,1/13;0/10,1/11;0/3,1/2;0/5,1/5;0/42,1/79;0/162,1/183;0/51,1/107;0/650,1/648
6599.96;124;348;2;2;0/6081.38,1/5500.49;0/49.73,1/64.4;0/6599.96,1/6599.96;0/6599.96,1/6599.96;0/0,1/8;0/2,1/0;0/1,1/10;0/12,1/10;0/3,1/2;0/5,1/5;0/43,1/81;0/163,1/185;0/52,1/111;0/656,1/654
6659.96;126;352;2;2;0/6131.42,1/5533.47;0/49.82,1/65.87;0/6659.96,1/6659.96;0/6659.96,1/6659.96;0/0,1/6;0/2,1/0;0/0,1/8;0/10,1/19;0/3,1/2;0/5,1/5;0/44,1/82;0/163,1/189;0/53,1/113;0/662,1/660
6719.96;128;354;2;2;0/6191.42,1/5573.56;0/49.96,1/65.91;0/6719.96,1/6719.96;0/6719.96,1/6719.96;0/0,1/5;0/3,1/0;0/0,1/6;0/12,1/16;0/3,1/2;0/5,1/5;0/44,1/84;0/164,1/190;0/53,1/115;0/668,1/666
6779.96;131;357;2;2;0/6241.47,1/5613.64;0/50.09,1/66;0/6779.96,1/6779.96;0/6779.96,1/6779.96;0/0,1/3;0/2,1/0;0/0,1/4;0/16,1/16;0/3,1/2;0/5,1/5;0/45,1/86;0/165,1/192;0/54,1/117;0/673,1/672
6839.96;133;360;2;2;0/6301.47,1/5653.73;0/50.09,1/66.04;0/6839.96,1/6839.96;0/6839.96,1/6839.96;0/0,1/1;0/2,1/0;0/0,1/2;0/10,1/12;0/3,1/2;0/5,1/5;0/45,1/88;0/167,1/193;0/54,1/119;0/679,1/678
6899.96;135;362;2;2;0/6361.47,1/5693.82;0/50.18,1/66.18;0/6899.96,1/6899.96;0/6899.96,1/6899.96;0/0,1/0;0/2,1/0;0/1,1/0;0/6,1/8;0/3,1/2;0/5,1/5;0/45,1/90;0/168,1/194;0/54,1/121;0/685,1/684
6959.96;136;365;2;2;0/6411.51,1/5753.82;0/50.4,1/66.27;0/6959.96,1/6959.96;0/6959.96,1/6959.96;0/0,1/0;0/2,1/0;0/0,1/0;0/9,1/13;0/3,1/2;0/5,1/5;0/46,1/90;0/170,1/195;0/55,1/121;0/691,1/690
7019.96;136;368;2;2;0/6471.51,1/5813.82;0/50.62,1/66.36;0/7019.96,1/7019.96;0/7019.96,1/7019.96;0/1,1/0;0/2,1/1;0/1,1/0;0/16,1/14;0/3,1/2;0/5,1/5;0/46,1/90;0/170,1/198;0/55,1/121;0/697,1/696
7079.96;136;370;2;2;0/6531.51,1/5873.82;0/50.71,1/66.4;0/7079.96,1/7079.96;0/7079.96,1/7079.96;0/0,1/0;0/2,1/0;0/1,1/0;0/14,1/13;0/3,1/2;0/5,1/5;0/46,1/90;0/172,1/198;0/55,1/121;0/703,1/702
7139.96;137;371;2;2;0/6581.56,1/5933.82;0/50.76,1/66.53;0/7139.96,1/7139.96;0/7139.96,1/7139.96;0/0,1/0;0/2,1/0;0/0,1/0;0/15,1/12;0/3,1/2;0/5,1/5;0/47,1/90;0/172,1/199;0/56,1/121;0/709,1/708
7199.96;137;375;2;2;0/6641.56,1/5993.82;0/50.89,1/66.58;0/7199.96,1/7199.96;0/7199.96,1/7199.96;0/0,1/0;0/2,1/0;0/0,1/0;0/11,1/10;0/3,1/2;0/5,1/5;0/47,1/90;0/174,1/201;0/56,1/121;0/715,1/714
7259.96;137;376;2;2;0/6701.56,1/6053.82;0/50.93,1/66.67;0/7259.96,1/7259.96;0/7259.96,1/7259.96;0/0,1/0;0/2,1/2;0/0,1/0;0/11,1/13;0/3,1/2;0/5,1/5;0/47,1/90;0/174,1/202;0/56,1/121;0/721,1/720
7319.96;137;379;2;2;0/6761.56,1/6113.82;0/51.07,1/66.84;0/7319.96,1/7319.96;0/7319.96,1/7319.96;0/0,1/0;0/4,1/2;0/0,1/0;0/10,1/14;0/3,1/2;0/5,1/5;0/47,1/90;0/175,1/204;0/56,1/121;0/727,1/726
7379.96;137;382;2;2;0/6821.56,1/6173.82;0/51.2,1/66.93;0/7379.96,1/7379.96;0/7379.96,1/7379.96;0/0,1/0;0/4,1/1;0/1,1/0;0/10,1/14;0/3,1/2;0/5,1/5;0/47,1/90;0/176,1/206;0/56,1/121;0/733,1/732
7439.96;138;386;2;2;0/6871.6,1/6233.82;0/51.33,1/67.02;0/7439.96,1/7439.96;0/7439.96,1/7439.96;0/0,1/0;0/2,1/0;0/0,1/0;0/8,1/14;0/3,1/2;0/5,1/5;0/48,1/90;0/177,1/209;0/57,1/121;0/739,1/738
7499.96;138;390;2;2;0/6931.6,1/6293.82;0/51.51,1/67.11;0/7499.96,1/7499.96;0/7499.96,1/7499.96;0/0,1/0;0/2,1/1;0/0,1/0;0/12,1/15;0/3,1/2;0/5,1/5;0/48,1/90;0/180,1/210;0/57,1/121;0/745,1/744
7559.96;138;393;2;2;0/6991.6,1/6353.82;0/51.6,1/67.16;0/7559.96,1/7559.96;0/7559.96,1/7559.96;0/0,1/5;0/2,1/0;0/2,1/8;0/17,1/11;0/3,1/2;0/5,1/5;0/48,1/90;0/181,1/212;0/57,1/121;0/751,1/750
7619.96;141;394;2;2;0/7031.69,1/6383.96;0/51.69,1/67.29;0/7619.96,1/7619.96;0/7619.96,1/7619.96;0/0,1/4;0/2,1/1;0/0,1/5;0/14,1/11;0/3,1/2;0/5,1/5;0/49,1/92;0/181,1/213;0/59,1/124;0/757,1/756
7679.96;143;397;2;2;0/7091.69,1/6431.56;0/51.73,1/67.38;0/7679.96,1/7679.96;0/7679.96,1/7679.96;0/0,1/2;0/2,1/0;0/1,1/3;0/10,1/6;0/3,1/2;0/5,1/5;0/49,1/94;0/182,1/215;0/59,1/126;0/763,1/762
7739.96;145;401;2;2;0/7141.73,1/6474.09;0/51.82,1/67.56;0/7739.96,1/7739.96;0/7739.96,1/7739.96;0/0,1/0;0/2,1/0;0/0,1/2;0/6,1/18;0/3,1/2;0/5,1/5;0/50,1/95;0/185,1/216;0/60,1/127;0/769,1/768
7799.96;147;402;2;2;0/7201.73,1/6514.18;0/52.04,1/67.6;0/7799.96,1/7799.96;0/7799.96,1/7799.96;0/0,1/0;0/2,1/0;0/0,1/0;0/5,1/18;0/3,1/2;0/5,1/5;0/50,1/97;0/185,1/217;0/60,1/129;0/775,1/774
7859.96;147;405;2;2;0/7261.73,1/6574.18;0/52.27,1/67.64;0/7859.96,1/7859.96;0/7859.96,1/7859.96;0/1,1/0;0/2,1/0;0/1,1/0;0/5,1/14;0/3,1/2;0/5,1/5;0/50,1/97;0/186,1/219;0/60,1/129;0/781,1/780
7919.96;148;409;2;2;0/7311.78,1/6634.18;0/52.49,1/67.69;0/7919.96,1/7919.96;0/7919.96,1/7919.96;0/0,1/0;0/4,1/0;0/0,1/0;0/10,1/12;0/3,1/2;0/5,1/5;0/51,1/97;0/188,1/221;0/61,1/129;0/787,1/786
7979.96;148;412;2;2;0/7371.78,1/6694.18;0/52.58,1/67.82;0/7979.96,1/7979.96;0/7979.96,1/7979.96;0/0,1/0;0/2,1/0;0/0,1/0;0/10,1/17;0/3,1/2;0/5,1/5;0/51,1/97;0/189,1/223;0/61,1/129;0/793,1/792
8039.96;148;414;2;2;0/7431.78,1/6754.18;0/52.71,1/67.91;0/8039.96,1/8039.96;0/8039.96,1/8039.96;0/0,1/0;0/2,1/1;0/0,1/0;0/9,1/14;0/3,1/2;0/5,1/5;0/51,1/97;0/190,1/224;0/61,1/129;0/799,1/798
8099.96;148;417;2;2;0/7491.78,1/6814.18;0/52.89,1/68;0/8099.96,1/8099.96;0/8099.96,1/8099.96;0/0,1/0;0/4,1/0;0/0,1/0;0/12,1/10;0/3,1/2;0/5,1/5;0/51,1/97;0/191,1/226;0/61,1/129;0/805,1/804
8159.96;148;420;2;2;0/7551.78,1/6874.18;0/52.98,1/68.09;0/8159.96,1/8159.96;0/8159.96,1/8159.96;0/0,1/0;0/2,1/1;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/51,1/97;0/192,1/228;0/61,1/129;0/811,1/810
8219.96;148;422;2;2;0/7611.78,1/6934.18;0/53.2,1/68.36;0/8219.96,1/8219.96;0/8219.96,1/8219.96;0/0,1/0;0/2,1/0;0/0,1/0;0/14,1/8;0/3,1/2;0/5,1/5;0/51,1/97;0/193,1/229;0/61,1/129;0/817,1/816
8279.96;148;426;2;2;0/7671.78,1/6994.18;0/53.56,1/68.76;0/8279.96,1/8279.96;0/8279.96,1/8279.96;0/0,1/0;0/2,1/0;0/0,1/0;0/15,1/7;0/3,1/2;0/5,1/5;0/51,1/97;0/195,1/231;0/61,1/129;0/823,1/822
8339.96;148;429;2;2;0/7731.78,1/7054.18;0/53.96,1/69.11;0/8339.96,1/8339.96;0/8339.96,1/8339.96;0/0,1/0;0/2,1/0;0/0,1/1;0/20,1/6;0/3,1/2;0/5,1/5;0/51,1/97;0/196,1/233;0/61,1/129;0/829,1/828
8399.96;149;430;2;2;0/7791.78,1/7104.18;0/54.27,1/69.56;0/8399.96,1/8399.96;0/8399.96,1/8399.96;0/0,1/1;0/2,1/0;0/0,1/1;0/17,1/7;0/3,1/2;0/5,1/5;0/51,1/98;0/196,1/234;0/61,1/130;0/835,1/834
8459.96;150;435;2;2;0/7851.78,1/7154.18;0/54.62,1/69.96;0/8459.96,1/8459.96;0/8459.96,1/8459.96;0/7,1/11;0/2,1/1;0/13,1/13;0/13,1/8;0/3,1/2;0/5,1/5;0/51,1/99;0/198,1/237;0/61,1/131;0/841,1/839
8519.96;154;437;2;2;0/7879.38,1/7192.89;0/55.02,1/70.36;0/8519.96,1/8519.96;0/8519.96,1/8519.96;0/7,1/7;0/5,1/0;0/10,1/10;0/14,1/13;0/3,1/2;0/5,1/5;0/53,1/101;0/199,1/238;0/65,1/134;0/847,1/845
8579.96;157;440;2;2;0/7901.78,1/7214.18;0/55.33,1/70.76;0/8579.96,1/8579.96;0/8579.96,1/8579.96;0/4,1/5;0/2,1/0;0/7,1/7;0/11,1/13;0/3,1/2;0/5,1/5;0/55,1/102;0/200,1/240;0/68,1/137;0/853,1/851
8639.96;162;444;2;2;0/7932.36,1/7244.22;0/55.78,1/71.11;0/8639.96,1/8639.96;0/8639.96,1/8639.96;0/2,1/3;0/9,1/0;0/4,1/4;0/18,1/10;0/3,1/2;0/5,1/5;0/58,1/104;0/203,1/241;0/71,1/140;0/859,1/857
8699.96;167;446;2;2;0/7965.64,1/7284.18;0/56.13,1/71.47;0/8699.96,1/8699.96;0/8699.96,1/8699.96;0/0,1/2;0/2,1/0;0/1,1/3;0/17,1/6;0/3,1/2;0/5,1/5;0/61,1/106;0/204,1/242;0/74,1/142;0/865,1/863
8759.96;170;449;2;2;0/8011.78,1/7330.22;0/56.44,1/71.91;0/8759.96,1/8759.96;0/8759.96,1/8759.96;0/0,1/0;0/2,1/0;0/0,1/1;0/14,1/7;0/3,1/2;0/5,1/5;0/62,1/108;0/206,1/243;0/75,1/144;0/871,1/869
8819.96;171;452;2;2;0/8071.78,1/7374.18;0/56.84,1/72.36;0/8819.96,1/8819.96;0/8819.96,1/8819.96;0/0,1/0;0/2,1/0;0/0,1/0;0/14,1/9;0/3,1/2;0/5,1/5;0/62,1/109;0/208,1/244;0/75,1/145;0/877,1/875
8879.96;171;456;2;2;0/8131.78,1/7434.18;0/57.16,1/72.76;0/8879.96,1/8879.96;0/8879.96,1/8879.96;0/0,1/0;0/2,1/0;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/62,1/109;0/210,1/246;0/75,1/145;0/883,1/881
8939.96;171;459;2;2;0/8191.78,1/7494.18;0/57.56,1/73.16;0/8939.96,1/8939.96;0/8939.96,1/8939.96;0/1,1/0;0/4,1/0;0/1,1/0;0/12,1/9;0/3,1/2;0/5,1/5;0/62,1/109;0/211,1/248;0/75,1/145;0/889,1/887
8999.96;172;461;2;2;0/8249.51,1/7554.18;0/57.91,1/73.6;0/8999.96,1/8999.96;0/8999.96,1/8999.96;0/0,1/0;0/2,1/0;0/0,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/63,1/109;0/212,1/249;0/76,1/145;0/895,1/893
9059.96;172;464;2;2;0/8301.78,1/7614.18;0/58.31,1/73.96;0/9059.96,1/9059.96;0/9059.96,1/9059.96;0/0,1/0;0/3,1/0;0/0,1/0;0/12,1/12;0/3,1/2;0/5,1/5;0/63,1/109;0/214,1/250;0/76,1/145;0/901,1/899
9119.96;172;466;2;2;0/8361.78,1/7674.18;0/58.67,1/74.31;0/9119.96,1/9119.96;0/9119.96,1/9119.96;0/0,1/0;0/2,1/0;0/0,1/0;0/15,1/8;0/3,1/2;0/5,1/5;0/63,1/109;0/215,1/251;0/76,1/145;0/907,1/905
9179.96;172;469;2;2;0/8421.78,1/7734.18;0/58.98,1/74.71;0/9179.96,1/9179.96;0/9179.96,1/9179.96;0/0,1/0;0/2,1/0;0/0,1/0;0/12,1/8;0/3,1/2;0/5,1/5;0/63,1/109;0/217,1/252;0/76,1/145;0/913,1/911
9239.96;172;471;2;2;0/8481.78,1/7794.18;0/59.33,1/75.16;0/9239.96,1/9239.96;0/9239.96,1/9239.96;0/1,1/0;0/2,1/0;0/1,1/0;0/14,1/14;0/3,1/2;0/5,1/5;0/63,1/109;0/218,1/253;0/76,1/145;0/919,1/917
9299.96;173;474;2;2;0/8531.78,1/7854.18;0/59.69,1/75.47;0/9299.96,1/9299.96;0/9299.96,1/9299.96;0/0,1/0;0/2,1/0;0/0,1/0;0/15,1/9;0/3,1/2;0/5,1/5;0/64,1/109;0/219,1/255;0/77,1/145;0/925,1/923
9360;173;477;2;2;0/8591.82,1/7914.22;0/60.22,1/75.87;0/9360,1/9360;0/9360,1/9360;0/0,1/0;0/3,1/2;0/0,1/0;0/13,1/9;0/3,1/2;0/5,1/5;0/64,1/109;0/221,1/256;0/77,1/145;0/930,1/929
9420;173;480;2;2;0/8651.82,1/7974.22;0/60.58,1/76.36;0/9420,1/9420;0/9420,1/9420;0/0,1/0;0/3,1/2;0/0,1/2;0/12,1/10;0/3,1/2;0/5,1/5;0/64,1/109;0/223,1/257;0/77,1/145;0/936,1/935
9480;174;484;2;2;0/8711.82,1/8014.22;0/60.98,1/76.71;0/9480,1/9480;0/9480,1/9480;0/1,1/1;0/3,1/0;0/1,1/1;0/15,1/8;0/3,1/2;0/5,1/5;0/64,1/110;0/225,1/259;0/77,1/147;0/942,1/941
9540;176;485;2;2;0/8761.82,1/8065.69;0/61.29,1/77.16;0/9540,1/9540;0/9540,1/9540;0/0,1/0;0/3,1/0;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/65,1/111;0/225,1/260;0/78,1/148;0/948,1/947
9600;176;488;2;2;0/8821.82,1/8124.22;0/61.69,1/77.51;0/9600,1/9600;0/9600,1/9600;0/0,1/0;0/3,1/0;0/0,1/0;0/11,1/6;0/3,1/2;0/5,1/5;0/65,1/111;0/226,1/262;0/78,1/148;0/954,1/953
9660;176;494;2;2;0/8881.82,1/8184.22;0/62.04,1/78;0/9660,1/9660;0/9660,1/9660;0/2,1/3;0/3,1/0;0/6,1/5;0/8,1/14;0/3,1/2;0/5,1/5;0/65,1/111;0/229,1/265;0/78,1/148;0/960,1/959
9720;181;496;2;2;0/8901.82,1/8224.22;0/62.44,1/78.4;0/9720,1/9720;0/9720,1/9720;0/0,1/2;0/3,1/1;0/2,1/3;0/10,1/13;0/3,1/2;0/5,1/5;0/68,1/113;0/230,1/266;0/82,1/150;0/966,1/965
9780;185;499;2;2;0/8941.82,1/8264.22;0/62.84,1/78.71;0/9780,1/9780;0/9780,1/9780;0/0,1/0;0/3,1/2;0/0,1/1;0/9,1/11;0/3,1/2;0/5,1/5;0/70,1/115;0/232,1/267;0/84,1/152;0/972,1/971
9840;186;502;2;2;0/9001.82,1/8314.22;0/63.24,1/79.11;0/9840,1/9840;0/9840,1/9840;0/0,1/0;0/3,1/0;0/0,1/0;0/9,1/12;0/3,1/2;0/5,1/5;0/70,1/116;0/233,1/269;0/84,1/153;0/978,1/977
9900;186;504;2;2;0/9061.82,1/8374.22;0/63.6,1/79.47;0/9900,1/9900;0/9900,1/9900;0/1,1/0;0/3,1/0;0/1,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/70,1/116;0/234,1/270;0/84,1/153;0/984,1/983
9960;186;508;2;2;0/9121.82,1/8434.22;0/64.09,1/79.78;0/9960,1/9960;0/9960,1/9960;0/0,1/0;0/3,1/0;0/1,1/0;0/16,1/10;0/3,1/2;0/5,1/5;0/70,1/116;0/237,1/271;0/84,1/153;0/990,1/989
10020;187;511;2;2;0/9171.82,1/8494.22;0/64.44,1/80.18;0/10020,1/10020;0/10020,1/10020;0/0,1/0;0/3,1/0;0/0,1/0;0/13,1/17;0/3,1/2;0/5,1/5;0/71,1/116;0/238,1/273;0/85,1/153;0/996,1/994
10080;187;513;2;2;0/9231.82,1/8554.22;0/64.8,1/80.49;0/10080,1/10080;0/10080,1/10080;0/0,1/0;0/3,1/0;0/0,1/0;0/11,1/12;0/3,1/2;0/5,1/5;0/71,1/116;0/239,1/274;0/85,1/153;0/1002,1/1000
10140;187;515;2;2;0/9291.82,1/8614.22;0/65.16,1/80.8;0/10140,1/10140;0/10140,1/10140;0/0,1/1;0/5,1/0;0/0,1/1;0/9,1/7;0/3,1/2;0/5,1/5;0/71,1/116;0/240,1/275;0/85,1/153;0/1008,1/1006
10200;187;519;2;2;0/9351.82,1/8674.22;0/65.6,1/81.24;0/10200,1/10200;0/10200,1/10200;0/0,1/0;0/3,1/0;0/0,1/1;0/13,1/17;0/3,1/2;0/5,1/5;0/71,1/116;0/242,1/277;0/85,1/153;0/1014,1/1012
10260;188;521;2;2;0/9411.82,1/8724.22;0/65.96,1/81.6;0/10260,1/10260;0/10260,1/10260;0/0,1/0;0/3,1/0;0/1,1/0;0/12,1/14;0/3,1/2;0/5,1/5;0/71,1/117;0/243,1/278;0/85,1/154;0/1020,1/1018
10320;189;525;2;2;0/9461.82,1/8784.22;0/66.36,1/81.91;0/10320,1/10320;0/10320,1/10320;0/0,1/0;0/3,1/0;0/0,1/0;0/15,1/12;0/3,1/2;0/5,1/5;0/72,1/117;0/244,1/281;0/86,1/154;0/1026,1/1024
10380;189;526;2;2;0/9521.82,1/8844.22;0/66.71,1/82.31;0/10380,1/10380;0/10380,1/10380;0/0,1/0;0/3,1/0;0/0,1/0;0/15,1/9;0/3,1/2;0/5,1/5;0/72,1/117;0/245,1/281;0/86,1/154;0/1032,1/1030
10440;189;529;2;2;0/9581.82,1/8904.22;0/67.11,1/82.67;0/10440,1/10440;0/10440,1/10440;0/0,1/0;0/3,1/0;0/0,1/0;0/14,1/7;0/3,1/2;0/5,1/5;0/72,1/117;0/246,1/283;0/86,1/154;0/1038,1/1036
10500;189;532;2;2;0/9641.82,1/8964.22;0/67.42,1/83.11;0/10500,1/10500;0/10500,1/10500;0/0,1/0;0/3,1/0;0/0,1/0;0/9,1/6;0/3,1/2;0/5,1/5;0/72,1/117;0/247,1/285;0/86,1/154;0/1044,1/1042
10560;189;535;2;2;0/9701.82,1/9024.22;0/67.78,1/83.51;0/10560,1/10560;0/10560,1/10560;0/0,1/0;0/3,1/1;0/0,1/0;0/6,1/9;0/3,1/2;0/5,1/5;0/72,1/117;0/249,1/286;0/86,1/154;0/1050,1/1048
10620;189;539;2;2;0/9761.82,1/9084.22;0/68.27,1/84.18;0/10620,1/10620;0/10620,1/10620;0/0,1/0;0/3,1/0;0/0,1/0;0/10,1/12;0/3,1/2;0/5,1/5;0/72,1/117;0/250,1/289;0/86,1/154;0/1056,1/1054
10680;191;542;2;2;0/9801.82,1/9134.44;0/68.62,1/84.53;0/10680,1/10680;0/10680,1/10680;0/12,1/18;0/3,1/0;0/16,1/22;0/9,1/11;0/3,1/2;0/5,1/5;0/73,1/118;0/252,1/290;0/88,1/155;0/1062,1/1060
10740;196;545;2;2;0/9811.78,1/9143.16;0/69.07,1/84.89;0/10740,1/10740;0/10740,1/10740;0/6,1/14;0/3,1/3;0/10,1/16;0/14,1/12;0/3,1/2;0/5,1/5;0/76,1/120;0/253,1/292;0/94,1/161;0/1068,1/1066
10800;199;547;2;2;0/9830.13,1/9174.22;0/69.38,1/85.29;0/10800,1/10800;0/10800,1/10800;0/4,1/12;0/3,1/0;0/7,1/14;0/10,1/15;0/3,1/2;0/5,1/5;0/78,1/121;0/254,1/293;0/98,1/163;0/1074,1/1072
10860;203;550;2;2;0/9851.82,1/9204.67;0/69.78,1/85.64;0/10860,1/10860;0/10860,1/10860;0/2,1/9;0/3,1/0;0/4,1/11;0/8,1/16;0/3,1/2;0/5,1/5;0/80,1/123;0/256,1/294;0/101,1/166;0/1080,1/1078
10920;207;554;2;2;0/9891.82,1/9242.18;0/70.13,1/85.96;0/10920,1/10920;0/10920,1/10920;0/0,1/7;0/3,1/0;0/3,1/8;0/8,1/13;0/3,1/2;0/5,1/5;0/82,1/125;0/258,1/296;0/103,1/169;0/1085,1/1084
10980;211;555;2;2;0/9921.82,1/9284.22;0/70.58,1/86.31;0/10980,1/10980;0/10980,1/10980;0/0,1/5;0/3,1/0;0/0,1/7;0/11,1/16;0/3,1/2;0/5,1/5;0/85,1/126;0/259,1/296;0/106,1/170;0/1091,1/1090
11040;213;558;2;2;0/9981.82,1/9324.22;0/70.98,1/86.67;0/11040,1/11040;0/11040,1/11040;0/0,1/4;0/3,1/0;0/0,1/5;0/11,1/16;0/3,1/2;0/5,1/5;0/85,1/128;0/260,1/298;0/106,1/172;0/1097,1/1096
11100;215;562;2;2;0/10041.82,1/9364.22;0/71.33,1/87.02;0/11100,1/11100;0/11100,1/11100;0/0,1/2;0/3,1/0;0/0,1/3;0/11,1/12;0/3,1/2;0/5,1/5;0/85,1/130;0/262,1/300;0/106,1/174;0/1103,1/1102
11160;217;563;2;2;0/10101.82,1/9409.78;0/71.73,1/87.42;0/11160,1/11160;0/11160,1/11160;0/0,1/2;0/3,1/0;0/0,1/2;0/14,1/9;0/3,1/2;0/5,1/5;0/85,1/132;0/262,1/301;0/106,1/176;0/1109,1/1108
11220;218;567;2;2;0/10161.82,1/9454.22;0/72.09,1/87.82;0/11220,1/11220;0/11220,1/11220;0/0,1/1;0/3,1/2;0/0,1/2;0/13,1/10;0/3,1/2;0/5,1/5;0/85,1/133;0/264,1/303;0/106,1/177;0/1115,1/1114
11280;220;570;2;2;0/10221.82,1/9494.22;0/72.44,1/88.22;0/11280,1/11280;0/11280,1/11280;0/0,1/0;0/3,1/0;0/0,1/0;0/14,1/10;0/3,1/2;0/5,1/5;0/85,1/135;0/266,1/304;0/106,1/179;0/1121,1/1120
11340;220;572;2;2;0/10281.82,1/9554.22;0/72.84,1/88.62;0/11340,1/11340;0/11340,1/11340;0/0,1/0;0/3,1/0;0/0,1/0;0/12,1/13;0/3,1/2;0/5,1/5;0/85,1/135;0/267,1/305;0/106,1/179;0/1127,1/1126
11400;220;576;2;2;0/10341.82,1/9614.22;0/73.24,1/88.93;0/11400,1/11400;0/11400,1/11400;0/0,1/0;0/3,1/0;0/0,1/0;0/13,1/11;0/3,1/2;0/5,1/5;0/85,1/135;0/269,1/307;0/106,1/179;0/1133,1/1132
11460;220;578;2;2;0/10401.82,1/9674.22;0/73.6,1/89.33;0/11460,1/11460;0/11460,1/11460;0/0,1/0;0/3,1/0;0/0,1/0;0/11,1/12;0/3,1/2;0/5,1/5;0/85,1/135;0/269,1/309;0/106,1/179;0/1139,1/1138
11520;220;581;2;2;0/10461.82,1/9734.22;0/73.96,1/89.69;0/11520,1/11520;0/11520,1/11520;0/2,1/0;0/3,1/0;0/2,1/0;0/11,1/17;0/3,1/2;0/5,1/5;0/85,1/135;0/270,1/311;0/106,1/179;0/1145,1/1144
