kind,visit_id,leg_index,source_scope,bot_id,station_queue_wp_id,from_id,to_id,pod_id,station_id,loaded,orientation_bucket,from_x,from_y,to_x,to_y,abs_dx,abs_dy,euclid,manhattan,same_tier,from_storage,to_storage,from_queue,to_queue,from_degree,to_degree,path_found,path_hops,path_distance,path_turns,path_segments,eta_sec,actual_sec,wait_sec,turn_count,stop_go_count,queue_stop_go_count
pod_to_station_queue,11720763,2,actual_sim,6,20,223,20,36,0,1,4.7123889803846897,10.5,10.5,1.5,5.5,9,5,10.295630140987001,14,1,1,0,0,1,4,1,1,14,14,3,4,16.875,19.324999999934334,0.39999999999827196,3,0,0
pod_to_station_queue,45298596,2,actual_sim,1,20,200,20,88,0,1,1.5707963267948966,15.5,8.5,1.5,5.5,14,3,14.317821063276353,17,1,1,0,0,1,4,1,1,19,19,3,4,20.208333333333336,42.428427124583777,7.377777777745905,8,2,0
bot_to_pod,17474517,1,actual_sim,11,24,196,266,49,1,0,0,11.5,8.5,11.5,13.5,0,5,5,5,1,1,1,0,0,4,4,1,5,5,0,1,5.458333333333333,127.15555555500623,0.53333333333102928,4,0,0
pod_to_station_queue,38378011,2,actual_sim,3,24,95,24,15,1,1,0,8.5,1.5,1.5,9.5,7,8,10.63014581273465,15,1,1,0,0,1,4,1,1,17,17,2,3,16.916666666666668,30.302777777681968,0.31111111110976708,6,0,0
bot_to_pod,30709455,1,actual_sim,4,16,142,231,51,0,0,1.5707963267948966,13.5,4.5,18.5,10.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,10.958333333333332,12.444444444390683,0.35555555555401952,2,0,0
bot_to_pod,37494699,1,actual_sim,12,16,223,229,10,0,0,1.5707963267948966,10.5,10.5,16.5,10.5,6,0,6,6,1,1,1,0,0,4,4,1,6,6,0,1,6.125,99.022222221794436,7.1999999999688953,4,0,0
pod_to_station_queue,11982196,2,actual_sim,5,24,230,24,31,1,1,4.7123889803846897,17.5,10.5,1.5,9.5,16,1,16.031219541881399,17,1,1,0,0,1,4,1,1,17,17,1,2,14.791666666666666,49.325257947552927,21.777777777683696,1,9,0
pod_to_station_queue,30709455,2,actual_sim,4,20,231,20,51,0,1,1.5707963267948966,18.5,10.5,1.5,5.5,17,5,17.720045146669349,22,1,1,0,0,1,4,1,1,22,22,3,4,23.458333333333332,24.355235869269109,0.17777777777700976,4,0,0
pod_to_station_queue,59793748,2,actual_sim,13,24,195,24,9,1,1,3.1415926535897931,10.5,8.5,1.5,9.5,9,1,9.0553851381374173,10,1,1,0,0,1,4,1,1,10,10,1,2,10.75,11.813888888872953,0.4444444444425244,2,0,0
bot_to_pod,64685500,1,actual_sim,7,24,192,142,70,1,0,4.7123889803846897,7.5,8.5,13.5,4.5,6,4,7.2111025509279782,10,1,1,1,0,0,4,4,1,10,10,1,2,10.916666666666668,133.15555555498031,0.17777777777700976,6,0,0
pod_to_station_queue,3709091,2,actual_sim,14,16,159,16,50,0,1,0,16.5,5.5,1.5,3.5,15,2,15.132745950421556,17,1,1,0,0,1,4,1,1,27,27,3,4,26.333333333333336,26.480555555504907,0.17777777777700976,4,0,0
pod_to_station_queue,30366184,2,actual_sim,8,24,147,24,33,1,1,0,18.5,4.5,1.5,9.5,17,5,17.720045146669349,22,1,1,0,0,1,4,1,1,24,24,2,3,21.583333333333332,20.97745809152002,0.13333333333275732,2,0,0
bot_to_pod,11720763,1,actual_sim,6,16,239,223,36,0,0,1.5707963267948966,12.5,11.5,10.5,10.5,2,1,2.2360679774997898,3,1,1,1,0,0,4,4,1,3,3,1,2,6.0784271247461898,196.04444444359751,0.39999999999827196,5,0,0
pod_to_station_queue,4860205,2,actual_sim,12,20,262,20,18,0,1,1.5707963267948966,7.5,13.5,1.5,5.5,6,8,10,14,1,1,0,0,1,4,1,1,24,24,5,6,29.203427124746192,29.10277777769852,0.17777777777700976,4,0,0
pod_to_station_queue,7868661,2,actual_sim,10,20,203,20,59,0,1,1.5707963267948966,18.5,8.5,1.5,5.5,17,3,17.262676501632068,20,1,1,0,0,1,4,1,1,22,22,3,4,22.208333333333332,63.111111110838465,25.644444444333658,5,1,0
bot_to_pod,45298596,1,actual_sim,1,16,182,200,88,0,0,0,11.5,7.5,15.5,8.5,4,1,4.1231056256176606,5,1,1,1,0,0,4,4,1,5,5,1,2,7.416666666666667,215.68888888795709,7.377777777745905,9,0,0
bot_to_pod,59793748,1,actual_sim,13,24,197,195,9,1,0,4.7123889803846897,12.5,8.5,10.5,8.5,2,0,2,2,1,1,1,0,0,4,4,1,2,2,0,1,3.4534271247461903,191.82222222139353,0.4444444444425244,2,0,0
pod_to_station_queue,11636265,2,actual_sim,2,16,111,16,66,0,1,3.1415926535897931,10.5,2.5,1.5,3.5,9,1,9.0553851381374173,10,1,1,0,0,1,4,1,1,10,10,1,2,10.75,10.880555555543651,0.08888888888850488,2,0,0
pod_to_station_queue,33119622,2,actual_sim,0,24,228,24,30,1,1,0,15.5,10.5,1.5,9.5,14,1,14.035668847618199,15,1,1,0,0,1,4,1,1,15,15,1,2,14.083333333333332,13.466346980429989,0.08888888888850488,2,0,0
bot_to_pod,3709091,1,actual_sim,14,16,195,159,50,0,0,4.7123889803846897,10.5,8.5,16.5,5.5,6,3,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25,182.66666666587753,0.17777777777700976,5,0,0
pod_to_station_queue,33640543,2,actual_sim,6,16,116,16,61,0,1,4.7123889803846897,15.5,2.5,1.5,3.5,14,1,14.035668847618199,15,1,1,0,0,1,4,1,1,15,15,1,2,14.708333333333332,14.088569202649524,0.08888888888850488,2,0,0
bot_to_pod,30366184,1,actual_sim,8,24,182,147,33,1,0,4.7123889803846897,11.5,7.5,18.5,4.5,7,3,7.6157731058639087,10,1,1,1,0,0,4,4,1,10,10,1,2,10.916666666666666,202.48888888801412,0.13333333333275732,5,0,0
bot_to_pod,4860205,1,actual_sim,12,16,192,262,18,0,0,0,7.5,8.5,7.5,13.5,0,5,5,5,1,1,1,0,0,4,4,1,5,5,0,1,5.458333333333333,246.57777777671254,0.17777777777700976,5,0,0
bot_to_pod,7868661,1,actual_sim,10,16,182,203,59,0,0,1.5707963267948966,11.5,7.5,18.5,8.5,7,1,7.0710678118654755,8,1,1,1,0,0,4,4,1,8,8,1,2,9.4166666666666661,284.35555555432711,25.644444444333658,5,0,0
pod_to_station_queue,12672845,2,actual_sim,11,24,195,24,51,1,1,3.1415926535897931,10.5,8.5,1.5,9.5,9,1,9.0553851381374173,10,1,1,0,0,1,4,1,1,10,10,1,2,10.75,10.133013647096959,0.08888888888850488,2,0,0
pod_to_station_queue,44589661,2,actual_sim,1,20,266,20,70,0,1,0,11.5,13.5,1.5,5.5,10,8,12.806248474865697,18,1,1,0,0,1,4,1,1,24,24,5,6,28.583333333333336,23.861379634819514,0.17777777777700976,4,0,0
bot_to_pod,33119622,1,actual_sim,0,24,195,228,30,1,0,4.7123889803846897,10.5,8.5,15.5,10.5,5,2,5.3851648071345037,7,1,1,1,0,0,4,4,1,7,7,1,2,9.5367604580795238,176.04444444368391,0.08888888888850488,5,0,0
bot_to_pod,11636265,1,actual_sim,2,16,188,111,66,0,0,0,17.5,7.5,10.5,2.5,7,5,8.6023252670426267,12,1,1,1,0,0,4,4,1,12,12,1,2,12.875,230.31111111011614,0.08888888888850488,2,0,0
pod_to_station_queue,47428342,2,actual_sim,14,20,266,20,33,0,1,1.5707963267948966,11.5,13.5,1.5,5.5,10,8,12.806248474865697,18,1,1,0,0,1,4,1,1,24,24,5,6,29.208333333333336,23.23915741259998,0.17777777777700976,3,0,0
bot_to_pod,33640543,1,actual_sim,6,16,191,116,61,0,0,1.5707963267948966,6.5,8.5,15.5,2.5,9,6,10.816653826391969,15,1,1,1,0,0,4,4,1,15,15,1,2,14.25,186.04444444364071,0.08888888888850488,3,0,0
bot_to_pod,44589661,1,actual_sim,1,16,219,266,70,0,0,3.1415926535897931,6.5,10.5,11.5,13.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5833333333333321,105.46666666621104,0.17777777777700976,6,0,0
pod_to_station_queue,64363694,2,actual_sim,12,20,286,20,82,0,1,0,17.5,14.5,1.5,5.5,16,9,18.357559750685819,25,1,1,0,0,1,4,1,1,27,27,3,4,26.166666666666668,24.355235869269109,0.13333333333275732,3,0,0
pod_to_station_queue,57367087,2,actual_sim,10,16,184,16,89,0,1,0,13.5,7.5,1.5,3.5,12,4,12.649110640673518,16,1,1,0,0,1,4,1,1,18,18,2,3,17.583333333333336,26.347222222154869,6.1777777777510892,4,0,0
bot_to_pod,24908514,1,actual_sim,2,16,195,156,81,0,0,0,10.5,8.5,13.5,5.5,3,3,4.2426406871192848,6,1,1,1,0,0,4,4,1,6,6,1,2,7.625,9.6888888888470319,0.13333333333275732,2,0,0
bot_to_pod,65004788,1,actual_sim,6,16,184,181,23,0,0,1.5707963267948966,13.5,7.5,10.5,7.5,3,0,3,3,1,1,1,0,0,4,4,1,3,3,0,1,4.125,4.1777777777597294,0.04444444444425244,1,0,0
pod_to_station_queue,46541742,2,actual_sim,4,20,235,20,48,0,1,1.5707963267948966,8.5,11.5,1.5,5.5,7,6,9.2195444572928871,13,1,1,0,0,1,4,1,1,23,23,4,5,25.625,32.036369058738728,4.2222222222039818,3,0,0
bot_to_pod,47428342,1,actual_sim,14,16,197,266,33,0,0,1.5707963267948966,12.5,8.5,11.5,13.5,1,5,5.0990195135927845,6,1,1,1,0,0,4,4,1,6,6,1,2,7.458333333333333,78.799999999659576,0.17777777777700976,6,0,0
pod_to_station_queue,24908514,2,actual_sim,2,16,156,16,81,0,1,0,13.5,5.5,1.5,3.5,12,2,12.165525060596439,14,1,1,0,0,1,4,1,1,16,16,2,3,16.245093791412856,33.272871569059134,6.3555555555280989,4,2,0
pod_to_station_queue,65004788,2,actual_sim,6,20,181,20,23,0,1,3.1415926535897931,10.5,7.5,1.5,5.5,9,2,9.2195444572928871,11,1,1,0,0,1,4,1,1,15,15,4,5,19.661760458079524,34.077777777645679,2.222222222212622,4,0,0
pod_to_station_queue,51347269,2,actual_sim,5,24,196,24,67,1,1,0,11.5,8.5,1.5,9.5,10,1,10.04987562112089,11,1,1,0,0,1,4,1,1,11,11,1,2,11.416666666666668,10.799680313763474,0.08888888888850488,2,0,0
bot_to_pod,52522275,1,actual_sim,1,16,181,100,64,0,0,1.5707963267948966,10.5,7.5,13.5,1.5,3,6,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,10.875,10.311111111066566,0.08888888888850488,2,0,0
pod_to_station_queue,52522275,2,actual_sim,1,16,100,16,64,0,1,4.7123889803846897,13.5,1.5,1.5,3.5,12,2,12.165525060596439,14,1,1,0,0,1,4,1,1,28,28,3,4,26.375,26.524999999946431,0.17777777777700976,3,0,0
bot_to_pod,12672845,1,actual_sim,11,24,197,195,51,1,0,4.7123889803846897,12.5,8.5,10.5,8.5,2,0,2,2,1,1,1,0,0,4,4,1,2,2,0,1,3.4534271247461903,212.2222222213054,0.08888888888850488,5,0,0
bot_to_pod,64363694,1,actual_sim,12,16,195,286,82,0,0,0,10.5,8.5,17.5,14.5,7,6,9.2195444572928871,13,1,1,1,0,0,4,4,1,13,13,1,2,12.291666666666666,120.39999999947986,0.13333333333275732,6,0,0
bot_to_pod,51347269,1,actual_sim,5,24,111,196,67,1,0,3.1415926535897931,10.5,2.5,11.5,8.5,1,6,6.0827625302982193,7,1,1,1,0,0,4,4,1,7,7,1,2,8.75,86.799999999625015,0.08888888888850488,5,0,0
bot_to_pod,57367087,1,actual_sim,10,16,197,184,89,0,0,4.7123889803846897,12.5,8.5,13.5,7.5,1,1,1.4142135623730951,2,1,1,1,0,0,4,4,1,2,2,1,2,5.25,147.24444444380833,6.1777777777510892,6,0,0
bot_to_pod,46541742,1,actual_sim,4,16,228,235,48,0,0,0,15.5,10.5,8.5,11.5,7,1,7.0710678118654755,8,1,1,1,0,0,4,4,1,8,8,1,2,10.041666666666666,160.84444444374958,4.2222222222039818,4,0,0
pod_to_station_queue,25056856,2,actual_sim,11,28,276,28,2,1,1,1.5707963267948966,7.5,14.5,1.5,11.5,6,3,6.7082039324993694,9,1,1,0,0,1,4,1,1,11,11,3,4,14.875,15.958333333275732,0.53333333333102928,3,0,0
pod_to_station_queue,48430751,2,actual_sim,0,24,270,24,9,1,1,1.5707963267948966,15.5,13.5,1.5,9.5,14,4,14.560219778561036,18,1,1,0,0,1,4,1,1,18,18,2,3,18.208333333333336,20.933013647061671,0.2222222222212622,3,0,0
pod_to_station_queue,33223577,2,actual_sim,13,24,139,24,29,1,1,0,10.5,4.5,1.5,9.5,9,5,10.295630140987001,14,1,1,0,0,1,4,1,1,14,14,2,3,16.166666666666664,31.058333333231531,6.3999999999723514,5,2,0
bot_to_pod,25056856,1,actual_sim,11,24,197,276,2,1,0,4.7123889803846897,12.5,8.5,7.5,14.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,12.208333333333332,40.088888888715701,0.53333333333102928,3,0,0
pod_to_station_queue,28761840,2,actual_sim,10,20,229,20,21,0,1,1.5707963267948966,16.5,10.5,1.5,5.5,15,5,15.811388300841896,20,1,1,0,0,1,4,1,1,20,20,3,4,22.125,30.310791424798936,6.1777777777510892,4,1,0
pod_to_station_queue,30576743,2,actual_sim,3,24,238,24,68,1,1,1.5707963267948966,11.5,11.5,1.5,9.5,10,2,10.198039027185569,12,1,1,0,0,1,4,1,1,20,20,3,4,21.041666666666668,42.836369058692071,11.46666666661713,5,5,0
bot_to_pod,54770906,1,actual_sim,5,24,263,151,38,1,0,1.5707963267948966,8.5,13.5,8.5,5.5,0,8,8,8,1,1,1,0,0,4,4,1,8,8,0,1,8.0833333333333339,15.155555555490082,2.1333333333241171,3,0,0
pod_to_station_queue,58281439,2,actual_sim,4,20,176,20,44,0,1,4.7123889803846897,5.5,7.5,1.5,5.5,4,2,4.4721359549995796,6,1,1,0,0,1,4,1,1,6,6,2,3,10.20342712474619,11.59471296820584,0.13333333333275732,3,0,0
pod_to_station_queue,54770906,2,actual_sim,5,24,151,24,38,1,1,0,8.5,5.5,1.5,9.5,7,4,8.0622577482985491,11,1,1,0,0,1,4,1,1,13,13,2,3,14.25,13.644124758190173,0.13333333333275732,2,0,0
bot_to_pod,43689923,1,actual_sim,2,16,176,266,51,0,0,1.5707963267948966,5.5,7.5,11.5,13.5,6,6,8.4852813742385695,12,1,1,1,0,0,4,4,1,12,12,1,2,12.25,12.311111111057926,0.17777777777700976,1,0,0
bot_to_pod,27626671,1,actual_sim,6,16,179,234,71,0,0,1.5707963267948966,8.5,7.5,7.5,11.5,1,4,4.1231056256176606,5,1,1,1,0,0,4,4,1,5,5,1,2,6.791666666666667,7.1555555555246428,0.08888888888850488,1,0,0
bot_to_pod,48430751,1,actual_sim,0,24,196,270,9,1,0,0,11.5,8.5,15.5,13.5,4,5,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25,112.75555555506844,0.2222222222212622,6,0,0
pod_to_station_queue,43689923,2,actual_sim,2,20,266,20,51,0,1,0,11.5,13.5,1.5,5.5,10,8,12.806248474865697,18,1,1,0,0,1,4,1,1,24,24,5,6,28.583333333333336,23.861379634819514,0.17777777777700976,4,0,0
bot_to_pod,45525183,1,actual_sim,11,24,233,195,66,1,0,4.7123889803846897,6.5,11.5,10.5,8.5,4,3,5,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9166666666666679,8.3555555555194587,0.08888888888850488,1,0,0
pod_to_station_queue,27626671,2,actual_sim,6,20,234,20,71,0,1,3.1415926535897931,7.5,11.5,1.5,5.5,6,6,8.4852813742385695,12,1,1,0,0,1,4,1,1,24,24,5,6,28.578427124746192,28.7552358692501,1.1555555555505634,4,0,0
bot_to_pod,28761840,1,actual_sim,10,16,239,229,21,0,0,0,12.5,11.5,16.5,10.5,4,1,4.1231056256176606,5,1,1,1,0,0,4,4,1,5,5,1,2,6.791666666666667,120.1777777772586,6.1777777777510892,6,0,0
pod_to_station_queue,45525183,2,actual_sim,11,24,195,24,66,1,1,0,10.5,8.5,1.5,9.5,9,1,9.0553851381374173,10,1,1,0,0,1,4,1,1,10,10,1,2,10.75,10.133013647096959,0.08888888888850488,2,0,0
bot_to_pod,33223577,1,actual_sim,13,24,191,139,29,1,0,0,6.5,8.5,10.5,4.5,4,4,5.6568542494923806,8,1,1,1,0,0,4,4,1,8,8,1,2,8.9583333333333339,152.0444444437876,6.3999999999723514,8,0,0
pod_to_station_queue,27335113,2,actual_sim,12,24,200,24,12,1,1,0,15.5,8.5,1.5,9.5,14,1,14.035668847618199,15,1,1,0,0,1,4,1,1,15,15,1,2,14.083333333333332,14.747222222208165,0.08888888888850488,2,0,0
pod_to_station_queue,44689431,2,actual_sim,14,16,94,16,36,0,1,3.1415926535897931,7.5,1.5,1.5,3.5,6,2,6.324555320336759,8,1,1,0,0,1,4,1,1,14,14,3,4,17.661760458079524,8.9330136470935031,0.08888888888850488,2,0,0
bot_to_pod,58281439,1,actual_sim,4,16,240,176,44,0,0,1.5707963267948966,13.5,11.5,5.5,7.5,8,4,8.9442719099991592,12,1,1,1,0,0,4,4,1,12,12,1,2,12.25,109.82222222174778,0.13333333333275732,4,0,0
pod_to_station_queue,62689558,2,actual_sim,7,24,147,24,17,1,1,0,18.5,4.5,1.5,9.5,17,5,17.720045146669349,22,1,1,0,0,1,4,1,1,24,24,2,3,21.583333333333332,22.747222222184973,1.111111111106311,2,0,0
pod_to_station_queue,58079852,2,actual_sim,1,16,139,16,28,0,1,3.1415926535897931,10.5,4.5,1.5,3.5,9,1,9.0553851381374173,10,1,1,0,0,1,4,1,1,10,10,1,2,10.75,10.133013647096959,0.08888888888850488,2,0,0
pod_to_station_queue,25807001,2,actual_sim,8,16,156,16,33,0,1,0,13.5,5.5,1.5,3.5,12,2,12.165525060596439,14,1,1,0,0,1,4,1,1,16,16,2,3,16.245093791412856,16.391666666642323,0.13333333333275732,2,0,0
bot_to_pod,30576743,1,actual_sim,3,24,192,238,68,1,0,4.7123889803846897,7.5,8.5,11.5,11.5,4,3,5,7,1,1,1,0,0,4,4,1,7,7,1,2,9.5416666666666679,242.08888888784304,11.46666666661713,8,0,0
bot_to_pod,44689431,1,actual_sim,14,16,181,94,36,0,0,0,10.5,7.5,7.5,1.5,3,6,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25,89.199999999614647,0.08888888888850488,4,0,0
pod_to_station_queue,17161430,2,actual_sim,10,20,219,20,59,0,1,3.1415926535897931,6.5,10.5,1.5,5.5,5,5,7.0710678118654755,10,1,1,0,0,1,4,1,1,10,10,3,4,14.833333333333336,15.728046301521317,0.17777777777700976,4,0,0
bot_to_pod,58079852,1,actual_sim,1,16,197,139,28,0,0,0,12.5,8.5,10.5,4.5,2,4,4.4721359549995796,6,1,1,1,0,0,4,4,1,6,6,1,2,8.8700937914128559,110.1777777773018,0.08888888888850488,3,0,0
pod_to_station_queue,21367612,2,actual_sim,0,28,146,28,45,1,1,4.7123889803846897,17.5,4.5,1.5,11.5,16,7,17.464249196572979,23,1,1,0,0,1,4,1,1,25,25,3,4,24.370093791412856,23.186760457994296,0.17777777777700976,3,0,0
pod_to_station_queue,58761073,2,actual_sim,4,20,273,20,79,0,1,1.5707963267948966,18.5,13.5,1.5,5.5,17,8,18.788294228055936,25,1,1,0,0,1,4,1,1,29,29,5,6,32.370093791412856,27.066346980368508,3.0666666666534184,3,0,0
pod_to_station_queue,32424647,2,actual_sim,13,24,203,24,0,1,1,0,18.5,8.5,1.5,9.5,17,1,17.029386365926403,18,1,1,0,0,1,4,1,1,18,18,1,2,16.083333333333336,16.213888888877136,0.08888888888850488,2,0,0
bot_to_pod,25807001,1,actual_sim,8,16,196,156,33,0,0,1.5707963267948966,11.5,8.5,13.5,5.5,2,3,3.6055512754639891,5,1,1,1,0,0,4,4,1,5,5,1,2,7.5784271247461898,153.33333333267092,0.13333333333275732,2,0,0
bot_to_pod,27335113,1,actual_sim,12,24,197,200,12,1,0,1.5707963267948966,12.5,8.5,15.5,8.5,3,0,3,3,1,1,1,0,0,4,4,1,3,3,0,1,4.125,219.11111111016453,0.08888888888850488,3,0,0
bot_to_pod,17161430,1,actual_sim,10,16,196,219,59,0,0,0,11.5,8.5,6.5,10.5,5,2,5.3851648071345037,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9117604580795238,136.71111111052051,0.17777777777700976,6,0,0
bot_to_pod,58761073,1,actual_sim,4,16,156,273,79,0,0,4.7123889803846897,13.5,5.5,18.5,13.5,5,8,9.4339811320566032,13,1,1,1,0,0,4,4,1,13,13,1,2,13.541666666666668,138.57777777717911,3.0666666666534184,5,0,0
pod_to_station_queue,41666396,2,actual_sim,14,16,158,16,13,0,1,0,15.5,5.5,1.5,3.5,14,2,14.142135623730951,16,1,1,0,0,1,4,1,1,16,16,2,3,17.495093791412856,16.888569202634699,0.13333333333275732,3,0,0
bot_to_pod,38668243,1,actual_sim,10,16,158,245,20,0,0,4.7123889803846897,15.5,5.5,18.5,11.5,3,6,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,10.875,10.311111111066566,0.08888888888850488,2,0,0
bot_to_pod,62689558,1,actual_sim,7,24,196,147,17,1,0,3.1415926535897931,11.5,8.5,18.5,4.5,7,4,8.0622577482985491,11,1,1,1,0,0,4,4,1,11,11,1,2,12.208333333333332,283.19999999877655,1.111111111106311,2,0,0
bot_to_pod,41666396,1,actual_sim,14,16,197,158,13,0,0,1.5707963267948966,12.5,8.5,15.5,5.5,3,3,4.2426406871192848,6,1,1,1,0,0,4,4,1,6,6,1,2,8.25,55.73333333309256,0.13333333333275732,7,0,0
pod_to_station_queue,12469873,2,actual_sim,11,24,177,24,10,1,1,1.5707963267948966,6.5,7.5,1.5,9.5,5,2,5.3851648071345037,7,1,1,0,0,1,4,1,1,15,15,3,4,18.958333333333336,18.355235869280932,0.17777777777700976,4,0,0
pod_to_station_queue,38668243,2,actual_sim,10,20,245,20,20,0,1,1.5707963267948966,18.5,11.5,1.5,5.5,17,6,18.027756377319946,23,1,1,0,0,1,4,1,1,29,29,5,6,31.120093791412859,27.777458091493372,0.17777777777700976,3,0,0
pod_to_station_queue,30840926,2,actual_sim,6,20,274,20,26,0,1,1.5707963267948966,5.5,14.5,1.5,5.5,4,9,9.8488578017961039,13,1,1,0,0,1,4,1,1,13,13,2,3,14.875,22.710791424803574,5.2888888888660404,3,1,0
pod_to_station_queue,59735509,2,actual_sim,8,16,113,16,54,0,1,1.5707963267948966,12.5,2.5,1.5,3.5,11,1,11.045361017187261,12,1,1,0,0,1,4,1,1,12,12,1,2,11.458333333333332,28.347222222140772,2.3111111111011269,6,1,0
bot_to_pod,21367612,1,actual_sim,0,24,197,146,45,1,0,4.7123889803846897,12.5,8.5,17.5,4.5,5,4,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25,205.42222222133478,0.17777777777700976,4,0,0
pod_to_station_queue,14093819,2,actual_sim,1,20,153,20,89,0,1,0,10.5,5.5,1.5,5.5,9,0,9,9,1,1,0,0,1,4,1,1,17,17,4,5,22.25,32.080813503182981,6.3111111110838465,5,1,0
pod_to_station_queue,41110918,2,actual_sim,4,20,286,20,70,0,1,0,17.5,14.5,1.5,5.5,16,9,18.357559750685819,25,1,1,0,0,1,4,1,1,27,27,3,4,26.166666666666668,27.647222222114124,0.17777777777700976,4,0,0
bot_to_pod,32424647,1,actual_sim,13,24,197,203,0,1,0,4.7123889803846897,12.5,8.5,18.5,8.5,6,0,6,6,1,1,1,0,0,4,4,1,6,6,0,1,6.125,279.11111110990532,0.08888888888850488,3,0,0
pod_to_station_queue,31018066,2,actual_sim,3,24,111,24,23,1,1,4.7123889803846897,10.5,2.5,1.5,9.5,9,7,11.401754250991379,16,1,1,0,0,1,4,1,1,16,16,2,3,16.875,16.266346980401067,0.13333333333275732,3,0,0
pod_to_station_queue,50706425,2,actual_sim,12,28,148,28,62,1,1,3.1415926535897931,5.5,5.5,1.5,11.5,4,6,7.2111025509279782,10,1,1,0,0,1,4,1,1,10,10,2,3,12.40685424949238,23.777777777675055,10.222222222178061,2,2,0
pod_to_station_queue,53704644,2,actual_sim,5,24,270,24,66,1,1,1.5707963267948966,15.5,13.5,1.5,9.5,14,4,14.560219778561036,18,1,1,0,0,1,4,1,1,18,18,2,3,18.208333333333336,24.480555555496267,5.9999999999740794,3,0,0
bot_to_pod,30840926,1,actual_sim,6,16,239,274,26,0,0,3.1415926535897931,12.5,11.5,5.5,14.5,7,3,7.6157731058639087,10,1,1,1,0,0,4,4,1,10,10,1,2,10.291666666666666,185.55555555475394,5.2888888888660404,6,0,0
bot_to_pod,12469873,1,actual_sim,11,24,197,177,10,1,0,4.7123889803846897,12.5,8.5,6.5,7.5,6,1,6.0827625302982193,7,1,1,1,0,0,4,4,1,7,7,1,2,8.75,200.84444444357678,0.17777777777700976,6,0,0
pod_to_station_queue,26218460,2,actual_sim,0,28,235,28,30,1,1,1.5707963267948966,8.5,11.5,1.5,11.5,7,0,7,7,1,1,0,0,1,4,1,1,17,17,4,5,21.625,23.113888888921792,0.22222222222217169,5,0,0
pod_to_station_queue,43423319,2,actual_sim,2,20,274,20,12,0,1,3.1415926535897931,5.5,14.5,1.5,5.5,4,9,9.8488578017961039,13,1,1,0,0,1,4,1,1,13,13,2,3,14.25,15.51079142495928,0.13333333333412156,2,0,0
bot_to_pod,31018066,1,actual_sim,3,24,200,111,23,1,0,4.7123889803846897,15.5,8.5,10.5,2.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332,101.91111111115788,0.13333333333275732,6,0,0
bot_to_pod,59735509,1,actual_sim,8,16,99,113,54,0,0,0,12.5,1.5,12.5,2.5,0,1,1,1,1,1,1,0,0,4,4,1,1,1,0,1,2.625,242.3999999994503,2.3111111111011269,8,0,0
bot_to_pod,14093819,1,actual_sim,1,16,191,153,89,0,0,1.5707963267948966,6.5,8.5,10.5,5.5,4,3,5,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9166666666666679,266.26666666631809,6.3111111110838465,6,0,0
bot_to_pod,50706425,1,actual_sim,12,24,153,148,62,1,0,0,10.5,5.5,5.5,5.5,5,0,5,5,1,1,1,0,0,4,4,1,5,5,0,1,6.083333333333333,148.5777777781359,10.222222222178061,4,0,0
bot_to_pod,41110918,1,actual_sim,4,16,197,286,70,0,0,1.5707963267948966,12.5,8.5,17.5,14.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,10.958333333333332,271.91111111114878,0.17777777777700976,4,0,0
bot_to_pod,43423319,1,actual_sim,2,16,196,274,12,0,0,1.5707963267948966,11.5,8.5,5.5,14.5,6,6,8.4852813742385695,12,1,1,1,0,0,4,4,1,12,12,1,2,11.625,122.13333333405535,0.13333333333412156,3,0,0
pod_to_station_queue,37909503,2,actual_sim,6,16,154,16,37,0,1,1.5707963267948966,11.5,5.5,1.5,3.5,10,2,10.198039027185569,12,1,1,0,0,1,4,1,1,20,20,3,4,21.041666666666668,25.733013647202824,4.1777777778024756,3,1,0
bot_to_pod,37909503,1,actual_sim,6,16,139,154,37,0,0,3.1415926535897931,10.5,4.5,11.5,5.5,1,1,1.4142135623730951,2,1,1,1,0,0,4,4,1,2,2,1,2,5.25,66.622222222616074,4.1777777778024756,4,0,0
pod_to_station_queue,3061223,2,actual_sim,10,20,225,20,8,0,1,0,12.5,10.5,1.5,5.5,11,5,12.083045973594572,16,1,1,0,0,1,4,1,1,16,16,3,4,18.833333333333336,19.728046301685026,0.17777777777882875,4,0,0
