#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
11580;317;513;2;2;0/10120.62,1/9235.51;0/84.31,1/75.82;0/11580,1/11580;0/11580,1/11580;0/0,1/1;0/0,1/0;0/0,1/1;0/18,1/8;0/3,1/2;0/5,1/5;0/123,1/194;0/263,1/250;0/147,1/235;0/1150,1/1151
11640;318;516;2;2;0/10172.98,1/9275.51;0/84.62,1/76.22;0/11640,1/11640;0/11640,1/11640;0/0,1/1;0/0,1/0;0/1,1/2;0/14,1/11;0/3,1/2;0/5,1/5;0/123,1/195;0/265,1/251;0/147,1/237;0/1156,1/1157
11700;320;519;2;2;0/10222.98,1/9325.51;0/85.02,1/76.62;0/11700,1/11700;0/11700,1/11700;0/0,1/0;0/0,1/0;0/2,1/1;0/15,1/9;0/3,1/2;0/5,1/5;0/124,1/196;0/267,1/252;0/148,1/238;0/1162,1/1163
11760;322;522;2;2;0/10262.98,1/9375.51;0/85.33,1/77.07;0/11760,1/11760;0/11760,1/11760;0/0,1/0;0/0,1/4;0/1,1/3;0/11,1/16;0/3,1/2;0/5,1/5;0/125,1/197;0/268,1/254;0/150,1/239;0/1168,1/1169
11820;325;524;2;2;0/10312.98,1/9400.49;0/85.73,1/77.42;0/11820,1/11820;0/11820,1/11820;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/14;0/3,1/2;0/5,1/5;0/126,1/199;0/269,1/255;0/151,1/243;0/1174,1/1175
11880;325;526;2;2;0/10372.98,1/9455.51;0/86.09,1/77.82;0/11880,1/11880;0/11880,1/11880;0/0,1/0;0/1,1/0;0/1,1/0;0/11,1/13;0/3,1/2;0/5,1/5;0/126,1/199;0/270,1/256;0/151,1/243;0/1180,1/1181
11940;326;529;2;2;0/10422.98,1/9515.51;0/86.49,1/78.27;0/11940,1/11940;0/11940,1/11940;0/0,1/3;0/0,1/0;0/0,1/3;0/11,1/11;0/3,1/2;0/5,1/5;0/127,1/199;0/272,1/257;0/152,1/243;0/1186,1/1187
12000;327;531;2;2;0/10482.98,1/9567.73;0/86.8,1/78.62;0/12000,1/12000;0/12000,1/12000;0/0,1/2;0/0,1/2;0/2,1/3;0/10,1/9;0/3,1/2;0/5,1/5;0/127,1/200;0/273,1/258;0/152,1/244;0/1192,1/1193
12060;330;535;2;2;0/10522.98,1/9615.51;0/87.24,1/79.07;0/12060,1/12060;0/12060,1/12060;0/0,1/0;0/3,1/0;0/0,1/2;0/12,1/13;0/3,1/2;0/5,1/5;0/129,1/201;0/276,1/259;0/154,1/245;0/1198,1/1199
12120;331;537;2;2;0/10582.98,1/9655.51;0/87.64,1/79.42;0/12120,1/12120;0/12120,1/12120;0/0,1/0;0/1,1/0;0/0,1/1;0/12,1/9;0/3,1/2;0/5,1/5;0/129,1/202;0/277,1/260;0/154,1/247;0/1204,1/1205
12180;332;541;2;2;0/10642.98,1/9705.51;0/88,1/79.82;0/12180,1/12180;0/12180,1/12180;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/7;0/3,1/2;0/5,1/5;0/129,1/203;0/279,1/262;0/154,1/248;0/1210,1/1211
12240;333;545;2;2;0/10702.98,1/9755.51;0/88.4,1/80.18;0/12240,1/12240;0/12240,1/12240;0/0,1/0;0/4,1/0;0/1,1/4;0/16,1/11;0/3,1/2;0/5,1/5;0/129,1/204;0/281,1/264;0/154,1/249;0/1216,1/1216
12300;336;548;2;2;0/10752.98,1/9775.51;0/88.8,1/80.62;0/12300,1/12300;0/12300,1/12300;0/0,1/0;0/0,1/0;0/1,1/0;0/17,1/11;0/3,1/2;0/5,1/5;0/130,1/206;0/283,1/265;0/155,1/253;0/1222,1/1222
12360;337;549;2;2;0/10802.98,1/9835.51;0/89.11,1/80.98;0/12360,1/12360;0/12360,1/12360;0/1,1/1;0/0,1/0;0/1,1/1;0/13,1/12;0/3,1/2;0/5,1/5;0/131,1/206;0/284,1/265;0/156,1/253;0/1228,1/1228
12420;338;553;2;2;0/10862.98,1/9885.51;0/89.51,1/81.42;0/12420,1/12420;0/12420,1/12420;0/2,1/0;0/0,1/1;0/3,1/1;0/14,1/13;0/3,1/2;0/5,1/5;0/131,1/207;0/286,1/267;0/156,1/254;0/1234,1/1234
12480;341;556;2;2;0/10892.98,1/9935.51;0/89.87,1/81.82;0/12480,1/12480;0/12480,1/12480;0/0,1/0;0/1,1/0;0/1,1/0;0/14,1/13;0/3,1/2;0/5,1/5;0/133,1/208;0/288,1/268;0/159,1/255;0/1240,1/1240
12540;342;559;2;2;0/10942.98,1/9995.51;0/90.18,1/82.18;0/12540,1/12540;0/12540,1/12540;0/0,1/1;0/0,1/0;0/0,1/1;0/11,1/10;0/3,1/2;0/5,1/5;0/134,1/208;0/290,1/269;0/160,1/255;0/1245,1/1246
12600;342;561;2;2;0/11002.98,1/10055.51;0/90.53,1/82.62;0/12600,1/12600;0/12600,1/12600;0/1,1/1;0/0,1/2;0/1,1/3;0/12,1/12;0/3,1/2;0/5,1/5;0/134,1/208;0/290,1/271;0/160,1/255;0/1251,1/1252
12660;344;565;2;2;0/11062.98,1/10095.51;0/90.98,1/83.02;0/12660,1/12660;0/12660,1/12660;0/2,1/1;0/0,1/0;0/3,1/2;0/11,1/10;0/3,1/2;0/5,1/5;0/134,1/210;0/293,1/272;0/160,1/257;0/1257,1/1258
12720;348;567;2;2;0/11099.51,1/10135.51;0/91.38,1/83.42;0/12720,1/12720;0/12720,1/12720;0/0,1/1;0/0,1/0;0/1,1/1;0/11,1/11;0/3,1/2;0/5,1/5;0/136,1/212;0/294,1/273;0/163,1/259;0/1263,1/1264
12780;350;570;2;2;0/11142.98,1/10185.51;0/91.73,1/83.82;0/12780,1/12780;0/12780,1/12780;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/10;0/3,1/2;0/5,1/5;0/137,1/213;0/296,1/274;0/164,1/260;0/1269,1/1270
12840;352;573;2;2;0/11202.98,1/10225.51;0/92.13,1/84.22;0/12840,1/12840;0/12840,1/12840;0/0,1/1;0/0,1/0;0/0,1/1;0/8,1/10;0/3,1/2;0/5,1/5;0/137,1/215;0/297,1/276;0/164,1/262;0/1275,1/1276
12900;352;576;2;2;0/11262.98,1/10285.51;0/92.58,1/84.67;0/12900,1/12900;0/12900,1/12900;0/2,1/0;0/0,1/0;0/2,1/1;0/10,1/8;0/3,1/2;0/5,1/5;0/137,1/215;0/299,1/277;0/164,1/262;0/1281,1/1282
12960;353;578;2;2;0/11322.98,1/10335.51;0/93.02,1/85.07;0/12960,1/12960;0/12960,1/12960;0/2,1/1;0/0,1/0;0/3,1/2;0/16,1/5;0/3,1/2;0/5,1/5;0/137,1/216;0/300,1/278;0/164,1/263;0/1287,1/1288
13020;357;581;2;2;0/11354.89,1/10377.38;0/93.42,1/85.6;0/13020,1/13020;0/13020,1/13020;0/0,1/0;0/0,1/2;0/1,1/0;0/11,1/9;0/3,1/2;0/5,1/5;0/139,1/218;0/302,1/279;0/167,1/265;0/1293,1/1294
13080;358;585;2;2;0/11402.98,1/10435.51;0/93.78,1/86.04;0/13080,1/13080;0/13080,1/13080;0/0,1/0;0/0,1/0;0/1,1/0;0/7,1/17;0/3,1/2;0/5,1/5;0/140,1/218;0/304,1/281;0/168,1/265;0/1299,1/1300
13140;359;588;2;2;0/11452.98,1/10495.51;0/94.22,1/86.4;0/13140,1/13140;0/13140,1/13140;0/0,1/0;0/0,1/2;0/1,1/0;0/9,1/16;0/3,1/2;0/5,1/5;0/141,1/218;0/305,1/283;0/169,1/265;0/1305,1/1306
13200;360;590;2;2;0/11502.98,1/10555.51;0/94.67,1/86.71;0/13200,1/13200;0/13200,1/13200;0/0,1/2;0/0,1/0;0/0,1/2;0/7,1/17;0/3,1/2;0/5,1/5;0/142,1/218;0/306,1/284;0/170,1/265;0/1311,1/1312
13260;361;593;2;2;0/11562.98,1/10595.51;0/95.11,1/87.07;0/13260,1/13260;0/13260,1/13260;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/15;0/3,1/2;0/5,1/5;0/142,1/219;0/307,1/286;0/170,1/267;0/1317,1/1318
13320;361;596;2;2;0/11622.98,1/10655.51;0/95.56,1/87.38;0/13320,1/13320;0/13320,1/13320;0/0,1/0;0/0,1/0;0/0,1/1;0/15,1/11;0/3,1/2;0/5,1/5;0/142,1/219;0/309,1/287;0/170,1/267;0/1323,1/1324
13380;362;600;2;2;0/11682.98,1/10709.2;0/95.87,1/87.78;0/13380,1/13380;0/13380,1/13380;0/0,1/0;0/0,1/3;0/0,1/0;0/10,1/14;0/3,1/2;0/5,1/5;0/142,1/220;0/311,1/289;0/170,1/268;0/1329,1/1330
13440;362;602;2;2;0/11742.98,1/10765.51;0/96.31,1/88.13;0/13440,1/13440;0/13440,1/13440;0/0,1/0;0/0,1/0;0/1,1/0;0/10,1/12;0/3,1/2;0/5,1/5;0/142,1/220;0/312,1/290;0/170,1/268;0/1335,1/1336
13500;363;604;2;2;0/11792.98,1/10825.51;0/96.71,1/88.49;0/13500,1/13500;0/13500,1/13500;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/12;0/3,1/2;0/5,1/5;0/143,1/220;0/313,1/291;0/171,1/268;0/1341,1/1342
13560;363;608;2;2;0/11852.98,1/10885.51;0/97.11,1/89.11;0/13560,1/13560;0/13560,1/13560;0/1,1/0;0/0,1/0;0/1,1/0;0/12,1/16;0/3,1/2;0/5,1/5;0/143,1/220;0/315,1/293;0/171,1/268;0/1347,1/1348
13620;364;610;2;2;0/11902.98,1/10945.51;0/97.51,1/89.47;0/13620,1/13620;0/13620,1/13620;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/16;0/3,1/2;0/5,1/5;0/144,1/220;0/316,1/294;0/172,1/268;0/1353,1/1354
13680;364;611;2;2;0/11962.98,1/11005.51;0/97.82,1/89.78;0/13680,1/13680;0/13680,1/13680;0/0,1/1;0/0,1/0;0/0,1/1;0/8,1/13;0/3,1/2;0/5,1/5;0/144,1/220;0/317,1/294;0/172,1/268;0/1359,1/1360
13740;364;615;2;2;0/12022.98,1/11065.51;0/98.27,1/90.09;0/13740,1/13740;0/13740,1/13740;0/0,1/0;0/2,1/0;0/0,1/1;0/11,1/14;0/3,1/2;0/5,1/5;0/144,1/220;0/320,1/295;0/172,1/268;0/1365,1/1365
13800;365;618;2;2;0/12082.98,1/11115.51;0/98.67,1/90.44;0/13800,1/13800;0/13800,1/13800;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/144,1/221;0/321,1/297;0/172,1/269;0/1371,1/1371
13860;365;619;2;2;0/12142.98,1/11175.51;0/99.07,1/90.84;0/13860,1/13860;0/13860,1/13860;0/0,1/0;0/1,1/0;0/0,1/0;0/13,1/12;0/3,1/2;0/5,1/5;0/144,1/221;0/322,1/297;0/172,1/269;0/1377,1/1377
13920;365;620;2;2;0/12202.98,1/11235.51;0/99.42,1/91.24;0/13920,1/13920;0/13920,1/13920;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/9;0/3,1/2;0/5,1/5;0/144,1/221;0/322,1/298;0/172,1/269;0/1383,1/1383
13980;366;624;2;2;0/12262.98,1/11285.51;0/99.78,1/91.64;0/13980,1/13980;0/13980,1/13980;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/7;0/3,1/2;0/5,1/5;0/144,1/222;0/324,1/300;0/172,1/270;0/1389,1/1389
14040;366;626;2;2;0/12322.98,1/11345.51;0/100.09,1/92.13;0/14040,1/14040;0/14040,1/14040;0/1,1/1;0/0,1/0;0/2,1/1;0/10,1/14;0/3,1/2;0/5,1/5;0/144,1/222;0/325,1/301;0/172,1/270;0/1394,1/1395
14100;369;630;2;2;0/12362.98,1/11395.51;0/100.49,1/92.49;0/14100,1/14100;0/14100,1/14100;0/0,1/0;0/0,1/0;0/0,1/0;0/16,1/10;0/3,1/2;0/5,1/5;0/146,1/223;0/328,1/302;0/174,1/271;0/1400,1/1401
14160;369;631;2;2;0/12422.98,1/11455.51;0/100.89,1/92.89;0/14160,1/14160;0/14160,1/14160;0/0,1/0;0/0,1/0;0/0,1/0;0/19,1/12;0/3,1/2;0/5,1/5;0/146,1/223;0/328,1/303;0/174,1/271;0/1406,1/1407
14220;369;634;2;2;0/12482.98,1/11515.51;0/101.2,1/93.29;0/14220,1/14220;0/14220,1/14220;0/0,1/0;0/0,1/0;0/0,1/1;0/16,1/13;0/3,1/2;0/5,1/5;0/146,1/223;0/329,1/305;0/174,1/271;0/1412,1/1413
14280;370;635;2;2;0/12542.98,1/11565.51;0/101.56,1/93.64;0/14280,1/14280;0/14280,1/14280;0/1,1/0;0/0,1/0;0/1,1/0;0/19,1/9;0/3,1/2;0/5,1/5;0/146,1/224;0/329,1/306;0/174,1/272;0/1418,1/1419
14340;370;636;2;2;0/12602.98,1/11625.51;0/101.82,1/94.04;0/14340,1/14340;0/14340,1/14340;0/0,1/1;0/0,1/0;0/1,1/1;0/13,1/9;0/3,1/2;0/5,1/5;0/146,1/224;0/330,1/306;0/174,1/272;0/1424,1/1425
14400;372;640;2;2;0/12652.98,1/11675.51;0/102.22,1/94.49;0/14400,1/14400;0/14400,1/14400;0/0,1/0;0/0,1/0;0/1,1/0;0/13,1/13;0/3,1/2;0/5,1/5;0/147,1/225;0/332,1/308;0/175,1/273;0/1430,1/1431
