#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;2;2;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/6;0/0,1/0;0/6,1/6;0/3,1/2;0/5,1/5;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0
5819.96;21;4;2;2;0/5730.27,1/5540.98;0/5519.96,1/5359.96;0/5819.96,1/5819.96;0/5819.96,1/5819.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
5879.96;21;4;2;2;0/5790.27,1/5600.98;0/5579.96,1/5419.96;0/5879.96,1/5879.96;0/5879.96,1/5879.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
5939.96;21;4;2;2;0/5850.27,1/5660.98;0/5639.96,1/5479.96;0/5939.96,1/5939.96;0/5939.96,1/5939.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
5999.96;21;4;2;2;0/5910.27,1/5720.98;0/5699.96,1/5539.96;0/5999.96,1/5999.96;0/5999.96,1/5999.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6059.96;21;4;2;2;0/5970.27,1/5780.98;0/5759.96,1/5599.96;0/6059.96,1/6059.96;0/6059.96,1/6059.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6119.96;21;4;2;2;0/6030.27,1/5840.98;0/5819.96,1/5659.96;0/6119.96,1/6119.96;0/6119.96,1/6119.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6179.96;21;4;2;2;0/6090.27,1/5900.98;0/5879.96,1/5719.96;0/6179.96,1/6179.96;0/6179.96,1/6179.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6239.96;21;4;2;2;0/6150.27,1/5960.98;0/5939.96,1/5779.96;0/6239.96,1/6239.96;0/6239.96,1/6239.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6299.96;21;4;2;2;0/6210.27,1/6020.98;0/5999.96,1/5839.96;0/6299.96,1/6299.96;0/6299.96,1/6299.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6359.96;21;4;2;2;0/6270.27,1/6080.98;0/6059.96,1/5899.96;0/6359.96,1/6359.96;0/6359.96,1/6359.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6419.96;21;4;2;2;0/6330.27,1/6140.98;0/6119.96,1/5959.96;0/6419.96,1/6419.96;0/6419.96,1/6419.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6479.96;21;4;2;2;0/6390.27,1/6200.98;0/6179.96,1/6019.96;0/6479.96,1/6479.96;0/6479.96,1/6479.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6539.96;21;4;2;2;0/6450.27,1/6260.98;0/6239.96,1/6079.96;0/6539.96,1/6539.96;0/6539.96,1/6539.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6599.96;21;4;2;2;0/6510.27,1/6320.98;0/6299.96,1/6139.96;0/6599.96,1/6599.96;0/6599.96,1/6599.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6659.96;21;4;2;2;0/6570.27,1/6380.98;0/6359.96,1/6199.96;0/6659.96,1/6659.96;0/6659.96,1/6659.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6719.96;21;4;2;2;0/6630.27,1/6440.98;0/6419.96,1/6259.96;0/6719.96,1/6719.96;0/6719.96,1/6719.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6779.96;21;4;2;2;0/6690.27,1/6500.98;0/6479.96,1/6319.96;0/6779.96,1/6779.96;0/6779.96,1/6779.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6839.96;21;4;2;2;0/6750.27,1/6560.98;0/6539.96,1/6379.96;0/6839.96,1/6839.96;0/6839.96,1/6839.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6899.96;21;4;2;2;0/6810.27,1/6620.98;0/6599.96,1/6439.96;0/6899.96,1/6899.96;0/6899.96,1/6899.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
6959.96;21;4;2;2;0/6870.27,1/6680.98;0/6659.96,1/6499.96;0/6959.96,1/6959.96;0/6959.96,1/6959.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7019.96;21;4;2;2;0/6930.27,1/6740.98;0/6719.96,1/6559.96;0/7019.96,1/7019.96;0/7019.96,1/7019.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7079.96;21;4;2;2;0/6990.27,1/6800.98;0/6779.96,1/6619.96;0/7079.96,1/7079.96;0/7079.96,1/7079.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7139.96;21;4;2;2;0/7050.27,1/6860.98;0/6839.96,1/6679.96;0/7139.96,1/7139.96;0/7139.96,1/7139.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7199.96;21;4;2;2;0/7110.27,1/6920.98;0/6899.96,1/6739.96;0/7199.96,1/7199.96;0/7199.96,1/7199.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7259.96;21;4;2;2;0/7170.27,1/6980.98;0/6959.96,1/6799.96;0/7259.96,1/7259.96;0/7259.96,1/7259.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7319.96;21;4;2;2;0/7230.27,1/7040.98;0/7019.96,1/6859.96;0/7319.96,1/7319.96;0/7319.96,1/7319.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7379.96;21;4;2;2;0/7290.27,1/7100.98;0/7079.96,1/6919.96;0/7379.96,1/7379.96;0/7379.96,1/7379.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7439.96;21;4;2;2;0/7350.27,1/7160.98;0/7139.96,1/6979.96;0/7439.96,1/7439.96;0/7439.96,1/7439.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7499.96;21;4;2;2;0/7410.27,1/7220.98;0/7199.96,1/7039.96;0/7499.96,1/7499.96;0/7499.96,1/7499.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7559.96;21;4;2;2;0/7470.27,1/7280.98;0/7259.96,1/7099.96;0/7559.96,1/7559.96;0/7559.96,1/7559.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7619.96;21;4;2;2;0/7530.27,1/7340.98;0/7319.96,1/7159.96;0/7619.96,1/7619.96;0/7619.96,1/7619.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7679.96;21;4;2;2;0/7590.27,1/7400.98;0/7379.96,1/7219.96;0/7679.96,1/7679.96;0/7679.96,1/7679.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7739.96;21;4;2;2;0/7650.27,1/7460.98;0/7439.96,1/7279.96;0/7739.96,1/7739.96;0/7739.96,1/7739.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7799.96;21;4;2;2;0/7710.27,1/7520.98;0/7499.96,1/7339.96;0/7799.96,1/7799.96;0/7799.96,1/7799.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7859.96;21;4;2;2;0/7770.27,1/7580.98;0/7559.96,1/7399.96;0/7859.96,1/7859.96;0/7859.96,1/7859.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7919.96;21;4;2;2;0/7830.27,1/7640.98;0/7619.96,1/7459.96;0/7919.96,1/7919.96;0/7919.96,1/7919.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
7979.96;21;4;2;2;0/7890.27,1/7700.98;0/7679.96,1/7519.96;0/7979.96,1/7979.96;0/7979.96,1/7979.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8039.96;21;4;2;2;0/7950.27,1/7760.98;0/7739.96,1/7579.96;0/8039.96,1/8039.96;0/8039.96,1/8039.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8099.96;21;4;2;2;0/8010.27,1/7820.98;0/7799.96,1/7639.96;0/8099.96,1/8099.96;0/8099.96,1/8099.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8159.96;21;4;2;2;0/8070.27,1/7880.98;0/7859.96,1/7699.96;0/8159.96,1/8159.96;0/8159.96,1/8159.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8219.96;21;4;2;2;0/8130.27,1/7940.98;0/7919.96,1/7759.96;0/8219.96,1/8219.96;0/8219.96,1/8219.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8279.96;21;4;2;2;0/8190.27,1/8000.98;0/7979.96,1/7819.96;0/8279.96,1/8279.96;0/8279.96,1/8279.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8339.96;21;4;2;2;0/8250.27,1/8060.98;0/8039.96,1/7879.96;0/8339.96,1/8339.96;0/8339.96,1/8339.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8399.96;21;4;2;2;0/8310.27,1/8120.98;0/8099.96,1/7939.96;0/8399.96,1/8399.96;0/8399.96,1/8399.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8459.96;21;4;2;2;0/8370.27,1/8180.98;0/8159.96,1/7999.96;0/8459.96,1/8459.96;0/8459.96,1/8459.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8519.96;21;4;2;2;0/8430.27,1/8240.98;0/8219.96,1/8059.96;0/8519.96,1/8519.96;0/8519.96,1/8519.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8579.96;21;4;2;2;0/8490.27,1/8300.98;0/8279.96,1/8119.96;0/8579.96,1/8579.96;0/8579.96,1/8579.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8639.96;21;4;2;2;0/8550.27,1/8360.98;0/8339.96,1/8179.96;0/8639.96,1/8639.96;0/8639.96,1/8639.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8699.96;21;4;2;2;0/8610.27,1/8420.98;0/8399.96,1/8239.96;0/8699.96,1/8699.96;0/8699.96,1/8699.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8759.96;21;4;2;2;0/8670.27,1/8480.98;0/8459.96,1/8299.96;0/8759.96,1/8759.96;0/8759.96,1/8759.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8819.96;21;4;2;2;0/8730.27,1/8540.98;0/8519.96,1/8359.96;0/8819.96,1/8819.96;0/8819.96,1/8819.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8879.96;21;4;2;2;0/8790.27,1/8600.98;0/8579.96,1/8419.96;0/8879.96,1/8879.96;0/8879.96,1/8879.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8939.96;21;4;2;2;0/8850.27,1/8660.98;0/8639.96,1/8479.96;0/8939.96,1/8939.96;0/8939.96,1/8939.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
8999.96;21;4;2;2;0/8910.27,1/8720.98;0/8699.96,1/8539.96;0/8999.96,1/8999.96;0/8999.96,1/8999.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9059.96;21;4;2;2;0/8970.27,1/8780.98;0/8759.96,1/8599.96;0/9059.96,1/9059.96;0/9059.96,1/9059.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9119.96;21;4;2;2;0/9030.27,1/8840.98;0/8819.96,1/8659.96;0/9119.96,1/9119.96;0/9119.96,1/9119.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9179.96;21;4;2;2;0/9090.27,1/8900.98;0/8879.96,1/8719.96;0/9179.96,1/9179.96;0/9179.96,1/9179.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9239.96;21;4;2;2;0/9150.27,1/8960.98;0/8939.96,1/8779.96;0/9239.96,1/9239.96;0/9239.96,1/9239.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9299.96;21;4;2;2;0/9210.27,1/9020.98;0/8999.96,1/8839.96;0/9299.96,1/9299.96;0/9299.96,1/9299.96;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9360;21;4;2;2;0/9270.31,1/9081.02;0/9060,1/8900;0/9360,1/9360;0/9360,1/9360;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9420;21;4;2;2;0/9330.31,1/9141.02;0/9120,1/8960;0/9420,1/9420;0/9420,1/9420;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9480;21;4;2;2;0/9390.31,1/9201.02;0/9180,1/9020;0/9480,1/9480;0/9480,1/9480;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9540;21;4;2;2;0/9450.31,1/9261.02;0/9240,1/9080;0/9540,1/9540;0/9540,1/9540;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9600;21;4;2;2;0/9510.31,1/9321.02;0/9300,1/9140;0/9600,1/9600;0/9600,1/9600;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9660;21;4;2;2;0/9570.31,1/9381.02;0/9360,1/9200;0/9660,1/9660;0/9660,1/9660;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9720;21;4;2;2;0/9630.31,1/9441.02;0/9420,1/9260;0/9720,1/9720;0/9720,1/9720;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9780;21;4;2;2;0/9690.31,1/9501.02;0/9480,1/9320;0/9780,1/9780;0/9780,1/9780;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9840;21;4;2;2;0/9750.31,1/9561.02;0/9540,1/9380;0/9840,1/9840;0/9840,1/9840;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9900;21;4;2;2;0/9810.31,1/9621.02;0/9600,1/9440;0/9900,1/9900;0/9900,1/9900;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
9960;21;4;2;2;0/9870.31,1/9681.02;0/9660,1/9500;0/9960,1/9960;0/9960,1/9960;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10020;21;4;2;2;0/9930.31,1/9741.02;0/9720,1/9560;0/10020,1/10020;0/10020,1/10020;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10080;21;4;2;2;0/9990.31,1/9801.02;0/9780,1/9620;0/10080,1/10080;0/10080,1/10080;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10140;21;4;2;2;0/10050.31,1/9861.02;0/9840,1/9680;0/10140,1/10140;0/10140,1/10140;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10200;21;4;2;2;0/10110.31,1/9921.02;0/9900,1/9740;0/10200,1/10200;0/10200,1/10200;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10260;21;4;2;2;0/10170.31,1/9981.02;0/9960,1/9800;0/10260,1/10260;0/10260,1/10260;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10320;21;4;2;2;0/10230.31,1/10041.02;0/10020,1/9860;0/10320,1/10320;0/10320,1/10320;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10380;21;4;2;2;0/10290.31,1/10101.02;0/10080,1/9920;0/10380,1/10380;0/10380,1/10380;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10440;21;4;2;2;0/10350.31,1/10161.02;0/10140,1/9980;0/10440,1/10440;0/10440,1/10440;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10500;21;4;2;2;0/10410.31,1/10221.02;0/10200,1/10040;0/10500,1/10500;0/10500,1/10500;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10560;21;4;2;2;0/10470.31,1/10281.02;0/10260,1/10100;0/10560,1/10560;0/10560,1/10560;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10620;21;4;2;2;0/10530.31,1/10341.02;0/10320,1/10160;0/10620,1/10620;0/10620,1/10620;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10680;21;4;2;2;0/10590.31,1/10401.02;0/10380,1/10220;0/10680,1/10680;0/10680,1/10680;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10740;21;4;2;2;0/10650.31,1/10461.02;0/10440,1/10280;0/10740,1/10740;0/10740,1/10740;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10800;21;4;2;2;0/10710.31,1/10521.02;0/10500,1/10340;0/10800,1/10800;0/10800,1/10800;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10860;21;4;2;2;0/10770.31,1/10581.02;0/10560,1/10400;0/10860,1/10860;0/10860,1/10860;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10920;21;4;2;2;0/10830.31,1/10641.02;0/10620,1/10460;0/10920,1/10920;0/10920,1/10920;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
10980;21;4;2;2;0/10890.31,1/10701.02;0/10680,1/10520;0/10980,1/10980;0/10980,1/10980;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
11040;21;4;2;2;0/10950.31,1/10761.02;0/10740,1/10580;0/11040,1/11040;0/11040,1/11040;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
11100;21;4;2;2;0/11010.31,1/10821.02;0/10800,1/10640;0/11100,1/11100;0/11100,1/11100;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
11160;21;4;2;2;0/11070.31,1/10881.02;0/10860,1/10700;0/11160,1/11160;0/11160,1/11160;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
11220;21;4;2;2;0/11130.31,1/10941.02;0/10920,1/10760;0/11220,1/11220;0/11220,1/11220;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
11280;21;4;2;2;0/11190.31,1/11001.02;0/10980,1/10820;0/11280,1/11280;0/11280,1/11280;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
11340;21;4;2;2;0/11250.31,1/11061.02;0/11040,1/10880;0/11340,1/11340;0/11340,1/11340;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
11400;21;4;2;2;0/11310.31,1/11121.02;0/11100,1/10940;0/11400,1/11400;0/11400,1/11400;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
11460;21;4;2;2;0/11370.31,1/11181.02;0/11160,1/11000;0/11460,1/11460;0/11460,1/11460;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/16;0/2,1/2;0/9,1/28;0/30,1/46
