#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;6;12;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/10,1/8,2/7,3/6,4/8,5/13,6/13,7/9,8/10,9/10,10/10,11/11;0/0,1/0,2/0,3/0,4/0,5/0;0/10,1/8,2/7,3/6,4/8,5/13,6/13,7/9,8/10,9/10,10/10,11/11;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0
659.75;91;43;6;12;0/295.26,1/331.49,2/271.78,3/311.78,4/370.93,5/231.42;0/56.67,1/63.8,2/55.89,3/46.67,4/81.68,5/49.7,6/102.97,7/132.92,8/64.42,9/61.12,10/42.47,11/81.07;0/659.75,1/659.75,2/659.75,3/659.75,4/659.75,5/659.75;0/659.75,1/659.75,2/659.75,3/659.75,4/659.75,5/659.75,6/659.75,7/659.75,8/659.75,9/659.75,10/659.75,11/659.75;0/15,1/16,2/14,3/14,4/13,5/15;0/0,1/0,2/0,3/0,4/0,5/6,6/0,7/0,8/0,9/0,10/0,11/1;0/17,1/18,2/15,3/16,4/16,5/18;0/10,1/9,2/9,3/9,4/11,5/14,6/10,7/14,8/11,9/7,10/11,11/9;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/17,1/13,2/16,3/15,4/13,5/17;0/2,1/4,2/4,3/3,4/4,5/4,6/4,7/4,8/3,9/4,10/3,11/4;0/37,1/33,2/39,3/35,4/29,5/43;0/61,1/60,2/61,3/62,4/59,5/62,6/56,7/53,8/60,9/61,10/63,11/59
719.96;102;48;6;12;0/341.96,1/371.89,2/331.99,3/352.04,4/401.29,5/269.8;0/57.39,1/64.34,2/56.61,3/47.34,4/82.45,5/50.09,6/103.77,7/133.61,8/64.79,9/61.79,10/43.32,11/81.83;0/719.96,1/719.96,2/719.96,3/719.96,4/719.96,5/719.96;0/719.96,1/719.96,2/719.96,3/719.96,4/719.96,5/719.96,6/719.96,7/719.96,8/719.96,9/719.96,10/719.96,11/719.96;0/15,1/15,2/12,3/12,4/11,5/15;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/18,1/16,2/15,3/14,4/13,5/17;0/7,1/7,2/8,3/8,4/11,5/12,6/11,7/13,8/10,9/7,10/6,11/8;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/18,1/15,2/16,3/17,4/16,5/20;0/2,1/4,2/4,3/4,4/5,5/5,6/4,7/4,8/4,9/5,10/3,11/4;0/38,1/35,2/39,3/37,4/32,5/46;0/67,1/66,2/67,3/68,4/65,5/68,6/62,7/59,8/66,9/67,10/69,11/65
779.96;113;52;6;12;0/380.31,1/421.9,2/362.17,3/396.55,4/461.28,5/304.52;0/58.06,1/64.94,2/57.33,3/48.2,4/82.95,5/50.6,6/104.48,7/134.52,8/65.41,9/62.81,10/44.11,11/82.4;0/779.96,1/779.96,2/779.96,3/779.96,4/779.96,5/779.96;0/779.96,1/779.96,2/779.96,3/779.96,4/779.96,5/779.96,6/779.96,7/779.96,8/779.96,9/779.96,10/779.96,11/779.96;0/14,1/13,2/11,3/11,4/10,5/12;0/0,1/0,2/0,3/0,4/3,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/16,1/15,2/12,3/12,4/13,5/15;0/7,1/7,2/8,3/8,4/10,5/9,6/11,7/14,8/12,9/6,10/13,11/14;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/21,1/16,2/19,3/19,4/16,5/22;0/2,1/5,2/4,3/4,4/5,5/5,6/4,7/5,8/4,9/5,10/4,11/5;0/41,1/36,2/42,3/39,4/32,5/48;0/73,1/72,2/73,3/74,4/71,5/74,6/68,7/65,8/72,9/73,10/75,11/71
839.95;122;57;6;12;0/422.13,1/462,2/408.21,3/442.15,4/501.47,5/352.05;0/58.72,1/65.57,2/57.93,3/52.81,4/83.75,5/51.28,6/105.34,7/135.08,8/66.01,9/63.47,10/44.72,11/83.07;0/839.95,1/839.95,2/839.95,3/839.95,4/839.95,5/839.95;0/839.95,1/839.95,2/839.95,3/839.95,4/839.95,5/839.95,6/839.95,7/839.95,8/839.95,9/839.95,10/839.95,11/839.95;0/15,1/11,2/9,3/8,4/9,5/13;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/1,10/0,11/2;0/18,1/13,2/10,3/11,4/11,5/16;0/10,1/12,2/10,3/7,4/9,5/13,6/7,7/11,8/12,9/8,10/9,11/14;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/22,1/18,2/21,3/20,4/18,5/23;0/3,1/5,2/5,3/5,4/6,5/5,6/5,7/5,8/4,9/5,10/4,11/5;0/42,1/38,2/44,3/40,4/34,5/49;0/79,1/78,2/79,3/80,4/77,5/80,6/74,7/71,8/78,9/79,10/81,11/77
899.97;132;64;6;12;0/452.27,1/512.05,2/452.28,3/484.47,4/551.5,5/392.15;0/59.29,1/66.02,2/58.38,3/53.51,4/84.35,5/51.85,6/106.17,7/135.73,8/66.59,9/64.49,10/45.53,11/83.68;0/899.97,1/899.97,2/899.97,3/899.97,4/899.97,5/899.97;0/899.97,1/899.97,2/899.97,3/899.97,4/899.97,5/899.97,6/899.97,7/899.97,8/899.97,9/899.97,10/899.97,11/899.97;0/15,1/9,2/8,3/8,4/7,5/13;0/0,1/0,2/0,3/0,4/0,5/2,6/5,7/0,8/0,9/0,10/0,11/0;0/17,1/12,2/9,3/9,4/10,5/15;0/18,1/11,2/9,3/7,4/8,5/15,6/8,7/12,8/10,9/9,10/7,11/10;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/25,1/19,2/22,3/22,4/19,5/25;0/3,1/6,2/5,3/5,4/6,5/7,6/5,7/5,8/5,9/6,10/5,11/6;0/45,1/39,2/45,3/42,4/35,5/51;0/85,1/84,2/85,3/86,4/82,5/86,6/80,7/77,8/84,9/85,10/86,11/83
959.95;141;74;6;12;0/498.07,1/562.1,2/512.26,3/532.29,4/581.6,5/432.16;0/59.8,1/66.37,2/58.93,3/54.44,4/85,5/52.51,6/134.13,7/136.33,8/67.43,9/65.14,10/46.17,11/84.38;0/959.95,1/959.95,2/959.95,3/959.95,4/959.95,5/959.95;0/959.95,1/959.95,2/959.95,3/959.95,4/959.95,5/959.95,6/959.95,7/959.95,8/959.95,9/959.95,10/959.95,11/959.95;0/13,1/9,2/6,3/6,4/6,5/10;0/0,1/0,2/0,3/11,4/1,5/0,6/2,7/0,8/0,9/0,10/0,11/0;0/16,1/11,2/9,3/8,4/7,5/13;0/15,1/8,2/12,3/15,4/7,5/15,6/12,7/14,8/10,9/7,10/6,11/9;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/27,1/20,2/22,3/23,4/22,5/27;0/4,1/6,2/7,3/6,4/7,5/7,6/6,7/5,8/6,9/7,10/6,11/7;0/47,1/40,2/45,3/43,4/38,5/53;0/91,1/90,2/91,3/92,4/88,5/92,6/84,7/83,8/90,9/91,10/92,11/89
1019.94;151;76;6;12;0/542.34,1/602.14,2/542.41,3/579.72,4/641.59,5/479.54;0/60.69,1/67.07,2/59.51,3/55.05,4/85.72,5/53.27,6/134.88,7/136.82,8/68.08,9/65.88,10/46.77,11/84.96;0/1019.94,1/1019.94,2/1019.94,3/1019.94,4/1019.94,5/1019.94;0/1019.94,1/1019.94,2/1019.94,3/1019.94,4/1019.94,5/1019.94,6/1019.94,7/1019.94,8/1019.94,9/1019.94,10/1019.94,11/1019.94;0/11,1/7,2/5,3/5,4/4,5/11;0/0,1/1,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/15,1/9,2/6,3/6,4/7,5/14;0/14,1/9,2/12,3/21,4/11,5/11,6/11,7/10,8/12,9/12,10/10,11/6;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/28,1/22,2/25,3/25,4/22,5/29;0/4,1/6,2/7,3/6,4/7,5/8,6/6,7/6,8/6,9/7,10/6,11/7;0/48,1/42,2/48,3/45,4/38,5/55;0/97,1/96,2/97,3/98,4/94,5/98,6/90,7/89,8/96,9/97,10/98,11/95
1079.97;161;83;6;12;0/572.6,1/642.29,2/602.44,3/622.49,4/671.95,5/522.35;0/61.23,1/67.65,2/60.22,3/66.49,4/86.23,5/53.96,6/135.42,7/137.29,8/68.69,9/66.24,10/47.52,11/85.75;0/1079.97,1/1079.97,2/1079.97,3/1079.97,4/1079.97,5/1079.97;0/1079.97,1/1079.97,2/1079.97,3/1079.97,4/1079.97,5/1079.97,6/1079.97,7/1079.97,8/1079.97,9/1079.97,10/1079.97,11/1079.97;0/14,1/6,2/3,3/3,4/3,5/13;0/0,1/1,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/2;0/16,1/7,2/6,3/5,4/4,5/16;0/12,1/10,2/11,3/19,4/7,5/11,6/11,7/7,8/9,9/10,10/10,11/6;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/31,1/24,2/25,3/26,4/25,5/30;0/4,1/7,2/7,3/7,4/8,5/8,6/6,7/6,8/7,9/8,10/7,11/8;0/51,1/44,2/48,3/46,4/41,5/56;0/103,1/102,2/103,3/102,4/100,5/104,6/95,7/95,8/102,9/103,10/104,11/100
1139.97;173;87;6;12;0/619.47,1/692.29,2/632.5,3/662.63,4/729.86,5/556.84;0/61.83,1/68.49,2/60.8,3/66.97,4/86.87,5/54.53,6/135.83,7/137.88,8/69.34,9/66.75,10/48.33,11/95.93;0/1139.97,1/1139.97,2/1139.97,3/1139.97,4/1139.97,5/1139.97;0/1139.97,1/1139.97,2/1139.97,3/1139.97,4/1139.97,5/1139.97,6/1139.97,7/1139.97,8/1139.97,9/1139.97,10/1139.97,11/1139.97;0/10,1/4,2/2,3/1,4/1,5/10;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/3,10/0,11/0;0/14,1/6,2/3,3/3,4/3,5/13;0/11,1/8,2/9,3/18,4/14,5/13,6/7,7/8,8/9,9/15,10/13,11/10;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/33,1/25,2/28,3/28,4/26,5/33;0/4,1/8,2/8,3/7,4/8,5/8,6/7,7/7,8/7,9/8,10/7,11/8;0/53,1/45,2/51,3/48,4/42,5/59;0/109,1/108,2/109,3/108,4/106,5/110,6/101,7/101,8/108,9/109,10/110,11/105
1199.85;183;93;6;12;0/642.8,1/732.35,2/683.42,3/712.63,4/770.27,5/597.59;0/70.26,1/69.06,2/61.23,3/67.78,4/87.61,5/55.06,6/136.51,7/138.84,8/69.91,9/67.02,10/52.11,11/112.03;0/1199.85,1/1199.85,2/1199.85,3/1199.85,4/1199.85,5/1199.85;0/1199.85,1/1199.85,2/1199.85,3/1199.85,4/1199.85,5/1199.85,6/1199.85,7/1199.85,8/1199.85,9/1199.85,10/1199.85,11/1199.85;0/12,1/3,2/0,3/0,4/0,5/9;0/0,1/0,2/0,3/0,4/0,5/0,6/6,7/0,8/0,9/0,10/0,11/0;0/14,1/4,2/2,3/2,4/1,5/12;0/9,1/6,2/8,3/13,4/11,5/11,6/9,7/10,8/12,9/11,10/8,11/13;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/35,1/27,2/29,3/29,4/28,5/35;0/5,1/8,2/8,3/7,4/8,5/9,6/7,7/8,8/7,9/9,10/8,11/9;0/56,1/47,2/52,3/49,4/44,5/61;0/114,1/114,2/115,3/114,4/112,5/116,6/107,7/107,8/114,9/114,10/116,11/110
1260;191;97;6;12;0/693.04,1/792.5,2/722.68,3/752.79,4/812.23,5/632.6;0/71,1/69.54,2/61.9,3/68.36,4/88.75,5/55.91,6/156.46,7/139.44,8/70.49,9/67.59,10/52.6,11/112.51;0/1260,1/1260,2/1260,3/1260,4/1260,5/1260;0/1260,1/1260,2/1260,3/1260,4/1260,5/1260,6/1260,7/1260,8/1260,9/1260,10/1260,11/1260;0/14,1/25,2/28,3/27,4/21,5/16;0/0,1/0,2/2,3/0,4/0,5/0,6/0,7/3,8/0,9/0,10/0,11/0;0/22,1/30,2/34,3/33,4/27,5/21;0/9,1/9,2/9,3/11,4/10,5/9,6/13,7/12,8/15,9/11,10/12,11/15;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/36,1/27,2/31,3/31,4/29,5/37;0/6,1/8,2/9,3/7,4/9,5/9,6/7,7/8,8/8,9/9,10/8,11/9;0/57,1/47,2/54,3/51,4/45,5/63;0/120,1/120,2/121,3/120,4/118,5/122,6/111,7/113,8/120,9/120,10/122,11/116
