#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;2;2;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/6;0/0,1/0;0/6,1/6;0/3,1/2;0/5,1/5;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0
5759.96;95;121;2;2;0/5311.11,1/4892.27;0/45.07,1/48.71;0/5759.96,1/5759.96;0/5759.96,1/5759.96;0/0,1/0;0/0,1/0;0/0,1/2;0/11,1/14;0/3,1/2;0/5,1/5;0/31,1/64;0/61,1/60;0/45,1/87;0/572,1/572
5819.96;97;121;2;2;0/5371.11,1/4932.36;0/45.11,1/48.8;0/5819.96,1/5819.96;0/5819.96,1/5819.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/15;0/3,1/2;0/5,1/5;0/31,1/66;0/61,1/60;0/45,1/89;0/578,1/578
5879.96;97;124;2;2;0/5431.11,1/4992.36;0/45.33,1/48.89;0/5879.96,1/5879.96;0/5879.96,1/5879.96;0/0,1/0;0/1,1/0;0/0,1/0;0/13,1/13;0/3,1/2;0/5,1/5;0/31,1/66;0/64,1/60;0/45,1/89;0/584,1/584
5939.96;97;125;2;2;0/5491.11,1/5052.36;0/45.47,1/48.98;0/5939.96,1/5939.96;0/5939.96,1/5939.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/31,1/66;0/64,1/61;0/45,1/89;0/590,1/590
5999.96;97;127;2;2;0/5551.11,1/5112.36;0/45.56,1/49.07;0/5999.96,1/5999.96;0/5999.96,1/5999.96;0/0,1/0;0/1,1/0;0/0,1/0;0/7,1/12;0/3,1/2;0/5,1/5;0/31,1/66;0/65,1/62;0/45,1/89;0/596,1/596
6059.96;97;128;2;2;0/5611.11,1/5172.36;0/45.73,1/49.24;0/6059.96,1/6059.96;0/6059.96,1/6059.96;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/11;0/3,1/2;0/5,1/5;0/31,1/66;0/66,1/62;0/45,1/89;0/602,1/602
6119.96;97;130;2;2;0/5671.11,1/5232.36;0/45.91,1/49.42;0/6119.96,1/6119.96;0/6119.96,1/6119.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/10;0/3,1/2;0/5,1/5;0/31,1/66;0/67,1/63;0/45,1/89;0/608,1/608
6179.96;97;131;2;2;0/5731.11,1/5292.36;0/46,1/49.6;0/6179.96,1/6179.96;0/6179.96,1/6179.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/16;0/3,1/2;0/5,1/5;0/31,1/66;0/68,1/63;0/45,1/89;0/614,1/614
6239.96;97;133;2;2;0/5791.11,1/5352.36;0/46.04,1/49.64;0/6239.96,1/6239.96;0/6239.96,1/6239.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/14;0/3,1/2;0/5,1/5;0/31,1/66;0/69,1/64;0/45,1/89;0/620,1/620
6299.96;97;133;2;2;0/5851.11,1/5412.36;0/46.13,1/49.73;0/6299.96,1/6299.96;0/6299.96,1/6299.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/12;0/3,1/2;0/5,1/5;0/31,1/66;0/69,1/64;0/45,1/89;0/626,1/626
6359.96;97;136;2;2;0/5911.11,1/5472.36;0/46.22,1/49.82;0/6359.96,1/6359.96;0/6359.96,1/6359.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/31,1/66;0/71,1/65;0/45,1/89;0/632,1/632
6419.96;97;137;2;2;0/5971.11,1/5532.36;0/46.4,1/49.96;0/6419.96,1/6419.96;0/6419.96,1/6419.96;0/0,1/0;0/0,1/1;0/0,1/0;0/11,1/8;0/3,1/2;0/5,1/5;0/31,1/66;0/72,1/65;0/45,1/89;0/638,1/638
6479.96;100;139;2;2;0/6027.51,1/5571.24;0/46.53,1/50.09;0/6479.96,1/6479.96;0/6479.96,1/6479.96;0/4,1/19;0/0,1/0;0/10,1/20;0/10,1/12;0/3,1/2;0/5,1/5;0/32,1/68;0/73,1/66;0/46,1/92;0/644,1/643
6539.96;103;139;2;2;0/6036.98,1/5594.58;0/46.67,1/50.22;0/6539.96,1/6539.96;0/6539.96,1/6539.96;0/2,1/16;0/0,1/0;0/5,1/18;0/13,1/10;0/3,1/2;0/5,1/5;0/34,1/69;0/73,1/66;0/51,1/95;0/650,1/649
6599.96;107;141;2;2;0/6061.51,1/5630;0/46.8,1/50.36;0/6599.96,1/6599.96;0/6599.96,1/6599.96;0/0,1/12;0/0,1/0;0/3,1/15;0/18,1/9;0/3,1/2;0/5,1/5;0/36,1/71;0/74,1/67;0/54,1/98;0/656,1/655
6659.96;110;142;2;2;0/6091.64,1/5652.89;0/46.89,1/50.44;0/6659.96,1/6659.96;0/6659.96,1/6659.96;0/0,1/11;0/1,1/0;0/1,1/13;0/15,1/8;0/3,1/2;0/5,1/5;0/38,1/72;0/75,1/67;0/57,1/101;0/662,1/661
6719.96;113;144;2;2;0/6141.69,1/5676.67;0/46.93,1/50.67;0/6719.96,1/6719.96;0/6719.96,1/6719.96;0/0,1/7;0/0,1/0;0/0,1/9;0/11,1/13;0/3,1/2;0/5,1/5;0/39,1/74;0/75,1/69;0/58,1/105;0/668,1/667
6779.96;115;145;2;2;0/6201.69,1/5711.69;0/47.02,1/50.71;0/6779.96,1/6779.96;0/6779.96,1/6779.96;0/0,1/6;0/1,1/0;0/1,1/6;0/10,1/9;0/3,1/2;0/5,1/5;0/39,1/76;0/76,1/69;0/58,1/108;0/674,1/673
6839.96;118;146;2;2;0/6251.73,1/5752.8;0/47.07,1/50.8;0/6839.96,1/6839.96;0/6839.96,1/6839.96;0/0,1/4;0/0,1/0;0/0,1/4;0/8,1/10;0/3,1/2;0/5,1/5;0/40,1/78;0/77,1/69;0/59,1/110;0/680,1/679
6899.96;120;148;2;2;0/6311.73,1/5789.96;0/47.16,1/50.93;0/6899.96,1/6899.96;0/6899.96,1/6899.96;0/0,1/2;0/0,1/0;0/0,1/2;0/8,1/13;0/3,1/2;0/5,1/5;0/40,1/80;0/78,1/70;0/59,1/112;0/686,1/685
6959.96;122;149;2;2;0/6371.73,1/5830.58;0/47.33,1/51.02;0/6959.96,1/6959.96;0/6959.96,1/6959.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/40,1/82;0/79,1/70;0/59,1/114;0/692,1/691
7019.96;122;149;2;2;0/6431.73,1/5883.47;0/47.42,1/51.16;0/7019.96,1/7019.96;0/7019.96,1/7019.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/13;0/3,1/2;0/5,1/5;0/40,1/82;0/79,1/70;0/59,1/114;0/698,1/697
7079.96;122;151;2;2;0/6491.73,1/5943.47;0/47.56,1/51.29;0/7079.96,1/7079.96;0/7079.96,1/7079.96;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/14;0/3,1/2;0/5,1/5;0/40,1/82;0/80,1/71;0/59,1/114;0/704,1/703
7139.96;123;151;2;2;0/6551.73,1/5993.51;0/47.64,1/51.33;0/7139.96,1/7139.96;0/7139.96,1/7139.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/14;0/3,1/2;0/5,1/5;0/40,1/83;0/80,1/71;0/59,1/115;0/710,1/709
7199.96;123;154;2;2;0/6611.73,1/6053.51;0/47.78,1/51.38;0/7199.96,1/7199.96;0/7199.96,1/7199.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/40,1/83;0/82,1/72;0/59,1/115;0/716,1/715
7259.96;123;155;2;2;0/6671.73,1/6113.51;0/47.87,1/51.56;0/7259.96,1/7259.96;0/7259.96,1/7259.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/16;0/3,1/2;0/5,1/5;0/40,1/83;0/82,1/73;0/59,1/115;0/722,1/721
7319.96;123;158;2;2;0/6731.73,1/6173.51;0/47.96,1/51.6;0/7319.96,1/7319.96;0/7319.96,1/7319.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/15;0/3,1/2;0/5,1/5;0/40,1/83;0/84,1/74;0/59,1/115;0/728,1/727
7379.96;123;159;2;2;0/6791.73,1/6233.51;0/48.13,1/51.69;0/7379.96,1/7379.96;0/7379.96,1/7379.96;0/0,1/1;0/0,1/0;0/0,1/1;0/11,1/12;0/3,1/2;0/5,1/5;0/40,1/83;0/85,1/74;0/59,1/115;0/734,1/733
7439.96;123;160;2;2;0/6851.73,1/6293.51;0/48.31,1/51.78;0/7439.96,1/7439.96;0/7439.96,1/7439.96;0/0,1/0;0/1,1/0;0/0,1/1;0/10,1/11;0/3,1/2;0/5,1/5;0/40,1/83;0/85,1/75;0/59,1/115;0/740,1/739
7499.96;124;162;2;2;0/6911.73,1/6343.56;0/48.44,1/51.91;0/7499.96,1/7499.96;0/7499.96,1/7499.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/12;0/3,1/2;0/5,1/5;0/40,1/84;0/86,1/76;0/59,1/116;0/746,1/745
7559.96;124;163;2;2;0/6971.73,1/6403.56;0/48.58,1/52;0/7559.96,1/7559.96;0/7559.96,1/7559.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/9;0/3,1/2;0/5,1/5;0/40,1/84;0/87,1/76;0/59,1/116;0/752,1/751
7619.96;124;163;2;2;0/7031.73,1/6463.56;0/48.76,1/52.13;0/7619.96,1/7619.96;0/7619.96,1/7619.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/10;0/3,1/2;0/5,1/5;0/40,1/84;0/87,1/76;0/59,1/116;0/758,1/757
7679.96;127;165;2;2;0/7073.64,1/6505.47;0/48.93,1/52.27;0/7679.96,1/7679.96;0/7679.96,1/7679.96;0/0,1/7;0/0,1/0;0/0,1/9;0/16,1/10;0/3,1/2;0/5,1/5;0/42,1/85;0/88,1/77;0/61,1/118;0/764,1/763
7739.96;129;166;2;2;0/7131.82,1/6535.33;0/49.07,1/52.44;0/7739.96,1/7739.96;0/7739.96,1/7739.96;0/0,1/4;0/0,1/0;0/0,1/6;0/17,1/12;0/3,1/2;0/5,1/5;0/42,1/87;0/89,1/77;0/61,1/121;0/770,1/769
7799.96;131;167;2;2;0/7191.82,1/6571.6;0/49.07,1/52.53;0/7799.96,1/7799.96;0/7799.96,1/7799.96;0/0,1/2;0/0,1/0;0/0,1/3;0/11,1/9;0/3,1/2;0/5,1/5;0/42,1/89;0/89,1/78;0/61,1/124;0/776,1/775
7859.96;133;169;2;2;0/7251.82,1/6606.49;0/49.16,1/52.67;0/7859.96,1/7859.96;0/7859.96,1/7859.96;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/7;0/3,1/2;0/5,1/5;0/42,1/91;0/90,1/79;0/61,1/126;0/782,1/781
7919.96;134;171;2;2;0/7311.82,1/6654.04;0/49.24,1/52.84;0/7919.96,1/7919.96;0/7919.96,1/7919.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/10;0/3,1/2;0/5,1/5;0/42,1/92;0/91,1/80;0/61,1/127;0/788,1/787
7979.96;134;172;2;2;0/7371.82,1/6714.04;0/49.33,1/52.93;0/7979.96,1/7979.96;0/7979.96,1/7979.96;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/9;0/3,1/2;0/5,1/5;0/42,1/92;0/91,1/81;0/61,1/127;0/794,1/793
8039.96;134;174;2;2;0/7431.82,1/6774.04;0/49.56,1/53.11;0/8039.96,1/8039.96;0/8039.96,1/8039.96;0/0,1/0;0/1,1/0;0/0,1/0;0/10,1/8;0/3,1/2;0/5,1/5;0/42,1/92;0/92,1/82;0/61,1/127;0/800,1/799
8099.96;134;175;2;2;0/7491.82,1/6834.04;0/49.73,1/53.29;0/8099.96,1/8099.96;0/8099.96,1/8099.96;0/0,1/0;0/0,1/0;0/0,1/0;0/17,1/8;0/3,1/2;0/5,1/5;0/42,1/92;0/92,1/83;0/61,1/127;0/806,1/805
8159.96;134;177;2;2;0/7551.82,1/6894.04;0/49.78,1/53.47;0/8159.96,1/8159.96;0/8159.96,1/8159.96;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/10;0/3,1/2;0/5,1/5;0/42,1/92;0/93,1/84;0/61,1/127;0/812,1/811
8219.96;134;178;2;2;0/7611.82,1/6954.04;0/49.96,1/53.69;0/8219.96,1/8219.96;0/8219.96,1/8219.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/42,1/92;0/94,1/84;0/61,1/127;0/817,1/817
8279.96;134;179;2;2;0/7671.82,1/7014.04;0/50.31,1/54.04;0/8279.96,1/8279.96;0/8279.96,1/8279.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/9;0/3,1/2;0/5,1/5;0/42,1/92;0/94,1/85;0/61,1/127;0/823,1/823
8339.96;134;181;2;2;0/7731.82,1/7074.04;0/50.76,1/54.4;0/8339.96,1/8339.96;0/8339.96,1/8339.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/7;0/3,1/2;0/5,1/5;0/42,1/92;0/95,1/86;0/61,1/127;0/829,1/829
8399.96;134;182;2;2;0/7791.82,1/7134.04;0/51.24,1/54.8;0/8399.96,1/8399.96;0/8399.96,1/8399.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/9;0/3,1/2;0/5,1/5;0/42,1/92;0/95,1/87;0/61,1/127;0/835,1/835
8459.96;134;184;2;2;0/7851.82,1/7194.04;0/51.6,1/55.16;0/8459.96,1/8459.96;0/8459.96,1/8459.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/5;0/3,1/2;0/5,1/5;0/42,1/92;0/96,1/88;0/61,1/127;0/841,1/841
8519.96;134;185;2;2;0/7911.82,1/7254.04;0/52.04,1/55.6;0/8519.96,1/8519.96;0/8519.96,1/8519.96;0/1,1/13;0/0,1/0;0/10,1/19;0/9,1/7;0/3,1/2;0/5,1/5;0/42,1/92;0/96,1/89;0/61,1/127;0/847,1/847
8579.96;138;186;2;2;0/7939.6,1/7278.13;0/52.44,1/56;0/8579.96,1/8579.96;0/8579.96,1/8579.96;0/1,1/14;0/0,1/0;0/6,1/16;0/13,1/6;0/3,1/2;0/5,1/5;0/44,1/94;0/97,1/89;0/65,1/131;0/853,1/853
8639.96;140;190;2;2;0/7944.53,1/7299.29;0/52.8,1/56.44;0/8639.96,1/8639.96;0/8639.96,1/8639.96;0/0,1/10;0/0,1/0;0/2,1/12;0/12,1/11;0/3,1/2;0/5,1/5;0/45,1/95;0/98,1/92;0/70,1/135;0/859,1/859
8699.96;143;192;2;2;0/7981.82,1/7334.04;0/53.11,1/56.8;0/8699.96,1/8699.96;0/8699.96,1/8699.96;0/0,1/6;0/0,1/0;0/0,1/10;0/8,1/11;0/3,1/2;0/5,1/5;0/47,1/96;0/98,1/94;0/72,1/137;0/865,1/865
8759.96;145;194;2;2;0/8041.82,1/7354.04;0/53.47,1/57.2;0/8759.96,1/8759.96;0/8759.96,1/8759.96;0/0,1/5;0/0,1/0;0/0,1/6;0/8,1/10;0/3,1/2;0/5,1/5;0/47,1/98;0/99,1/95;0/72,1/141;0/871,1/871
8819.96;147;196;2;2;0/8101.82,1/7394.04;0/53.87,1/57.6;0/8819.96,1/8819.96;0/8819.96,1/8819.96;0/0,1/3;0/0,1/0;0/0,1/4;0/12,1/10;0/3,1/2;0/5,1/5;0/47,1/100;0/100,1/96;0/72,1/143;0/877,1/877
8879.96;149;197;2;2;0/8161.82,1/7436.76;0/54.27,1/58;0/8879.96,1/8879.96;0/8879.96,1/8879.96;0/0,1/1;0/0,1/0;0/0,1/2;0/16,1/7;0/3,1/2;0/5,1/5;0/47,1/102;0/101,1/96;0/72,1/145;0/883,1/883
8939.96;150;198;2;2;0/8221.82,1/7484.04;0/54.58,1/58.4;0/8939.96,1/8939.96;0/8939.96,1/8939.96;0/0,1/1;0/0,1/0;0/0,1/1;0/14,1/8;0/3,1/2;0/5,1/5;0/47,1/103;0/101,1/97;0/72,1/146;0/889,1/889
8999.96;151;199;2;2;0/8281.82,1/7541.78;0/54.89,1/58.84;0/8999.96,1/8999.96;0/8999.96,1/8999.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/12;0/3,1/2;0/5,1/5;0/47,1/104;0/101,1/98;0/72,1/147;0/895,1/895
9059.96;151;200;2;2;0/8341.82,1/7594.04;0/55.29,1/59.24;0/9059.96,1/9059.96;0/9059.96,1/9059.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/9;0/3,1/2;0/5,1/5;0/47,1/104;0/102,1/98;0/72,1/147;0/901,1/901
9119.96;151;203;2;2;0/8401.82,1/7654.04;0/55.73,1/59.64;0/9119.96,1/9119.96;0/9119.96,1/9119.96;0/0,1/0;0/3,1/0;0/1,1/0;0/16,1/6;0/3,1/2;0/5,1/5;0/47,1/104;0/103,1/100;0/72,1/147;0/907,1/907
9179.96;152;204;2;2;0/8451.82,1/7714.04;0/56.13,1/60;0/9179.96,1/9179.96;0/9179.96,1/9179.96;0/0,1/0;0/0,1/0;0/0,1/0;0/17,1/10;0/3,1/2;0/5,1/5;0/48,1/104;0/104,1/100;0/73,1/147;0/913,1/912
9239.96;152;206;2;2;0/8511.82,1/7774.04;0/56.49,1/60.44;0/9239.96,1/9239.96;0/9239.96,1/9239.96;0/0,1/0;0/0,1/0;0/0,1/1;0/18,1/15;0/3,1/2;0/5,1/5;0/48,1/104;0/105,1/101;0/73,1/147;0/919,1/918
9299.96;153;208;2;2;0/8571.82,1/7824.04;0/56.84,1/60.8;0/9299.96,1/9299.96;0/9299.96,1/9299.96;0/0,1/0;0/0,1/0;0/0,1/0;0/16,1/14;0/3,1/2;0/5,1/5;0/48,1/105;0/106,1/102;0/73,1/148;0/925,1/924
9360;153;208;2;2;0/8631.87,1/7884.09;0/57.16,1/61.16;0/9360,1/9360;0/9360,1/9360;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/14;0/3,1/2;0/5,1/5;0/48,1/105;0/106,1/102;0/73,1/148;0/931,1/930
9420;153;210;2;2;0/8691.87,1/7944.09;0/57.56,1/61.56;0/9420,1/9420;0/9420,1/9420;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/14;0/3,1/2;0/5,1/5;0/48,1/105;0/107,1/103;0/73,1/148;0/937,1/936
9480;153;212;2;2;0/8751.87,1/8004.09;0/57.82,1/61.87;0/9480,1/9480;0/9480,1/9480;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/48,1/105;0/108,1/104;0/73,1/148;0/943,1/942
9540;153;213;2;2;0/8811.87,1/8064.09;0/58.13,1/62.27;0/9540,1/9540;0/9540,1/9540;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/13;0/3,1/2;0/5,1/5;0/48,1/105;0/109,1/104;0/73,1/148;0/949,1/948
9600;153;215;2;2;0/8871.87,1/8124.09;0/58.62,1/62.58;0/9600,1/9600;0/9600,1/9600;0/0,1/0;0/0,1/0;0/0,1/1;0/6,1/8;0/3,1/2;0/5,1/5;0/48,1/105;0/110,1/105;0/73,1/148;0/955,1/954
9660;154;215;2;2;0/8931.87,1/8174.09;0/59.11,1/63.02;0/9660,1/9660;0/9660,1/9660;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/11;0/3,1/2;0/5,1/5;0/48,1/106;0/110,1/105;0/73,1/149;0/961,1/960
9720;154;217;2;2;0/8991.87,1/8234.09;0/59.47,1/63.38;0/9720,1/9720;0/9720,1/9720;0/0,1/6;0/0,1/0;0/2,1/10;0/15,1/7;0/3,1/2;0/5,1/5;0/48,1/106;0/111,1/106;0/73,1/149;0/967,1/966
9780;158;219;2;2;0/9031.87,1/8262.62;0/59.78,1/64.67;0/9780,1/9780;0/9780,1/9780;0/0,1/5;0/0,1/0;0/0,1/6;0/13,1/6;0/3,1/2;0/5,1/5;0/50,1/108;0/112,1/107;0/75,1/153;0/973,1/972
9840;160;221;2;2;0/9091.87,1/8300.04;0/60,1/65.16;0/9840,1/9840;0/9840,1/9840;0/0,1/4;0/0,1/0;0/0,1/4;0/8,1/15;0/3,1/2;0/5,1/5;0/50,1/110;0/113,1/108;0/75,1/155;0/978,1/978
9900;161;221;2;2;0/9151.87,1/8344.09;0/60.44,1/65.42;0/9900,1/9900;0/9900,1/9900;0/0,1/2;0/0,1/0;0/0,1/3;0/6,1/9;0/3,1/2;0/5,1/5;0/50,1/111;0/113,1/108;0/75,1/156;0/984,1/984
9960;163;222;2;2;0/9211.87,1/8384.09;0/60.93,1/65.82;0/9960,1/9960;0/9960,1/9960;0/0,1/0;0/0,1/0;0/0,1/1;0/11,1/8;0/3,1/2;0/5,1/5;0/50,1/113;0/114,1/108;0/75,1/158;0/990,1/990
10020;164;224;2;2;0/9271.87,1/8434.09;0/61.33,1/66.22;0/10020,1/10020;0/10020,1/10020;0/1,1/0;0/0,1/0;0/1,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/50,1/114;0/114,1/110;0/75,1/159;0/996,1/996
10080;164;225;2;2;0/9331.87,1/8494.09;0/61.78,1/66.62;0/10080,1/10080;0/10080,1/10080;0/0,1/0;0/0,1/0;0/1,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/50,1/114;0/115,1/110;0/75,1/159;0/1002,1/1002
10140;165;227;2;2;0/9381.87,1/8554.09;0/62.13,1/66.98;0/10140,1/10140;0/10140,1/10140;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/9;0/3,1/2;0/5,1/5;0/51,1/114;0/116,1/111;0/76,1/159;0/1008,1/1008
10200;165;227;2;2;0/9441.87,1/8614.09;0/62.49,1/67.33;0/10200,1/10200;0/10200,1/10200;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/6;0/3,1/2;0/5,1/5;0/51,1/114;0/116,1/111;0/76,1/159;0/1014,1/1014
10260;165;228;2;2;0/9501.87,1/8674.09;0/62.84,1/67.82;0/10260,1/10260;0/10260,1/10260;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/9;0/3,1/2;0/5,1/5;0/51,1/114;0/116,1/112;0/76,1/159;0/1020,1/1020
10320;165;230;2;2;0/9561.87,1/8734.09;0/63.24,1/68.31;0/10320,1/10320;0/10320,1/10320;0/0,1/0;0/0,1/0;0/1,1/0;0/11,1/15;0/3,1/2;0/5,1/5;0/51,1/114;0/117,1/113;0/76,1/159;0/1026,1/1026
10380;166;231;2;2;0/9611.87,1/8794.09;0/63.6,1/68.62;0/10380,1/10380;0/10380,1/10380;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/52,1/114;0/118,1/113;0/77,1/159;0/1032,1/1032
10440;166;233;2;2;0/9671.87,1/8854.09;0/64,1/68.98;0/10440,1/10440;0/10440,1/10440;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/8;0/3,1/2;0/5,1/5;0/52,1/114;0/119,1/114;0/77,1/159;0/1038,1/1038
10500;166;235;2;2;0/9731.87,1/8914.09;0/64.4,1/69.47;0/10500,1/10500;0/10500,1/10500;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/9;0/3,1/2;0/5,1/5;0/52,1/114;0/120,1/115;0/77,1/159;0/1044,1/1044
10560;166;237;2;2;0/9791.87,1/8974.09;0/64.76,1/69.82;0/10560,1/10560;0/10560,1/10560;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/5;0/3,1/2;0/5,1/5;0/52,1/114;0/122,1/115;0/77,1/159;0/1050,1/1050
10620;166;237;2;2;0/9851.87,1/9034.09;0/65.2,1/70.18;0/10620,1/10620;0/10620,1/10620;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/9;0/3,1/2;0/5,1/5;0/52,1/114;0/122,1/115;0/77,1/159;0/1056,1/1055
10680;166;239;2;2;0/9911.87,1/9094.09;0/65.6,1/70.58;0/10680,1/10680;0/10680,1/10680;0/0,1/0;0/0,1/1;0/0,1/1;0/7,1/11;0/3,1/2;0/5,1/5;0/52,1/114;0/123,1/116;0/77,1/159;0/1062,1/1061
10740;167;241;2;2;0/9971.87,1/9144.09;0/66.04,1/70.98;0/10740,1/10740;0/10740,1/10740;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/11;0/3,1/2;0/5,1/5;0/52,1/115;0/124,1/117;0/77,1/160;0/1068,1/1067
10800;167;243;2;2;0/10031.87,1/9204.09;0/66.49,1/71.33;0/10800,1/10800;0/10800,1/10800;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/14;0/3,1/2;0/5,1/5;0/52,1/115;0/125,1/118;0/77,1/160;0/1074,1/1073
10860;167;246;2;2;0/10091.87,1/9264.09;0/66.98,1/71.69;0/10860,1/10860;0/10860,1/10860;0/3,1/16;0/0,1/0;0/11,1/20;0/10,1/16;0/3,1/2;0/5,1/5;0/52,1/115;0/126,1/120;0/77,1/160;0/1080,1/1079
10920;171;246;2;2;0/10115.42,1/9286.09;0/67.33,1/72.04;0/10920,1/10920;0/10920,1/10920;0/4,1/15;0/0,1/0;0/8,1/17;0/6,1/14;0/3,1/2;0/5,1/5;0/54,1/117;0/126,1/120;0/81,1/164;0/1086,1/1085
10980;175;248;2;2;0/10128.13,1/9318.8;0/67.82,1/72.44;0/10980,1/10980;0/10980,1/10980;0/2,1/13;0/1,1/0;0/3,1/14;0/17,1/16;0/3,1/2;0/5,1/5;0/56,1/119;0/127,1/121;0/86,1/167;0/1092,1/1091
11040;178;248;2;2;0/10161.87,1/9345.64;0/68.13,1/72.76;0/11040,1/11040;0/11040,1/11040;0/1,1/10;0/0,1/0;0/2,1/11;0/15,1/12;0/3,1/2;0/5,1/5;0/58,1/120;0/127,1/121;0/88,1/170;0/1098,1/1097
11100;181;250;2;2;0/10211.87,1/9384.09;0/68.44,1/73.16;0/11100,1/11100;0/11100,1/11100;0/0,1/9;0/0,1/0;0/1,1/10;0/14,1/14;0/3,1/2;0/5,1/5;0/59,1/122;0/128,1/122;0/89,1/172;0/1104,1/1103
11160;184;251;2;2;0/10261.87,1/9424.09;0/68.71,1/73.51;0/11160,1/11160;0/11160,1/11160;0/0,1/7;0/0,1/0;0/0,1/8;0/8,1/16;0/3,1/2;0/5,1/5;0/60,1/124;0/129,1/122;0/90,1/174;0/1110,1/1109
11220;186;252;2;2;0/10321.87,1/9467.64;0/69.11,1/73.87;0/11220,1/11220;0/11220,1/11220;0/1,1/5;0/0,1/0;0/1,1/6;0/9,1/15;0/3,1/2;0/5,1/5;0/60,1/126;0/129,1/123;0/90,1/176;0/1116,1/1115
11280;189;254;2;2;0/10371.87,1/9509.33;0/69.51,1/74.22;0/11280,1/11280;0/11280,1/11280;0/0,1/3;0/0,1/0;0/0,1/4;0/11,1/14;0/3,1/2;0/5,1/5;0/61,1/128;0/130,1/124;0/91,1/178;0/1122,1/1121
11340;191;254;2;2;0/10431.87,1/9550;0/69.82,1/74.53;0/11340,1/11340;0/11340,1/11340;0/1,1/1;0/0,1/0;0/1,1/2;0/7,1/13;0/3,1/2;0/5,1/5;0/61,1/130;0/130,1/124;0/91,1/180;0/1128,1/1127
11400;193;257;2;2;0/10483.16,1/9594.09;0/70.22,1/74.89;0/11400,1/11400;0/11400,1/11400;0/0,1/0;0/0,1/0;0/0,1/1;0/6,1/13;0/3,1/2;0/5,1/5;0/62,1/131;0/132,1/125;0/92,1/181;0/1133,1/1133
