decision,time,pendingOrders,stationsWithCap,podsInModel,dispatched,children,fastPath,units,decisionSec,lambda,mu,delta,rho,closedLines,valuedNotBoundLines,completedOrders
462,4824.84444444103,100,1,93,0,0,1,2,0.0020026,13.8968867900756,18.8915395476081,1,9.3665599643801,1,0,1
463,4831.02222221885,100,1,93,0,0,1,2,0.0019997,13.9030085403728,18.8893196202533,1,9.37543193717285,1,0,1
464,4861.06666666347,100,1,92,0,0,1,1,0.0010004,14.0657493540053,19.0998070175441,1,9.44059139784956,1,0,1
465,4874.88888888577,100,1,94,0,0,1,2,0.0019963,14.0795333163724,19.1079380722197,1,9.43503996097155,1,0,1
466,4891.11111110809,100,1,94,0,0,1,2,0.0010014,14.1138631289714,19.1439610994644,1,9.44329828794677,1,0,1
467,4901.1555555526,100,1,95,1,0,1,3,0.0029978,14.1309359698884,19.15658265374,1,9.44978999843932,1,0,1
468,4904.9333333304,100,1,94,0,0,1,1,0.0009999,14.1274753359871,19.1414018644168,1,9.4523005083048,1,0,1
469,4911.1999999971,100,1,95,0,0,1,2,0.0010007,14.1320696581197,19.1371776620371,1,9.46019081130569,2,0,1
470,4914.9777777749,100,1,94,0,0,1,2,0.0010004,14.1008374576328,19.113817094338,1,9.45858644277427,1,0,1
471,4925.0222222194,100,1,94,1,0,1,2,0.004,14.1154989849793,19.1232797452105,1,9.4634710854122,2,0,1
472,4955.06666666403,100,1,94,0,0,1,4,0.0010005,14.231401045081,19.2993119762486,1,9.51180375972253,2,0,1
473,4961.24444444184,100,1,96,0,0,1,1,0.0010003,14.2097916079449,19.2889113355781,1,9.51664942550436,1,0,1
474,4975.11111110859,100,1,96,0,0,1,1,0.0010005,14.2158054711246,19.2865979381444,1,9.50609756097563,1,0,1
475,4981.2888888864,100,1,96,1,0,1,3,0.0029986,14.2015584839076,19.2568457631586,1,9.50134724963969,2,0,1
476,4991.33333333091,100,1,96,0,0,1,2,0.001,14.1829873251341,19.2504201682005,1,9.4984342673897,1,0,1
477,4995.15555555315,100,1,96,1,0,1,1,0.0030002,14.1646525679759,19.2151639344263,1,9.49089068825913,1,0,1
478,5011.37777777547,100,1,96,0,0,1,3,0.0020131,14.1957059603282,19.2469387560278,1,9.49722810463934,2,0,1
479,5015.19999999771,100,1,96,0,0,1,3,0.0009993,14.1563909774436,19.2122448979592,1,9.48991935483873,2,0,1
480,5025.24444444222,100,1,96,0,0,1,4,0.0010001,14.1277722365669,19.1919024069046,1,9.48010471005045,2,0,1
481,5055.28888888684,100,1,96,0,0,1,2,0.0009997,14.1405082212257,19.2276422764228,1,9.46000000000002,2,0,1
482,5061.42222222021,100,1,96,0,0,1,2,0.0009975,14.1012765174514,19.1926096211154,1,9.45250403917073,1,0,1
483,5071.46666666471,100,1,96,1,0,1,3,0.0030254,14.1047460593034,19.1870229794573,1,9.45003923414943,2,0,1
484,5081.51111110922,100,1,96,0,0,1,2,0.0009991,14.0787462908013,19.1698484848487,1,9.44186567164189,2,0,1
485,5085.33333333146,100,1,95,0,0,1,1,0.0009995,14.0505991637904,19.1496069248434,1,9.44155570051921,1,0,1
486,5095.37777777597,100,1,95,0,0,1,2,0.0010005,14.0703806016074,19.1662930931352,1,9.4500472889764,1,0,1
487,5111.55555555384,100,1,96,0,0,1,4,0.0009731,14.0965078503406,19.1916311697408,1,9.45344443375957,3,0,1
488,5131.5999999984,100,1,97,0,0,1,3,0.0009997,14.0670012270899,19.197650973243,1,9.43805698093422,1,0,1
489,5145.42222222071,100,1,96,1,0,1,2,0.0029997,14.0661887750715,19.1862814891976,1,9.4235174308436,2,0,1
490,5151.64444444297,100,1,97,1,0,1,5,0.001998,14.0308114035088,19.1558383233534,1,9.4181305201178,2,0,1
491,5165.46666666527,100,1,96,0,0,1,1,0.0009997,14.0273728539035,19.168880035414,1,9.41563383344209,1,0,1
492,5171.68888888753,100,1,97,0,0,1,3,0.0010016,14.0137976890039,19.1401173207668,1,9.41102542751291,2,0,1
493,5185.51111110983,100,1,96,0,0,1,1,0.0009977,13.9907172230286,19.1261987433863,1,9.39532569850556,1,0,1
494,5195.55555555434,100,1,96,1,0,1,3,0.0030299,13.9798128019324,19.1011303630364,1,9.38333738651108,3,0,1
495,5205.59999999884,100,1,96,0,0,1,3,0,13.940105413705,19.0918835013786,1,9.37911946766756,1,0,1
496,5225.6444444434,100,1,96,0,0,1,2,0.0009973,13.9538771424823,19.1005734455281,1,9.36556164108582,1,0,1
497,5245.68888888797,100,1,96,1,0,1,3,0.0029701,13.9367252919887,19.0669765313624,1,9.33142974752613,2,0,1
498,5265.73333333253,100,1,96,0,0,1,1,0.0010002,13.9616369643476,19.1183908922402,1,9.33902203853193,1,0,1
499,5271.73333333256,100,1,95,1,0,1,4,0.0020048,13.9625569501778,19.1095387278904,1,9.34406975189271,3,0,1
500,5275.77777777703,100,1,95,0,0,1,2,0,13.9069967011413,19.0778956702545,1,9.33793552442532,1,0,1
501,5281.77777777707,100,1,95,0,0,1,1,0.0010052,13.8978489533872,19.0552538384333,1,9.33616264619888,1,0,1
502,5296.08888888826,100,1,95,0,0,1,2,0.0009989,13.9314426268374,19.0912361923328,1,9.34523298346061,1,0,1
503,5301.82222222163,100,1,96,1,0,1,2,0.0029698,13.9218802664229,19.0681005983692,1,9.34318751912464,2,0,1
504,5326.13333333289,100,1,95,1,0,1,4,0.0020006,13.9398778984367,19.1098131966919,1,9.33733756764359,2,0,1
505,5331.86666666625,100,1,96,0,0,1,1,0.0010296,13.9142443993253,19.0916376641905,1,9.33771093338606,1,0,1
506,5346.17777777745,100,1,95,0,0,1,3,0,13.9198035889969,19.0892470881988,1,9.32811034461133,3,0,1
507,5371.91111111093,100,1,96,0,0,1,1,0.0010024,13.9073033707865,19.1158301158302,1,9.31514581373473,1,0,1
508,5386.22222222213,100,1,96,0,0,1,2,0,13.8877980364657,19.0789980732178,1,9.28893058161353,2,0,1
509,5391.9555555555,100,1,96,0,0,1,1,0.0009976,13.8489510489511,19.0423076923077,1,9.28022492970949,1,0,1
510,5416.26666666675,100,1,95,0,0,1,3,0.0009941,13.8603214823005,19.0479657990925,1,9.25745352735745,1,0,1
511,5422.00000000012,100,1,96,1,0,1,3,0.0020069,13.8478116336933,19.0208447152454,1,9.2533839155248,2,0,1
512,5426.31111111126,100,1,95,0,0,1,3,0.0019703,13.8260412642303,19.0075022351464,1,9.25598106981524,2,0,1
513,5432.04444444462,100,1,96,0,0,1,5,0.0009992,13.818395607524,19.0134794523374,1,9.26796579816262,2,0,1
514,5442.08888888913,100,1,97,0,0,1,1,0.001001,13.8090524360519,19.01703792622,1,9.27014383590112,1,0,1
515,5446.35555555582,100,1,97,1,0,1,4,0.0029972,13.8065707435971,19.0037209474607,1,9.27268758660884,2,0,1
516,5452.13333333363,100,1,96,0,0,1,4,0.0010004,13.7867883379248,18.9928051865909,1,9.27637472968807,3,0,1
517,5462.17777777813,100,1,96,0,0,1,1,0.0009955,13.7436180174516,18.9755635127315,1,9.26836034664408,1,0,1
518,5472.22222222264,100,1,92,1,0,1,3,0.00303,13.760644977169,18.9891698172654,1,9.27541166512778,2,0,1
519,5496.40000000056,99,1,92,0,0,1,5,0.0010005,13.8253950838647,19.0946966063943,1,9.30164448657077,2,0,1
520,5532.26666666744,100,1,93,0,0,1,2,0.0009993,13.9157504068273,19.2357077186652,1,9.32800072932534,1,0,1
521,5546.4444444453,100,1,95,0,0,1,3,0.0009994,13.9345124191652,19.2516290001625,1,9.32774738441389,2,0,1
522,5556.4888888898,100,1,95,0,0,1,3,0.0019997,13.9100972410675,19.2340368980615,1,9.31976515151523,1,0,1
523,5562.31111111206,100,1,95,0,0,1,1,0.0010068,13.8981542906672,19.207561547776,1,9.31592903407119,1,0,1
524,5566.53333333431,100,1,95,1,0,1,4,0.0059696,13.8835518207371,19.1774669075229,1,9.31029473278108,2,0,1
525,5576.57777777881,100,1,95,0,0,1,5,0.0009993,13.8781938821414,19.1860851990052,1,9.31498339371992,1,0,1
526,5582.35555555662,100,1,94,0,0,1,2,0.0009991,13.8834225058652,19.1834255108976,1,9.32262398131404,1,0,1
527,5592.40000000113,100,1,94,0,0,1,2,0.0019963,13.8896366083446,19.1821561338291,1,9.32249322493227,1,0,1
528,5612.44444444569,100,1,94,1,0,1,4,0.003001,13.9074180377174,19.1968812988159,1,9.31333845190077,2,0,1
529,5662.48888889043,100,1,94,0,0,1,4,0.0009994,14.0281501340483,19.3796296296297,1,9.33541480820698,2,0,1
530,5676.62222222385,100,1,94,0,0,1,1,0.0009995,14.0177698657325,19.3813158217522,1,9.32855147648393,1,0,1
531,5682.53333333499,100,1,94,0,0,1,3,0.0010007,14.0132331277094,19.3651505768531,1,9.32969921124833,2,0,1
532,5686.66666666835,100,1,94,0,0,1,3,0.0010005,13.991755437195,19.3513965623084,1,9.33197898164606,1,0,1
533,5692.5777777795,100,1,94,1,0,1,2,0.0020015,13.9893617021277,19.3382352941177,1,9.33451641526178,2,0,1
534,5712.62222222406,100,1,94,0,0,1,3,0.0020003,14.0047287851339,19.3753495486072,1,9.3364858567559,2,0,1
535,5716.71111111297,100,1,93,0,0,1,2,0,13.9847023707461,19.3634340518023,1,9.33960688364315,1,0,1
536,5732.66666666862,100,1,95,1,0,1,1,0.0019999,13.9932551280641,19.3654371699169,1,9.33294637175732,1,0,1
537,5746.75555555759,100,1,93,1,0,1,5,0.0019993,14.00959762533,19.3782390510951,1,9.33152460456953,2,0,1
538,5766.80000000216,100,1,94,0,0,1,1,0.0010331,14.0329663336583,19.4263286221863,1,9.33892680698799,1,0,1
539,5792.71111111342,100,1,96,0,0,1,3,0.0010031,14.0880420499343,19.4927272727273,1,9.34699215344379,2,0,1
540,5816.8444444469,100,1,95,1,0,1,3,0.0019964,14.0511140235911,19.4573502722324,1,9.30642361111114,3,0,1
541,5822.75555555804,100,1,95,0,0,1,2,0.0009997,14,19.4275362318841,1,9.30095403295753,1,0,1
542,5826.8888888914,100,1,95,0,0,1,2,0.0010003,13.9828914763308,19.3939923369724,1,9.29365490671206,1,0,1
543,5852.80000000267,100,1,94,1,0,1,2,0.0020001,14.0088412613733,19.4201987161276,1,9.28282147431809,2,0,1
544,5856.93333333602,100,1,94,0,0,1,1,0.001002,13.9841357623859,19.4014135802471,1,9.28257287675616,1,0,1
545,5862.84444444717,100,1,95,0,0,1,2,0.0010022,13.9727626459144,19.3758992805756,1,9.27906976744189,1,0,1
546,5872.88888889167,100,1,95,0,0,1,1,0.0010028,13.9693490932643,19.3614676840216,1,9.27286113499575,1,0,1
547,5876.97777778059,100,1,95,0,0,1,1,0.0009993,13.9592734386231,19.3378465377341,1,9.27020478355296,1,0,1
548,5892.93333333624,100,1,95,1,0,1,2,0.0040009,13.9780361757106,19.3542039355993,1,9.27077977720654,2,0,1
549,5922.97777778086,100,1,95,0,0,1,3,0.0010033,13.9928886470363,19.3901456966074,1,9.25701755336755,1,0,1
550,5937.02222222539,100,1,95,0,0,1,1,0.0010058,13.9950587939131,19.3835306290026,1,9.24673527454971,1,0,1
551,5943.02222222542,100,1,95,0,0,1,1,0.0010034,13.9923697594339,19.3702200584334,1,9.24899207547966,1,0,1
552,5947.06666666989,100,1,95,0,0,1,1,0.0009993,13.9822047496792,19.3466030195383,1,9.24629668930398,1,0,1
553,5953.06666666993,100,1,95,1,0,1,3,0.0020005,13.9717247596154,19.3225980718086,1,9.24338024809165,2,0,1
554,5967.11111111445,100,1,94,1,0,1,4,0.0029704,13.9665199679914,19.3306524158748,1,9.24011727154758,2,0,1
555,5973.11111111449,100,1,96,0,0,1,2,0,13.9496391910353,19.3224684200913,1,9.24473129820093,2,0,1
556,5977.15555555896,100,1,95,0,0,1,2,0.0009992,13.9210884194469,19.2980167507676,1,9.24153335953144,1,0,1
557,5983.15555555899,100,1,95,0,0,1,3,0.0009997,13.9189194883682,19.2855451361721,1,9.24404188805547,2,0,1
558,5997.20000000352,100,1,96,0,0,1,2,0.0009969,13.9070543663648,19.2841228384214,1,9.23625075341901,1,0,1
559,6003.20000000356,100,1,96,1,0,1,3,0.0019991,13.9015645755197,19.2670807274747,1,9.23653155143868,2,0,1
560,6007.24444444802,100,1,95,0,0,1,1,0.0020274,13.8686868686869,19.2364273204904,1,9.23025210084037,1,0,1
561,6017.28888889253,100,1,95,1,0,1,3,0.0030009,13.8549810844893,19.208041958042,1,9.21728187919466,2,0,1
562,6027.33333333703,100,1,95,0,0,1,2,0.0010359,13.8393343815515,19.2011707388018,1,9.21463218872144,2,0,1
563,6033.24444444818,100,1,95,0,0,1,3,0.001999,13.8134277847485,19.1799685443284,1,9.21280497443056,2,0,1
564,6043.28888889268,100,1,95,0,0,1,2,0,13.8047663746351,19.182623188406,1,9.21471038707892,2,0,1
565,6077.37777778177,100,1,95,0,0,1,3,0.0009946,13.8414481897628,19.248263888889,1,9.20847176079737,1,0,1
566,6097.42222222633,100,1,95,0,0,1,2,0.0009689,13.8242671148133,19.215012523536,1,9.1780316441062,1,0,1
567,6113.33333333754,100,1,96,1,0,1,2,0.0030005,13.8231631382317,19.204152249135,1,9.16597853014041,2,0,1
568,6117.4666666709,100,1,95,0,0,1,2,0.0010002,13.7895828588682,19.1720452528306,1,9.15892260840671,1,0,1
569,6127.5111111154,100,1,94,1,0,1,5,0.0029995,13.7791614971051,19.1482830459771,1,9.14827361339929,2,0,1
570,6133.3777777821,100,1,94,0,0,1,2,0.0010002,13.7603017328644,19.1365297765137,1,9.15088378613535,2,0,1
571,6153.42222222667,100,1,94,1,0,1,1,0.0020012,13.752336538828,19.1398498220802,1,9.13813994786765,1,0,1
572,6183.46666667129,100,1,94,0,0,1,2,0.0010207,13.7934432323302,19.187791529022,1,9.13182241748556,2,0,1
573,6187.5555555602,100,1,94,0,0,1,2,0.0009967,13.7613821741227,19.15754059514,1,9.12561476962624,1,0,1
574,6197.6000000047,100,1,94,0,0,1,1,0,13.7578684318789,19.1434271855546,1,9.11962940028456,1,0,1
575,6203.51111111585,100,1,95,1,0,1,2,0.0030001,13.7460122699387,19.1177474402731,1,9.11554109031736,2,0,1
576,6213.55555556035,100,1,95,0,0,1,4,0.0009996,13.7172593244254,19.0919946644899,1,9.10398120881851,2,0,1
577,6227.64444444933,100,1,93,0,0,1,1,0.0009692,13.6957082231042,19.076165025038,1,9.08977717562587,1,0,1
578,6243.60000000498,100,1,94,1,0,1,5,0.002999,13.709756097561,19.0865874363328,1,9.08811641067101,3,0,1
579,6247.68888889389,99,1,93,1,0,1,1,0.0019991,13.6624122873634,19.0579073093221,1,9.08252448505657,1,0,1
580,6253.64444444948,100,1,94,0,0,1,3,0.0010004,13.6560264265328,19.0398744085669,1,9.08197399149558,2,0,1
581,6267.73333333845,99,1,93,0,0,1,1,0.0010004,13.6525474172721,19.0489935247749,1,9.0797134997317,1,0,1
582,6277.77777778296,99,1,93,0,0,1,3,0,13.6614265127937,19.0522760979433,1,9.08199334893921,2,0,1
583,6287.82222222746,98,1,92,1,0,1,1,0.0029716,13.6685583832225,19.0761530297836,1,9.09408900456777,1,0,1
584,6293.68888889416,100,1,93,0,0,1,2,0.0009998,13.6636248867434,19.0601826151211,1,9.09447366158543,1,0,1
585,6303.73333333867,100,1,90,1,0,1,2,0.0020302,13.6800534598731,19.0740342703935,1,9.10178096489553,2,0,1
586,6307.86666667202,100,1,89,0,0,1,1,0.001,13.6726882141747,19.0776369889574,1,9.11147942592604,1,0,1
587,6327.91111111659,100,1,89,0,0,1,2,0.0009997,13.761693196369,19.1927293073106,1,9.15251365691524,2,0,1
588,6353.77777778341,100,1,90,0,0,1,6,0.0009997,13.7984154455742,19.2578886686144,1,9.16241089158066,3,0,1
589,6357.95555556121,100,1,89,0,0,1,2,0.0009981,13.7611567958255,19.2426842528294,1,9.1631829775378,1,0,1
590,6368.00000000571,100,1,90,1,0,1,5,0.0020001,13.7785714285715,19.2579034941764,1,9.17115689381937,2,0,1
591,6373.82222222797,100,1,90,0,0,1,3,0.0015351,13.7498448817484,19.2315106153358,1,9.16656325449893,1,0,1
592,6378.04444445022,100,1,90,0,0,1,1,0,13.7473400727488,19.2189182111563,1,9.16851873522728,1,0,1
593,6403.86666667259,100,1,91,0,0,1,2,0.0009979,13.8665932316353,19.3764978269871,1,9.22254112490165,1,0,1
594,6413.91111111709,100,1,91,0,0,1,2,0,13.9130770463514,19.4323142217636,1,9.24984272554443,1,0,1
595,6428.08888889496,100,1,92,0,0,1,2,0.0009995,13.9513839637511,19.4766845434546,1,9.26441980638419,1,0,1
596,6433.95555556166,100,1,92,0,0,1,2,0,13.9509168889474,19.4669301564059,1,9.26778557250071,1,0,1
597,6438.13333333946,100,1,92,1,0,1,4,0.0020008,13.9581085715483,19.4678882708437,1,9.27623516353681,2,0,1
598,6448.17777778396,100,1,93,0,0,1,1,0,13.9572881989835,19.4806157128669,1,9.2830164077746,1,0,1
599,6468.22222222853,100,1,92,1,0,1,2,0.0029976,14.0534305143683,19.6056874880778,1,9.32875925719769,2,0,1
600,6474.00000000634,100,1,91,1,0,1,2,0.0020006,14.0360985736617,19.5954043917077,1,9.33187223954279,2,0,1
601,6488.26666667309,100,1,93,0,0,1,2,0,14.1087133510219,19.7107024756924,1,9.38020988734348,2,0,1
602,6498.31111111759,100,1,93,0,0,1,1,0.0010007,14.1350984132073,19.7614671127547,1,9.40510818332193,1,0,1
603,6514.04444445102,100,1,92,0,0,1,3,0.0020206,14.1583475378789,19.7847918363193,1,9.40965312742065,2,0,1
604,6518.35555556216,100,1,95,0,0,1,1,0.0009984,14.1267441860466,19.7544715447155,1,9.40325077399384,1,0,1
605,6544.08888889564,100,1,95,1,0,1,1,0.0029998,14.1856928537375,19.8277297842013,1,9.41702509411567,1,0,1
606,6564.1333333402,100,1,96,0,0,1,4,0.0010311,14.2249842053723,19.8734787439724,1,9.4250087509846,2,0,1
607,6568.4000000069,98,1,95,0,0,1,1,0.0009997,14.1971049186243,19.8483796920573,1,9.42112031466314,1,0,1
608,6578.4444444514,98,1,95,0,0,1,2,0.0009992,14.2056310211947,19.8511645126549,1,9.42321382924341,1,0,1
609,6584.17777778477,100,1,97,0,0,1,4,0.0010005,14.1990033376815,19.8328014361809,1,9.42248037581011,2,0,1
610,6598.48888889596,99,1,97,1,0,1,3,0.0020005,14.2035906342451,19.8530059106679,1,9.42562436584461,2,0,1
611,6604.22222222933,100,1,98,0,0,1,1,0.0010021,14.1793266682632,19.8328202594678,1,9.4239986259656,1,0,1
612,6608.53333334047,100,1,97,0,0,1,3,0.0009999,14.1707424460675,19.8117442544539,1,9.42192112253798,1,0,1
613,6618.57777778497,100,1,97,0,0,1,2,0.0009973,14.1621034419598,19.7906317329951,1,9.41261753154645,2,0,1
614,6628.62222222947,100,1,97,1,0,1,4,0.0019969,14.1453089244852,19.7808000000001,1,9.4086757990868,3,0,1
615,6638.66666667398,100,1,97,0,0,1,1,0.0009975,14.1133873984685,19.772269566225,1,9.40535011280916,1,0,1
616,6654.26666667407,100,1,96,0,0,1,1,0.0010044,14.1264276449001,19.7815047403864,1,9.40333849296609,1,0,1
617,6658.71111111854,100,1,97,0,0,1,2,0.0010001,14.123476365539,19.7683689893452,1,9.40495130705209,1,0,1
618,6674.31111111863,100,1,96,1,0,1,4,0.0030007,14.1295454545455,19.7678855325915,1,9.39833711262286,2,0,1
619,6704.35555556326,100,1,95,0,0,1,3,0.0009943,14.1557114512473,19.8179960317462,1,9.3945353649361,1,0,1
620,6714.40000000776,100,1,96,0,0,1,1,0.0010006,14.1690663842402,19.8277109624154,1,9.39991406257258,1,0,1
621,6718.75555556334,100,1,96,1,0,1,3,0.0020293,14.1666490742487,19.8153762367656,1,9.40189022645335,2,0,1
622,6734.44444445232,100,1,96,0,0,1,2,0.0009994,14.1617938464943,19.8220368846665,1,9.39876355654975,1,0,1
623,6738.8000000079,100,1,97,0,0,1,3,0.0010083,14.1521994002882,19.7996859117596,1,9.39595873357455,2,0,1
624,6754.48888889689,100,1,96,1,0,1,3,0.002,14.138266462352,19.7935730472928,1,9.38679528381697,2,0,1
625,6764.53333334139,100,1,96,0,0,1,1,0.0009997,14.1158653363194,19.775528324938,1,9.3789977737961,1,0,1
626,6768.84444445253,100,1,96,1,0,1,1,0.0030001,14.1008968609866,19.7456828885401,1,9.37257824143074,1,0,1
627,6778.88888889703,100,1,96,0,0,1,2,0.0009635,14.101087159388,19.7371016196449,1,9.36924913194453,2,0,1
628,6814.57777778613,100,1,95,0,0,1,2,0.0010325,14.1538221601491,19.8242110067815,1,9.37651431038742,2,0,1
629,6818.93333334171,100,1,96,1,0,1,1,0.0029995,14.1306247978517,19.804953818239,1,9.37512606780543,1,0,1
630,6828.97777778621,100,1,96,0,0,1,3,0,14.1291759465479,19.7940717628706,1,9.370753323486,2,0,1
631,6844.62222223075,100,1,95,0,0,1,2,0.0009998,14.1428601937587,19.8264395239608,1,9.37993675341404,1,0,1
632,6854.66666667526,100,1,95,1,0,1,1,0.0029739,14.1642619311876,19.8475894245724,1,9.39072847682123,1,0,1
633,6859.02222223084,100,1,95,0,0,1,1,0.0010005,14.1525954625866,19.8224240795856,1,9.38650081415673,1,0,1
634,6874.71111111982,100,1,95,0,0,1,1,0,14.1567430410294,19.8194402574411,1,9.37897209541416,1,0,1
635,6879.0666666754,100,1,96,1,0,1,3,0.0020056,14.1478434282135,19.7982205249304,1,9.37657658292156,1,0,1
636,6904.75555556444,100,1,94,1,0,1,2,0.0029706,14.1910395607396,19.8499085045893,1,9.38122045468904,2,0,1
637,6909.11111112002,100,1,94,0,0,1,1,0,14.1764835274682,19.8427014805766,1,9.38545296307567,1,0,1
638,6919.15555556453,100,1,93,0,0,1,4,0.0010001,14.2018686053667,19.8694864309291,1,9.39890429568003,2,0,1
639,6924.800000009,100,1,94,0,0,1,1,0.0009941,14.1892052323044,19.8648873252261,1,9.4043530672957,1,0,1
640,6929.20000000903,100,1,93,1,0,1,6,0.0030001,14.1864467889039,19.8523087936888,1,9.40600656818882,2,0,1
641,6934.84444445351,100,1,94,1,0,1,6,0.0030016,14.1771424502727,19.8523482470843,1,9.41362258698106,3,0,1
642,6939.24444445353,100,1,93,0,0,1,2,0.0010047,14.1498611153231,19.8488097727963,1,9.41952963781684,1,0,1
643,6944.88888889801,100,1,94,0,0,1,1,0,14.1565968646083,19.8495402520578,1,9.42745049008408,1,0,1
644,6949.28888889804,100,1,93,0,0,1,3,0.0010015,14.158767516609,19.8438909622093,1,9.43232843269019,2,0,1
645,6964.93333334257,100,1,94,1,0,1,1,0.0030001,14.1716563045157,19.8748838416988,1,9.44092961633195,1,0,1
646,6974.97777778708,100,1,95,0,0,1,3,0,14.1807687899627,19.8789772535094,1,9.44359223105979,2,0,1
647,7009.33333334284,100,1,93,0,0,1,5,0.0009993,14.2268508486819,19.9565096251267,1,9.4470383693046,2,0,1
648,7019.37777778734,100,1,93,0,0,1,1,0.000999,14.2089326368036,19.9442529424026,1,9.44199905822079,1,0,1
649,7025.02222223182,100,1,94,0,0,1,3,0.0010296,14.2138889555505,19.9425169285451,1,9.44871584554181,2,0,1
650,7035.06666667632,100,1,95,0,0,1,2,0.0009998,14.1956194321076,19.9297047397819,1,9.44339414551674,1,0,1
651,7045.11111112083,100,1,94,0,0,1,2,0.0010039,14.1974255471835,19.9235775427998,1,9.4412371748987,1,0,1
652,7059.42222223202,100,1,96,0,0,1,2,0.000998,14.2075266784483,19.9291098204478,1,9.43785700782636,1,0,1
653,7065.15555556539,100,1,96,1,0,1,4,0.0030297,14.2023543937556,19.9132408743773,1,9.43782436872698,2,0,1
654,7109.46666667676,100,1,94,0,0,1,2,0.0009998,14.2207931404073,19.9518796992482,1,9.40992907801422,1,0,1
655,7129.51111112132,100,1,94,1,0,1,3,0.0030002,14.2276406774594,19.9528774665872,1,9.39788995243781,2,0,1
656,7135.20000001025,100,1,95,0,0,1,4,0.0010009,14.2060381425096,19.9353098971349,1,9.39706834020422,2,0,1
657,7139.55555556583,99,1,95,0,0,1,4,0.0010335,14.1888539075458,19.9238697084999,1,9.39911367604375,2,0,1
658,7155.24444445481,100,1,95,0,0,1,2,0.0019663,14.1925531914894,19.9417040358745,1,9.40169133192393,1,0,1
659,7165.28888889931,100,1,95,1,0,1,4,0.0039985,14.1774707757705,19.9119402985075,1,9.38845883180863,2,0,1
660,7185.33333334388,100,1,95,0,0,1,1,0.0090005,14.1696875000001,19.9135846684054,1,9.37685285087723,1,0,1
661,7189.60000001057,100,1,96,0,0,1,1,0.0010008,14.1576867504643,19.8881790066047,1,9.37226948978845,1,0,1
662,7199.64444445507,100,1,96,1,0,1,2,0.0019996,14.1533720972958,19.8736056938254,1,9.36620212321045,2,0,1
663,7205.37777778844,100,1,96,1,0,1,5,0.0029984,14.1293250615981,19.8523306132543,1,9.36352052717524,2,0,1
664,7219.68888889964,100,1,95,0,0,1,1,0.0020033,14.1181562578933,19.8490819092455,1,9.35623623515414,1,0,1
665,7239.7333333442,100,1,95,0,0,1,4,0.0039995,14.138096690221,19.8686270054881,1,9.3531976711072,2,0,1
666,7245.42222223312,100,1,96,0,0,1,1,0.0020013,14.1113534898914,19.8434394717527,1,9.3486489369357,1,0,1
667,7299.777777789,100,1,95,1,0,1,2,0.0039998,14.1295760909345,19.8605988416823,1,9.29936879465509,2,0,1
668,7305.46666667792,100,1,96,0,0,1,4,0.0020048,14.1022170512573,19.8344878997801,1,9.29442186608053,2,0,1
669,7319.82222223356,100,1,96,0,0,1,6,0.0019982,14.0921267633229,19.8325960477942,1,9.28799263946285,3,0,1
670,7325.51111112248,100,1,95,1,0,1,2,0.0049979,14.0604911305621,19.8209566598232,1,9.2897945528834,2,0,1
671,7329.86666667806,100,1,95,1,0,1,3,0.003001,14.0423090277779,19.8074798896222,1,9.29071615180351,2,0,1
672,7345.55555556705,100,1,96,0,0,1,3,0.0030016,14.0506572329159,19.8313815117583,1,9.29638543070071,2,0,1
673,7349.91111112263,100,1,96,1,0,1,2,0.0039972,14.0355469648609,19.8221321170404,1,9.29927185737699,2,0,1
674,7355.60000001155,100,1,95,1,0,1,1,0.0030004,14.0238500256672,19.8176449997749,1,9.30437753587787,1,0,1
675,7359.95555556713,100,1,95,0,0,1,2,0.0009982,14.0227760265014,19.807682171545,1,9.30689723950678,1,0,1
676,7400.00000001181,100,1,95,0,0,1,3,0.0009996,14.0831984257669,19.8845741964977,1,9.30565563555443,2,0,1
677,7415.64444445635,100,1,94,0,0,1,2,0.0009965,14.0764103223595,19.8870215600776,1,9.3013397915251,1,0,1
678,7425.68888890085,100,1,94,0,0,1,1,0.0010012,14.0769395554986,19.8793355406388,1,9.29861655634766,1,0,1
679,7455.73333334548,100,1,94,0,0,1,2,0.0010023,14.0841976615776,19.8811717715603,1,9.27519169869953,1,0,1
680,7465.77777778998,100,1,94,1,0,1,1,0.0030027,14.0912896169675,19.8827892569368,1,9.27684495377672,1,0,1
681,7475.82222223448,100,1,93,0,0,1,2,0.0009964,14.1132857681582,19.9054435111596,1,9.28831214411493,2,0,1
682,7485.86666667899,100,1,94,0,0,1,4,0.0009988,14.1094949971914,19.9121011648676,1,9.29231387693819,2,0,1
683,7490.04444445679,100,1,96,1,0,1,5,0.0030027,14.0983661226067,19.9083556198193,1,9.29771117103268,2,0,1
684,7505.91111112355,99,1,91,0,0,1,1,0.0010009,14.1149442590079,19.9437054134472,1,9.30884839647131,1,0,1
685,7510.08888890135,100,1,93,0,0,1,4,0.0010208,14.107469438008,19.9247736459222,1,9.30714258896767,2,0,1
686,7515.95555556805,99,1,91,0,0,1,1,0.001005,14.1070791422212,19.9361161479022,1,9.31956603292278,1,0,1
687,7530.13333334592,100,1,93,0,0,1,1,0.0009974,14.1506229692549,19.9892754264833,1,9.33903229430075,1,0,1
