decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits,splitsDeferred,splitsCommitted
1056,11219.0222221947,1,110,1,90,3,1,13.6486728606172,21.0489026605721,0.0834194596190757,0.0136486728606172,24,1,12,1,1,2,-73.1928289732749,0.14016,0,8.9481433731939,2,0,21,0,1
1057,11229.1111110834,1,109,1,90,3,2,13.6473426437517,21.0390540440555,0.0833702010519589,0.0136473426437517,23,1,10,1,1,2,-79.4872169405093,0.1045133,0,8.94536840851645,2,0,19,0,1
1058,11242.5777777499,1,108,1,91,4,3,13.6537265490036,21.0554835729372,0.0833251497594029,0.0136537265490036,40,2,23,1,2,5,-95.3708318254447,0.1264897,0,8.9497581182507,3,2,36,0,0
1059,11252.6666666386,1,108,1,90,5,2,13.6549823783538,21.0496363477042,0.0832598255415074,0.0136549823783538,31,1,17,1,0,2,-114.862358986391,0.0816167,0,8.94868313217108,2,0,44,0,0
1060,11292.8888888603,1,108,1,90,5,2,13.673705722071,21.0850840336137,0.0831824631795273,0.013673705722071,39,2,20,1,1,3,-109.034046597241,0.0980763,0,8.94120267260589,3,0,42,0,1
1061,11299.4666666379,1,107,1,90,3,2,13.6670779441798,21.0670907660023,0.0831217034577066,0.0136670779441798,21,1,7,1,1,2,-51.0468854181343,0.0985136,0,8.93897484416748,2,0,17,0,0
1062,11319.599999971,1,107,1,90,2,2,13.6667602040818,21.0588443396228,0.0830853295604235,0.0136667602040818,18,1,6,1,1,1,-45.8450307851623,0.0954963,0,8.92895000000008,1,0,12,0,0
1063,11329.6888888597,1,107,1,91,2,3,13.6525418931161,21.0434991273998,0.0830611747501828,0.0136525418931161,23,2,10,1,2,2,-55.0290219409653,0.1576095,0,8.92386397276503,1,1,11,0,0
1064,11339.7777777485,1,107,1,90,3,2,13.64491142771,21.0382839377034,0.0830655370532671,0.01364491142771,21,2,9,1,1,2,-52.0508376235993,0.0775766,0,8.92306985112887,1,1,14,0,0
1065,11343.1555555262,1,107,1,89,4,1,13.6436042100737,21.0285435839694,0.0830779707184202,0.0136436042100737,33,1,18,1,1,2,-101.605599923188,0.1750912,0,8.92430874051384,2,0,35,0,0
1066,11359.9111110815,1,107,1,91,4,2,13.6538336767918,21.0365955187314,0.0829933954933955,0.0136538336767918,19,1,8,1,0,1,-67.3804237385685,0.1066465,0,8.92518091538735,1,0,25,0,0
1067,11380.0444444145,1,107,1,92,3,3,13.6809106219054,21.0783132337498,0.0829654068216001,0.0136809106219054,30,3,17,1,2,4,-69.9481118846528,0.1065783,0,8.92706634745019,1,3,22,1,0
1068,11390.1333333033,1,107,1,92,3,3,13.6764244365248,21.0636901905601,0.0829901652051742,0.0136764244365248,30,4,17,2,2,5,-96.9167295762579,0.1095509,0,8.9222963307187,2,3,22,1,0
1069,11390.1777777477,1,107,1,92,3,3,13.6764370580382,21.0637096295333,0.0830632286778579,0.0136764370580382,29,3,16,1,2,4,-62.0915262734263,0.1180671,0,8.91836535749335,1,3,21,1,0
1070,11400.222222192,1,107,1,92,3,3,13.6720634089068,21.0492809566295,0.0830917874396135,0.0136720634089068,29,4,16,2,2,5,-94.0329022273176,0.1351304,0,8.91761240881038,2,3,21,1,0
1071,11400.2666666365,1,107,1,92,3,3,13.6721313184944,21.0493855090986,0.0831685078875006,0.0136721313184944,28,3,15,1,2,4,-59.2293347691388,0.1035922,0,8.91372302105633,1,3,20,1,0
1072,11403.4666666364,1,107,2,92,5,3,13.6492317268738,21.0130064319128,0.0832008479067303,0.0136492317268738,33,3,19,2,2,4,-114.036939844334,0.3809497,0,8.91685583921486,3,1,30,0,0
1073,11410.3111110808,1,107,1,91,2,2,13.6487940679097,21.0046861979669,0.0832130832130832,0.0136487940679097,9,1,4,1,0,1,-57.9580908449046,0.119673,0,8.91865644120023,1,0,12,0,0
1074,11413.5555555252,1,107,1,92,4,3,13.6244997324065,20.9879482392362,0.0832251550555315,0.0136244997324065,36,3,21,1,2,4,-112.402726262245,0.0884915,0,8.91687179489805,3,1,30,0,0
1075,11430.4444444138,1,107,1,92,2,3,13.6424545786394,21.0079663252416,0.0832253419726422,0.0136424545786394,8,1,3,1,0,1,-55.0714451061861,0.1265901,0,8.92283780979672,1,0,11,0,0
1076,11440.5333333026,1,107,1,92,2,3,13.6422857382294,21.0000816695105,0.0832413760015353,0.0136422857382294,7,1,2,1,0,1,-52.1759283769167,0.1661508,0,8.92087902055723,1,0,10,0,0
1077,11450.6222221913,1,107,1,92,2,3,13.6406867880286,20.990012348073,0.0832613908872902,0.0136406867880286,6,1,1,1,0,1,-49.275771309688,0.1531026,0,8.91798855034559,1,0,9,0,0
1078,11460.71111108,1,107,1,92,2,3,13.6279431394483,20.9768959481177,0.0832853855005754,0.0136279431394483,12,2,3,1,1,2,-42.1814933408146,0.1505122,0,8.91379950736519,1,1,8,0,0
1079,11470.7999999688,1,107,1,92,3,3,13.6397343400449,20.9950456267219,0.0833333333333333,0.0136397343400449,18,2,5,1,1,4,-47.5137342398056,0.1210727,0,8.91368603801177,2,2,17,1,0
1080,11473.8666666354,1,107,2,92,7,3,13.623324396783,20.9762641898867,0.0833572728143254,0.013623324396783,47,4,23,2,2,6,-146.208586022855,0.3741928,0,8.91100394563798,4,2,48,1,0
1081,11473.9111110798,1,107,1,92,3,3,13.623324396783,20.9762641898867,0.0833612000191086,0.013623324396783,18,2,5,1,1,4,-47.4423392196339,0.1361244,0,8.90709903593349,2,2,17,1,0
1082,11480.8888888575,1,107,1,92,3,3,13.6187123241796,20.9615850515466,0.0833850412868121,0.0136187123241796,18,3,5,2,1,6,-79.2261514581781,0.0996021,0,8.91005148992119,4,2,17,1,0
1083,11480.933333302,1,107,1,92,3,3,13.6187569770039,20.9616537800689,0.0834565310696743,0.0136187569770039,17,2,4,1,1,4,-44.550416713614,0.1800947,0,8.90617790918389,2,2,15,1,0
1084,11501.0222221906,1,107,1,92,2,3,13.6160527659071,20.9423856841884,0.0834842275802916,0.0136160527659071,14,2,7,2,1,2,-63.7811485580462,0.1146105,0,8.90463643264702,1,1,10,0,0
1085,11511.1111110793,1,107,1,92,3,3,13.6146641042782,20.9327209660844,0.0835238095238095,0.0136146641042782,19,1,9,1,1,2,-73.8928678332873,0.0944834,0,8.90189576048958,2,0,15,0,0
1086,11521.199999968,1,107,1,92,3,3,13.615230460922,20.9260780287477,0.0834958846757695,0.013615230460922,10,1,5,1,0,1,-51.8198697104339,0.2041213,0,8.90043668122281,1,0,13,0,0
1087,11524.1333333013,1,107,1,92,4,3,13.6080134623944,20.9074914529916,0.0835037329402254,0.0136080134623944,31,1,12,1,1,2,-90.7053223872058,0.1826752,0,8.89777571657216,2,0,31,0,0
1088,11541.3333333011,1,107,1,92,2,3,13.6021933101853,20.9050102103257,0.0834283000949668,0.0136021933101853,16,2,6,1,1,5,-62.6614691146052,0.1345742,0,8.89419789244895,4,1,12,0,0
1089,11551.4222221898,1,107,1,91,3,3,13.5919453691375,20.8957031161152,0.083459859555893,0.0135919453691375,23,2,10,1,1,2,-60.8383089169953,0.0971351,0,8.89159492353858,1,1,18,0,0
1090,11554.3111110787,1,107,1,90,3,2,13.5787968478092,20.8819125348722,0.0834636712640409,0.0135787968478092,25,2,11,1,1,3,-76.6859250177331,0.1222869,0,8.89094926386809,3,0,23,0,0
1091,11571.5555555229,1,107,1,91,4,3,13.6069368463932,20.9251871339216,0.083459572050748,0.0136069368463932,29,3,14,1,1,4,-79.2345688509894,0.1369854,0,8.89775348564144,2,2,27,1,0
1092,11574.4444444117,1,107,2,91,7,3,13.5925077211729,20.9094143289954,0.0834869758426701,0.0135925077211729,50,5,24,2,2,6,-149.781286127474,0.3084289,0,8.89626972102845,3,3,47,1,0
1093,11574.4888888562,1,107,1,90,4,2,13.5925469059974,20.909474607183,0.0835259161439419,0.0135925469059974,29,3,14,1,1,4,-79.1794815198138,0.1025188,0,8.89243077342839,2,2,27,1,0
1094,11581.6444444116,1,107,1,90,4,2,13.5906039946301,20.8990206325588,0.0835531273549359,0.0135906039946301,29,4,14,2,1,6,-110.909552718223,0.0955453,0,8.89706351863927,4,2,27,1,0
1095,11581.6888888561,1,107,1,90,4,2,13.5906225909748,20.8990492291826,0.0836272988100278,0.0135906225909748,28,3,13,1,1,4,-76.3253034441267,0.1251915,0,8.89321243795005,2,2,25,1,0
1096,11604.6222221891,1,107,2,90,8,2,13.5935796763968,20.8961449052053,0.0836582272535112,0.0135935796763968,48,4,23,2,1,5,-157.246667811688,0.3102907,0,8.88561688426805,3,2,53,1,0
1097,11604.6666666335,1,107,1,90,4,2,13.5935946582221,20.896167935371,0.0836574963678118,0.0135935946582221,29,3,14,1,1,4,-79.2607054842156,0.1410315,0,8.8817767524259,2,2,26,1,0
1098,11621.8666666333,1,107,1,91,3,3,13.5886805937418,20.8737616445067,0.0836843583263128,0.0135886805937418,18,2,8,2,0,3,-124.455695822447,0.1143929,0,8.88264402448057,3,0,22,0,0
1099,11624.7555555221,1,107,1,91,3,3,13.5825152814546,20.8568908437784,0.0837074448185559,0.0135825152814546,26,1,11,1,1,2,-83.1773965380332,0.1880062,0,8.88064932508781,2,0,23,0,0
1100,11631.955555522,1,107,1,92,3,4,13.5793021848873,20.8445735061417,0.0836524988323213,0.0135793021848873,26,1,10,1,1,2,-81.3689991371172,0.089483,0,8.88058170568753,2,0,21,0,0
1101,11634.8444444108,1,107,1,92,3,4,13.5535341034104,20.8251563556459,0.083597686135473,0.0135535341034104,32,3,15,1,2,3,-76.0721473369022,0.1615277,0,8.87747694192254,2,1,21,0,0
1102,11652.088888855,1,107,1,91,3,3,13.5554117194372,20.8206729145561,0.0836128190795603,0.0135554117194372,25,1,9,1,1,1,-69.4536010155902,0.1116431,0,8.87305879389759,1,0,20,0,0
1103,11654.9777777439,1,107,1,91,4,3,13.5582387633759,20.825015162389,0.0835620899827851,0.0135582387633759,29,2,14,0,1,3,-86.8516339723863,0.1235396,0,8.87107896645572,3,0,26,1,0
1104,11672.2222221881,1,107,2,91,7,3,13.5474308300397,20.8358662613984,0.0835424217080197,0.0135474308300397,47,5,20,1,2,7,-137.4279249168,0.3075572,0,8.86422413793113,5,2,40,1,1
1105,11672.2666666325,1,108,1,91,3,3,13.5474308300397,20.8358662613984,0.0835921924984932,0.0135474308300397,31,3,13,1,2,4,-62.4209918824255,0.1165766,0,8.86040499784585,2,2,19,1,0
1106,11685.1555555212,1,108,2,91,7,3,13.5385121790653,20.8147773279354,0.0836111111111111,0.0135385121790653,45,4,20,2,2,5,-132.875740658926,0.293277,0,8.85277658200612,3,2,37,1,0
1107,11685.1999999657,1,108,1,91,3,3,13.5385121790653,20.8147773279354,0.0836220836220836,0.0135385121790653,31,3,13,1,2,4,-62.3727546534017,0.1306341,0,8.84896729776257,2,2,19,1,0
1108,11692.3555555211,1,108,1,91,3,3,13.529605263158,20.7937310414562,0.0836408931537184,0.013529605263158,31,4,13,2,2,5,-93.8780713360465,0.1459948,0,8.84896729776257,3,2,19,1,0
1109,11692.3999999656,1,108,1,91,3,3,13.529605263158,20.7937310414562,0.0837057170497996,0.013529605263158,30,3,13,1,2,4,-61.2106360436683,0.1365198,0,8.84516129032268,2,2,18,1,0
1110,11702.4444444099,1,108,1,91,2,3,13.5185873622062,20.7831211770484,0.0837282053641257,0.0135185873622062,35,5,16,2,3,7,-107.772692901916,0.1225778,0,8.84578244422952,4,3,17,1,0
1111,11702.4888888543,1,108,1,90,3,2,13.5186215115549,20.7831736773601,0.0838232592320411,0.0135186215115549,34,3,16,1,2,4,-79.8112319861389,0.1500654,0,8.84200341237066,2,2,23,1,0
1112,11712.5333332986,1,108,1,91,3,3,13.5130515431087,20.7809188210874,0.0838301384939925,0.0135130515431087,41,5,21,2,3,6,-119.460009993294,0.0955726,0,8.84617291739587,3,3,23,1,0
1113,11712.577777743,1,108,1,90,4,2,13.4954046299331,20.7600680093527,0.0839016798645123,0.0134954046299331,40,2,21,1,2,4,-111.500752206721,0.112524,0,8.84241625816996,4,0,31,0,0
1114,11715.3333332986,1,108,1,90,3,2,13.4730063802494,20.7454448694877,0.0838397222095308,0.0134730063802494,28,3,14,1,2,4,-97.092368342392,0.0810034,0,8.84509521485672,3,1,21,0,0
1115,11725.4222221873,1,108,1,89,4,2,13.478403766239,20.7464363806295,0.0838694957791467,0.013478403766239,24,1,12,1,1,2,-84.1512032901658,0.126155,0,8.84682872687504,2,0,20,0,0
1116,11742.7111110759,1,107,1,85,4,2,13.5313446514116,20.8279248658549,0.0838233283194312,0.0135313446514116,37,3,20,1,2,4,-92.3416159791955,0.1066079,0,8.87016166095105,2,2,27,1,0
1117,11745.5555555203,1,108,2,85,8,2,13.5303638531853,20.8190824715846,0.0838187113214416,0.0135303638531853,47,4,22,2,2,5,-149.638336702256,0.2005964,0,8.87151480052533,3,2,41,1,0
1118,11745.5999999648,1,107,1,85,4,2,13.5305253118474,20.8193309069732,0.0838214593833719,0.0135305253118474,37,3,20,1,2,4,-92.3152782092066,0.1135902,0,8.86782288203697,2,2,27,1,0
1119,11752.7999999647,1,107,1,85,4,2,13.5332671051678,20.829817743195,0.0838168631006346,0.0135332671051678,36,5,19,2,2,8,-133.603126555574,0.1174511,0,8.88120653776634,6,2,27,1,0
1120,11752.8444444091,1,107,1,85,4,2,13.5333610064184,20.8299622719272,0.0839065894279508,0.0135333610064184,34,3,18,1,2,4,-85.5205025591258,0.0965584,0,8.87746787455689,2,2,23,1,0
1121,11754.7999999646,1,107,1,85,4,2,13.5382604966679,20.8375033548111,0.083913239945775,0.0135382604966679,34,3,18,1,2,4,-85.5681955652656,0.0995104,0,8.88068178921344,2,2,23,1,0
1122,11764.8444444089,1,107,1,85,4,2,13.5563872580996,20.8654032797859,0.083919870059556,0.0135563872580996,34,3,18,1,2,4,-85.7383527716837,0.1064072,0,8.88496864757022,2,2,23,1,0
1123,11766.9333332978,1,107,1,85,4,2,13.5606348778519,20.8719410318745,0.0839264798630507,0.0135606348778519,34,3,18,1,2,4,-85.7841658253533,0.1045473,0,8.88395438792607,2,2,23,1,0
1124,11774.8888888532,1,107,1,85,4,2,13.5722071625878,20.8897525906095,0.0839330694494422,0.0135722071625878,34,3,18,1,2,4,-85.8935904990335,0.0916411,0,8.88773753961859,2,2,23,1,0
1125,11776.9777777421,1,107,1,85,4,2,13.5745711045998,20.893391067622,0.0839396389113446,0.0135745711045998,34,3,18,1,2,4,-85.9230181338038,0.1135096,0,8.88548996727223,2,2,23,1,0
1126,11789.1555555197,1,107,1,85,4,2,13.5826124665789,20.9057679831983,0.0839461883408072,0.0135826124665789,34,3,18,1,2,4,-86.0055452021653,0.090548,0,8.88316762426003,2,2,23,1,0
1127,11791.2444444086,1,107,1,85,4,2,13.587327798213,20.913025617129,0.0839527178293185,0.013587327798213,34,3,18,1,2,4,-86.0515835772315,0.0915767,0,8.88625149942855,2,2,23,1,0
1128,11795.8222221863,1,108,2,86,8,2,13.5938876204973,20.9231222110667,0.0839592274678112,0.0135938876204973,43,5,19,1,2,7,-133.978750224146,0.2408999,0,8.88675041459378,4,3,38,2,0
1129,11805.911111075,1,108,2,86,6,3,13.5828510400853,20.8977397883995,0.0840212395698541,0.0135828510400853,36,4,16,3,2,6,-182.527486216623,0.2673866,0,8.89511804372012,5,1,35,0,0
1130,11813.1111110749,1,108,1,87,4,3,13.5986996098829,20.9147999999998,0.084064685704103,0.0135986996098829,27,1,13,1,1,1,-79.3256273059604,0.1195845,0,8.90749574105615,1,0,22,0,0
1131,11815.9999999638,1,108,1,87,3,3,13.5879455517477,20.9045316180734,0.0840081872385868,0.0135879455517477,33,2,16,1,3,3,-69.8868094807598,0.1375794,0,8.90823165163536,2,1,13,0,0
1132,11843.2888888523,1,108,1,87,3,2,13.6400355682103,21.0045657502479,0.0839738747945084,0.0136400355682103,19,3,7,1,1,7,-76.0768250729571,0.1343218,0,8.94077097780307,4,3,14,0,0
1133,11853.377777741,1,108,1,87,4,2,13.6657847342238,21.0442174100871,0.0840362248068898,0.0136657847342238,24,2,11,0,1,4,-83.0048259734309,0.1044919,0,8.95004492568221,4,0,21,1,0
1134,11856.2222221854,1,108,2,87,8,2,13.6624612798248,21.0317449811062,0.0840354767184035,0.0136624612798248,41,3,18,1,2,5,-138.717916931386,0.2130686,0,8.94986856854031,5,0,40,1,0
1135,11856.2666666298,1,108,1,87,4,2,13.6625146924775,21.0318272035746,0.0840157584878934,0.0136625146924775,23,2,10,0,1,4,-80.0471418401904,0.1055667,0,8.94610800898444,4,0,21,1,0
1136,11861.5111110742,1,108,1,88,4,2,13.6440580958168,21.0232648149686,0.0840187494472451,0.0136440580958168,26,3,12,1,2,6,-76.00459239009,0.1165746,0,8.95138162605111,4,2,21,0,0
1137,11866.3111110741,1,108,1,87,4,1,13.637284090094,21.019057766722,0.0840547703180212,0.013637284090094,24,2,9,1,1,3,-65.7443240456091,0.1325686,0,8.95470667891295,2,1,20,0,0
1138,11896.4888888515,1,108,1,86,5,0,13.6895433069494,21.0922386936098,0.0840540063536887,0.0136895433069494,23,1,9,1,0,2,-74.3670972136046,0.0059694,0,8.97200512717611,2,0,31,0,0
1139,11913.6888888512,1,108,1,87,4,1,13.7044278166564,21.1214220173294,0.0840128708070701,0.0137044278166564,24,2,12,1,1,4,-84.5424614245043,0.1236099,0,8.98195606902478,2,2,21,0,0
1140,11926.6666666288,1,108,1,86,4,1,13.7165486155828,21.1327380952382,0.0840121527013342,0.0137165486155828,23,1,9,1,0,1,-83.4626894608067,0.2225897,0,8.98431041754538,1,0,30,0,0
1141,11933.8222221843,1,108,1,86,5,1,13.7193037233663,21.1296313043719,0.0839711445412158,0.0137193037233663,22,1,11,1,0,1,-85.8490811309124,0.1420903,0,8.98811044945669,1,0,27,0,0
1142,11936.7555555176,1,108,1,86,4,1,13.6958902844185,21.113367497861,0.0839339075408683,0.0136958902844185,31,3,14,1,1,3,-80.6661605918951,0.2131123,0,8.98630475045919,2,1,29,0,0
1143,11946.8444444063,1,108,1,85,4,0,13.7233434157369,21.1556888102003,0.0839513757844385,0.0137233434157369,23,2,10,0,0,3,-87.4357834986689,0.0069809,0,8.99673503086414,3,0,34,1,0
1144,11956.933333295,1,108,1,87,3,1,13.7177894458294,21.1459995410018,0.0839544059622972,0.0137177894458294,23,3,10,2,1,7,-134.021417942198,0.1605673,0,9.00284035990485,5,2,31,0,0
1145,11967.0222221838,1,108,1,87,4,1,13.7237411111803,21.1613856028269,0.0840012262952744,0.0137237411111803,20,2,8,1,0,3,-81.9387661084741,0.1851098,0,9.01071190233866,3,0,30,0,0
1146,11974.0444444059,1,108,1,88,5,1,13.7238815231204,21.1678014814204,0.0840152277600315,0.0137238815231204,19,2,10,1,0,3,-93.3792926374568,0.1405244,0,9.01855071519341,3,0,25,0,0
1147,11987.1555555168,1,108,1,88,4,1,13.7357215122471,21.1787233169129,0.0840328786288912,0.0137357215122471,19,1,7,1,0,1,-75.4571995078546,0.1650944,0,9.02073192054832,1,0,28,0,0
1148,12004.2222221832,1,108,1,88,5,1,13.7442651694773,21.1845661962613,0.0840068149054213,0.0137442651694773,17,1,9,1,0,1,-76.7297978867488,0.1415465,0,9.02075408860077,1,0,22,0,0
1149,12024.3555555163,1,108,1,89,4,1,13.7604386034887,21.2021703949527,0.0839881264187183,0.0137604386034887,16,1,8,1,0,2,-64.8439574181378,0.1810916,0,9.02201141910747,2,0,21,0,0
1150,12034.444444405,1,108,1,89,4,2,13.7608418367348,21.1954813359531,0.0839731285988484,0.0137608418367348,15,1,7,1,0,1,-61.8772185903944,0.1012336,0,9.02048494983287,1,0,19,0,0
1151,12047.4666666271,1,108,1,89,4,3,13.752153752721,21.2017993577279,0.0839618117616287,0.013752153752721,33,3,16,1,2,4,-73.0267116364815,0.1035446,0,9.02072381859069,3,1,27,0,0
1152,12057.5555555158,1,108,1,88,4,2,13.7532117160337,21.2096098326677,0.083971791746474,0.0137532117160337,38,2,21,1,2,3,-100.122352894965,0.0784883,0,9.02536588624159,2,1,36,0,0
1153,12067.6444444045,1,108,1,88,5,2,13.7708518753971,21.2368137254899,0.0839200347674924,0.0137708518753971,36,2,20,1,1,2,-109.959860475203,0.0865843,0,9.02940808670266,2,0,43,1,0
1154,12074.6666666267,1,108,2,88,8,2,13.7863594561312,21.2534082115088,0.0838757268072551,0.0137863594561312,48,3,26,2,1,3,-174.910648452098,0.1960347,0,9.04155407664604,3,0,58,1,0
1155,12074.7111110711,1,108,1,88,5,2,13.7864739713241,21.2535847510912,0.0838312981726855,0.0137864739713241,36,2,21,1,1,2,-110.783509999987,0.0915549,0,9.03786340310874,2,0,43,1,0
1156,12079.5999999599,1,108,1,89,5,2,13.7960318696371,21.2683194542692,0.08378728923476,0.0137960318696371,31,2,15,0,0,2,-96.9122735030675,0.1411263,0,9.04036393122766,2,0,43,1,0
1157,12114.8888888483,1,108,2,90,7,2,13.8102546467657,21.2756220169137,0.0837614956176331,0.0138102546467657,38,2,20,2,0,4,-153.220903035858,0.180598,0,9.03860520070709,4,0,51,0,0
1158,12127.9555555148,1,108,1,91,3,3,13.8153374682942,21.276159362793,0.0837105047631363,0.0138153374682942,21,1,12,1,1,1,-64.8899079182045,0.1405501,0,9.03641111053505,1,0,19,0,0
1159,12135.0222221813,1,107,1,91,3,3,13.8140972882342,21.2669712398376,0.083677863910422,0.0138140972882342,13,1,4,1,0,1,-54.3483632001152,0.1549927,0,9.03758106170543,1,0,17,0,0
1160,12145.1111110701,1,107,1,92,3,4,13.8006329113925,21.2524366471737,0.0836740842766754,0.0138006329113925,21,2,10,1,1,4,-61.9529682707523,0.1900596,0,9.03272576636297,2,2,16,0,0
1161,12148.0888888478,1,108,1,91,3,3,13.7919038583177,21.2317429406039,0.0836845273931367,0.0137919038583177,15,1,6,1,0,1,-60.1279629761589,0.1375281,0,9.02898550724647,1,0,18,0,0
1162,12155.1999999588,1,107,1,91,4,3,13.7940570314148,21.2350576111654,0.0836735570931282,0.0137940570314148,21,1,10,1,0,2,-74.1319743765555,0.1681729,0,9.02665735375282,2,0,25,1,0
1163,12168.2222221809,1,108,2,91,7,3,13.7907765628172,21.2227709361642,0.0836410476599399,0.0137907765628172,33,2,15,2,0,3,-129.006312818562,0.3941668,0,9.01901964546373,3,0,41,1,0
1164,12168.2666666253,1,107,1,91,4,3,13.7820690540115,21.202152879009,0.0836084551730052,0.0137820690540115,21,1,10,1,0,2,-74.0712904185952,0.2180578,0,9.01529558367778,2,0,25,0,0
1165,12195.4222221805,1,107,1,92,3,4,13.7924130520506,21.2242472694177,0.0835760795065113,0.0137924130520506,33,2,19,1,2,4,-79.6592657314763,0.2000762,0,9.01855391398524,2,2,21,0,0
1166,12198.3999999582,1,108,1,91,2,4,13.7670600491341,21.2047442851842,0.0835436540189075,0.0137670600491341,23,3,12,1,2,6,-82.2549462932042,0.142519,0,9.01529540537108,4,2,18,0,0
1167,12205.5111110692,1,107,1,90,4,3,13.759421058785,21.1991080266164,0.0835897435897436,0.013759421058785,30,2,19,1,1,5,-100.014156315383,0.1311375,0,9.01792229326798,5,0,32,0,0
1168,12228.5777777355,1,108,1,91,3,3,13.7927149311169,21.2431843711587,0.0835680751173709,0.0137927149311169,20,1,11,1,1,2,-81.8298874941991,0.0926204,0,9.0268241280983,2,0,18,0,0
1169,12245.7333332908,1,107,1,92,3,4,13.7835633626099,21.2485493230176,0.0835394456289979,0.0137835633626099,31,3,18,1,2,3,-100.273680025203,0.1225403,0,9.02670501232548,2,1,23,0,0
1170,12255.8222221796,1,107,1,91,4,3,13.7734048880884,21.2389895665595,0.0835569183595247,0.0137734048880884,28,2,17,1,1,2,-103.274521418349,0.1355853,0,9.02395492667861,2,0,27,0,0
1171,12278.8444444015,1,108,1,92,2,3,13.7910304380513,21.2589532910888,0.0835424730954103,0.0137910304380513,11,1,8,1,1,1,-57.0883864022003,0.0935377,0,9.02264465775009,1,0,8,0,0
1172,12288.9333332902,1,108,1,92,2,4,13.7859824780978,21.2439729990359,0.0835459183673469,0.0137859824780978,18,1,10,1,2,1,-54.6717573550569,0.0965402,0,9.01760130986501,1,0,7,0,0
1173,12299.022222179,1,108,1,92,2,4,13.7921934969801,21.2535440773136,0.0835245135525533,0.0137921934969801,17,3,11,1,3,4,-51.565020182707,0.098066,0,9.01428433872157,2,2,6,1,0
1174,12309.1111110677,1,108,1,92,2,4,13.7834563054592,21.2461754226731,0.0835915941413713,0.0137834563054592,17,5,11,2,3,6,-86.4500968636257,0.1045466,0,9.01247653810164,3,3,6,1,0
1175,12309.1555555121,1,108,1,91,3,3,13.7834826171876,21.2462159802506,0.0837434244018327,0.0137834826171876,15,3,10,1,2,4,-76.5250002808399,0.0935552,0,9.00881216809647,3,1,11,1,0
1176,12319.1999999564,1,108,1,92,3,4,13.7812853632183,21.2356476097329,0.0838173570186967,0.0137812853632183,15,4,10,2,2,5,-108.717287589689,0.076975,0,9.00932538444774,4,1,11,1,0
1177,12319.2444444009,1,108,1,92,3,4,13.7813005543412,21.2356710178058,0.0839335649521227,0.0137813005543412,14,3,9,1,2,4,-73.6232910373879,0.1035409,0,9.00565803571436,3,1,10,1,0
1178,12326.1777777341,1,108,2,92,6,4,13.7682834485687,21.2216907385151,0.0840108401084011,0.0137682834485687,33,5,21,2,2,9,-188.903713314468,0.1232248,0,9.00839117063498,8,1,34,1,0
1179,12326.2222221786,1,108,1,92,3,4,13.7683489892602,21.2217917594078,0.0841050361537486,0.0137683489892602,14,3,9,1,2,4,-73.6034096545174,0.1005156,0,9.00475864128278,3,1,10,1,0
1180,12339.3333332895,1,108,1,92,3,4,13.7674780665044,21.2132899314823,0.0841820563749313,0.0137674780665044,14,4,9,2,2,5,-105.752426137061,0.0825653,0,9.00246017883125,4,1,10,1,0
1181,12339.3777777339,1,108,1,92,3,4,13.767485994216,21.2133021467074,0.0843012205938252,0.013767485994216,13,3,8,1,2,4,-70.6939365345066,0.1075399,0,8.99879687641501,3,1,9,1,0
1182,12346.3111110672,1,108,2,92,5,4,13.7636299156764,21.2002169046647,0.084381595609962,0.0137636299156764,28,3,18,2,2,4,-125.517823642444,0.2965779,0,9.00188509154874,3,1,26,1,0
1183,12346.3555555116,1,108,1,92,2,4,13.7636813752356,21.2002961681893,0.084408466143857,0.0137636813752356,12,2,8,1,2,2,-38.901038006127,0.0945156,0,8.99825197851455,1,1,7,1,0
1184,12349.4222221782,1,108,1,92,2,4,13.7586161270237,21.2056981765836,0.0844500632111252,0.0137586161270237,12,3,8,1,2,4,-69.5623944491499,0.1324926,0,9.00054480651734,3,1,7,1,1
1185,12349.4666666227,1,109,1,91,2,4,13.7500959344535,21.1854306487696,0.0845337376800607,0.0137500959344535,8,1,6,1,1,3,-41.1102027333176,0.0835777,0,8.99690723398483,3,0,8,0,0
1186,12369.5555555113,1,109,1,92,2,5,13.7475124378111,21.1743295019159,0.0845473684210526,0.0137475124378111,7,1,5,1,1,1,-29.120657632334,0.1780483,0,8.98983326555519,0,1,5,0,0
1187,12389.6888888443,1,109,1,91,3,4,13.7444404521443,21.1624925239236,0.0845645493959675,0.0137444404521443,6,1,4,1,0,3,-46.1660186775791,0.0825938,0,8.97880823690629,3,0,12,0,0
1188,12396.5777777331,1,109,1,92,2,4,13.7416948299324,21.1511746426301,0.0845852796364095,0.0137416948299324,21,1,9,1,1,2,-75.4947179795958,0.094555,0,8.97894832637626,2,0,14,0,0
1189,12409.8222221773,1,109,1,93,2,5,13.7339947329556,21.1453672488294,0.0845526404305415,0.0137339947329556,24,2,15,1,2,6,-66.3320970539879,0.1005795,0,8.97413843110026,4,2,9,0,0
