#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;2;2;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/6;0/0,1/0;0/6,1/6;0/3,1/2;0/5,1/5;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0
5759.96;93;120;2;2;0/5321.07,1/4772.53;0/45.47,1/49.24;0/5759.96,1/5759.96;0/5759.96,1/5759.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/17;0/3,1/2;0/5,1/5;0/31,1/62;0/61,1/59;0/44,1/99;0/572,1/572
5819.96;93;121;2;2;0/5381.07,1/4832.53;0/45.64,1/49.29;0/5819.96,1/5819.96;0/5819.96,1/5819.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/14;0/3,1/2;0/5,1/5;0/31,1/62;0/61,1/60;0/44,1/99;0/578,1/578
5879.96;93;123;2;2;0/5441.07,1/4892.53;0/45.78,1/49.33;0/5879.96,1/5879.96;0/5879.96,1/5879.96;0/0,1/0;0/2,1/0;0/0,1/0;0/13,1/10;0/3,1/2;0/5,1/5;0/31,1/62;0/62,1/61;0/44,1/99;0/584,1/584
5939.96;93;123;2;2;0/5501.07,1/4952.53;0/45.87,1/49.47;0/5939.96,1/5939.96;0/5939.96,1/5939.96;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/9;0/3,1/2;0/5,1/5;0/31,1/62;0/62,1/61;0/44,1/99;0/590,1/590
5999.96;93;126;2;2;0/5561.07,1/5012.53;0/46,1/49.64;0/5999.96,1/5999.96;0/5999.96,1/5999.96;0/0,1/0;0/1,1/0;0/0,1/0;0/17,1/10;0/3,1/2;0/5,1/5;0/31,1/62;0/64,1/62;0/44,1/99;0/596,1/596
6059.96;93;127;2;2;0/5621.07,1/5072.53;0/46.04,1/49.73;0/6059.96,1/6059.96;0/6059.96,1/6059.96;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/6;0/3,1/2;0/5,1/5;0/31,1/62;0/65,1/62;0/44,1/99;0/602,1/602
6119.96;93;129;2;2;0/5681.07,1/5132.53;0/46.13,1/49.96;0/6119.96,1/6119.96;0/6119.96,1/6119.96;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/14;0/3,1/2;0/5,1/5;0/31,1/62;0/66,1/63;0/44,1/99;0/608,1/608
6179.96;93;129;2;2;0/5741.07,1/5192.53;0/46.22,1/50;0/6179.96,1/6179.96;0/6179.96,1/6179.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/31,1/62;0/66,1/63;0/44,1/99;0/614,1/613
6239.96;93;132;2;2;0/5801.07,1/5252.53;0/46.31,1/50.13;0/6239.96,1/6239.96;0/6239.96,1/6239.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/9;0/3,1/2;0/5,1/5;0/31,1/62;0/67,1/65;0/44,1/99;0/620,1/619
6299.96;93;133;2;2;0/5861.07,1/5312.53;0/46.36,1/50.27;0/6299.96,1/6299.96;0/6299.96,1/6299.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/10;0/3,1/2;0/5,1/5;0/31,1/62;0/68,1/65;0/44,1/99;0/626,1/625
6359.96;93;134;2;2;0/5921.07,1/5372.53;0/46.53,1/50.36;0/6359.96,1/6359.96;0/6359.96,1/6359.96;0/2,1/9;0/0,1/0;0/7,1/15;0/8,1/9;0/3,1/2;0/5,1/5;0/31,1/62;0/68,1/66;0/44,1/99;0/632,1/631
6419.96;96;136;2;2;0/5941.73,1/5402.67;0/46.71,1/50.53;0/6419.96,1/6419.96;0/6419.96,1/6419.96;0/2,1/9;0/0,1/0;0/5,1/12;0/8,1/13;0/3,1/2;0/5,1/5;0/33,1/63;0/69,1/67;0/48,1/102;0/638,1/637
6479.96;101;136;2;2;0/5965.11,1/5420.27;0/46.84,1/50.62;0/6479.96,1/6479.96;0/6479.96,1/6479.96;0/1,1/4;0/0,1/0;0/1,1/7;0/13,1/12;0/3,1/2;0/5,1/5;0/36,1/65;0/69,1/67;0/52,1/107;0/644,1/643
6539.96;102;138;2;2;0/6021.42,1/5443.02;0/46.93,1/50.71;0/6539.96,1/6539.96;0/6539.96,1/6539.96;0/0,1/2;0/0,1/0;0/1,1/4;0/16,1/12;0/3,1/2;0/5,1/5;0/36,1/66;0/70,1/68;0/52,1/110;0/650,1/649
6599.96;105;140;2;2;0/6071.47,1/5483.11;0/46.98,1/50.76;0/6599.96,1/6599.96;0/6599.96,1/6599.96;0/0,1/1;0/0,1/0;0/0,1/3;0/14,1/7;0/3,1/2;0/5,1/5;0/37,1/68;0/72,1/68;0/53,1/112;0/656,1/655
6659.96;107;141;2;2;0/6131.47,1/5523.2;0/47.07,1/50.93;0/6659.96,1/6659.96;0/6659.96,1/6659.96;0/0,1/0;0/0,1/0;0/0,1/1;0/15,1/11;0/3,1/2;0/5,1/5;0/37,1/70;0/72,1/69;0/53,1/114;0/662,1/661
6719.96;108;143;2;2;0/6191.47,1/5573.24;0/47.11,1/51.07;0/6719.96,1/6719.96;0/6719.96,1/6719.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/12;0/3,1/2;0/5,1/5;0/37,1/71;0/73,1/70;0/53,1/115;0/668,1/667
6779.96;108;145;2;2;0/6251.47,1/5633.24;0/47.16,1/51.16;0/6779.96,1/6779.96;0/6779.96,1/6779.96;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/10;0/3,1/2;0/5,1/5;0/37,1/71;0/74,1/71;0/53,1/115;0/674,1/673
6839.96;109;145;2;2;0/6311.47,1/5683.29;0/47.24,1/51.29;0/6839.96,1/6839.96;0/6839.96,1/6839.96;0/0,1/1;0/0,1/0;0/0,1/1;0/11,1/11;0/3,1/2;0/5,1/5;0/37,1/72;0/74,1/71;0/53,1/116;0/680,1/679
6899.96;109;147;2;2;0/6371.47,1/5743.29;0/47.33,1/51.38;0/6899.96,1/6899.96;0/6899.96,1/6899.96;0/0,1/0;0/0,1/0;0/1,1/1;0/12,1/7;0/3,1/2;0/5,1/5;0/37,1/72;0/75,1/72;0/53,1/116;0/686,1/685
6959.96;111;149;2;2;0/6421.51,1/5793.33;0/47.47,1/51.51;0/6959.96,1/6959.96;0/6959.96,1/6959.96;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/12;0/3,1/2;0/5,1/5;0/38,1/73;0/76,1/73;0/54,1/117;0/692,1/691
7019.96;111;149;2;2;0/6481.51,1/5853.33;0/47.51,1/51.64;0/7019.96,1/7019.96;0/7019.96,1/7019.96;0/1,1/0;0/0,1/0;0/1,1/0;0/10,1/14;0/3,1/2;0/5,1/5;0/38,1/73;0/76,1/73;0/54,1/117;0/698,1/697
7079.96;112;151;2;2;0/6540.89,1/5913.33;0/47.6,1/51.78;0/7079.96,1/7079.96;0/7079.96,1/7079.96;0/1,1/0;0/0,1/0;0/1,1/1;0/7,1/16;0/3,1/2;0/5,1/5;0/39,1/73;0/77,1/74;0/55,1/117;0/704,1/703
7139.96;113;152;2;2;0/6591.56,1/5963.38;0/47.82,1/51.82;0/7139.96,1/7139.96;0/7139.96,1/7139.96;0/0,1/0;0/0,1/0;0/1,1/0;0/6,1/12;0/3,1/2;0/5,1/5;0/39,1/74;0/78,1/74;0/55,1/118;0/710,1/709
7199.96;114;154;2;2;0/6641.6,1/6023.38;0/48,1/51.96;0/7199.96,1/7199.96;0/7199.96,1/7199.96;0/0,1/0;0/1,1/0;0/0,1/1;0/12,1/11;0/3,1/2;0/5,1/5;0/40,1/74;0/79,1/75;0/56,1/118;0/716,1/715
7259.96;115;156;2;2;0/6701.6,1/6073.42;0/48.09,1/52.04;0/7259.96,1/7259.96;0/7259.96,1/7259.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/8;0/3,1/2;0/5,1/5;0/40,1/75;0/80,1/76;0/56,1/119;0/722,1/721
7319.96;115;157;2;2;0/6761.6,1/6133.42;0/48.22,1/52.18;0/7319.96,1/7319.96;0/7319.96,1/7319.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/12;0/3,1/2;0/5,1/5;0/40,1/75;0/80,1/77;0/56,1/119;0/728,1/727
7379.96;115;160;2;2;0/6821.6,1/6193.42;0/48.31,1/52.31;0/7379.96,1/7379.96;0/7379.96,1/7379.96;0/0,1/0;0/0,1/1;0/0,1/0;0/9,1/12;0/3,1/2;0/5,1/5;0/40,1/75;0/82,1/78;0/56,1/119;0/734,1/733
7439.96;115;162;2;2;0/6881.6,1/6253.42;0/48.44,1/52.36;0/7439.96,1/7439.96;0/7439.96,1/7439.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/12;0/3,1/2;0/5,1/5;0/40,1/75;0/83,1/79;0/56,1/119;0/740,1/739
7499.96;115;162;2;2;0/6941.6,1/6313.42;0/48.53,1/52.44;0/7499.96,1/7499.96;0/7499.96,1/7499.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/13;0/3,1/2;0/5,1/5;0/40,1/75;0/83,1/79;0/56,1/119;0/746,1/745
7559.96;115;164;2;2;0/7001.6,1/6373.42;0/48.71,1/52.58;0/7559.96,1/7559.96;0/7559.96,1/7559.96;0/0,1/12;0/0,1/0;0/5,1/16;0/10,1/19;0/3,1/2;0/5,1/5;0/40,1/75;0/84,1/80;0/56,1/119;0/752,1/751
7619.96;119;166;2;2;0/7036.71,1/6397.11;0/48.89,1/52.62;0/7619.96,1/7619.96;0/7619.96,1/7619.96;0/0,1/10;0/0,1/0;0/2,1/12;0/10,1/19;0/3,1/2;0/5,1/5;0/42,1/77;0/85,1/81;0/59,1/123;0/758,1/757
7679.96;122;166;2;2;0/7071.82,1/6425.6;0/49.02,1/52.67;0/7679.96,1/7679.96;0/7679.96,1/7679.96;0/0,1/9;0/1,1/0;0/0,1/9;0/12,1/17;0/3,1/2;0/5,1/5;0/43,1/79;0/85,1/81;0/61,1/126;0/764,1/763
7739.96;123;168;2;2;0/7131.82,1/6473.78;0/49.11,1/52.71;0/7739.96,1/7739.96;0/7739.96,1/7739.96;0/0,1/7;0/0,1/0;0/0,1/8;0/13,1/14;0/3,1/2;0/5,1/5;0/43,1/80;0/85,1/83;0/61,1/127;0/770,1/769
7799.96;125;170;2;2;0/7191.82,1/6517.16;0/49.24,1/52.8;0/7799.96,1/7799.96;0/7799.96,1/7799.96;0/0,1/5;0/0,1/0;0/0,1/6;0/15,1/14;0/3,1/2;0/5,1/5;0/43,1/82;0/86,1/84;0/61,1/129;0/776,1/775
7859.96;127;171;2;2;0/7251.82,1/6553.96;0/49.29,1/52.93;0/7859.96,1/7859.96;0/7859.96,1/7859.96;0/0,1/3;0/0,1/0;0/0,1/4;0/12,1/16;0/3,1/2;0/5,1/5;0/43,1/84;0/87,1/84;0/61,1/131;0/782,1/781
7919.96;129;171;2;2;0/7311.82,1/6594.04;0/49.42,1/52.98;0/7919.96,1/7919.96;0/7919.96,1/7919.96;0/0,1/1;0/0,1/0;0/0,1/2;0/10,1/11;0/3,1/2;0/5,1/5;0/43,1/86;0/87,1/84;0/61,1/133;0/788,1/787
7979.96;130;173;2;2;0/7371.82,1/6644.09;0/49.56,1/53.07;0/7979.96,1/7979.96;0/7979.96,1/7979.96;0/0,1/1;0/0,1/0;0/0,1/1;0/12,1/9;0/3,1/2;0/5,1/5;0/43,1/87;0/88,1/85;0/61,1/134;0/794,1/793
8039.96;130;174;2;2;0/7431.82,1/6704.09;0/49.69,1/53.2;0/8039.96,1/8039.96;0/8039.96,1/8039.96;0/0,1/0;0/0,1/0;0/0,1/1;0/14,1/7;0/3,1/2;0/5,1/5;0/43,1/87;0/88,1/86;0/61,1/134;0/800,1/799
8099.96;131;176;2;2;0/7491.82,1/6754.13;0/49.78,1/53.42;0/8099.96,1/8099.96;0/8099.96,1/8099.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/10;0/3,1/2;0/5,1/5;0/43,1/88;0/90,1/86;0/61,1/135;0/806,1/805
8159.96;131;177;2;2;0/7551.82,1/6814.13;0/49.87,1/53.51;0/8159.96,1/8159.96;0/8159.96,1/8159.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/9;0/3,1/2;0/5,1/5;0/43,1/88;0/90,1/87;0/61,1/135;0/812,1/811
8219.96;131;179;2;2;0/7611.82,1/6874.13;0/50,1/53.78;0/8219.96,1/8219.96;0/8219.96,1/8219.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/12;0/3,1/2;0/5,1/5;0/43,1/88;0/91,1/88;0/61,1/135;0/817,1/817
8279.96;131;183;2;2;0/7671.82,1/6934.13;0/50.4,1/54.18;0/8279.96,1/8279.96;0/8279.96,1/8279.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/43,1/88;0/93,1/90;0/61,1/135;0/823,1/823
8339.96;131;183;2;2;0/7731.82,1/6994.13;0/50.71,1/54.53;0/8339.96,1/8339.96;0/8339.96,1/8339.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/9;0/3,1/2;0/5,1/5;0/43,1/88;0/93,1/90;0/61,1/135;0/829,1/829
8399.96;131;186;2;2;0/7791.82,1/7054.13;0/51.11,1/54.98;0/8399.96,1/8399.96;0/8399.96,1/8399.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/10;0/3,1/2;0/5,1/5;0/43,1/88;0/94,1/92;0/61,1/135;0/835,1/835
8459.96;133;187;2;2;0/7842.89,1/7090.13;0/51.47,1/55.42;0/8459.96,1/8459.96;0/8459.96,1/8459.96;0/4,1/17;0/0,1/0;0/7,1/21;0/5,1/14;0/3,1/2;0/5,1/5;0/44,1/89;0/95,1/92;0/62,1/138;0/841,1/841
8519.96;138;188;2;2;0/7867.24,1/7098.8;0/51.87,1/55.78;0/8519.96,1/8519.96;0/8519.96,1/8519.96;0/1,1/14;0/0,1/0;0/4,1/16;0/8,1/14;0/3,1/2;0/5,1/5;0/47,1/91;0/95,1/93;0/66,1/143;0/847,1/847
8579.96;141;189;2;2;0/7891.82,1/7122.4;0/52.31,1/56.09;0/8579.96,1/8579.96;0/8579.96,1/8579.96;0/0,1/10;0/0,1/0;0/1,1/12;0/9,1/11;0/3,1/2;0/5,1/5;0/49,1/92;0/96,1/93;0/69,1/147;0/853,1/853
8639.96;144;192;2;2;0/7941.82,1/7147.87;0/52.71,1/56.49;0/8639.96,1/8639.96;0/8639.96,1/8639.96;0/0,1/6;0/0,1/0;0/0,1/9;0/8,1/11;0/3,1/2;0/5,1/5;0/50,1/94;0/98,1/94;0/70,1/150;0/859,1/859
8699.96;145;194;2;2;0/8001.82,1/7174.13;0/53.16,1/56.8;0/8699.96,1/8699.96;0/8699.96,1/8699.96;0/0,1/5;0/0,1/0;0/0,1/6;0/9,1/10;0/3,1/2;0/5,1/5;0/50,1/95;0/99,1/95;0/70,1/153;0/865,1/865
8759.96;147;197;2;2;0/8061.82,1/7214.13;0/53.56,1/57.16;0/8759.96,1/8759.96;0/8759.96,1/8759.96;0/0,1/3;0/0,1/0;0/0,1/4;0/9,1/12;0/3,1/2;0/5,1/5;0/50,1/97;0/100,1/97;0/70,1/155;0/871,1/871
8819.96;149;198;2;2;0/8121.82,1/7254.13;0/53.91,1/57.51;0/8819.96,1/8819.96;0/8819.96,1/8819.96;0/0,1/1;0/0,1/0;0/0,1/2;0/12,1/14;0/3,1/2;0/5,1/5;0/50,1/99;0/101,1/97;0/70,1/157;0/877,1/877
8879.96;151;199;2;2;0/8181.82,1/7294.13;0/54.22,1/57.78;0/8879.96,1/8879.96;0/8879.96,1/8879.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/8;0/3,1/2;0/5,1/5;0/50,1/101;0/101,1/98;0/70,1/159;0/883,1/883
8939.96;151;201;2;2;0/8241.82,1/7354.13;0/54.62,1/58.22;0/8939.96,1/8939.96;0/8939.96,1/8939.96;0/0,1/1;0/0,1/0;0/0,1/1;0/10,1/7;0/3,1/2;0/5,1/5;0/50,1/101;0/102,1/99;0/70,1/159;0/889,1/889
8999.96;151;202;2;2;0/8301.82,1/7414.13;0/54.93,1/58.67;0/8999.96,1/8999.96;0/8999.96,1/8999.96;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/17;0/3,1/2;0/5,1/5;0/50,1/101;0/102,1/100;0/70,1/159;0/895,1/895
9059.96;152;203;2;2;0/8361.82,1/7464.13;0/55.33,1/59.02;0/9059.96,1/9059.96;0/9059.96,1/9059.96;0/1,1/0;0/0,1/0;0/1,1/0;0/13,1/17;0/3,1/2;0/5,1/5;0/50,1/102;0/103,1/100;0/70,1/160;0/901,1/901
9119.96;152;206;2;2;0/8421.82,1/7524.13;0/55.69,1/59.29;0/9119.96,1/9119.96;0/9119.96,1/9119.96;0/0,1/0;0/0,1/0;0/1,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/50,1/102;0/105,1/101;0/70,1/160;0/907,1/907
9179.96;153;208;2;2;0/8471.82,1/7584.13;0/56.04,1/59.69;0/9179.96,1/9179.96;0/9179.96,1/9179.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/51,1/102;0/106,1/102;0/71,1/160;0/913,1/913
9239.96;153;209;2;2;0/8531.82,1/7644.13;0/56.49,1/60.04;0/9239.96,1/9239.96;0/9239.96,1/9239.96;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/14;0/3,1/2;0/5,1/5;0/51,1/102;0/106,1/103;0/71,1/160;0/919,1/918
9299.96;153;209;2;2;0/8591.82,1/7704.13;0/56.84,1/60.31;0/9299.96,1/9299.96;0/9299.96,1/9299.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/8;0/3,1/2;0/5,1/5;0/51,1/102;0/106,1/103;0/71,1/160;0/925,1/924
9360;153;212;2;2;0/8651.87,1/7764.18;0/57.2,1/60.71;0/9360,1/9360;0/9360,1/9360;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/9;0/3,1/2;0/5,1/5;0/51,1/102;0/107,1/105;0/71,1/160;0/931,1/930
9420;153;214;2;2;0/8711.87,1/7824.18;0/57.64,1/61.11;0/9420,1/9420;0/9420,1/9420;0/0,1/0;0/1,1/0;0/0,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/51,1/102;0/108,1/106;0/71,1/160;0/937,1/936
9480;153;215;2;2;0/8771.87,1/7884.18;0/58,1/61.51;0/9480,1/9480;0/9480,1/9480;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/9;0/3,1/2;0/5,1/5;0/51,1/102;0/108,1/107;0/71,1/160;0/943,1/942
9540;153;216;2;2;0/8831.87,1/7944.18;0/58.4,1/61.91;0/9540,1/9540;0/9540,1/9540;0/0,1/1;0/2,1/0;0/0,1/1;0/13,1/7;0/3,1/2;0/5,1/5;0/51,1/102;0/109,1/107;0/71,1/160;0/949,1/948
9600;153;218;2;2;0/8891.87,1/8004.18;0/58.8,1/62.36;0/9600,1/9600;0/9600,1/9600;0/0,1/0;0/2,1/0;0/0,1/1;0/14,1/10;0/3,1/2;0/5,1/5;0/51,1/102;0/110,1/108;0/71,1/160;0/955,1/954
9660;156;222;2;2;0/8931.87,1/8044.09;0/59.11,1/62.76;0/9660,1/9660;0/9660,1/9660;0/1,1/6;0/1,1/0;0/4,1/7;0/11,1/14;0/3,1/2;0/5,1/5;0/52,1/104;0/112,1/110;0/73,1/163;0/961,1/960
9720;160;224;2;2;0/8951.87,1/8084.18;0/59.56,1/63.11;0/9720,1/9720;0/9720,1/9720;0/0,1/4;0/0,1/0;0/0,1/6;0/9,1/11;0/3,1/2;0/5,1/5;0/55,1/105;0/113,1/111;0/77,1/164;0/967,1/966
9780;163;225;2;2;0/9011.87,1/8121.78;0/60,1/63.47;0/9780,1/9780;0/9780,1/9780;0/0,1/2;0/0,1/0;0/0,1/3;0/15,1/10;0/3,1/2;0/5,1/5;0/55,1/108;0/114,1/111;0/77,1/167;0/973,1/972
9840;165;227;2;2;0/9071.87,1/8157.64;0/60.22,1/63.82;0/9840,1/9840;0/9840,1/9840;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/11;0/3,1/2;0/5,1/5;0/55,1/110;0/115,1/112;0/77,1/169;0/978,1/978
9900;166;228;2;2;0/9131.87,1/8204.18;0/60.58,1/64.09;0/9900,1/9900;0/9900,1/9900;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/5;0/3,1/2;0/5,1/5;0/55,1/111;0/115,1/113;0/77,1/170;0/984,1/984
9960;166;231;2;2;0/9191.87,1/8264.18;0/61.07,1/64.53;0/9960,1/9960;0/9960,1/9960;0/0,1/1;0/0,1/0;0/0,1/1;0/9,1/7;0/3,1/2;0/5,1/5;0/55,1/111;0/117,1/114;0/77,1/170;0/990,1/990
10020;167;233;2;2;0/9251.87,1/8314.18;0/61.47,1/64.98;0/10020,1/10020;0/10020,1/10020;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/6;0/3,1/2;0/5,1/5;0/55,1/112;0/118,1/115;0/77,1/171;0/996,1/996
10080;167;234;2;2;0/9311.87,1/8374.18;0/61.82,1/65.47;0/10080,1/10080;0/10080,1/10080;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/20;0/3,1/2;0/5,1/5;0/55,1/112;0/118,1/116;0/77,1/171;0/1002,1/1002
10140;167;237;2;2;0/9371.87,1/8434.18;0/62.22,1/65.82;0/10140,1/10140;0/10140,1/10140;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/17;0/3,1/2;0/5,1/5;0/55,1/112;0/119,1/118;0/77,1/171;0/1008,1/1008
10200;167;238;2;2;0/9431.87,1/8494.18;0/62.67,1/66.13;0/10200,1/10200;0/10200,1/10200;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/12;0/3,1/2;0/5,1/5;0/55,1/112;0/120,1/118;0/77,1/171;0/1014,1/1014
10260;167;239;2;2;0/9491.87,1/8554.18;0/63.16,1/66.53;0/10260,1/10260;0/10260,1/10260;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/13;0/3,1/2;0/5,1/5;0/55,1/112;0/121,1/118;0/77,1/171;0/1020,1/1020
10320;167;240;2;2;0/9551.87,1/8614.18;0/63.51,1/66.93;0/10320,1/10320;0/10320,1/10320;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/17;0/3,1/2;0/5,1/5;0/55,1/112;0/121,1/119;0/77,1/171;0/1026,1/1026
10380;167;241;2;2;0/9611.87,1/8674.18;0/64,1/67.29;0/10380,1/10380;0/10380,1/10380;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/14;0/3,1/2;0/5,1/5;0/55,1/112;0/122,1/119;0/77,1/171;0/1032,1/1032
10440;167;243;2;2;0/9671.87,1/8734.18;0/64.44,1/67.64;0/10440,1/10440;0/10440,1/10440;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/12;0/3,1/2;0/5,1/5;0/55,1/112;0/123,1/120;0/77,1/171;0/1038,1/1038
10500;167;244;2;2;0/9731.87,1/8794.18;0/64.84,1/67.96;0/10500,1/10500;0/10500,1/10500;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/55,1/112;0/124,1/120;0/77,1/171;0/1044,1/1044
10560;167;246;2;2;0/9791.87,1/8854.18;0/65.29,1/68.31;0/10560,1/10560;0/10560,1/10560;0/2,1/14;0/0,1/0;0/8,1/19;0/13,1/7;0/3,1/2;0/5,1/5;0/55,1/112;0/125,1/121;0/77,1/171;0/1050,1/1050
10620;171;247;2;2;0/9811.87,1/8864.18;0/65.6,1/68.76;0/10620,1/10620;0/10620,1/10620;0/2,1/13;0/0,1/0;0/5,1/15;0/10,1/18;0/3,1/2;0/5,1/5;0/57,1/114;0/125,1/122;0/81,1/176;0/1056,1/1056
10680;176;248;2;2;0/9840.36,1/8889.73;0/66,1/69.07;0/10680,1/10680;0/10680,1/10680;0/1,1/9;0/0,1/0;0/1,1/11;0/15,1/13;0/3,1/2;0/5,1/5;0/60,1/116;0/126,1/122;0/85,1/180;0/1062,1/1062
10740;179;251;2;2;0/9887.51,1/8922.58;0/66.36,1/69.47;0/10740,1/10740;0/10740,1/10740;0/0,1/7;0/0,1/1;0/0,1/8;0/14,1/16;0/3,1/2;0/5,1/5;0/61,1/118;0/128,1/123;0/86,1/183;0/1068,1/1068
10800;180;251;2;2;0/9941.87,1/8954.18;0/66.67,1/69.78;0/10800,1/10800;0/10800,1/10800;0/0,1/7;0/0,1/0;0/0,1/8;0/11,1/13;0/3,1/2;0/5,1/5;0/61,1/119;0/128,1/123;0/86,1/185;0/1074,1/1074
10860;182;253;2;2;0/10001.87,1/8994.18;0/66.98,1/70.04;0/10860,1/10860;0/10860,1/10860;0/0,1/4;0/0,1/0;0/0,1/6;0/12,1/10;0/3,1/2;0/5,1/5;0/61,1/121;0/129,1/124;0/86,1/187;0/1080,1/1079
10920;184;255;2;2;0/10061.87,1/9028.84;0/67.29,1/70.4;0/10920,1/10920;0/10920,1/10920;0/0,1/2;0/0,1/0;0/0,1/3;0/11,1/8;0/3,1/2;0/5,1/5;0/61,1/123;0/130,1/125;0/86,1/190;0/1086,1/1085
10980;185;258;2;2;0/10121.87,1/9074.18;0/67.64,1/70.8;0/10980,1/10980;0/10980,1/10980;0/0,1/1;0/0,1/0;0/0,1/3;0/12,1/4;0/3,1/2;0/5,1/5;0/61,1/124;0/131,1/127;0/86,1/191;0/1092,1/1091
11040;187;259;2;2;0/10181.87,1/9114.18;0/68.04,1/71.29;0/11040,1/11040;0/11040,1/11040;0/0,1/0;0/0,1/0;0/0,1/1;0/16,1/10;0/3,1/2;0/5,1/5;0/61,1/126;0/132,1/127;0/86,1/193;0/1098,1/1097
11100;188;260;2;2;0/10241.87,1/9164.18;0/68.4,1/71.69;0/11100,1/11100;0/11100,1/11100;0/0,1/0;0/1,1/0;0/0,1/0;0/17,1/10;0/3,1/2;0/5,1/5;0/61,1/127;0/132,1/128;0/86,1/194;0/1104,1/1103
11160;188;261;2;2;0/10301.87,1/9224.18;0/68.71,1/72.04;0/11160,1/11160;0/11160,1/11160;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/11;0/3,1/2;0/5,1/5;0/61,1/127;0/132,1/129;0/86,1/194;0/1110,1/1109
11220;188;262;2;2;0/10361.87,1/9284.18;0/69.07,1/72.44;0/11220,1/11220;0/11220,1/11220;0/1,1/0;0/0,1/0;0/1,1/0;0/11,1/19;0/3,1/2;0/5,1/5;0/61,1/127;0/133,1/129;0/86,1/194;0/1116,1/1115
11280;189;263;2;2;0/10411.87,1/9344.18;0/69.38,1/72.8;0/11280,1/11280;0/11280,1/11280;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/20;0/3,1/2;0/5,1/5;0/62,1/127;0/133,1/130;0/87,1/194;0/1122,1/1121
11340;189;264;2;2;0/10471.87,1/9404.18;0/69.82,1/73.11;0/11340,1/11340;0/11340,1/11340;0/0,1/0;0/3,1/0;0/0,1/0;0/8,1/17;0/3,1/2;0/5,1/5;0/62,1/127;0/134,1/130;0/87,1/194;0/1128,1/1127
11400;189;266;2;2;0/10531.87,1/9464.18;0/70.18,1/73.42;0/11400,1/11400;0/11400,1/11400;0/0,1/0;0/0,1/0;0/0,1/0;0/5,1/13;0/3,1/2;0/5,1/5;0/62,1/127;0/135,1/131;0/87,1/194;0/1133,1/1133
