decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits,splitsDeferred,splitsCommitted
128,1142.35555555596,1,90,1,89,2,5,12.1628455102238,20.4847924382717,0.0834205933682373,0.0121628455102238,25,3,14,2,2,4,-106.891125307728,0.0636094,0,8.76601478214329,3,1,12,1,0
129,1152.00000000042,1,90,1,89,2,5,12.2856654851466,20.6916471328785,0.0837370242214533,0.0122856654851466,24,2,13,1,2,3,-65.5000254346726,0.1115251,0,8.77547534653331,2,1,11,1,0
130,1152.40000000042,1,90,1,89,2,5,12.2140291915881,20.4839447900592,0.0837336993822924,0.0122140291915881,24,3,13,2,2,4,-104.554298087765,0.0750008,0,8.77883348145394,3,1,11,1,0
131,1157.51111111153,1,89,1,90,2,5,12.2422290995706,20.5312383857382,0.084070796460177,0.0122422290995706,23,2,12,1,2,3,-62.4127644820161,0.1250308,0,8.75999504458162,2,1,10,1,0
132,1163.55555555598,1,90,1,89,2,5,12.2849120082816,20.6028211805556,0.0840932117527862,0.0122849120082816,23,2,12,1,2,3,-62.6753505957223,0.1005135,0,8.71308737151252,2,1,10,1,0
133,1171.64444444488,1,90,2,89,5,5,12.3136088010594,20.5649961419754,0.0841152815013405,0.0123136088010594,34,3,20,2,2,4,-130.123000220914,0.2020386,0,8.78768557608641,3,1,30,1,0
134,1172.44444444488,1,89,1,89,2,5,12.2504032937591,20.3756707845176,0.0841616964877402,0.0122504032937591,22,3,11,2,2,6,-90.2844178951402,0.0740379,0,8.75796375825757,5,1,9,1,0
135,1175.0666666671,1,89,1,89,2,5,12.2790878493525,20.4233808106577,0.0845394736842105,0.0122790878493525,21,2,10,1,2,3,-57.0210521783329,0.1065186,0,8.74013676613298,2,1,6,1,0
136,1181.68888888933,1,89,2,90,5,5,12.1592702721661,20.2654504536102,0.0846128716105848,0.0121592702721661,34,4,17,2,2,7,-122.252402268517,0.2370386,0,8.76104626597123,4,3,26,1,0
137,1182.48888888933,1,88,1,89,2,4,12.0924742548465,20.0735072630451,0.0849757673667205,0.0120924742548465,10,3,4,2,1,4,-78.5086486759208,0.0645087,0,8.72761185349788,3,1,6,1,1
138,1186.57777777822,1,88,1,89,1,4,12.0822222222223,19.9775357535755,0.0856682769726248,0.0120822222222223,2,1,1,1,0,1,-33.3857712912629,0.0575097,0,8.73476671476675,1,0,2,0,0
139,1191.73333333378,1,87,1,89,4,4,12.0402880734532,19.9491047491529,0.0859349855165755,0.0120402880734533,23,2,12,1,0,2,-85.5727919900751,0.0945134,0,8.80869560352208,2,0,31,0,0
140,1192.53333333378,1,86,1,89,1,4,11.9829922612564,19.9716537687607,0.0859424920127796,0.0119829922612564,1,1,0,0,0,1,-20.8465923195428,0.2636087,0,8.78064088109308,1,0,1,0,1
141,1202.57777777823,1,87,1,90,1,5,12.0392107519313,19.9874275590316,0.0862344298946024,0.0120392107519313,7,1,3,1,1,1,-23.2544516370072,0.1516185,0,8.7978847802575,0,1,0,0,0
142,1221.77777777825,1,87,1,88,3,5,12.172302504817,20.2481570512821,0.0863607393244104,0.012172302504817,28,2,16,1,1,3,-91.1317349596968,0.1050973,0,8.88526722925461,2,1,31,0,0
143,1222.62222222269,1,87,1,87,2,4,12.1160972532639,20.0781040196944,0.0862286797220467,0.0121160972532639,5,1,2,1,0,2,-38.4327995365021,0.0795155,0,8.85798706751223,2,0,8,0,0
144,1241.82222222271,1,86,1,88,4,4,12.2913501332772,20.4082794665735,0.0864080731630401,0.0122913501332772,32,2,20,1,1,3,-106.534306478702,0.0925026,0,8.97625569899085,3,0,39,0,0
145,1252.66666666716,1,87,1,89,2,4,12.293506988038,20.3359881951656,0.0861692163596628,0.012293506988038,21,1,13,1,2,2,-36.4491467461615,0.1070283,0,8.9178308888636,2,0,7,0,0
146,1262.71111111161,1,87,1,89,2,4,12.1620111731844,20.1574074074074,0.0859181141439206,0.0121620111731844,20,2,12,1,2,2,-26.5202681897587,0.2010525,0,8.84959349593496,0,2,5,0,0
147,1272.75555555607,1,87,1,87,4,2,12.1770846335517,20.2206634740629,0.0860049321824908,0.0121770846335517,18,2,11,1,0,3,-79.5667620096183,0.1045269,0,8.88730773658408,3,0,24,0,0
148,1281.86666666719,1,87,1,89,3,3,12.2522634946073,20.2719268728957,0.0861434702636419,0.0122522634946073,16,1,11,1,0,3,-93.2236400341121,0.0695165,0,8.95546970288564,3,0,27,0,0
149,1282.80000000052,1,86,1,89,3,3,12.2756583443563,20.3106347152077,0.0860280658938377,0.0122756583443563,26,2,16,1,1,2,-65.4409995235171,0.1155368,0,8.93667927469141,1,1,21,1,0
150,1290.26666666719,1,87,1,89,3,4,12.2662359098229,20.3332198865532,0.085956416464891,0.0122662359098229,24,2,14,1,1,2,-71.7313787936828,0.1095563,0,8.99198170281836,1,1,22,0,0
151,1291.91111111164,1,86,1,88,3,3,12.2223207146259,20.1886547518374,0.0859375,0.0122223207146259,15,1,10,1,0,2,-81.2410584517119,0.059011,0,9.00848339524217,2,0,24,0,0
152,1292.84444444497,1,85,1,88,4,3,12.2445101142342,20.225306885119,0.0858510320071792,0.0122445101142342,32,2,19,1,1,2,-76.5294734631849,0.1678666,0,8.9890252822751,1,1,32,1,0
153,1301.77777777831,1,86,1,88,4,3,12.3401637229224,20.38330614947,0.0856296296296296,0.0123401637229224,32,2,19,1,1,2,-77.2062926093621,0.199051,0,9.02343987644522,1,1,32,1,0
154,1312.88888888943,1,86,1,88,4,3,12.2699197860963,20.3050884955753,0.085412386263575,0.0122699197860963,32,4,19,2,1,4,-110.077622330954,0.2020499,0,8.96279296875003,2,2,32,1,0
155,1313.28888888943,1,86,1,87,5,2,12.2763368983958,20.3157079646018,0.0857807502180866,0.0122763368983958,30,2,18,1,0,2,-112.937420274967,0.1175263,0,8.93258754863817,2,0,44,1,0
156,1321.95555555611,1,86,2,87,8,2,12.2670414462082,20.3374634502926,0.0856154511386567,0.0122670414462082,46,4,31,2,1,4,-175.222607680096,0.1707106,0,9.02128728923485,3,1,56,1,0
157,1324.80000000055,1,86,1,85,5,1,12.2824953050493,20.3630843215292,0.0856330014224751,0.0122824953050493,31,2,19,1,0,2,-115.804899617621,0.1045205,0,8.96290197936032,2,0,45,1,0
158,1327.77777777833,1,86,1,85,4,1,12.2681174463938,20.2690636070854,0.0854483925549915,0.0122681174463938,28,1,17,1,0,3,-89.2249245910331,0.0920054,0,8.99977727727732,3,0,40,0,0
159,1332.93333333389,1,85,1,85,4,1,12.2988312811066,20.2506618507876,0.08505875769446,0.0122988312811066,27,1,16,1,0,2,-104.289340277167,0.0865734,0,9.03491067188986,2,0,37,0,0
160,1342.00000000057,1,85,1,86,4,2,12.3520005757054,20.3755223171892,0.0846986948069981,0.0123520005757054,19,2,14,1,0,3,-86.1514532998403,0.0515181,0,9.13385483184345,3,0,30,0,0
161,1372.04444444503,1,88,1,88,3,3,12.680412371134,20.8474576271187,0.0848066298342541,0.012680412371134,15,1,11,1,0,1,-75.9624914234512,0.1035188,0,9.21348314606742,1,0,24,0,0
162,1382.97777777838,1,87,1,88,3,3,12.6543856123025,20.7361781041931,0.0847317744154058,0.0126543856123025,22,1,12,1,0,1,-84.907320590418,0.073007,0,9.13927849777399,1,0,31,0,0
163,1392.0888888895,1,86,1,88,3,4,12.6657768170033,20.687435467772,0.0844954881050041,0.0126657768170033,14,1,10,1,0,1,-72.6133433180956,0.1055283,0,9.16048803000974,1,0,23,0,0
164,1393.02222222283,1,85,1,88,3,4,12.6119764445071,20.5335484261811,0.0844456551348406,0.0126119764445072,21,1,11,1,0,1,-81.4214656826887,0.0805267,0,9.13440941017613,1,0,30,0,0
165,1402.13333333395,1,85,1,91,3,4,12.6283212166795,20.495144269693,0.0842361863488624,0.0126283212166795,14,1,9,1,0,1,-70.3533497931701,0.1315203,0,9.15900220110823,1,0,23,0,0
166,1412.1777777784,1,85,1,91,3,4,12.6130653266332,20.4065040650407,0.0841878035617917,0.0126130653266332,13,1,8,1,0,1,-67.321662227988,0.1349973,0,9.12727272727273,1,0,22,0,0
167,1413.06666666729,1,84,1,91,3,4,12.5508265625,20.2432686491936,0.0841624092497983,0.0125508265625,25,1,14,1,1,1,-78.9363986025938,0.0835267,0,9.09480185688407,1,0,30,0,0
168,1422.22222222285,1,84,1,91,3,4,12.5386608623549,20.1621666666667,0.0838675213675214,0.0125386608623549,11,1,6,1,0,1,-61.1285525904158,0.114499,0,9.09845066185322,1,0,20,0,0
169,1432.26666666731,1,84,1,91,3,4,12.5396797648515,20.2641225,0.0838881491344873,0.0125396797648515,10,1,5,0,0,3,-57.890670974916,0.101517,0,9.07890793010753,3,0,19,0,1
170,1433.11111111175,1,84,1,90,3,4,12.4803922831904,20.1072986784735,0.0839309428950863,0.0124803922831904,25,1,14,1,1,1,-78.2500325837939,0.079505,0,9.04828440531306,1,0,29,0,0
171,1442.31111111176,1,84,1,90,3,4,12.4313725490196,19.9685039370079,0.0836411609498681,0.0124313725490196,9,1,5,1,0,2,-47.7375292512056,0.1195797,0,9.02491103202848,2,0,16,0,0
172,1443.1555555562,1,83,1,90,3,4,12.2512077294686,19.8125,0.0837062384838115,0.0122512077294686,24,3,12,1,1,4,-77.5580632933778,0.0895792,0,8.99290780141845,3,1,28,0,0
173,1453.20000000066,1,83,1,89,4,3,12.3168894070198,19.9187195879148,0.0839654721422966,0.0123168894070198,21,2,11,1,0,2,-80.9516543807738,0.0825189,0,8.97745108187711,2,0,34,1,0
174,1463.06666666733,1,84,1,91,3,3,12.3587731852446,19.9273242056656,0.0840270551508845,0.0123587731852446,19,1,11,1,0,2,-86.1606625724423,0.0895842,0,8.98819868017786,2,0,29,0,0
175,1463.24444444511,1,83,1,91,3,3,12.3011099666253,19.7763998694207,0.0838726378462335,0.0123011099666253,18,1,10,1,0,2,-82.9609086465529,0.0814612,0,8.98927266791851,2,0,27,0,0
176,1472.35555555623,1,82,1,92,2,4,12.291775532444,19.9504972103514,0.0837413037876836,0.012291775532444,13,2,6,0,1,4,-52.3971158619564,0.1285293,0,9.03681058308601,4,0,10,0,1
177,1473.28888888956,1,82,1,92,3,4,12.2444180752097,19.8153941369805,0.0839753466872111,0.0122444180752097,23,1,14,1,1,2,-79.8480904841784,0.083101,0,9.01325219425156,2,0,23,0,0
178,1482.40000000068,1,82,1,92,2,5,12.2895481197589,19.8884290182358,0.0837375542507021,0.0122895481197589,13,2,7,1,1,2,-41.804618503592,0.0905048,0,9.01517024702039,1,1,6,1,0
179,1486.08888888957,1,82,1,92,2,5,12.334236893635,19.9607497820658,0.083969465648855,0.012334236893635,13,2,7,1,1,2,-42.1031450946207,0.090548,0,8.98576708402276,1,1,6,1,0
180,1497.60000000069,1,83,1,93,2,5,12.4449882075472,20.1399809160306,0.0841998478316003,0.0124449882075472,13,2,7,1,1,2,-42.7560745250636,0.0886103,0,9.00456484641641,1,1,6,1,0
181,1502.44444444514,1,83,1,93,2,5,12.3411214953271,20.0075757575758,0.0844287158746208,0.0123411214953271,13,4,7,2,1,4,-75.1634935312312,0.1188009,0,9.01365187713311,2,2,6,1,0
182,1503.33333333403,1,82,2,92,6,4,12.2287403192158,19.860209841734,0.0851599899218947,0.0122287403192158,25,4,14,2,0,4,-140.950266757456,0.1372218,0,8.98438064268918,4,0,34,1,1
183,1509.15555555626,1,82,1,92,3,4,12.286704800383,19.9543476457348,0.085628442663996,0.012286704800383,12,2,7,1,0,2,-74.3215698157606,0.0650003,0,8.99636690468721,2,0,15,1,0
184,1520.66666666738,1,83,1,92,2,4,12.3486297434147,19.9974078680671,0.0858711932101847,0.0123486297434147,11,1,6,1,0,2,-69.9267449821389,0.0736038,0,9.02239950949831,2,0,14,0,0
185,1532.48888888961,1,83,1,93,2,5,12.3263698630138,19.9961111111112,0.0858849887976102,0.0123263698630138,17,2,9,1,1,2,-57.9177344481595,0.1525732,0,9.02834448160539,1,1,12,0,0
186,1543.3777777785,1,82,1,92,3,4,12.3238646184063,19.9356633533043,0.08601883986118,0.0123238646184063,14,1,8,1,0,1,-67.3903453419726,0.1101856,0,8.97764972201783,1,0,21,0,0
187,1562.53333333408,1,82,1,93,3,4,12.4690538895904,20.1705283508079,0.0859683794466403,0.0124690538895904,15,1,8,1,0,3,-59.8224038320701,0.0861371,0,8.99407165806518,3,0,19,1,0
188,1563.42222222297,1,82,2,93,6,4,12.4179172951232,20.0318227899433,0.0858971203544179,0.0124179172951232,28,2,17,2,0,6,-119.241027917046,0.2036403,0,8.96849582425564,6,0,39,1,0
189,1566.7555555563,1,82,1,93,3,4,12.3958372434935,20.0866851682888,0.0857980933757028,0.0123958372434935,15,1,8,1,0,3,-59.5966853239049,0.0781759,0,8.96376504252626,3,0,19,0,1
190,1582.57777777854,1,82,1,93,3,4,12.3811659192825,20.1532846715329,0.0857282026302971,0.0123811659192825,14,1,7,1,0,2,-56.8418759620565,0.0802454,0,8.93527508090615,2,0,16,0,1
191,1583.46666666743,1,81,1,93,3,4,12.3811659192825,20.1532846715329,0.0856796116504854,0.0123811659192825,21,2,11,1,1,2,-53.3630911504653,0.1344353,0,8.90645161290323,1,1,17,1,0
192,1589.77777777854,1,82,1,93,2,4,12.340336061508,20.0306904186796,0.0857280850036223,0.012340336061508,11,1,6,1,0,2,-51.8725738493511,0.1122053,0,8.88821632725976,2,0,15,0,0
193,1593.51111111188,1,81,1,93,2,4,12.302528967562,19.9141655949744,0.0857418111753372,0.012302528967562,10,1,5,1,0,2,-66.6000198126534,0.0695067,0,8.87201608237643,2,0,13,0,0
194,1602.622222223,1,81,1,92,3,5,12.2261510304216,19.8238305993264,0.0857760691975012,0.0122261510304216,19,2,10,1,1,2,-54.1942373229361,0.0755104,0,8.86688908596068,1,1,14,0,0
195,1603.55555555633,1,80,1,91,2,4,12.1777176907353,19.6916286062954,0.0858646256876345,0.0121777176907353,9,1,4,1,0,1,-54.4289043419432,0.101553,0,8.84241921492884,1,0,11,0,1
196,1632.66666666746,1,81,1,90,4,4,12.4644100394504,20.101055627001,0.0859188544152745,0.0124644100394504,17,1,9,1,0,2,-63.9121976791908,0.1065277,0,8.94780532612584,2,0,22,0,0
197,1652.71111111192,1,82,1,90,3,5,12.610582889074,20.2827556957134,0.0858093653434752,0.012610582889074,14,1,7,1,0,2,-75.7209699048918,0.0890133,0,8.9796720262756,2,0,19,0,0
198,1653.60000000081,1,81,1,90,2,5,12.5654004329005,20.1569965277778,0.0857616678512201,0.0125654004329005,9,1,4,1,0,1,-55.7701519764433,0.1498536,0,8.95866512345682,1,0,11,0,1
199,1672.75555555639,1,82,1,92,3,5,12.7513354086846,20.4021366538953,0.0858156028368794,0.0127513354086846,13,1,6,1,0,1,-64.4128876738605,0.0685723,0,9.04681900554991,1,0,17,0,0
200,1673.64444444527,1,81,1,92,2,5,12.7070793097282,20.2791060216895,0.0857883572943672,0.0127070793097282,8,1,3,1,0,1,-53.387396378977,0.125535,0,9.02667524136181,1,0,10,0,1
201,1683.68888888973,1,81,1,92,2,5,12.6984712536118,20.3002771741413,0.0858621500823336,0.0126984712536118,11,2,6,1,1,4,-48.7774049255686,0.1706997,0,9.04285074120838,2,2,9,0,0
202,1693.73333333418,1,81,1,92,3,4,12.6441447719696,20.2477183172757,0.0861098076020648,0.0126441447719696,16,2,6,1,1,2,-53.06412551326,0.1272994,0,9.02609129806266,1,1,17,0,0
203,1702.80000000085,1,80,1,91,3,3,12.6574829375227,20.302942429986,0.0862552594670407,0.0126574829375227,22,2,14,1,1,2,-73.9338897003795,0.088579,0,9.08449976596972,2,0,17,0,0
204,1703.77777777863,1,79,1,91,4,3,12.5123035755281,20.1865164351853,0.0862790697674419,0.0125123035755281,16,3,6,1,1,5,-55.3047522303969,0.1325131,0,9.0658007942449,4,1,23,0,0
205,1722.84444444531,1,80,1,91,3,2,12.58449203729,20.3352056761508,0.0866543095458758,0.01258449203729,28,2,17,1,2,2,-62.8425697016347,0.0875739,0,9.11162034747409,1,1,15,0,0
206,1732.88888888977,1,80,1,90,4,1,12.5605726186892,20.3282951591943,0.0865561694290976,0.0125605726186892,26,2,16,1,1,3,-72.5876494226059,0.1362183,0,9.11475181179213,2,1,24,0,0
207,1743.82222222311,1,80,1,89,4,1,12.6175619617434,20.4519958595579,0.0864988558352403,0.0126175619617434,20,2,8,1,1,6,-67.3731489464036,0.1605218,0,9.14957709506538,6,0,24,0,0
208,1752.93333333423,1,80,1,90,4,2,12.6503737015965,20.4541756603736,0.0865603644646925,0.0126503737015965,23,1,15,1,0,1,-91.6223562636846,0.0595217,0,9.18350743935141,1,0,34,0,0
209,1753.86666666756,1,79,1,90,4,2,12.5034318048207,20.3281600955795,0.0863358259687288,0.0125034318048207,19,3,9,1,2,7,-66.2820174253798,0.0805781,0,9.15949074074074,6,1,18,0,0
210,1773.91111111202,1,79,1,88,5,1,12.5646358267717,20.4578044871796,0.0866425992779783,0.0125646358267717,16,2,8,1,1,4,-58.818645813481,0.1691035,0,9.1707399425288,4,0,13,0,0
211,1782.9777777787,1,79,1,88,4,1,12.5665522875817,20.4106422505308,0.0867805755395683,0.0125665522875817,23,1,15,1,0,1,-91.3945811792612,0.090579,0,9.18186485195798,1,0,34,0,0
212,1803.02222222316,1,80,1,88,4,1,12.5330574920738,20.3860492117909,0.0865578170431671,0.0125330574920738,23,2,15,1,0,2,-102.750057075427,0.1105267,0,9.12463392482427,2,0,34,0,0
213,1813.06666666761,1,80,1,88,4,2,12.4621626009022,20.3783790958149,0.086559857587895,0.0124621626009022,23,3,13,1,1,4,-81.3811433022973,0.0864952,0,9.12721767953402,3,1,32,0,0
214,1823.11111111206,1,80,1,87,5,1,12.4437818066158,20.3766927083334,0.0867832632278061,0.0124437818066158,27,2,17,1,1,4,-75.1787182730506,0.2225462,0,9.13241129785248,3,1,30,0,0
215,1823.95555555651,1,79,1,86,4,0,12.4009124155049,20.2573910886819,0.0867077464788732,0.0124009124155049,3,1,1,1,0,2,-53.2361938094963,0.0039965,0,9.11016750077592,2,0,6,0,0
216,1843.15555555652,1,79,1,86,5,1,12.544273989899,20.4425205761317,0.0868704640422256,0.012544273989899,23,1,16,1,0,2,-102.402319758815,0.0805535,0,9.17365189289014,2,0,36,0,0
217,1893.20000000101,1,83,1,87,4,1,12.7993651083728,20.8873074774672,0.0866520787746171,0.0127993651083728,21,2,15,1,0,3,-93.5753868710479,0.1446221,0,9.17690328524841,3,0,31,0,0
218,1903.24444444546,1,83,1,89,4,2,12.8503010854683,20.9704299922366,0.0866913526464822,0.0128503010854683,26,2,19,1,1,2,-89.156161306572,0.120342,0,9.16402168561548,1,1,28,1,0
219,1912.35555555658,1,84,1,88,4,2,12.8744546551564,21.0098462470651,0.0866363439462855,0.0128744546551564,34,2,25,1,2,2,-93.1623566559511,0.0905445,0,9.13227983539095,1,1,28,1,0
220,1914.00000000102,1,84,2,88,7,2,12.8359814466323,21.0258100996983,0.0864330251558805,0.0128359814466323,36,3,25,1,2,4,-127.325245978131,0.4030919,0,9.11491235705008,3,1,31,1,1
221,1923.28888888992,1,84,1,88,4,3,12.8361905749033,20.9762138663054,0.0864092169831449,0.0128361905749033,34,3,25,2,2,3,-133.483223038944,0.0810119,0,9.12493123096573,2,1,28,1,0
222,1923.8666666677,1,84,1,88,4,3,12.8417608715681,20.985316546221,0.0864223681423427,0.0128417608715681,33,2,25,1,2,2,-91.6252168172834,0.0945925,0,9.10474051211707,1,1,27,1,0
223,1924.04444444547,1,84,2,88,7,3,12.7481835991084,20.8606640712683,0.0862431636516618,0.0127481835991084,40,4,28,2,3,4,-129.23142992529,0.1898009,0,9.10584542793456,2,2,28,1,0
224,1935.37777777882,1,82,1,86,4,2,12.8109875257202,20.9634341329966,0.0863579474342929,0.0128109875257202,34,2,26,1,2,2,-94.2725885264588,0.0826071,0,9.07865257728201,1,1,27,1,0
225,1946.88888888994,1,83,1,86,4,2,12.9216591077961,21.1445330854845,0.0861640430820215,0.0129216591077961,34,2,26,1,2,2,-95.1893926582361,0.0995193,0,9.1092636007962,1,1,27,1,0
226,1951.2444444455,1,83,1,86,4,2,12.9659567901235,21.2170202020203,0.085972850678733,0.0129659567901235,34,2,26,1,2,2,-95.4481069825205,0.0825884,0,9.14049173194085,1,1,27,1,0
227,1958.40000000106,1,84,1,86,4,2,13.0146122685185,21.2966382575758,0.0857843137254902,0.0130146122685185,34,2,26,1,2,2,-95.7512160782664,0.0985481,0,9.12713068181819,1,1,27,1,0
228,1967.37777777884,1,84,1,86,3,2,13.0186409645347,21.2533235023427,0.0855983772819473,0.0130186409645347,25,1,21,1,1,2,-80.9246831163862,0.0994844,0,9.11641266508759,2,0,24,0,0
229,1973.3333333344,1,84,1,87,3,2,13.0286881297658,21.2203782712353,0.0853683148335015,0.0130286881297658,24,1,20,1,1,2,-96.0679656907722,0.0670421,0,9.15711413771654,2,0,22,0,0
230,1983.37777777885,1,84,1,88,3,3,13.0227852535839,21.1620260370738,0.0851576621811609,0.0130227852535839,30,1,23,1,2,2,-95.8270577355286,0.0735694,0,9.13938399544575,2,0,20,0,0
231,1994.08888888997,1,86,1,88,3,3,13.08690851236,21.266226332585,0.0848472749051707,0.01308690851236,27,2,18,1,2,2,-61.7863162610454,0.0915474,0,9.1140969996793,1,1,15,1,0
232,2003.42222222332,1,86,2,88,6,4,13.1336460163783,21.2936036005187,0.0847895154884829,0.0131336460163783,42,3,28,2,2,4,-142.406544866035,0.1616105,0,9.15679137019762,3,1,32,1,0
233,2004.13333333443,1,85,1,88,3,4,13.0906818181818,21.1761029411765,0.0846790074832611,0.0130906818181818,27,3,18,2,2,4,-97.4955891963392,0.0845075,0,9.13689720812185,3,1,15,1,0
234,2004.48888888998,1,85,1,90,3,4,13.0926212121212,21.1792401960785,0.084818805093046,0.0130926212121212,26,2,17,1,2,2,-62.6699290503015,0.0825855,0,9.11511603375529,1,1,13,1,0
235,2008.04444444554,1,85,1,90,3,4,13.1376962822672,21.2521557507263,0.0847787955564217,0.0131376962822672,26,2,17,1,2,2,-62.9661945892257,0.0985029,0,9.14649741170499,1,1,13,1,0
236,2016.0000000011,1,87,1,90,3,4,13.1774696969697,21.3164950980392,0.0847391894512313,0.0131774696969697,26,2,17,1,2,2,-62.2708539303864,0.0935689,0,9.12797019311503,1,1,13,1,0
237,2023.46666666778,1,87,2,90,6,4,13.1777946915817,21.269423010974,0.0846999807061547,0.0131777946915817,40,3,27,2,2,4,-138.431486746819,0.2370635,0,9.16138875283766,3,1,28,1,1
238,2024.17777777889,1,86,1,90,3,4,13.1410800240674,21.1632509689923,0.0846256940455677,0.0131410800240674,26,3,17,2,2,4,-93.7387059318231,0.0781308,0,9.14592755443889,3,1,13,1,0
239,2027.55555555667,1,86,1,89,3,4,13.1827015643803,21.230281007752,0.084778052962469,0.0131827015643803,25,2,16,1,2,2,-59.1729640126052,0.0995476,0,9.15190058479536,1,1,11,1,0
240,2038.75555555668,1,86,1,90,3,4,13.2490974729242,21.3372093023256,0.0847554038680318,0.0132490974729242,25,2,16,1,2,2,-59.6638895856076,0.1145164,0,9.15211970074813,1,1,11,1,0
241,2039.06666666779,1,87,1,90,3,4,13.2490974729242,21.3372093023256,0.0847329684846197,0.0132490974729242,25,2,16,1,2,2,-59.6498722411546,0.1005831,0,9.15211970074813,1,1,11,1,0
242,2043.51111111224,1,87,2,90,6,4,13.2204675009992,21.2444506663456,0.0847107438016529,0.0132204675009992,39,3,25,2,2,3,-124.675042984969,0.1775694,0,9.16531163410918,2,1,24,1,0
243,2050.57777777889,1,87,1,90,2,4,13.2376324634736,21.272033669628,0.0846541115047548,0.0132376324634736,29,2,17,1,2,2,-57.7110889603472,0.1055511,0,9.13166705917034,1,1,11,1,0
244,2054.26666666777,1,87,1,90,2,4,13.2296445639186,21.2130507662833,0.0845697329376855,0.0132296445639186,29,3,17,2,2,4,-89.6792656322441,0.0935722,0,9.1363139438943,3,1,11,1,0
245,2062.08888888996,1,87,1,90,2,5,13.2630973715651,21.2666906130267,0.0846707249584947,0.0132630973715651,34,2,21,1,3,2,-58.6318076014937,0.1195772,0,9.13680041152259,1,1,9,1,0
246,2063.64444444551,1,87,2,90,5,5,13.2240624999999,21.1584999999999,0.0845096241979835,0.0132240624999999,37,3,23,2,2,3,-120.313485554502,0.2131117,0,9.14256172839502,2,1,21,1,0
247,2064.35555555661,1,86,1,90,2,5,13.1805354553842,21.0439230850167,0.0844865258557902,0.0131805354553842,28,3,16,2,2,3,-87.9004619146175,0.088516,0,9.12248882503189,2,1,9,1,0
248,2073.60000000102,1,86,1,90,2,5,13.2033386192389,21.0803304091258,0.0846014492753623,0.0132033386192389,27,2,15,1,2,2,-51.2911063844863,0.110566,0,9.11581855529763,1,1,8,1,0
249,2083.77777777875,1,86,2,90,5,5,13.2131992464538,21.0515377824856,0.0845502073192717,0.0132131992464538,35,3,20,2,2,3,-110.260135267128,0.241408,0,9.11032319682142,2,1,19,1,0
250,2085.15555555652,1,86,1,90,2,5,13.219244825869,21.0611697225709,0.0845575062701541,0.013219244825869,27,2,15,1,2,2,-51.3329383818037,0.1325702,0,9.07013878563272,1,1,8,1,0
251,2093.8666666676,1,86,2,90,4,5,13.226603096081,21.0288127875895,0.0845070422535211,0.013226603096081,34,3,19,2,2,3,-116.416880597251,0.3391804,0,9.10736904182706,2,1,18,1,0
252,2094.53333333426,1,85,1,90,1,5,13.2292063930856,21.0329517373215,0.0845295055821372,0.0132292063930856,25,4,13,2,3,5,-100.176305955993,0.1145766,0,9.08705196418259,3,2,8,2,0
253,2096.66666666758,1,86,1,90,1,5,13.2403711474283,21.0507024422595,0.0848623853211009,0.0132403711474283,25,4,13,2,3,5,-100.448131253451,0.0966048,0,9.07269984194236,3,2,8,2,0
254,2103.95555555644,1,86,2,89,4,6,13.2249999864154,20.9826815426926,0.0851923414719831,0.0132249999864154,39,5,22,3,4,7,-143.444048289835,0.3205957,0,9.09418885264399,5,2,17,2,0
255,2104.44444444533,1,85,1,89,1,6,13.2253521126761,20.9832402234637,0.0854849965108165,0.0132253521126761,33,4,19,2,4,5,-99.2867733172005,0.1475533,0,9.07246376811594,3,2,8,2,0
256,2104.62222222311,1,85,1,89,1,6,13.1328671328671,20.8666666666667,0.0856895056374675,0.0131328671328671,29,6,18,3,4,8,-130.443587726244,0.1831287,0,9.07246376811594,4,4,8,2,0
257,2108.17777777865,1,85,1,88,2,5,13.1459123227793,20.8873940239716,0.0862961684501208,0.0131459123227793,27,4,17,2,3,5,-121.673046053199,0.083579,0,9.05959258871056,4,1,16,2,0
258,2114.04444444529,1,85,2,88,5,5,13.1296162542477,20.8187837843596,0.0865830613296684,0.0131296162542477,28,5,16,3,2,7,-161.734441671946,0.1861732,0,9.0799996746243,6,1,23,2,0
259,2119.68888888971,1,85,1,90,2,5,13.2164355346922,20.9564475052854,0.0870234228073175,0.0132164355346922,23,4,14,2,2,5,-124.774198188256,0.0745237,0,9.0962038332294,4,1,16,2,0
260,2124.13333333413,1,85,2,90,4,5,13.2490463043335,20.9655238222421,0.0873637602179837,0.0132490463043335,26,5,15,3,2,7,-159.606893404861,0.1901079,0,9.15042046918,6,1,20,2,0
261,2124.75555555635,1,84,1,90,2,5,13.2089894912212,20.8600981582673,0.0878263818243472,0.0132089894912212,23,5,14,3,2,8,-153.787244708988,0.1251084,0,9.13253101187301,7,1,16,2,0
262,2131.20000000077,1,84,1,91,2,6,13.2614402584816,20.9429302442687,0.088329674041547,0.0132614402584816,22,4,13,2,2,5,-120.725273970888,0.0785716,0,9.14691225465675,4,1,13,2,0
