kind,from_id,to_id,pod_id,station_id,loaded,orientation_bucket,from_x,from_y,to_x,to_y,abs_dx,abs_dy,euclid,manhattan,same_tier,from_storage,to_storage,from_queue,to_queue,from_degree,to_degree,path_found,path_hops,path_distance,path_turns,path_segments,eta_sec
bot_to_pod,140,220,73,-1,0,0,11.5,4.5,7.5,10.5,4,6,7.2111025509279782,10,1,1,1,0,0,4,4,1,10,10,1,2,10.916666666666668
bot_to_pod,140,220,73,-1,0,1.5707963267948966,11.5,4.5,7.5,10.5,4,6,7.2111025509279782,10,1,1,1,0,0,4,4,1,10,10,1,2,10.291666666666668
bot_to_pod,140,220,73,-1,0,3.1415926535897931,11.5,4.5,7.5,10.5,4,6,7.2111025509279782,10,1,1,1,0,0,4,4,1,10,10,1,2,10.916666666666668
bot_to_pod,140,220,73,-1,0,4.7123889803846897,11.5,4.5,7.5,10.5,4,6,7.2111025509279782,10,1,1,1,0,0,4,4,1,10,10,1,2,11.541666666666668
bot_to_pod,140,237,74,-1,0,0,11.5,4.5,10.5,11.5,1,7,7.0710678118654755,8,1,1,1,0,0,4,4,1,8,8,1,2,9.4166666666666661
bot_to_pod,140,237,74,-1,0,1.5707963267948966,11.5,4.5,10.5,11.5,1,7,7.0710678118654755,8,1,1,1,0,0,4,4,1,8,8,1,2,8.7916666666666661
bot_to_pod,140,237,74,-1,0,3.1415926535897931,11.5,4.5,10.5,11.5,1,7,7.0710678118654755,8,1,1,1,0,0,4,4,1,8,8,1,2,9.4166666666666661
bot_to_pod,140,237,74,-1,0,4.7123889803846897,11.5,4.5,10.5,11.5,1,7,7.0710678118654755,8,1,1,1,0,0,4,4,1,8,8,1,2,10.041666666666666
bot_to_pod,140,102,75,-1,0,0,11.5,4.5,15.5,1.5,4,3,5,7,1,1,1,0,0,4,4,1,7,7,1,2,8.2916666666666679
bot_to_pod,140,102,75,-1,0,1.5707963267948966,11.5,4.5,15.5,1.5,4,3,5,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9166666666666679
bot_to_pod,140,102,75,-1,0,3.1415926535897931,11.5,4.5,15.5,1.5,4,3,5,7,1,1,1,0,0,4,4,1,7,7,1,2,9.5416666666666679
bot_to_pod,140,102,75,-1,0,4.7123889803846897,11.5,4.5,15.5,1.5,4,3,5,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9166666666666679
bot_to_pod,140,224,76,-1,0,0,11.5,4.5,11.5,10.5,0,6,6,6,1,1,1,0,0,4,4,1,6,6,0,1,6.125
bot_to_pod,140,224,76,-1,0,1.5707963267948966,11.5,4.5,11.5,10.5,0,6,6,6,1,1,1,0,0,4,4,1,6,6,0,1,5.5
bot_to_pod,140,224,76,-1,0,3.1415926535897931,11.5,4.5,11.5,10.5,0,6,6,6,1,1,1,0,0,4,4,1,6,6,0,1,6.125
bot_to_pod,140,224,76,-1,0,4.7123889803846897,11.5,4.5,11.5,10.5,0,6,6,6,1,1,1,0,0,4,4,1,6,6,0,1,6.75
bot_to_pod,140,201,77,-1,0,0,11.5,4.5,16.5,8.5,5,4,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25
bot_to_pod,140,201,77,-1,0,1.5707963267948966,11.5,4.5,16.5,8.5,5,4,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,9.625
bot_to_pod,140,201,77,-1,0,3.1415926535897931,11.5,4.5,16.5,8.5,5,4,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25
bot_to_pod,140,201,77,-1,0,4.7123889803846897,11.5,4.5,16.5,8.5,5,4,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,10.875
bot_to_pod,140,105,78,-1,0,0,11.5,4.5,18.5,1.5,7,3,7.6157731058639087,10,1,1,1,0,0,4,4,1,10,10,1,2,10.291666666666666
bot_to_pod,140,105,78,-1,0,1.5707963267948966,11.5,4.5,18.5,1.5,7,3,7.6157731058639087,10,1,1,1,0,0,4,4,1,10,10,1,2,10.916666666666666
bot_to_pod,140,105,78,-1,0,3.1415926535897931,11.5,4.5,18.5,1.5,7,3,7.6157731058639087,10,1,1,1,0,0,4,4,1,10,10,1,2,11.541666666666666
bot_to_pod,140,105,78,-1,0,4.7123889803846897,11.5,4.5,18.5,1.5,7,3,7.6157731058639087,10,1,1,1,0,0,4,4,1,10,10,1,2,10.916666666666666
bot_to_pod,140,273,79,-1,0,0,11.5,4.5,18.5,13.5,7,9,11.401754250991379,16,1,1,1,0,0,4,4,1,16,16,1,2,14.916666666666666
bot_to_pod,140,273,79,-1,0,1.5707963267948966,11.5,4.5,18.5,13.5,7,9,11.401754250991379,16,1,1,1,0,0,4,4,1,16,16,1,2,14.291666666666666
bot_to_pod,140,273,79,-1,0,3.1415926535897931,11.5,4.5,18.5,13.5,7,9,11.401754250991379,16,1,1,1,0,0,4,4,1,16,16,1,2,14.916666666666666
bot_to_pod,140,273,79,-1,0,4.7123889803846897,11.5,4.5,18.5,13.5,7,9,11.401754250991379,16,1,1,1,0,0,4,4,1,16,16,1,2,15.541666666666666
bot_to_pod,140,112,80,-1,0,0,11.5,4.5,11.5,2.5,0,2,2,2,1,1,1,0,0,4,4,1,2,2,0,1,3.4534271247461903
bot_to_pod,140,112,80,-1,0,1.5707963267948966,11.5,4.5,11.5,2.5,0,2,2,2,1,1,1,0,0,4,4,1,2,2,0,1,4.0784271247461898
bot_to_pod,140,112,80,-1,0,3.1415926535897931,11.5,4.5,11.5,2.5,0,2,2,2,1,1,1,0,0,4,4,1,2,2,0,1,3.4534271247461903
bot_to_pod,140,112,80,-1,0,4.7123889803846897,11.5,4.5,11.5,2.5,0,2,2,2,1,1,1,0,0,4,4,1,2,2,0,1,2.8284271247461903
bot_to_pod,140,156,81,-1,0,0,11.5,4.5,13.5,5.5,2,1,2.2360679774997898,3,1,1,1,0,0,4,4,1,3,3,1,2,6.0784271247461898
bot_to_pod,140,156,81,-1,0,1.5707963267948966,11.5,4.5,13.5,5.5,2,1,2.2360679774997898,3,1,1,1,0,0,4,4,1,3,3,1,2,5.4534271247461898
bot_to_pod,140,156,81,-1,0,3.1415926535897931,11.5,4.5,13.5,5.5,2,1,2.2360679774997898,3,1,1,1,0,0,4,4,1,3,3,1,2,6.0784271247461898
bot_to_pod,140,156,81,-1,0,4.7123889803846897,11.5,4.5,13.5,5.5,2,1,2.2360679774997898,3,1,1,1,0,0,4,4,1,3,3,1,2,6.7034271247461898
bot_to_pod,140,179,82,-1,0,0,11.5,4.5,8.5,7.5,3,3,4.2426406871192848,6,1,1,1,0,0,4,4,1,6,6,1,2,8.25
bot_to_pod,140,179,82,-1,0,1.5707963267948966,11.5,4.5,8.5,7.5,3,3,4.2426406871192848,6,1,1,1,0,0,4,4,1,6,6,1,2,7.625
bot_to_pod,140,179,82,-1,0,3.1415926535897931,11.5,4.5,8.5,7.5,3,3,4.2426406871192848,6,1,1,1,0,0,4,4,1,6,6,1,2,8.25
bot_to_pod,140,179,82,-1,0,4.7123889803846897,11.5,4.5,8.5,7.5,3,3,4.2426406871192848,6,1,1,1,0,0,4,4,1,6,6,1,2,8.875
bot_to_pod,140,141,83,-1,0,0,11.5,4.5,12.5,4.5,1,0,1,1,1,1,1,0,0,4,4,1,1,1,0,1,2
bot_to_pod,140,141,83,-1,0,1.5707963267948966,11.5,4.5,12.5,4.5,1,0,1,1,1,1,1,0,0,4,4,1,1,1,0,1,2.625
bot_to_pod,140,141,83,-1,0,3.1415926535897931,11.5,4.5,12.5,4.5,1,0,1,1,1,1,1,0,0,4,4,1,1,1,0,1,3.25
bot_to_pod,140,141,83,-1,0,4.7123889803846897,11.5,4.5,12.5,4.5,1,0,1,1,1,1,1,0,0,4,4,1,1,1,0,1,2.625
bot_to_pod,140,193,84,-1,0,0,11.5,4.5,8.5,8.5,3,4,5,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9166666666666679
bot_to_pod,140,193,84,-1,0,1.5707963267948966,11.5,4.5,8.5,8.5,3,4,5,7,1,1,1,0,0,4,4,1,7,7,1,2,8.2916666666666679
bot_to_pod,140,193,84,-1,0,3.1415926535897931,11.5,4.5,8.5,8.5,3,4,5,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9166666666666679
bot_to_pod,140,193,84,-1,0,4.7123889803846897,11.5,4.5,8.5,8.5,3,4,5,7,1,1,1,0,0,4,4,1,7,7,1,2,9.5416666666666679
bot_to_pod,140,155,85,-1,0,0,11.5,4.5,12.5,5.5,1,1,1.4142135623730951,2,1,1,1,0,0,4,4,1,2,2,1,2,5.25
bot_to_pod,140,155,85,-1,0,1.5707963267948966,11.5,4.5,12.5,5.5,1,1,1.4142135623730951,2,1,1,1,0,0,4,4,1,2,2,1,2,4.625
bot_to_pod,140,155,85,-1,0,3.1415926535897931,11.5,4.5,12.5,5.5,1,1,1.4142135623730951,2,1,1,1,0,0,4,4,1,2,2,1,2,5.25
bot_to_pod,140,155,85,-1,0,4.7123889803846897,11.5,4.5,12.5,5.5,1,1,1.4142135623730951,2,1,1,1,0,0,4,4,1,2,2,1,2,5.875
bot_to_pod,140,260,86,-1,0,0,11.5,4.5,5.5,13.5,6,9,10.816653826391969,15,1,1,1,0,0,4,4,1,15,15,1,2,14.25
bot_to_pod,140,260,86,-1,0,1.5707963267948966,11.5,4.5,5.5,13.5,6,9,10.816653826391969,15,1,1,1,0,0,4,4,1,15,15,1,2,13.625
bot_to_pod,140,260,86,-1,0,3.1415926535897931,11.5,4.5,5.5,13.5,6,9,10.816653826391969,15,1,1,1,0,0,4,4,1,15,15,1,2,14.25
bot_to_pod,140,260,86,-1,0,4.7123889803846897,11.5,4.5,5.5,13.5,6,9,10.816653826391969,15,1,1,1,0,0,4,4,1,15,15,1,2,14.875
bot_to_pod,140,233,87,-1,0,0,11.5,4.5,6.5,11.5,5,7,8.6023252670426267,12,1,1,1,0,0,4,4,1,12,12,1,2,12.25
bot_to_pod,140,233,87,-1,0,1.5707963267948966,11.5,4.5,6.5,11.5,5,7,8.6023252670426267,12,1,1,1,0,0,4,4,1,12,12,1,2,11.625
bot_to_pod,140,233,87,-1,0,3.1415926535897931,11.5,4.5,6.5,11.5,5,7,8.6023252670426267,12,1,1,1,0,0,4,4,1,12,12,1,2,12.25
bot_to_pod,140,233,87,-1,0,4.7123889803846897,11.5,4.5,6.5,11.5,5,7,8.6023252670426267,12,1,1,1,0,0,4,4,1,12,12,1,2,12.875
bot_to_pod,140,229,88,-1,0,0,11.5,4.5,16.5,10.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332
bot_to_pod,140,229,88,-1,0,1.5707963267948966,11.5,4.5,16.5,10.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,10.958333333333332
bot_to_pod,140,229,88,-1,0,3.1415926535897931,11.5,4.5,16.5,10.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332
bot_to_pod,140,229,88,-1,0,4.7123889803846897,11.5,4.5,16.5,10.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,12.208333333333332
bot_to_pod,140,203,89,-1,0,0,11.5,4.5,18.5,8.5,7,4,8.0622577482985491,11,1,1,1,0,0,4,4,1,11,11,1,2,10.958333333333332
bot_to_pod,140,203,89,-1,0,1.5707963267948966,11.5,4.5,18.5,8.5,7,4,8.0622577482985491,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332
bot_to_pod,140,203,89,-1,0,3.1415926535897931,11.5,4.5,18.5,8.5,7,4,8.0622577482985491,11,1,1,1,0,0,4,4,1,11,11,1,2,12.208333333333332
bot_to_pod,140,203,89,-1,0,4.7123889803846897,11.5,4.5,18.5,8.5,7,4,8.0622577482985491,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332
bot_to_pod,140,279,90,-1,0,0,11.5,4.5,10.5,14.5,1,10,10.04987562112089,11,1,1,1,0,0,4,4,1,11,11,1,2,11.416666666666668
bot_to_pod,140,279,90,-1,0,1.5707963267948966,11.5,4.5,10.5,14.5,1,10,10.04987562112089,11,1,1,1,0,0,4,4,1,11,11,1,2,10.791666666666668
bot_to_pod,140,279,90,-1,0,3.1415926535897931,11.5,4.5,10.5,14.5,1,10,10.04987562112089,11,1,1,1,0,0,4,4,1,11,11,1,2,11.416666666666668
bot_to_pod,140,279,90,-1,0,4.7123889803846897,11.5,4.5,10.5,14.5,1,10,10.04987562112089,11,1,1,1,0,0,4,4,1,11,11,1,2,12.041666666666668
bot_to_pod,140,135,91,-1,0,0,11.5,4.5,6.5,4.5,5,0,5,5,1,1,1,0,0,4,4,1,5,5,0,1,6.083333333333333
bot_to_pod,140,135,91,-1,0,1.5707963267948966,11.5,4.5,6.5,4.5,5,0,5,5,1,1,1,0,0,4,4,1,5,5,0,1,5.458333333333333
bot_to_pod,140,135,91,-1,0,3.1415926535897931,11.5,4.5,6.5,4.5,5,0,5,5,1,1,1,0,0,4,4,1,5,5,0,1,4.833333333333333
bot_to_pod,140,135,91,-1,0,4.7123889803846897,11.5,4.5,6.5,4.5,5,0,5,5,1,1,1,0,0,4,4,1,5,5,0,1,5.458333333333333
bot_to_pod,140,153,92,-1,0,0,11.5,4.5,10.5,5.5,1,1,1.4142135623730951,2,1,1,1,0,0,4,4,1,2,2,1,2,5.25
bot_to_pod,140,153,92,-1,0,1.5707963267948966,11.5,4.5,10.5,5.5,1,1,1.4142135623730951,2,1,1,1,0,0,4,4,1,2,2,1,2,4.625
bot_to_pod,140,153,92,-1,0,3.1415926535897931,11.5,4.5,10.5,5.5,1,1,1.4142135623730951,2,1,1,1,0,0,4,4,1,2,2,1,2,5.25
bot_to_pod,140,153,92,-1,0,4.7123889803846897,11.5,4.5,10.5,5.5,1,1,1.4142135623730951,2,1,1,1,0,0,4,4,1,2,2,1,2,5.875
bot_to_pod,140,187,93,-1,0,0,11.5,4.5,16.5,7.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5833333333333321
bot_to_pod,140,187,93,-1,0,1.5707963267948966,11.5,4.5,16.5,7.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,8.9583333333333321
bot_to_pod,140,187,93,-1,0,3.1415926535897931,11.5,4.5,16.5,7.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5833333333333321
bot_to_pod,140,187,93,-1,0,4.7123889803846897,11.5,4.5,16.5,7.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,10.208333333333332
bot_to_pod,140,136,94,-1,0,0,11.5,4.5,7.5,4.5,4,0,4,4,1,1,1,0,0,4,4,1,4,4,0,1,5.416666666666667
bot_to_pod,140,136,94,-1,0,1.5707963267948966,11.5,4.5,7.5,4.5,4,0,4,4,1,1,1,0,0,4,4,1,4,4,0,1,4.791666666666667
bot_to_pod,140,136,94,-1,0,3.1415926535897931,11.5,4.5,7.5,4.5,4,0,4,4,1,1,1,0,0,4,4,1,4,4,0,1,4.166666666666667
bot_to_pod,140,136,94,-1,0,4.7123889803846897,11.5,4.5,7.5,4.5,4,0,4,4,1,1,1,0,0,4,4,1,4,4,0,1,4.791666666666667
bot_to_pod,140,117,95,-1,0,0,11.5,4.5,16.5,2.5,5,2,5.3851648071345037,7,1,1,1,0,0,4,4,1,7,7,1,2,8.2867604580795238
bot_to_pod,140,117,95,-1,0,1.5707963267948966,11.5,4.5,16.5,2.5,5,2,5.3851648071345037,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9117604580795238
bot_to_pod,140,117,95,-1,0,3.1415926535897931,11.5,4.5,16.5,2.5,5,2,5.3851648071345037,7,1,1,1,0,0,4,4,1,7,7,1,2,9.5367604580795238
bot_to_pod,140,117,95,-1,0,4.7123889803846897,11.5,4.5,16.5,2.5,5,2,5.3851648071345037,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9117604580795238
bot_to_pod,140,242,96,-1,0,0,11.5,4.5,15.5,11.5,4,7,8.0622577482985491,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332
bot_to_pod,140,242,96,-1,0,1.5707963267948966,11.5,4.5,15.5,11.5,4,7,8.0622577482985491,11,1,1,1,0,0,4,4,1,11,11,1,2,10.958333333333332
bot_to_pod,140,242,96,-1,0,3.1415926535897931,11.5,4.5,15.5,11.5,4,7,8.0622577482985491,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332
bot_to_pod,140,242,96,-1,0,4.7123889803846897,11.5,4.5,15.5,11.5,4,7,8.0622577482985491,11,1,1,1,0,0,4,4,1,11,11,1,2,12.208333333333332
bot_to_pod,140,106,97,-1,0,0,11.5,4.5,5.5,2.5,6,2,6.324555320336759,8,1,1,1,0,0,4,4,1,8,8,1,2,10.20342712474619
bot_to_pod,140,106,97,-1,0,1.5707963267948966,11.5,4.5,5.5,2.5,6,2,6.324555320336759,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5784271247461898
bot_to_pod,140,106,97,-1,0,3.1415926535897931,11.5,4.5,5.5,2.5,6,2,6.324555320336759,8,1,1,1,0,0,4,4,1,8,8,1,2,8.9534271247461898
bot_to_pod,140,106,97,-1,0,4.7123889803846897,11.5,4.5,5.5,2.5,6,2,6.324555320336759,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5784271247461898
bot_to_pod,140,104,98,-1,0,0,11.5,4.5,17.5,1.5,6,3,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,9.625
bot_to_pod,140,104,98,-1,0,1.5707963267948966,11.5,4.5,17.5,1.5,6,3,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25
bot_to_pod,140,104,98,-1,0,3.1415926535897931,11.5,4.5,17.5,1.5,6,3,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,10.875
bot_to_pod,140,104,98,-1,0,4.7123889803846897,11.5,4.5,17.5,1.5,6,3,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25
bot_to_pod,140,93,99,-1,0,0,11.5,4.5,6.5,1.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,10.208333333333332
bot_to_pod,140,93,99,-1,0,1.5707963267948966,11.5,4.5,6.5,1.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5833333333333321
bot_to_pod,140,93,99,-1,0,3.1415926535897931,11.5,4.5,6.5,1.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,8.9583333333333321
bot_to_pod,140,93,99,-1,0,4.7123889803846897,11.5,4.5,6.5,1.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5833333333333321
bot_to_pod,141,235,0,-1,0,0,12.5,4.5,8.5,11.5,4,7,8.0622577482985491,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332
bot_to_pod,141,235,0,-1,0,1.5707963267948966,12.5,4.5,8.5,11.5,4,7,8.0622577482985491,11,1,1,1,0,0,4,4,1,11,11,1,2,10.958333333333332
bot_to_pod,141,235,0,-1,0,3.1415926535897931,12.5,4.5,8.5,11.5,4,7,8.0622577482985491,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332
bot_to_pod,141,235,0,-1,0,4.7123889803846897,12.5,4.5,8.5,11.5,4,7,8.0622577482985491,11,1,1,1,0,0,4,4,1,11,11,1,2,12.208333333333332
bot_to_pod,141,262,1,-1,0,0,12.5,4.5,7.5,13.5,5,9,10.295630140987001,14,1,1,1,0,0,4,4,1,14,14,1,2,13.583333333333332
bot_to_pod,141,262,1,-1,0,1.5707963267948966,12.5,4.5,7.5,13.5,5,9,10.295630140987001,14,1,1,1,0,0,4,4,1,14,14,1,2,12.958333333333332
bot_to_pod,141,262,1,-1,0,3.1415926535897931,12.5,4.5,7.5,13.5,5,9,10.295630140987001,14,1,1,1,0,0,4,4,1,14,14,1,2,13.583333333333332
bot_to_pod,141,262,1,-1,0,4.7123889803846897,12.5,4.5,7.5,13.5,5,9,10.295630140987001,14,1,1,1,0,0,4,4,1,14,14,1,2,14.208333333333332
bot_to_pod,141,240,2,-1,0,0,12.5,4.5,13.5,11.5,1,7,7.0710678118654755,8,1,1,1,0,0,4,4,1,8,8,1,2,9.4166666666666661
bot_to_pod,141,240,2,-1,0,1.5707963267948966,12.5,4.5,13.5,11.5,1,7,7.0710678118654755,8,1,1,1,0,0,4,4,1,8,8,1,2,8.7916666666666661
bot_to_pod,141,240,2,-1,0,3.1415926535897931,12.5,4.5,13.5,11.5,1,7,7.0710678118654755,8,1,1,1,0,0,4,4,1,8,8,1,2,9.4166666666666661
bot_to_pod,141,240,2,-1,0,4.7123889803846897,12.5,4.5,13.5,11.5,1,7,7.0710678118654755,8,1,1,1,0,0,4,4,1,8,8,1,2,10.041666666666666
bot_to_pod,141,196,3,-1,0,0,12.5,4.5,11.5,8.5,1,4,4.1231056256176606,5,1,1,1,0,0,4,4,1,5,5,1,2,7.416666666666667
bot_to_pod,141,196,3,-1,0,1.5707963267948966,12.5,4.5,11.5,8.5,1,4,4.1231056256176606,5,1,1,1,0,0,4,4,1,5,5,1,2,6.791666666666667
bot_to_pod,141,196,3,-1,0,3.1415926535897931,12.5,4.5,11.5,8.5,1,4,4.1231056256176606,5,1,1,1,0,0,4,4,1,5,5,1,2,7.416666666666667
bot_to_pod,141,196,3,-1,0,4.7123889803846897,12.5,4.5,11.5,8.5,1,4,4.1231056256176606,5,1,1,1,0,0,4,4,1,5,5,1,2,8.0416666666666679
bot_to_pod,141,119,4,-1,0,0,12.5,4.5,18.5,2.5,6,2,6.324555320336759,8,1,1,1,0,0,4,4,1,8,8,1,2,8.9534271247461898
bot_to_pod,141,119,4,-1,0,1.5707963267948966,12.5,4.5,18.5,2.5,6,2,6.324555320336759,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5784271247461898
bot_to_pod,141,119,4,-1,0,3.1415926535897931,12.5,4.5,18.5,2.5,6,2,6.324555320336759,8,1,1,1,0,0,4,4,1,8,8,1,2,10.20342712474619
bot_to_pod,141,119,4,-1,0,4.7123889803846897,12.5,4.5,18.5,2.5,6,2,6.324555320336759,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5784271247461898
bot_to_pod,141,197,5,-1,0,0,12.5,4.5,12.5,8.5,0,4,4,4,1,1,1,0,0,4,4,1,4,4,0,1,4.791666666666667
bot_to_pod,141,197,5,-1,0,1.5707963267948966,12.5,4.5,12.5,8.5,0,4,4,4,1,1,1,0,0,4,4,1,4,4,0,1,4.166666666666667
bot_to_pod,141,197,5,-1,0,3.1415926535897931,12.5,4.5,12.5,8.5,0,4,4,4,1,1,1,0,0,4,4,1,4,4,0,1,4.791666666666667
bot_to_pod,141,197,5,-1,0,4.7123889803846897,12.5,4.5,12.5,8.5,0,4,4,4,1,1,1,0,0,4,4,1,4,4,0,1,5.416666666666667
bot_to_pod,141,275,6,-1,0,0,12.5,4.5,6.5,14.5,6,10,11.661903789690601,16,1,1,1,0,0,4,4,1,16,16,1,2,14.916666666666668
bot_to_pod,141,275,6,-1,0,1.5707963267948966,12.5,4.5,6.5,14.5,6,10,11.661903789690601,16,1,1,1,0,0,4,4,1,16,16,1,2,14.291666666666668
bot_to_pod,141,275,6,-1,0,3.1415926535897931,12.5,4.5,6.5,14.5,6,10,11.661903789690601,16,1,1,1,0,0,4,4,1,16,16,1,2,14.916666666666668
bot_to_pod,141,275,6,-1,0,4.7123889803846897,12.5,4.5,6.5,14.5,6,10,11.661903789690601,16,1,1,1,0,0,4,4,1,16,16,1,2,15.541666666666668
bot_to_pod,141,178,7,-1,0,0,12.5,4.5,7.5,7.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5833333333333321
bot_to_pod,141,178,7,-1,0,1.5707963267948966,12.5,4.5,7.5,7.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,8.9583333333333321
bot_to_pod,141,178,7,-1,0,3.1415926535897931,12.5,4.5,7.5,7.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5833333333333321
bot_to_pod,141,178,7,-1,0,4.7123889803846897,12.5,4.5,7.5,7.5,5,3,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,10.208333333333332
bot_to_pod,141,285,8,-1,0,0,12.5,4.5,16.5,14.5,4,10,10.770329614269007,14,1,1,1,0,0,4,4,1,14,14,1,2,13.583333333333336
bot_to_pod,141,285,8,-1,0,1.5707963267948966,12.5,4.5,16.5,14.5,4,10,10.770329614269007,14,1,1,1,0,0,4,4,1,14,14,1,2,12.958333333333336
bot_to_pod,141,285,8,-1,0,3.1415926535897931,12.5,4.5,16.5,14.5,4,10,10.770329614269007,14,1,1,1,0,0,4,4,1,14,14,1,2,13.583333333333336
bot_to_pod,141,285,8,-1,0,4.7123889803846897,12.5,4.5,16.5,14.5,4,10,10.770329614269007,14,1,1,1,0,0,4,4,1,14,14,1,2,14.208333333333336
bot_to_pod,141,142,9,-1,0,0,12.5,4.5,13.5,4.5,1,0,1,1,1,1,1,0,0,4,4,1,1,1,0,1,2
bot_to_pod,141,142,9,-1,0,1.5707963267948966,12.5,4.5,13.5,4.5,1,0,1,1,1,1,1,0,0,4,4,1,1,1,0,1,2.625
bot_to_pod,141,142,9,-1,0,3.1415926535897931,12.5,4.5,13.5,4.5,1,0,1,1,1,1,1,0,0,4,4,1,1,1,0,1,3.25
bot_to_pod,141,142,9,-1,0,4.7123889803846897,12.5,4.5,13.5,4.5,1,0,1,1,1,1,1,0,0,4,4,1,1,1,0,1,2.625
bot_to_pod,141,146,10,-1,0,0,12.5,4.5,17.5,4.5,5,0,5,5,1,1,1,0,0,4,4,1,5,5,0,1,4.833333333333333
bot_to_pod,141,146,10,-1,0,1.5707963267948966,12.5,4.5,17.5,4.5,5,0,5,5,1,1,1,0,0,4,4,1,5,5,0,1,5.458333333333333
bot_to_pod,141,146,10,-1,0,3.1415926535897931,12.5,4.5,17.5,4.5,5,0,5,5,1,1,1,0,0,4,4,1,5,5,0,1,6.083333333333333
bot_to_pod,141,146,10,-1,0,4.7123889803846897,12.5,4.5,17.5,4.5,5,0,5,5,1,1,1,0,0,4,4,1,5,5,0,1,5.458333333333333
bot_to_pod,141,183,11,-1,0,0,12.5,4.5,12.5,7.5,0,3,3,3,1,1,1,0,0,4,4,1,3,3,0,1,4.125
bot_to_pod,141,183,11,-1,0,1.5707963267948966,12.5,4.5,12.5,7.5,0,3,3,3,1,1,1,0,0,4,4,1,3,3,0,1,3.5
bot_to_pod,141,183,11,-1,0,3.1415926535897931,12.5,4.5,12.5,7.5,0,3,3,3,1,1,1,0,0,4,4,1,3,3,0,1,4.125
bot_to_pod,141,183,11,-1,0,4.7123889803846897,12.5,4.5,12.5,7.5,0,3,3,3,1,1,1,0,0,4,4,1,3,3,0,1,4.75
bot_to_pod,141,221,12,-1,0,0,12.5,4.5,8.5,10.5,4,6,7.2111025509279782,10,1,1,1,0,0,4,4,1,10,10,1,2,10.916666666666668
bot_to_pod,141,221,12,-1,0,1.5707963267948966,12.5,4.5,8.5,10.5,4,6,7.2111025509279782,10,1,1,1,0,0,4,4,1,10,10,1,2,10.291666666666668
bot_to_pod,141,221,12,-1,0,3.1415926535897931,12.5,4.5,8.5,10.5,4,6,7.2111025509279782,10,1,1,1,0,0,4,4,1,10,10,1,2,10.916666666666668
bot_to_pod,141,221,12,-1,0,4.7123889803846897,12.5,4.5,8.5,10.5,4,6,7.2111025509279782,10,1,1,1,0,0,4,4,1,10,10,1,2,11.541666666666668
