kind,visit_id,leg_index,source_scope,bot_id,station_queue_wp_id,from_id,to_id,pod_id,station_id,loaded,orientation_bucket,from_x,from_y,to_x,to_y,abs_dx,abs_dy,euclid,manhattan,same_tier,from_storage,to_storage,from_queue,to_queue,from_degree,to_degree,path_found,path_hops,path_distance,path_turns,path_segments,eta_sec
bot_to_pod,62,1,initial_bots,0,16,217,176,31,0,0,0,18.5,9.5,5.5,7.5,13,2,13.152946437965905,15,1,0,1,0,0,3,4,1,15,15,1,2,14.870093791412858
pod_to_station_queue,62,2,initial_bots,0,16,176,16,31,0,1,-1,5.5,7.5,1.5,3.5,4,4,5.6568542494923806,8,1,1,0,0,1,4,1,1,8,8,2,3,10.916666666666668
bot_to_pod,63,1,initial_bots,0,24,217,176,31,1,0,0,18.5,9.5,5.5,7.5,13,2,13.152946437965905,15,1,0,1,0,0,3,4,1,15,15,1,2,14.870093791412858
pod_to_station_queue,63,2,initial_bots,0,24,176,24,31,1,1,-1,5.5,7.5,1.5,9.5,4,2,4.4721359549995796,6,1,1,0,0,1,4,1,1,6,6,2,3,9.7352813742385713
bot_to_pod,64,1,initial_bots,0,16,217,144,32,0,0,0,18.5,9.5,15.5,4.5,3,5,5.8309518948453007,8,1,0,1,0,0,3,4,1,8,8,1,2,10.208333333333332
pod_to_station_queue,64,2,initial_bots,0,16,144,16,32,0,1,-1,15.5,4.5,1.5,3.5,14,1,14.035668847618199,15,1,1,0,0,1,4,1,1,15,15,1,2,13.458333333333332
bot_to_pod,65,1,initial_bots,0,24,217,144,32,1,0,0,18.5,9.5,15.5,4.5,3,5,5.8309518948453007,8,1,0,1,0,0,3,4,1,8,8,1,2,10.208333333333332
pod_to_station_queue,65,2,initial_bots,0,24,144,24,32,1,1,-1,15.5,4.5,1.5,9.5,14,5,14.866068747318506,19,1,1,0,0,1,4,1,1,21,21,3,4,21.708333333333336
bot_to_pod,66,1,initial_bots,0,16,217,282,33,0,0,0,18.5,9.5,13.5,14.5,5,5,7.0710678118654755,10,1,0,1,0,0,3,4,1,10,10,1,2,11.541666666666666
pod_to_station_queue,66,2,initial_bots,0,16,282,16,33,0,1,-1,13.5,14.5,1.5,3.5,12,11,16.278820596099706,23,1,1,0,0,1,4,1,1,25,25,2,3,22.25
bot_to_pod,67,1,initial_bots,0,24,217,282,33,1,0,0,18.5,9.5,13.5,14.5,5,5,7.0710678118654755,10,1,0,1,0,0,3,4,1,10,10,1,2,11.541666666666666
pod_to_station_queue,67,2,initial_bots,0,24,282,24,33,1,1,-1,13.5,14.5,1.5,9.5,12,5,13,17,1,1,0,0,1,4,1,1,19,19,2,3,18.25
bot_to_pod,68,1,initial_bots,0,16,217,218,34,0,0,0,18.5,9.5,5.5,10.5,13,1,13.038404810405298,14,1,0,1,0,0,3,4,1,14,14,1,2,14.041666666666668
pod_to_station_queue,68,2,initial_bots,0,16,218,16,34,0,1,-1,5.5,10.5,1.5,3.5,4,7,8.0622577482985491,11,1,1,0,0,1,4,1,1,11,11,2,3,12.916666666666666
bot_to_pod,69,1,initial_bots,0,24,217,218,34,1,0,0,18.5,9.5,5.5,10.5,13,1,13.038404810405298,14,1,0,1,0,0,3,4,1,14,14,1,2,14.041666666666668
pod_to_station_queue,69,2,initial_bots,0,24,218,24,34,1,1,-1,5.5,10.5,1.5,9.5,4,1,4.1231056256176606,5,1,1,0,0,1,4,1,1,5,5,1,2,6.791666666666667
bot_to_pod,70,1,initial_bots,0,16,217,234,35,0,0,0,18.5,9.5,7.5,11.5,11,2,11.180339887498949,13,1,0,1,0,0,3,4,1,13,13,1,2,13.536760458079522
pod_to_station_queue,70,2,initial_bots,0,16,234,16,35,0,1,-1,7.5,11.5,1.5,3.5,6,8,10,14,1,1,0,0,1,4,1,1,26,26,5,6,29.120093791412856
bot_to_pod,71,1,initial_bots,0,24,217,234,35,1,0,0,18.5,9.5,7.5,11.5,11,2,11.180339887498949,13,1,0,1,0,0,3,4,1,13,13,1,2,13.536760458079522
pod_to_station_queue,71,2,initial_bots,0,24,234,24,35,1,1,-1,7.5,11.5,1.5,9.5,6,2,6.324555320336759,8,1,1,0,0,1,4,1,1,20,20,5,6,25.286760458079524
bot_to_pod,72,1,initial_bots,0,16,217,94,36,0,0,0,18.5,9.5,7.5,1.5,11,8,13.601470508735444,19,1,0,1,0,0,3,4,1,19,19,1,2,17.541666666666664
pod_to_station_queue,72,2,initial_bots,0,16,94,16,36,0,1,-1,7.5,1.5,1.5,3.5,6,2,6.324555320336759,8,1,1,0,0,1,4,1,1,14,14,3,4,17.036760458079524
bot_to_pod,73,1,initial_bots,0,24,217,94,36,1,0,0,18.5,9.5,7.5,1.5,11,8,13.601470508735444,19,1,0,1,0,0,3,4,1,19,19,1,2,17.541666666666664
pod_to_station_queue,73,2,initial_bots,0,24,94,24,36,1,1,-1,7.5,1.5,1.5,9.5,6,8,10,14,1,1,0,0,1,4,1,1,20,20,3,4,21.036760458079524
bot_to_pod,74,1,initial_bots,0,16,217,154,37,0,0,0,18.5,9.5,11.5,5.5,7,4,8.0622577482985491,11,1,0,1,0,0,3,4,1,11,11,1,2,12.208333333333332
pod_to_station_queue,74,2,initial_bots,0,16,154,16,37,0,1,-1,11.5,5.5,1.5,3.5,10,2,10.198039027185569,12,1,1,0,0,1,4,1,1,20,20,3,4,21.041666666666668
bot_to_pod,75,1,initial_bots,0,24,217,154,37,1,0,0,18.5,9.5,11.5,5.5,7,4,8.0622577482985491,11,1,0,1,0,0,3,4,1,11,11,1,2,12.208333333333332
pod_to_station_queue,75,2,initial_bots,0,24,154,24,37,1,1,-1,11.5,5.5,1.5,9.5,10,4,10.770329614269007,14,1,1,0,0,1,4,1,1,26,26,5,6,29.286760458079524
bot_to_pod,76,1,initial_bots,0,16,217,150,38,0,0,0,18.5,9.5,7.5,5.5,11,4,11.704699910719626,15,1,0,1,0,0,3,4,1,15,15,1,2,14.875
pod_to_station_queue,76,2,initial_bots,0,16,150,16,38,0,1,-1,7.5,5.5,1.5,3.5,6,2,6.324555320336759,8,1,1,0,0,1,4,1,1,20,20,5,6,25.286760458079524
bot_to_pod,77,1,initial_bots,0,24,217,150,38,1,0,0,18.5,9.5,7.5,5.5,11,4,11.704699910719626,15,1,0,1,0,0,3,4,1,15,15,1,2,14.875
pod_to_station_queue,77,2,initial_bots,0,24,150,24,38,1,1,-1,7.5,5.5,1.5,9.5,6,4,7.2111025509279782,10,1,1,0,0,1,4,1,1,14,14,3,4,17.036760458079524
bot_to_pod,78,1,initial_bots,0,16,217,277,39,0,0,0,18.5,9.5,8.5,14.5,10,5,11.180339887498949,15,1,0,1,0,0,3,4,1,15,15,1,2,14.875
pod_to_station_queue,78,2,initial_bots,0,16,277,16,39,0,1,-1,8.5,14.5,1.5,3.5,7,11,13.038404810405298,18,1,1,0,0,1,4,1,1,20,20,3,4,20.875
bot_to_pod,79,1,initial_bots,0,24,217,277,39,1,0,0,18.5,9.5,8.5,14.5,10,5,11.180339887498949,15,1,0,1,0,0,3,4,1,15,15,1,2,14.875
pod_to_station_queue,79,2,initial_bots,0,24,277,24,39,1,1,-1,8.5,14.5,1.5,9.5,7,5,8.6023252670426267,12,1,1,0,0,1,4,1,1,14,14,3,4,16.875
bot_to_pod,80,1,initial_bots,0,16,217,186,40,0,0,0,18.5,9.5,15.5,7.5,3,2,3.6055512754639891,5,1,0,1,0,0,3,4,1,5,5,1,2,8.2034271247461898
pod_to_station_queue,80,2,initial_bots,0,16,186,16,40,0,1,-1,15.5,7.5,1.5,3.5,14,4,14.560219778561036,18,1,1,0,0,1,4,1,1,18,18,2,3,17.583333333333336
bot_to_pod,81,1,initial_bots,0,24,217,186,40,1,0,0,18.5,9.5,15.5,7.5,3,2,3.6055512754639891,5,1,0,1,0,0,3,4,1,5,5,1,2,8.2034271247461898
pod_to_station_queue,81,2,initial_bots,0,24,186,24,40,1,1,-1,15.5,7.5,1.5,9.5,14,2,14.142135623730951,16,1,1,0,0,1,4,1,1,24,24,4,5,25.828427124746192
bot_to_pod,82,1,initial_bots,0,16,217,230,41,0,0,0,18.5,9.5,17.5,10.5,1,1,1.4142135623730951,2,1,0,1,0,0,3,4,1,2,2,1,2,5.875
pod_to_station_queue,82,2,initial_bots,0,16,230,16,41,0,1,-1,17.5,10.5,1.5,3.5,16,7,17.464249196572979,23,1,1,0,0,1,4,1,1,23,23,3,4,23.041666666666668
bot_to_pod,83,1,initial_bots,0,24,217,230,41,1,0,0,18.5,9.5,17.5,10.5,1,1,1.4142135623730951,2,1,0,1,0,0,3,4,1,2,2,1,2,5.875
pod_to_station_queue,83,2,initial_bots,0,24,230,24,41,1,1,-1,17.5,10.5,1.5,9.5,16,1,16.031219541881399,17,1,1,0,0,1,4,1,1,17,17,1,2,14.791666666666666
bot_to_pod,84,1,initial_bots,0,16,217,107,42,0,0,0,18.5,9.5,6.5,2.5,12,7,13.892443989449804,19,1,0,1,0,0,3,4,1,19,19,1,2,16.916666666666664
pod_to_station_queue,84,2,initial_bots,0,16,107,16,42,0,1,-1,6.5,2.5,1.5,3.5,5,1,5.0990195135927845,6,1,1,0,0,1,4,1,1,6,6,1,2,7.458333333333333
bot_to_pod,85,1,initial_bots,0,24,217,107,42,1,0,0,18.5,9.5,6.5,2.5,12,7,13.892443989449804,19,1,0,1,0,0,3,4,1,19,19,1,2,16.916666666666664
pod_to_station_queue,85,2,initial_bots,0,24,107,24,42,1,1,-1,6.5,2.5,1.5,9.5,5,7,8.6023252670426267,12,1,1,0,0,1,4,1,1,12,12,3,4,15.70342712474619
bot_to_pod,86,1,initial_bots,0,16,217,139,43,0,0,0,18.5,9.5,10.5,4.5,8,5,9.4339811320566032,13,1,0,1,0,0,3,4,1,13,13,1,2,13.541666666666668
pod_to_station_queue,86,2,initial_bots,0,16,139,16,43,0,1,-1,10.5,4.5,1.5,3.5,9,1,9.0553851381374173,10,1,1,0,0,1,4,1,1,10,10,1,2,10.125
bot_to_pod,87,1,initial_bots,0,24,217,139,43,1,0,0,18.5,9.5,10.5,4.5,8,5,9.4339811320566032,13,1,0,1,0,0,3,4,1,13,13,1,2,13.541666666666668
pod_to_station_queue,87,2,initial_bots,0,24,139,24,43,1,1,-1,10.5,4.5,1.5,9.5,9,5,10.295630140987001,14,1,1,0,0,1,4,1,1,14,14,2,3,14.916666666666666
bot_to_pod,88,1,initial_bots,0,16,217,270,44,0,0,0,18.5,9.5,15.5,13.5,3,4,5,7,1,0,1,0,0,3,4,1,7,7,1,2,9.5416666666666679
pod_to_station_queue,88,2,initial_bots,0,16,270,16,44,0,1,-1,15.5,13.5,1.5,3.5,14,10,17.204650534085253,24,1,1,0,0,1,4,1,1,24,24,2,3,21.583333333333336
bot_to_pod,89,1,initial_bots,0,24,217,270,44,1,0,0,18.5,9.5,15.5,13.5,3,4,5,7,1,0,1,0,0,3,4,1,7,7,1,2,9.5416666666666679
pod_to_station_queue,89,2,initial_bots,0,24,270,24,44,1,1,-1,15.5,13.5,1.5,9.5,14,4,14.560219778561036,18,1,1,0,0,1,4,1,1,18,18,2,3,17.583333333333336
bot_to_pod,90,1,initial_bots,0,16,217,239,45,0,0,0,18.5,9.5,12.5,11.5,6,2,6.324555320336759,8,1,0,1,0,0,3,4,1,8,8,1,2,10.20342712474619
pod_to_station_queue,90,2,initial_bots,0,16,239,16,45,0,1,-1,12.5,11.5,1.5,3.5,11,8,13.601470508735444,19,1,1,0,0,1,4,1,1,25,25,3,4,24.370093791412856
bot_to_pod,91,1,initial_bots,0,24,217,239,45,1,0,0,18.5,9.5,12.5,11.5,6,2,6.324555320336759,8,1,0,1,0,0,3,4,1,8,8,1,2,10.20342712474619
pod_to_station_queue,91,2,initial_bots,0,24,239,24,45,1,1,-1,12.5,11.5,1.5,9.5,11,2,11.180339887498949,13,1,1,0,0,1,4,1,1,19,19,3,4,20.370093791412856
bot_to_pod,92,1,initial_bots,0,16,217,148,46,0,0,0,18.5,9.5,5.5,5.5,13,4,13.601470508735444,17,1,0,1,0,0,3,4,1,17,17,1,2,16.208333333333336
pod_to_station_queue,92,2,initial_bots,0,16,148,16,46,0,1,-1,5.5,5.5,1.5,3.5,4,2,4.4721359549995796,6,1,1,0,0,1,4,1,1,6,6,2,3,9.5784271247461898
bot_to_pod,93,1,initial_bots,0,24,217,148,46,1,0,0,18.5,9.5,5.5,5.5,13,4,13.601470508735444,17,1,0,1,0,0,3,4,1,17,17,1,2,16.208333333333336
pod_to_station_queue,93,2,initial_bots,0,24,148,24,46,1,1,-1,5.5,5.5,1.5,9.5,4,4,5.6568542494923806,8,1,1,0,0,1,4,1,1,8,8,2,3,11.073520916159048
bot_to_pod,94,1,initial_bots,0,16,217,177,47,0,0,0,18.5,9.5,6.5,7.5,12,2,12.165525060596439,14,1,0,1,0,0,3,4,1,14,14,1,2,14.20342712474619
pod_to_station_queue,94,2,initial_bots,0,16,177,16,47,0,1,-1,6.5,7.5,1.5,3.5,5,4,6.4031242374328485,9,1,1,0,0,1,4,1,1,21,21,5,6,25.958333333333332
bot_to_pod,95,1,initial_bots,0,24,217,177,47,1,0,0,18.5,9.5,6.5,7.5,12,2,12.165525060596439,14,1,0,1,0,0,3,4,1,14,14,1,2,14.20342712474619
pod_to_station_queue,95,2,initial_bots,0,24,177,24,47,1,1,-1,6.5,7.5,1.5,9.5,5,2,5.3851648071345037,7,1,1,0,0,1,4,1,1,15,15,3,4,17.708333333333336
bot_to_pod,96,1,initial_bots,0,16,217,109,48,0,0,0,18.5,9.5,8.5,2.5,10,7,12.206555615733702,17,1,0,1,0,0,3,4,1,17,17,1,2,15.583333333333334
pod_to_station_queue,96,2,initial_bots,0,16,109,16,48,0,1,-1,8.5,2.5,1.5,3.5,7,1,7.0710678118654755,8,1,1,0,0,1,4,1,1,8,8,1,2,8.7916666666666661
bot_to_pod,97,1,initial_bots,0,24,217,109,48,1,0,0,18.5,9.5,8.5,2.5,10,7,12.206555615733702,17,1,0,1,0,0,3,4,1,17,17,1,2,15.583333333333334
pod_to_station_queue,97,2,initial_bots,0,24,109,24,48,1,1,-1,8.5,2.5,1.5,9.5,7,7,9.8994949366116654,14,1,1,0,0,1,4,1,1,14,14,3,4,17.036760458079524
bot_to_pod,98,1,initial_bots,0,16,217,118,49,0,0,0,18.5,9.5,17.5,2.5,1,7,7.0710678118654755,8,1,0,1,0,0,3,4,1,8,8,1,2,9.4166666666666661
pod_to_station_queue,98,2,initial_bots,0,16,118,16,49,0,1,-1,17.5,2.5,1.5,3.5,16,1,16.031219541881399,17,1,1,0,0,1,4,1,1,17,17,1,2,14.791666666666666
bot_to_pod,99,1,initial_bots,0,24,217,118,49,1,0,0,18.5,9.5,17.5,2.5,1,7,7.0710678118654755,8,1,0,1,0,0,3,4,1,8,8,1,2,9.4166666666666661
pod_to_station_queue,99,2,initial_bots,0,24,118,24,49,1,1,-1,17.5,2.5,1.5,9.5,16,7,17.464249196572979,23,1,1,0,0,1,4,1,1,23,23,3,4,23.041666666666671
bot_to_pod,100,1,initial_bots,0,16,217,159,50,0,0,0,18.5,9.5,16.5,5.5,2,4,4.4721359549995796,6,1,0,1,0,0,3,4,1,6,6,1,2,8.8700937914128559
pod_to_station_queue,100,2,initial_bots,0,16,159,16,50,0,1,-1,16.5,5.5,1.5,3.5,15,2,15.132745950421556,17,1,1,0,0,1,4,1,1,27,27,3,4,25.708333333333336
bot_to_pod,101,1,initial_bots,0,24,217,159,50,1,0,0,18.5,9.5,16.5,5.5,2,4,4.4721359549995796,6,1,0,1,0,0,3,4,1,6,6,1,2,8.8700937914128559
pod_to_station_queue,101,2,initial_bots,0,24,159,24,50,1,1,-1,16.5,5.5,1.5,9.5,15,4,15.524174696260024,19,1,1,0,0,1,4,1,1,25,25,3,4,24.375
bot_to_pod,102,1,initial_bots,0,16,217,231,51,0,0,0,18.5,9.5,18.5,10.5,0,1,1,1,1,0,1,0,0,3,4,1,1,1,0,1,2.625
pod_to_station_queue,102,2,initial_bots,0,16,231,16,51,0,1,-1,18.5,10.5,1.5,3.5,17,7,18.384776310850235,24,1,1,0,0,1,4,1,1,24,24,3,4,23.708333333333332
bot_to_pod,103,1,initial_bots,0,24,217,231,51,1,0,0,18.5,9.5,18.5,10.5,0,1,1,1,1,0,1,0,0,3,4,1,1,1,0,1,2.625
pod_to_station_queue,103,2,initial_bots,0,24,231,24,51,1,1,-1,18.5,10.5,1.5,9.5,17,1,17.029386365926403,18,1,1,0,0,1,4,1,1,18,18,1,2,15.458333333333334
bot_to_pod,104,1,initial_bots,0,16,217,202,52,0,0,0,18.5,9.5,17.5,8.5,1,1,1.4142135623730951,2,1,0,1,0,0,3,4,1,2,2,1,2,5.875
pod_to_station_queue,104,2,initial_bots,0,16,202,16,52,0,1,-1,17.5,8.5,1.5,3.5,16,5,16.763054614240211,21,1,1,0,0,1,4,1,1,23,23,3,4,23.041666666666668
bot_to_pod,105,1,initial_bots,0,24,217,202,52,1,0,0,18.5,9.5,17.5,8.5,1,1,1.4142135623730951,2,1,0,1,0,0,3,4,1,2,2,1,2,5.875
pod_to_station_queue,105,2,initial_bots,0,24,202,24,52,1,1,-1,17.5,8.5,1.5,9.5,16,1,16.031219541881399,17,1,1,0,0,1,4,1,1,17,17,1,2,14.791666666666666
bot_to_pod,106,1,initial_bots,0,16,217,182,53,0,0,0,18.5,9.5,11.5,7.5,7,2,7.2801098892805181,9,1,0,1,0,0,3,4,1,9,9,1,2,10.870093791412856
pod_to_station_queue,106,2,initial_bots,0,16,182,16,53,0,1,-1,11.5,7.5,1.5,3.5,10,4,10.770329614269007,14,1,1,0,0,1,4,1,1,20,20,3,4,21.041666666666668
bot_to_pod,107,1,initial_bots,0,24,217,182,53,1,0,0,18.5,9.5,11.5,7.5,7,2,7.2801098892805181,9,1,0,1,0,0,3,4,1,9,9,1,2,10.870093791412856
pod_to_station_queue,107,2,initial_bots,0,24,182,24,53,1,1,-1,11.5,7.5,1.5,9.5,10,2,10.198039027185569,12,1,1,0,0,1,4,1,1,26,26,5,6,29.286760458079524
bot_to_pod,108,1,initial_bots,0,16,217,113,54,0,0,0,18.5,9.5,12.5,2.5,6,7,9.2195444572928871,13,1,0,1,0,0,3,4,1,13,13,1,2,12.916666666666666
pod_to_station_queue,108,2,initial_bots,0,16,113,16,54,0,1,-1,12.5,2.5,1.5,3.5,11,1,11.045361017187261,12,1,1,0,0,1,4,1,1,12,12,1,2,11.458333333333332
bot_to_pod,109,1,initial_bots,0,24,217,113,54,1,0,0,18.5,9.5,12.5,2.5,6,7,9.2195444572928871,13,1,0,1,0,0,3,4,1,13,13,1,2,12.916666666666666
pod_to_station_queue,109,2,initial_bots,0,24,113,24,54,1,1,-1,12.5,2.5,1.5,9.5,11,7,13.038404810405298,18,1,1,0,0,1,4,1,1,18,18,3,4,19.703427124746192
bot_to_pod,110,1,initial_bots,0,16,217,268,55,0,0,0,18.5,9.5,13.5,13.5,5,4,6.4031242374328485,9,1,0,1,0,0,3,4,1,9,9,1,2,10.875
pod_to_station_queue,110,2,initial_bots,0,16,268,16,55,0,1,-1,13.5,13.5,1.5,3.5,12,10,15.620499351813308,22,1,1,0,0,1,4,1,1,24,24,2,3,21.583333333333336
bot_to_pod,111,1,initial_bots,0,24,217,268,55,1,0,0,18.5,9.5,13.5,13.5,5,4,6.4031242374328485,9,1,0,1,0,0,3,4,1,9,9,1,2,10.875
pod_to_station_queue,111,2,initial_bots,0,24,268,24,55,1,1,-1,13.5,13.5,1.5,9.5,12,4,12.649110640673518,16,1,1,0,0,1,4,1,1,18,18,2,3,17.583333333333336
bot_to_pod,112,1,initial_bots,0,16,217,244,56,0,0,0,18.5,9.5,17.5,11.5,1,2,2.2360679774997898,3,1,0,1,0,0,3,4,1,3,3,1,2,6.7034271247461898
pod_to_station_queue,112,2,initial_bots,0,16,244,16,56,0,1,-1,17.5,11.5,1.5,3.5,16,8,17.888543819998318,24,1,1,0,0,1,4,1,1,32,32,3,4,29.041666666666664
bot_to_pod,113,1,initial_bots,0,24,217,244,56,1,0,0,18.5,9.5,17.5,11.5,1,2,2.2360679774997898,3,1,0,1,0,0,3,4,1,3,3,1,2,6.7034271247461898
pod_to_station_queue,113,2,initial_bots,0,24,244,24,56,1,1,-1,17.5,11.5,1.5,9.5,16,2,16.124515496597098,18,1,1,0,0,1,4,1,1,26,26,3,4,25.041666666666664
bot_to_pod,114,1,initial_bots,0,16,217,232,57,0,0,0,18.5,9.5,5.5,11.5,13,2,13.152946437965905,15,1,0,1,0,0,3,4,1,15,15,1,2,14.870093791412858
pod_to_station_queue,114,2,initial_bots,0,16,232,16,57,0,1,-1,5.5,11.5,1.5,3.5,4,8,8.9442719099991592,12,1,1,0,0,1,4,1,1,12,12,2,3,13.583333333333334
bot_to_pod,115,1,initial_bots,0,24,217,232,57,1,0,0,18.5,9.5,5.5,11.5,13,2,13.152946437965905,15,1,0,1,0,0,3,4,1,15,15,1,2,14.870093791412858
pod_to_station_queue,115,2,initial_bots,0,24,232,24,57,1,1,-1,5.5,11.5,1.5,9.5,4,2,4.4721359549995796,6,1,1,0,0,1,4,1,1,6,6,2,3,9.5784271247461898
bot_to_pod,116,1,initial_bots,0,16,217,265,58,0,0,0,18.5,9.5,10.5,13.5,8,4,8.9442719099991592,12,1,0,1,0,0,3,4,1,12,12,1,2,12.875
pod_to_station_queue,116,2,initial_bots,0,16,265,16,58,0,1,-1,10.5,13.5,1.5,3.5,9,10,13.45362404707371,19,1,1,0,0,1,4,1,1,23,23,4,5,25.161760458079524
bot_to_pod,117,1,initial_bots,0,24,217,265,58,1,0,0,18.5,9.5,10.5,13.5,8,4,8.9442719099991592,12,1,0,1,0,0,3,4,1,12,12,1,2,12.875
pod_to_station_queue,117,2,initial_bots,0,24,265,24,58,1,1,-1,10.5,13.5,1.5,9.5,9,4,9.8488578017961039,13,1,1,0,0,1,4,1,1,17,17,4,5,20.995093791412856
bot_to_pod,118,1,initial_bots,0,16,217,219,59,0,0,0,18.5,9.5,6.5,10.5,12,1,12.041594578792296,13,1,0,1,0,0,3,4,1,13,13,1,2,13.375
pod_to_station_queue,118,2,initial_bots,0,16,219,16,59,0,1,-1,6.5,10.5,1.5,3.5,5,7,8.6023252670426267,12,1,1,0,0,1,4,1,1,12,12,3,4,15.541666666666668
bot_to_pod,119,1,initial_bots,0,24,217,219,59,1,0,0,18.5,9.5,6.5,10.5,12,1,12.041594578792296,13,1,0,1,0,0,3,4,1,13,13,1,2,13.375
pod_to_station_queue,119,2,initial_bots,0,24,219,24,59,1,1,-1,6.5,10.5,1.5,9.5,5,1,5.0990195135927845,6,1,1,0,0,1,4,1,1,6,6,1,2,7.458333333333333
bot_to_pod,120,1,initial_bots,0,16,217,198,60,0,0,0,18.5,9.5,13.5,8.5,5,1,5.0990195135927845,6,1,0,1,0,0,3,4,1,6,6,1,2,8.7083333333333321
pod_to_station_queue,120,2,initial_bots,0,16,198,16,60,0,1,-1,13.5,8.5,1.5,3.5,12,5,13,17,1,1,0,0,1,4,1,1,19,19,2,3,18.25
bot_to_pod,121,1,initial_bots,0,24,217,198,60,1,0,0,18.5,9.5,13.5,8.5,5,1,5.0990195135927845,6,1,0,1,0,0,3,4,1,6,6,1,2,8.7083333333333321
pod_to_station_queue,121,2,initial_bots,0,24,198,24,60,1,1,-1,13.5,8.5,1.5,9.5,12,1,12.041594578792296,13,1,1,0,0,1,4,1,1,13,13,1,2,12.125
bot_to_pod,122,1,initial_bots,0,16,217,116,61,0,0,0,18.5,9.5,15.5,2.5,3,7,7.6157731058639087,10,1,0,1,0,0,3,4,1,10,10,1,2,10.916666666666666
pod_to_station_queue,122,2,initial_bots,0,16,116,16,61,0,1,-1,15.5,2.5,1.5,3.5,14,1,14.035668847618199,15,1,1,0,0,1,4,1,1,15,15,1,2,13.458333333333332
bot_to_pod,123,1,initial_bots,0,24,217,116,61,1,0,0,18.5,9.5,15.5,2.5,3,7,7.6157731058639087,10,1,0,1,0,0,3,4,1,10,10,1,2,10.916666666666666
pod_to_station_queue,123,2,initial_bots,0,24,116,24,61,1,1,-1,15.5,2.5,1.5,9.5,14,7,15.652475842498529,21,1,1,0,0,1,4,1,1,21,21,3,4,21.708333333333336
bot_to_pod,124,1,initial_bots,0,16,217,271,62,0,0,0,18.5,9.5,16.5,13.5,2,4,4.4721359549995796,6,1,0,1,0,0,3,4,1,6,6,1,2,8.8700937914128559
pod_to_station_queue,124,2,initial_bots,0,16,271,16,62,0,1,-1,16.5,13.5,1.5,3.5,15,10,18.027756377319946,25,1,1,0,0,1,4,1,1,33,33,3,4,29.708333333333336
bot_to_pod,125,1,initial_bots,0,24,217,271,62,1,0,0,18.5,9.5,16.5,13.5,2,4,4.4721359549995796,6,1,0,1,0,0,3,4,1,6,6,1,2,8.8700937914128559
pod_to_station_queue,125,2,initial_bots,0,24,271,24,62,1,1,-1,16.5,13.5,1.5,9.5,15,4,15.524174696260024,19,1,1,0,0,1,4,1,1,27,27,3,4,25.708333333333336
bot_to_pod,126,1,initial_bots,0,16,217,272,63,0,0,0,18.5,9.5,17.5,13.5,1,4,4.1231056256176606,5,1,0,1,0,0,3,4,1,5,5,1,2,8.0416666666666679
pod_to_station_queue,126,2,initial_bots,0,16,272,16,63,0,1,-1,17.5,13.5,1.5,3.5,16,10,18.867962264113206,26,1,1,0,0,1,4,1,1,32,32,3,4,29.041666666666664
bot_to_pod,127,1,initial_bots,0,24,217,272,63,1,0,0,18.5,9.5,17.5,13.5,1,4,4.1231056256176606,5,1,0,1,0,0,3,4,1,5,5,1,2,8.0416666666666679
pod_to_station_queue,127,2,initial_bots,0,24,272,24,63,1,1,-1,17.5,13.5,1.5,9.5,16,4,16.492422502470642,20,1,1,0,0,1,4,1,1,26,26,3,4,25.041666666666664
bot_to_pod,128,1,initial_bots,0,16,217,100,64,0,0,0,18.5,9.5,13.5,1.5,5,8,9.4339811320566032,13,1,0,1,0,0,3,4,1,13,13,1,2,13.541666666666668
pod_to_station_queue,128,2,initial_bots,0,16,100,16,64,0,1,-1,13.5,1.5,1.5,3.5,12,2,12.165525060596439,14,1,1,0,0,1,4,1,1,28,28,3,4,26.375
bot_to_pod,129,1,initial_bots,0,24,217,100,64,1,0,0,18.5,9.5,13.5,1.5,5,8,9.4339811320566032,13,1,0,1,0,0,3,4,1,13,13,1,2,13.541666666666668
pod_to_station_queue,129,2,initial_bots,0,24,100,24,64,1,1,-1,13.5,1.5,1.5,9.5,12,8,14.422205101855956,20,1,1,0,0,1,4,1,1,34,34,3,4,30.375
bot_to_pod,130,1,initial_bots,0,16,217,243,65,0,0,0,18.5,9.5,16.5,11.5,2,2,2.8284271247461903,4,1,0,1,0,0,3,4,1,4,4,1,2,7.5318542494923797
pod_to_station_queue,130,2,initial_bots,0,16,243,16,65,0,1,-1,16.5,11.5,1.5,3.5,15,8,17,23,1,1,0,0,1,4,1,1,33,33,3,4,29.708333333333336
bot_to_pod,131,1,initial_bots,0,24,217,243,65,1,0,0,18.5,9.5,16.5,11.5,2,2,2.8284271247461903,4,1,0,1,0,0,3,4,1,4,4,1,2,7.5318542494923797
pod_to_station_queue,131,2,initial_bots,0,24,243,24,65,1,1,-1,16.5,11.5,1.5,9.5,15,2,15.132745950421556,17,1,1,0,0,1,4,1,1,27,27,3,4,25.708333333333336
bot_to_pod,132,1,initial_bots,0,16,217,111,66,0,0,0,18.5,9.5,10.5,2.5,8,7,10.63014581273465,15,1,0,1,0,0,3,4,1,15,15,1,2,14.25
pod_to_station_queue,132,2,initial_bots,0,16,111,16,66,0,1,-1,10.5,2.5,1.5,3.5,9,1,9.0553851381374173,10,1,1,0,0,1,4,1,1,10,10,1,2,10.125
