#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
11220;187;206;2;2;0/10192.27,1/9603.24;0/113.78,1/118.8;0/11220,1/11220;0/11220,1/11220;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/12;0/3,1/2;0/5,1/5;0/75,1/112;0/101,1/105;0/103,1/163;0/1111,1/1111
11280;188;207;2;2;0/10252.27,1/9643.42;0/114.18,1/119.2;0/11280,1/11280;0/11280,1/11280;0/0,1/0;0/0,1/0;0/1,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/75,1/113;0/102,1/105;0/103,1/164;0/1117,1/1117
11340;189;208;2;2;0/10302.27,1/9703.42;0/114.58,1/119.56;0/11340,1/11340;0/11340,1/11340;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/8;0/3,1/2;0/5,1/5;0/76,1/113;0/102,1/106;0/104,1/164;0/1123,1/1123
11400;189;208;2;2;0/10362.27,1/9763.42;0/114.89,1/120;0/11400,1/11400;0/11400,1/11400;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/7;0/3,1/2;0/5,1/5;0/76,1/113;0/102,1/106;0/104,1/164;0/1129,1/1129
11460;189;210;2;2;0/10422.27,1/9823.42;0/115.29,1/120.4;0/11460,1/11460;0/11460,1/11460;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/12;0/3,1/2;0/5,1/5;0/76,1/113;0/103,1/107;0/104,1/164;0/1135,1/1134
11520;189;211;2;2;0/10482.27,1/9883.42;0/115.69,1/120.8;0/11520,1/11520;0/11520,1/11520;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/76,1/113;0/103,1/108;0/104,1/164;0/1141,1/1140
11580;189;212;2;2;0/10542.27,1/9943.42;0/116.09,1/121.2;0/11580,1/11580;0/11580,1/11580;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/9;0/3,1/2;0/5,1/5;0/76,1/113;0/104,1/108;0/104,1/164;0/1147,1/1146
11640;189;213;2;2;0/10602.27,1/10003.42;0/116.49,1/121.6;0/11640,1/11640;0/11640,1/11640;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/6;0/3,1/2;0/5,1/5;0/76,1/113;0/104,1/109;0/104,1/164;0/1153,1/1152
11700;189;215;2;2;0/10662.27,1/10063.42;0/116.93,1/122.09;0/11700,1/11700;0/11700,1/11700;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/9;0/3,1/2;0/5,1/5;0/76,1/113;0/105,1/110;0/104,1/164;0/1159,1/1158
11760;189;215;2;2;0/10722.27,1/10123.42;0/117.29,1/122.53;0/11760,1/11760;0/11760,1/11760;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/10;0/3,1/2;0/5,1/5;0/76,1/113;0/105,1/110;0/104,1/164;0/1165,1/1164
11820;189;217;2;2;0/10782.27,1/10183.42;0/117.69,1/122.93;0/11820,1/11820;0/11820,1/11820;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/76,1/113;0/106,1/111;0/104,1/164;0/1171,1/1170
11880;189;217;2;2;0/10842.27,1/10243.42;0/118.09,1/123.38;0/11880,1/11880;0/11880,1/11880;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/76,1/113;0/106,1/111;0/104,1/164;0/1177,1/1176
11940;189;218;2;2;0/10902.27,1/10303.42;0/118.53,1/123.73;0/11940,1/11940;0/11940,1/11940;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/6;0/3,1/2;0/5,1/5;0/76,1/113;0/107,1/111;0/104,1/164;0/1183,1/1182
12000;190;219;2;2;0/10954.98,1/10363.42;0/118.89,1/124.22;0/12000,1/12000;0/12000,1/12000;0/0,1/7;0/0,1/0;0/4,1/13;0/9,1/7;0/3,1/2;0/5,1/5;0/77,1/113;0/107,1/112;0/105,1/164;0/1189,1/1188
12060;194;221;2;2;0/10972.27,1/10373.56;0/119.33,1/124.67;0/12060,1/12060;0/12060,1/12060;0/0,1/7;0/0,1/1;0/0,1/8;0/9,1/7;0/3,1/2;0/5,1/5;0/79,1/115;0/108,1/113;0/109,1/169;0/1195,1/1194
12120;195;222;2;2;0/11032.27,1/10413.42;0/119.73,1/125.11;0/12120,1/12120;0/12120,1/12120;0/0,1/5;0/0,1/0;0/0,1/6;0/9,1/7;0/3,1/2;0/5,1/5;0/79,1/116;0/109,1/113;0/109,1/171;0/1201,1/1200
12180;197;223;2;2;0/11092.27,1/10458.4;0/120.13,1/125.6;0/12180,1/12180;0/12180,1/12180;0/0,1/3;0/0,1/0;0/0,1/4;0/12,1/7;0/3,1/2;0/5,1/5;0/79,1/118;0/109,1/114;0/109,1/173;0/1206,1/1206
12240;198;225;2;2;0/11152.27,1/10503.42;0/120.49,1/126.04;0/12240,1/12240;0/12240,1/12240;0/0,1/2;0/0,1/0;0/0,1/3;0/9,1/8;0/3,1/2;0/5,1/5;0/79,1/119;0/110,1/115;0/109,1/174;0/1212,1/1212
12300;200;225;2;2;0/11212.27,1/10538;0/120.89,1/126.49;0/12300,1/12300;0/12300,1/12300;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/14;0/3,1/2;0/5,1/5;0/79,1/121;0/110,1/115;0/109,1/177;0/1218,1/1218
12360;200;227;2;2;0/11272.27,1/10593.42;0/121.33,1/126.8;0/12360,1/12360;0/12360,1/12360;0/0,1/0;0/0,1/3;0/1,1/0;0/7,1/11;0/3,1/2;0/5,1/5;0/79,1/121;0/111,1/116;0/109,1/177;0/1224,1/1224
12420;201;228;2;2;0/11322.27,1/10653.42;0/121.78,1/127.2;0/12420,1/12420;0/12420,1/12420;0/0,1/0;0/0,1/0;0/1,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/80,1/121;0/112,1/116;0/110,1/177;0/1230,1/1230
12480;202;228;2;2;0/11372.27,1/10713.42;0/122.22,1/127.64;0/12480,1/12480;0/12480,1/12480;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/10;0/3,1/2;0/5,1/5;0/81,1/121;0/112,1/116;0/111,1/177;0/1236,1/1236
12540;202;230;2;2;0/11432.27,1/10773.42;0/122.71,1/128.09;0/12540,1/12540;0/12540,1/12540;0/0,1/0;0/0,1/0;0/0,1/0;0/4,1/8;0/3,1/2;0/5,1/5;0/81,1/121;0/113,1/117;0/111,1/177;0/1242,1/1242
12600;202;232;2;2;0/11492.27,1/10833.42;0/132.62,1/128.49;0/12600,1/12600;0/12600,1/12600;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/6;0/3,1/2;0/5,1/5;0/81,1/121;0/115,1/117;0/111,1/177;0/1247,1/1248
12660;202;233;2;2;0/11552.27,1/10893.42;0/133.07,1/128.98;0/12660,1/12660;0/12660,1/12660;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/7;0/3,1/2;0/5,1/5;0/81,1/121;0/115,1/118;0/111,1/177;0/1253,1/1254
12720;202;235;2;2;0/11612.27,1/10953.42;0/133.51,1/129.47;0/12720,1/12720;0/12720,1/12720;0/0,1/0;0/1,1/0;0/0,1/0;0/6,1/8;0/3,1/2;0/5,1/5;0/81,1/121;0/116,1/119;0/111,1/177;0/1259,1/1260
12780;202;237;2;2;0/11672.27,1/11013.42;0/134,1/129.96;0/12780,1/12780;0/12780,1/12780;0/0,1/0;0/1,1/1;0/0,1/0;0/7,1/8;0/3,1/2;0/5,1/5;0/81,1/121;0/117,1/120;0/111,1/177;0/1265,1/1266
12840;202;238;2;2;0/11732.27,1/11073.42;0/134.44,1/130.27;0/12840,1/12840;0/12840,1/12840;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/5;0/3,1/2;0/5,1/5;0/81,1/121;0/118,1/120;0/111,1/177;0/1271,1/1271
12900;203;239;2;2;0/11792.27,1/11124.18;0/134.89,1/130.8;0/12900,1/12900;0/12900,1/12900;0/1,1/13;0/0,1/0;0/6,1/17;0/8,1/8;0/3,1/2;0/5,1/5;0/81,1/122;0/118,1/121;0/111,1/178;0/1277,1/1277
12960;207;241;2;2;0/11809.91,1/11143.42;0/135.24,1/131.2;0/12960,1/12960;0/12960,1/12960;0/1,1/9;0/0,1/0;0/2,1/13;0/8,1/6;0/3,1/2;0/5,1/5;0/84,1/123;0/119,1/122;0/116,1/182;0/1283,1/1283
13020;211;241;2;2;0/11842.27,1/11164.8;0/135.73,1/131.69;0/13020,1/13020;0/13020,1/13020;0/0,1/9;0/0,1/0;0/0,1/10;0/15,1/6;0/3,1/2;0/5,1/5;0/86,1/125;0/119,1/122;0/118,1/186;0/1289,1/1289
13080;213;242;2;2;0/11902.27,1/11205.69;0/136.09,1/132.18;0/13080,1/13080;0/13080,1/13080;0/1,1/8;0/0,1/0;0/1,1/8;0/14,1/8;0/3,1/2;0/5,1/5;0/86,1/127;0/119,1/123;0/118,1/188;0/1295,1/1295
13140;215;244;2;2;0/11952.27,1/11253.42;0/136.44,1/132.62;0/13140,1/13140;0/13140,1/13140;0/0,1/6;0/0,1/0;0/0,1/7;0/11,1/5;0/3,1/2;0/5,1/5;0/87,1/128;0/120,1/124;0/119,1/189;0/1301,1/1301
13200;217;245;2;2;0/12012.27,1/11293.42;0/136.8,1/133.11;0/13200,1/13200;0/13200,1/13200;0/0,1/4;0/0,1/0;0/0,1/5;0/8,1/10;0/3,1/2;0/5,1/5;0/87,1/130;0/120,1/125;0/119,1/191;0/1307,1/1307
13260;219;246;2;2;0/12072.27,1/11333.42;0/137.24,1/133.51;0/13260,1/13260;0/13260,1/13260;0/0,1/2;0/0,1/0;0/0,1/3;0/12,1/9;0/3,1/2;0/5,1/5;0/87,1/132;0/121,1/125;0/119,1/193;0/1313,1/1313
13320;221;247;2;2;0/12132.27,1/11373.42;0/137.64,1/133.91;0/13320,1/13320;0/13320,1/13320;0/0,1/2;0/0,1/0;0/0,1/2;0/12,1/9;0/3,1/2;0/5,1/5;0/87,1/134;0/121,1/126;0/119,1/195;0/1319,1/1319
13380;223;248;2;2;0/12192.27,1/11415.42;0/138,1/134.36;0/13380,1/13380;0/13380,1/13380;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/87,1/136;0/122,1/126;0/119,1/197;0/1325,1/1325
13440;223;249;2;2;0/12252.27,1/11473.42;0/138.4,1/134.76;0/13440,1/13440;0/13440,1/13440;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/9;0/3,1/2;0/5,1/5;0/87,1/136;0/122,1/127;0/119,1/197;0/1331,1/1331
13500;224;250;2;2;0/12312.27,1/11523.42;0/138.8,1/135.2;0/13500,1/13500;0/13500,1/13500;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/87,1/137;0/123,1/127;0/119,1/198;0/1337,1/1337
13560;224;251;2;2;0/12372.27,1/11583.42;0/139.24,1/135.56;0/13560,1/13560;0/13560,1/13560;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/87,1/137;0/123,1/128;0/119,1/198;0/1343,1/1343
13620;224;252;2;2;0/12432.27,1/11643.42;0/139.69,1/136;0/13620,1/13620;0/13620,1/13620;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/14;0/3,1/2;0/5,1/5;0/87,1/137;0/124,1/128;0/119,1/198;0/1349,1/1349
13680;224;254;2;2;0/12492.27,1/11703.42;0/140.04,1/136.31;0/13680,1/13680;0/13680,1/13680;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/87,1/137;0/125,1/129;0/119,1/198;0/1354,1/1355
13740;224;254;2;2;0/12552.27,1/11763.42;0/140.49,1/136.71;0/13740,1/13740;0/13740,1/13740;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/12;0/3,1/2;0/5,1/5;0/87,1/137;0/125,1/129;0/119,1/198;0/1360,1/1361
13800;224;256;2;2;0/12612.27,1/11823.42;0/140.93,1/137.11;0/13800,1/13800;0/13800,1/13800;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/16;0/3,1/2;0/5,1/5;0/87,1/137;0/126,1/130;0/119,1/198;0/1366,1/1367
13860;224;256;2;2;0/12672.27,1/11883.42;0/141.33,1/137.47;0/13860,1/13860;0/13860,1/13860;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/14;0/3,1/2;0/5,1/5;0/87,1/137;0/126,1/130;0/119,1/198;0/1372,1/1373
13920;224;257;2;2;0/12732.27,1/11943.42;0/141.73,1/137.82;0/13920,1/13920;0/13920,1/13920;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/87,1/137;0/127,1/130;0/119,1/198;0/1378,1/1379
13980;224;258;2;2;0/12792.27,1/12003.42;0/142.09,1/138.22;0/13980,1/13980;0/13980,1/13980;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/8;0/3,1/2;0/5,1/5;0/87,1/137;0/127,1/131;0/119,1/198;0/1384,1/1385
14040;224;259;2;2;0/12852.27,1/12063.42;0/142.58,1/138.62;0/14040,1/14040;0/14040,1/14040;0/0,1/1;0/0,1/0;0/0,1/1;0/7,1/8;0/3,1/2;0/5,1/5;0/87,1/137;0/128,1/131;0/119,1/198;0/1390,1/1391
14100;226;261;2;2;0/12896.49,1/12107.73;0/143.02,1/139.07;0/14100,1/14100;0/14100,1/14100;0/2,1/12;0/0,1/0;0/5,1/16;0/8,1/8;0/3,1/2;0/5,1/5;0/88,1/138;0/129,1/132;0/121,1/200;0/1396,1/1397
14160;230;263;2;2;0/12919.51,1/12123.42;0/143.42,1/139.51;0/14160,1/14160;0/14160,1/14160;0/0,1/10;0/0,1/0;0/1,1/12;0/7,1/10;0/3,1/2;0/5,1/5;0/91,1/139;0/130,1/133;0/125,1/204;0/1402,1/1403
14220;233;263;2;2;0/12962.27,1/12150.53;0/143.87,1/139.91;0/14220,1/14220;0/14220,1/14220;0/0,1/7;0/0,1/0;0/0,1/8;0/10,1/9;0/3,1/2;0/5,1/5;0/92,1/141;0/130,1/133;0/126,1/208;0/1408,1/1409
14280;234;265;2;2;0/13022.27,1/12193.42;0/144.22,1/140.27;0/14280,1/14280;0/14280,1/14280;0/0,1/6;0/0,1/0;0/0,1/7;0/10,1/8;0/3,1/2;0/5,1/5;0/92,1/142;0/131,1/134;0/126,1/209;0/1414,1/1414
14340;236;265;2;2;0/13082.27,1/12233.42;0/144.67,1/140.67;0/14340,1/14340;0/14340,1/14340;0/0,1/4;0/0,1/0;0/0,1/5;0/10,1/10;0/3,1/2;0/5,1/5;0/92,1/144;0/131,1/134;0/126,1/211;0/1420,1/1420
14400;238;266;2;2;0/13142.27,1/12273.42;0/145.07,1/141.07;0/14400,1/14400;0/14400,1/14400;0/0,1/2;0/0,1/0;0/0,1/3;0/10,1/8;0/3,1/2;0/5,1/5;0/92,1/146;0/131,1/135;0/126,1/213;0/1426,1/1426
