parent,units,children,firstChildDone,lastChildDone,consolidated,consolidationWait,placed,submitted
125,3,2,6642.84444445178,6682.80000000757,6682.80000000757,39.9555555557918,155.733333333347,6502.31111111762
79,3,3,5905.4222222252,6743.0666666746,6743.0666666746,837.644444449396,0,5835.24444444701
472,4,2,6682.93333334091,6753.06666667465,6753.06666667465,70.1333333337479,2867.77777777536,6592.66666667371
121,4,3,6066.57777778171,6813.24444445279,6813.24444445279,746.666666671081,125.644444444454,6041.37777778156
551,4,2,5564.57777777874,6913.51111112005,6913.51111112005,1348.93333334131,3461.82222221724,5519.55555555625
188,2,2,6903.46666667554,6913.55555556449,6913.55555556449,10.0888888889485,658.1777777778,6773.15555556366
708,6,2,5444.22222222247,6933.60000000906,6933.60000000906,1489.37777778658,4747.73333332947,5193.91111110988
648,5,2,6783.15555556372,6943.55555556467,6943.55555556467,160.400000000948,4241.68888888203,6702.88888889658
635,4,2,6983.6444444538,6993.6888888983,6993.6888888983,10.0444444445038,4116.31111110351,6883.37777778654
569,3,2,6893.42222223104,7013.82222223175,7013.82222223175,120.400000000712,3592.71111110557,6783.20000000817
607,2,2,6116.80000000423,7023.86666667626,7023.86666667626,907.066666672029,3894.75555554871,6081.51111111513
991,4,2,6863.33333334197,7043.91111112082,7043.91111112082,180.577777778845,6642.84444445178,6763.11111111916
767,2,2,6993.77777778719,7053.86666667643,7053.86666667643,60.0888888892441,5203.95555555439,6953.64444445362
920,3,2,6347.37777778337,7083.9555555655,7083.9555555655,736.577777782132,6191.86666667134,6257.20000000506
919,2,2,6407.64444445039,7094.04444445445,7094.04444445445,686.400000004058,6191.86666667134,6347.37777778337
755,4,2,7073.911111121,7134.17777778802,7134.17777778802,60.2666666670229,5133.73333333175,7033.77777778743
202,4,3,2379.06666666636,7154.17777778814,7154.17777778814,4775.11111112177,775.333333333449,2323.99999999994
1005,3,2,6883.37777778654,7164.26666667709,7164.26666667709,280.888888890549,6743.0666666746,6763.11111111916
732,3,2,6712.93333334108,7174.2222222327,7174.2222222327,461.288888891616,4913.288888886,6632.80000000728
203,4,3,6076.62222222621,7174.31111112159,7174.31111112159,1097.68888889538,785.377777777901,6041.37777778156
849,4,2,5950.26666666991,7204.40000001066,7204.40000001066,1254.13333334075,5835.24444444701,5860.0888888916
632,3,2,7144.13333334363,7264.44444445546,7264.44444445546,120.311111111822,4096.2222222145,7094.00000001
726,8,3,5970.35555555892,7284.57777778891,7284.57777778891,1314.22222222999,4868.04444444129,5905.4222222252
112,4,3,5629.46666666801,7424.97777778974,7424.97777778974,1795.51111112173,52.2222222222221,5559.68888888982
867,3,2,6472.26666667299,7435.02222223424,7435.02222223424,962.755555561247,5935.55555555871,6392.26666667252
951,3,2,6652.71111111851,7454.80000001214,7454.80000001214,802.088888893631,6402.31111111703,6572.62222222914
737,3,2,7475.11111112337,7484.8888889012,7484.8888889012,9.77777777783558,4963.37777777519,7324.66666667803
