#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
5819.96;164;253;2;2;0/5149.69,1/4543.47;0/54.58,1/54.09;0/5819.96,1/5819.96;0/5819.96,1/5819.96;0/0,1/0;0/0,1/0;0/2,1/1;0/12,1/13;0/3,1/2;0/5,1/5;0/58,1/106;0/131,1/122;0/68,1/128;0/577,1/577
5879.96;166;256;2;2;0/5181.64,1/4593.51;0/54.67,1/54.18;0/5879.96,1/5879.96;0/5879.96,1/5879.96;0/0,1/0;0/0,1/0;0/0,1/2;0/9,1/10;0/3,1/2;0/5,1/5;0/59,1/107;0/133,1/123;0/70,1/129;0/583,1/583
5939.96;168;258;2;2;0/5241.64,1/4633.6;0/54.8,1/54.31;0/5939.96,1/5939.96;0/5939.96,1/5939.96;0/0,1/0;0/0,1/0;0/1,1/0;0/6,1/13;0/3,1/2;0/5,1/5;0/59,1/109;0/134,1/124;0/70,1/131;0/589,1/589
5999.96;169;260;2;2;0/5291.69,1/4693.6;0/55.02,1/54.4;0/5999.96,1/5999.96;0/5999.96,1/5999.96;0/0,1/1;0/0,1/0;0/1,1/2;0/6,1/9;0/3,1/2;0/5,1/5;0/60,1/109;0/135,1/125;0/71,1/131;0/595,1/595
6059.96;171;263;2;2;0/5341.73,1/4743.64;0/55.29,1/54.53;0/6059.96,1/6059.96;0/6059.96,1/6059.96;0/0,1/0;0/0,1/0;0/1,1/1;0/11,1/14;0/3,1/2;0/5,1/5;0/61,1/110;0/137,1/126;0/72,1/132;0/601,1/601
6119.96;174;267;2;2;0/5381.82,1/4793.69;0/55.42,1/54.67;0/6119.96,1/6119.96;0/6119.96,1/6119.96;0/0,1/0;0/0,1/0;0/1,1/0;0/12,1/17;0/3,1/2;0/5,1/5;0/63,1/111;0/139,1/128;0/74,1/133;0/607,1/607
6179.96;175;269;2;2;0/5431.87,1/4853.69;0/55.56,1/54.67;0/6179.96,1/6179.96;0/6179.96,1/6179.96;0/1,1/0;0/0,1/0;0/1,1/0;0/18,1/11;0/3,1/2;0/5,1/5;0/64,1/111;0/140,1/129;0/75,1/133;0/613,1/613
6239.96;177;272;2;2;0/5481.91,1/4903.73;0/55.64,1/54.76;0/6239.96,1/6239.96;0/6239.96,1/6239.96;0/0,1/0;0/0,1/0;0/1,1/0;0/16,1/7;0/3,1/2;0/5,1/5;0/65,1/112;0/142,1/130;0/76,1/134;0/619,1/619
6299.96;178;273;2;2;0/5531.96,1/4963.73;0/55.73,1/54.93;0/6299.96,1/6299.96;0/6299.96,1/6299.96;0/2,1/0;0/0,1/0;0/2,1/1;0/14,1/8;0/3,1/2;0/5,1/5;0/66,1/112;0/142,1/131;0/77,1/134;0/625,1/625
6359.96;180;276;2;2;0/5575.56,1/5013.78;0/55.82,1/55.11;0/6359.96,1/6359.96;0/6359.96,1/6359.96;0/1,1/0;0/0,1/0;0/2,1/0;0/13,1/10;0/3,1/2;0/5,1/5;0/67,1/113;0/143,1/133;0/79,1/135;0/631,1/631
6419.96;182;279;2;2;0/5615.24,1/5073.78;0/55.87,1/55.24;0/6419.96,1/6419.96;0/6419.96,1/6419.96;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/8;0/3,1/2;0/5,1/5;0/69,1/113;0/145,1/134;0/81,1/135;0/637,1/637
6479.96;183;283;2;2;0/5672.13,1/5123.82;0/56.04,1/55.38;0/6479.96,1/6479.96;0/6479.96,1/6479.96;0/1,1/0;0/0,1/0;0/2,1/0;0/8,1/9;0/3,1/2;0/5,1/5;0/69,1/114;0/147,1/136;0/81,1/136;0/643,1/643
6539.96;185;287;2;2;0/5712.22,1/5183.82;0/56.18,1/55.56;0/6539.96,1/6539.96;0/6539.96,1/6539.96;0/0,1/2;0/0,1/0;0/0,1/2;0/8,1/13;0/3,1/2;0/5,1/5;0/71,1/114;0/149,1/138;0/83,1/136;0/649,1/649
6599.96;185;289;2;2;0/5772.22,1/5243.82;0/56.36,1/55.73;0/6599.96,1/6599.96;0/6599.96,1/6599.96;0/1,1/0;0/0,1/0;0/1,1/2;0/9,1/13;0/3,1/2;0/5,1/5;0/71,1/114;0/149,1/140;0/83,1/136;0/655,1/655
6659.96;187;293;2;2;0/5830.58,1/5283.91;0/56.53,1/55.87;0/6659.96,1/6659.96;0/6659.96,1/6659.96;0/0,1/1;0/0,1/0;0/1,1/2;0/9,1/10;0/3,1/2;0/5,1/5;0/72,1/115;0/151,1/142;0/84,1/138;0/661,1/661
6719.96;189;295;2;2;0/5872.31,1/5325.33;0/56.67,1/55.96;0/6719.96,1/6719.96;0/6719.96,1/6719.96;0/0,1/1;0/0,1/0;0/0,1/1;0/11,1/7;0/3,1/2;0/5,1/5;0/72,1/117;0/153,1/142;0/85,1/140;0/667,1/667
6779.96;189;298;2;2;0/5932.31,1/5384;0/56.8,1/56.13;0/6779.96,1/6779.96;0/6779.96,1/6779.96;0/1,1/0;0/0,1/0;0/2,1/1;0/8,1/9;0/3,1/2;0/5,1/5;0/72,1/117;0/154,1/144;0/85,1/140;0/673,1/673
6839.96;191;303;2;2;0/5982.36,1/5434.04;0/56.93,1/56.31;0/6839.96,1/6839.96;0/6839.96,1/6839.96;0/1,1/1;0/0,1/0;0/2,1/1;0/7,1/16;0/3,1/2;0/5,1/5;0/73,1/118;0/157,1/146;0/86,1/141;0/679,1/679
6899.96;194;304;2;2;0/6022.44,1/5487.29;0/57.07,1/56.4;0/6899.96,1/6899.96;0/6899.96,1/6899.96;0/0,1/2;0/1,1/0;0/0,1/4;0/9,1/15;0/3,1/2;0/5,1/5;0/75,1/119;0/157,1/147;0/88,1/142;0/685,1/685
6959.96;196;306;2;2;0/6082.44,1/5514.22;0/57.24,1/56.49;0/6959.96,1/6959.96;0/6959.96,1/6959.96;0/1,1/0;0/1,1/0;0/2,1/1;0/10,1/14;0/3,1/2;0/5,1/5;0/75,1/121;0/158,1/148;0/88,1/145;0/691,1/691
7019.96;199;309;2;2;0/6130.44,1/5564.27;0/57.38,1/56.53;0/7019.96,1/7019.96;0/7019.96,1/7019.96;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/12;0/3,1/2;0/5,1/5;0/77,1/122;0/160,1/149;0/90,1/146;0/697,1/697
7079.96;200;312;2;2;0/6182.53,1/5614.31;0/57.51,1/56.67;0/7079.96,1/7079.96;0/7079.96,1/7079.96;0/0,1/0;0/0,1/1;0/0,1/1;0/7,1/14;0/3,1/2;0/5,1/5;0/77,1/123;0/161,1/151;0/90,1/147;0/703,1/703
7139.96;202;316;2;2;0/6242.53,1/5654.4;0/57.69,1/56.84;0/7139.96,1/7139.96;0/7139.96,1/7139.96;0/1,1/0;0/0,1/0;0/1,1/0;0/10,1/12;0/3,1/2;0/5,1/5;0/77,1/125;0/163,1/153;0/90,1/149;0/709,1/709
7199.96;203;318;2;2;0/6292.58,1/5714.4;0/57.82,1/56.89;0/7199.96,1/7199.96;0/7199.96,1/7199.96;0/0,1/0;0/0,1/0;0/0,1/1;0/12,1/12;0/3,1/2;0/5,1/5;0/78,1/125;0/164,1/154;0/91,1/149;0/715,1/715
7259.96;204;320;2;2;0/6352.58,1/5764.44;0/57.91,1/57.07;0/7259.96,1/7259.96;0/7259.96,1/7259.96;0/0,1/0;0/2,1/0;0/0,1/1;0/9,1/21;0/3,1/2;0/5,1/5;0/78,1/126;0/165,1/155;0/91,1/150;0/721,1/721
7319.96;206;323;2;2;0/6412.58,1/5801.87;0/58.04,1/57.16;0/7319.96,1/7319.96;0/7319.96,1/7319.96;0/0,1/1;0/0,1/0;0/0,1/1;0/7,1/18;0/3,1/2;0/5,1/5;0/78,1/128;0/167,1/156;0/91,1/153;0/727,1/727
7379.96;207;325;2;2;0/6472.58,1/5844.62;0/58.22,1/57.2;0/7379.96,1/7379.96;0/7379.96,1/7379.96;0/0,1/1;0/4,1/0;0/0,1/2;0/17,1/14;0/3,1/2;0/5,1/5;0/78,1/129;0/168,1/157;0/91,1/154;0/733,1/733
7439.96;209;329;2;2;0/6532.58,1/5884.71;0/58.31,1/57.29;0/7439.96,1/7439.96;0/7439.96,1/7439.96;0/0,1/0;0/0,1/2;0/0,1/0;0/16,1/11;0/3,1/2;0/5,1/5;0/78,1/131;0/170,1/159;0/91,1/156;0/739,1/739
7499.96;209;330;2;2;0/6592.58,1/5944.71;0/58.4,1/57.42;0/7499.96,1/7499.96;0/7499.96,1/7499.96;0/1,1/0;0/0,1/0;0/1,1/0;0/19,1/12;0/3,1/2;0/5,1/5;0/78,1/131;0/170,1/160;0/91,1/156;0/745,1/745
7559.96;210;333;2;2;0/6652.58,1/5994.76;0/58.44,1/57.56;0/7559.96,1/7559.96;0/7559.96,1/7559.96;0/0,1/0;0/0,1/1;0/1,1/1;0/14,1/10;0/3,1/2;0/5,1/5;0/78,1/132;0/172,1/161;0/91,1/157;0/751,1/751
7619.96;212;334;2;2;0/6702.62,1/6044.8;0/58.49,1/57.64;0/7619.96,1/7619.96;0/7619.96,1/7619.96;0/0,1/1;0/0,1/0;0/0,1/1;0/10,1/10;0/3,1/2;0/5,1/5;0/79,1/133;0/172,1/162;0/92,1/158;0/757,1/757
7679.96;213;338;2;2;0/6762.62,1/6094.84;0/58.62,1/57.82;0/7679.96,1/7679.96;0/7679.96,1/7679.96;0/0,1/0;0/2,1/0;0/0,1/1;0/9,1/16;0/3,1/2;0/5,1/5;0/79,1/134;0/174,1/164;0/92,1/159;0/763,1/763
7739.96;216;342;2;2;0/6814.09,1/6135.11;0/58.76,1/57.91;0/7739.96,1/7739.96;0/7739.96,1/7739.96;0/0,1/0;0/0,1/0;0/2,1/0;0/8,1/14;0/3,1/2;0/5,1/5;0/80,1/136;0/176,1/166;0/93,1/161;0/769,1/769
7799.96;217;345;2;2;0/6852.76,1/6194.93;0/58.93,1/58;0/7799.96,1/7799.96;0/7799.96,1/7799.96;0/0,1/0;0/0,1/0;0/1,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/81,1/136;0/178,1/167;0/95,1/161;0/775,1/775
7859.96;218;346;2;2;0/6902.8,1/6254.93;0/59.02,1/58.09;0/7859.96,1/7859.96;0/7859.96,1/7859.96;0/0,1/1;0/0,1/2;0/2,1/1;0/13,1/8;0/3,1/2;0/5,1/5;0/82,1/136;0/179,1/167;0/96,1/161;0/781,1/781
7919.96;220;350;2;2;0/6942.89,1/6307.42;0/59.16,1/58.27;0/7919.96,1/7919.96;0/7919.96,1/7919.96;0/1,1/0;0/0,1/2;0/2,1/0;0/13,1/17;0/3,1/2;0/5,1/5;0/83,1/137;0/181,1/169;0/98,1/162;0/787,1/787
7979.96;223;353;2;2;0/6982.98,1/6355.02;0/59.33,1/58.36;0/7979.96,1/7979.96;0/7979.96,1/7979.96;0/0,1/2;0/0,1/0;0/0,1/2;0/12,1/20;0/3,1/2;0/5,1/5;0/85,1/138;0/182,1/171;0/100,1/163;0/793,1/793
8039.96;224;354;2;2;0/7042.98,1/6395.11;0/59.38,1/58.4;0/8039.96,1/8039.96;0/8039.96,1/8039.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/18;0/3,1/2;0/5,1/5;0/85,1/139;0/182,1/172;0/100,1/165;0/799,1/799
8099.96;225;357;2;2;0/7102.98,1/6446.84;0/59.56,1/58.44;0/8099.96,1/8099.96;0/8099.96,1/8099.96;0/1,1/0;0/0,1/0;0/1,1/0;0/11,1/14;0/3,1/2;0/5,1/5;0/85,1/140;0/183,1/174;0/100,1/166;0/805,1/805
8159.96;226;359;2;2;0/7153.02,1/6505.16;0/59.69,1/58.53;0/8159.96,1/8159.96;0/8159.96,1/8159.96;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/12;0/3,1/2;0/5,1/5;0/86,1/140;0/184,1/175;0/101,1/166;0/811,1/811
8219.96;226;361;2;2;0/7213.02,1/6565.16;0/59.96,1/58.76;0/8219.96,1/8219.96;0/8219.96,1/8219.96;0/0,1/1;0/0,1/0;0/0,1/1;0/16,1/9;0/3,1/2;0/5,1/5;0/86,1/140;0/185,1/176;0/101,1/166;0/817,1/817
8279.96;227;363;2;2;0/7273.02,1/6615.16;0/60.27,1/59.16;0/8279.96,1/8279.96;0/8279.96,1/8279.96;0/1,1/1;0/0,1/1;0/1,1/4;0/15,1/11;0/3,1/2;0/5,1/5;0/86,1/141;0/185,1/178;0/101,1/167;0/822,1/823
8339.96;229;366;2;2;0/7333.02,1/6652.36;0/60.62,1/59.6;0/8339.96,1/8339.96;0/8339.96,1/8339.96;0/0,1/2;0/0,1/0;0/1,1/3;0/14,1/11;0/3,1/2;0/5,1/5;0/86,1/143;0/186,1/180;0/101,1/170;0/828,1/829
8399.96;232;367;2;2;0/7383.02,1/6685.16;0/60.98,1/59.91;0/8399.96,1/8399.96;0/8399.96,1/8399.96;0/0,1/2;0/0,1/0;0/0,1/3;0/11,1/8;0/3,1/2;0/5,1/5;0/87,1/145;0/187,1/180;0/102,1/172;0/834,1/835
8459.96;234;370;2;2;0/7443.02,1/6732.89;0/61.38,1/60.31;0/8459.96,1/8459.96;0/8459.96,1/8459.96;0/0,1/1;0/1,1/0;0/2,1/2;0/10,1/11;0/3,1/2;0/5,1/5;0/87,1/147;0/188,1/182;0/102,1/174;0/840,1/840
8519.96;236;373;2;2;0/7483.02,1/6775.16;0/61.73,1/60.71;0/8519.96,1/8519.96;0/8519.96,1/8519.96;0/1,1/0;0/0,1/0;0/2,1/1;0/8,1/13;0/3,1/2;0/5,1/5;0/88,1/148;0/189,1/184;0/104,1/175;0/846,1/846
8579.96;238;377;2;2;0/7533.02,1/6825.16;0/62.13,1/61.11;0/8579.96,1/8579.96;0/8579.96,1/8579.96;0/0,1/0;0/0,1/0;0/2,1/1;0/8,1/13;0/3,1/2;0/5,1/5;0/89,1/149;0/191,1/186;0/105,1/176;0/852,1/852
8639.96;241;381;2;2;0/7573.02,1/6875.16;0/62.62,1/61.47;0/8639.96,1/8639.96;0/8639.96,1/8639.96;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/12;0/3,1/2;0/5,1/5;0/91,1/150;0/194,1/187;0/107,1/177;0/858,1/858
8699.96;242;384;2;2;0/7633.02,1/6925.16;0/63.02,1/61.87;0/8699.96,1/8699.96;0/8699.96,1/8699.96;0/1,1/0;0/0,1/0;0/1,1/0;0/6,1/10;0/3,1/2;0/5,1/5;0/91,1/151;0/196,1/188;0/107,1/178;0/864,1/864
8759.96;243;387;2;2;0/7693.02,1/6974.18;0/63.51,1/62.22;0/8759.96,1/8759.96;0/8759.96,1/8759.96;0/0,1/0;0/0,1/0;0/1,1/0;0/7,1/8;0/3,1/2;0/5,1/5;0/91,1/152;0/198,1/189;0/107,1/180;0/870,1/870
8819.96;244;391;2;2;0/7743.02,1/7025.16;0/63.96,1/62.62;0/8819.96,1/8819.96;0/8819.96,1/8819.96;0/0,1/0;0/2,1/0;0/0,1/3;0/12,1/8;0/3,1/2;0/5,1/5;0/92,1/152;0/201,1/190;0/108,1/180;0/876,1/876
8879.96;246;395;2;2;0/7803.02,1/7055.16;0/64.44,1/63.16;0/8879.96,1/8879.96;0/8879.96,1/8879.96;0/0,1/0;0/1,1/0;0/0,1/0;0/11,1/12;0/3,1/2;0/5,1/5;0/92,1/154;0/203,1/192;0/108,1/183;0/882,1/882
8939.96;247;397;2;2;0/7863.02,1/7113.82;0/64.76,1/63.56;0/8939.96,1/8939.96;0/8939.96,1/8939.96;0/0,1/0;0/0,1/0;0/0,1/4;0/9,1/13;0/3,1/2;0/5,1/5;0/92,1/155;0/203,1/194;0/108,1/184;0/888,1/888
8999.96;248;400;2;2;0/7923.02,1/7125.16;0/65.24,1/63.91;0/8999.96,1/8999.96;0/8999.96,1/8999.96;0/0,1/1;0/0,1/0;0/1,1/2;0/11,1/9;0/3,1/2;0/5,1/5;0/92,1/156;0/205,1/195;0/108,1/188;0/894,1/894
9059.96;250;402;2;2;0/7973.02,1/7175.16;0/65.6,1/64.31;0/9059.96,1/9059.96;0/9059.96,1/9059.96;0/0,1/0;0/0,1/0;0/0,1/2;0/7,1/7;0/3,1/2;0/5,1/5;0/93,1/157;0/206,1/196;0/109,1/189;0/900,1/900
9119.96;251;406;2;2;0/8033.02,1/7215.16;0/66.09,1/64.8;0/9119.96,1/9119.96;0/9119.96,1/9119.96;0/2,1/0;0/0,1/0;0/3,1/1;0/8,1/16;0/3,1/2;0/5,1/5;0/93,1/158;0/208,1/198;0/109,1/191;0/906,1/906
9179.96;254;408;2;2;0/8073.07,1/7265.16;0/66.49,1/65.2;0/9179.96,1/9179.96;0/9179.96,1/9179.96;0/0,1/0;0/0,1/0;0/2,1/0;0/9,1/17;0/3,1/2;0/5,1/5;0/95,1/159;0/209,1/199;0/111,1/192;0/912,1/912
9239.96;255;409;2;2;0/8113.02,1/7325.16;0/66.93,1/65.51;0/9239.96,1/9239.96;0/9239.96,1/9239.96;0/0,1/0;0/3,1/0;0/4,1/0;0/12,1/12;0/3,1/2;0/5,1/5;0/96,1/159;0/210,1/199;0/113,1/192;0/918,1/918
9299.96;257;414;2;2;0/8133.02,1/7385.16;0/67.38,1/65.91;0/9299.96,1/9299.96;0/9299.96,1/9299.96;0/0,1/0;0/0,1/2;0/0,1/2;0/15,1/19;0/3,1/2;0/5,1/5;0/98,1/159;0/213,1/201;0/117,1/192;0/924,1/924
9360;259;416;2;2;0/8193.07,1/7425.2;0/67.69,1/66.27;0/9360,1/9360;0/9360,1/9360;0/1,1/0;0/0,1/0;0/1,1/1;0/14,1/15;0/3,1/2;0/5,1/5;0/98,1/161;0/214,1/202;0/117,1/194;0/930,1/930
9420;262;419;2;2;0/8243.07,1/7465.38;0/68.09,1/66.58;0/9420,1/9420;0/9420,1/9420;0/0,1/0;0/0,1/0;0/0,1/2;0/16,1/13;0/3,1/2;0/5,1/5;0/99,1/163;0/215,1/204;0/118,1/196;0/936,1/936
9480;263;419;2;2;0/8303.07,1/7505.2;0/68.44,1/66.89;0/9480,1/9480;0/9480,1/9480;0/1,1/1;0/0,1/0;0/1,1/2;0/14,1/9;0/3,1/2;0/5,1/5;0/99,1/164;0/215,1/204;0/118,1/198;0/942,1/942
9540;266;423;2;2;0/8353.07,1/7548.84;0/68.71,1/67.29;0/9540,1/9540;0/9540,1/9540;0/0,1/0;0/0,1/0;0/0,1/3;0/8,1/9;0/3,1/2;0/5,1/5;0/100,1/166;0/217,1/206;0/119,1/200;0/948,1/948
9600;267;426;2;2;0/8413.07,1/7575.2;0/69.16,1/67.69;0/9600,1/9600;0/9600,1/9600;0/0,1/1;0/1,1/0;0/1,1/1;0/17,1/8;0/3,1/2;0/5,1/5;0/100,1/167;0/218,1/208;0/119,1/203;0/954,1/954
9660;269;429;2;2;0/8463.07,1/7625.2;0/69.51,1/68.13;0/9660,1/9660;0/9660,1/9660;0/0,1/0;0/2,1/0;0/2,1/1;0/19,1/10;0/3,1/2;0/5,1/5;0/101,1/168;0/220,1/209;0/120,1/204;0/960,1/960
9720;272;431;2;2;0/8503.07,1/7675.2;0/69.82,1/68.53;0/9720,1/9720;0/9720,1/9720;0/0,1/0;0/0,1/0;0/0,1/1;0/16,1/8;0/3,1/2;0/5,1/5;0/103,1/169;0/221,1/210;0/122,1/205;0/966,1/966
9780;273;433;2;2;0/8563.07,1/7725.2;0/70.04,1/68.98;0/9780,1/9780;0/9780,1/9780;0/0,1/0;0/0,1/1;0/1,1/1;0/11,1/7;0/3,1/2;0/5,1/5;0/103,1/170;0/222,1/211;0/122,1/206;0/971,1/972
9840;276;436;2;2;0/8609.2,1/7775.2;0/70.53,1/69.38;0/9840,1/9840;0/9840,1/9840;0/0,1/1;0/0,1/0;0/0,1/2;0/9,1/8;0/3,1/2;0/5,1/5;0/105,1/171;0/223,1/213;0/124,1/207;0/977,1/978
9900;277;441;2;2;0/8663.07,1/7825.2;0/70.93,1/69.82;0/9900,1/9900;0/9900,1/9900;0/0,1/1;0/0,1/0;0/1,1/1;0/9,1/10;0/3,1/2;0/5,1/5;0/105,1/172;0/225,1/216;0/124,1/208;0/983,1/984
9960;279;444;2;2;0/8713.07,1/7867.82;0/71.38,1/70.18;0/9960,1/9960;0/9960,1/9960;0/0,1/2;0/0,1/0;0/0,1/2;0/7,1/13;0/3,1/2;0/5,1/5;0/106,1/173;0/227,1/217;0/125,1/210;0/989,1/989
10020;281;447;2;2;0/8773.07,1/7911.07;0/71.82,1/70.58;0/10020,1/10020;0/10020,1/10020;0/0,1/1;0/2,1/0;0/0,1/1;0/14,1/11;0/3,1/2;0/5,1/5;0/106,1/175;0/228,1/219;0/125,1/212;0/995,1/995
10080;281;450;2;2;0/8833.07,1/7965.2;0/72.22,1/70.93;0/10080,1/10080;0/10080,1/10080;0/0,1/1;0/0,1/0;0/0,1/1;0/14,1/9;0/3,1/2;0/5,1/5;0/106,1/175;0/230,1/220;0/125,1/212;0/1001,1/1001
10140;281;454;2;2;0/8893.07,1/8025.2;0/72.53,1/71.33;0/10140,1/10140;0/10140,1/10140;0/0,1/1;0/0,1/2;0/0,1/2;0/10,1/11;0/3,1/2;0/5,1/5;0/106,1/175;0/232,1/222;0/125,1/212;0/1007,1/1007
10200;282;455;2;2;0/8953.07,1/8075.2;0/72.93,1/71.73;0/10200,1/10200;0/10200,1/10200;0/0,1/1;0/0,1/0;0/1,1/1;0/7,1/17;0/3,1/2;0/5,1/5;0/106,1/176;0/233,1/222;0/125,1/213;0/1013,1/1013
10260;283;458;2;2;0/9003.07,1/8135.2;0/73.38,1/72.04;0/10260,1/10260;0/10260,1/10260;0/1,1/0;0/0,1/0;0/1,1/1;0/7,1/13;0/3,1/2;0/5,1/5;0/107,1/176;0/234,1/224;0/126,1/213;0/1019,1/1019
10320;285;462;2;2;0/9060.98,1/8185.2;0/73.82,1/72.4;0/10320,1/10320;0/10320,1/10320;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/9;0/3,1/2;0/5,1/5;0/108,1/177;0/236,1/226;0/127,1/214;0/1025,1/1025
10380;286;464;2;2;0/9113.07,1/8235.2;0/74.22,1/72.84;0/10380,1/10380;0/10380,1/10380;0/0,1/1;0/0,1/0;0/0,1/3;0/19,1/11;0/3,1/2;0/5,1/5;0/108,1/178;0/238,1/226;0/127,1/215;0/1031,1/1031
10440;288;467;2;2;0/9173.07,1/8275.2;0/74.58,1/73.24;0/10440,1/10440;0/10440,1/10440;0/1,1/1;0/0,1/0;0/1,1/1;0/17,1/8;0/3,1/2;0/5,1/5;0/108,1/180;0/240,1/227;0/127,1/217;0/1037,1/1037
10500;290;469;2;2;0/9223.07,1/8325.2;0/74.89,1/73.64;0/10500,1/10500;0/10500,1/10500;0/0,1/0;0/0,1/0;0/1,1/0;0/18,1/5;0/3,1/2;0/5,1/5;0/109,1/181;0/241,1/228;0/128,1/218;0/1043,1/1043
10560;291;470;2;2;0/9273.07,1/8385.2;0/75.2,1/74.18;0/10560,1/10560;0/10560,1/10560;0/1,1/0;0/0,1/0;0/1,1/0;0/13,1/9;0/3,1/2;0/5,1/5;0/110,1/181;0/241,1/229;0/129,1/218;0/1049,1/1049
10620;292;473;2;2;0/9323.07,1/8445.2;0/75.6,1/74.58;0/10620,1/10620;0/10620,1/10620;0/1,1/0;0/0,1/0;0/1,1/0;0/14,1/7;0/3,1/2;0/5,1/5;0/111,1/181;0/243,1/230;0/130,1/218;0/1055,1/1055
10680;293;475;2;2;0/9375.87,1/8505.2;0/75.96,1/75.02;0/10680,1/10680;0/10680,1/10680;0/1,1/0;0/0,1/0;0/1,1/1;0/15,1/12;0/3,1/2;0/5,1/5;0/112,1/181;0/244,1/231;0/131,1/218;0/1061,1/1061
10740;295;479;2;2;0/9431.6,1/8555.2;0/76.27,1/75.47;0/10740,1/10740;0/10740,1/10740;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/12;0/3,1/2;0/5,1/5;0/113,1/182;0/246,1/233;0/132,1/219;0/1067,1/1067
10800;296;480;2;2;0/9476.62,1/8615.2;0/76.62,1/75.73;0/10800,1/10800;0/10800,1/10800;0/0,1/0;0/0,1/0;0/0,1/2;0/13,1/6;0/3,1/2;0/5,1/5;0/114,1/182;0/247,1/233;0/133,1/219;0/1073,1/1073
10860;297;482;2;2;0/9533.07,1/8655.2;0/76.93,1/76.18;0/10860,1/10860;0/10860,1/10860;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/14;0/3,1/2;0/5,1/5;0/114,1/183;0/248,1/234;0/133,1/221;0/1079,1/1079
10920;298;485;2;2;0/9593.07,1/8705.2;0/77.33,1/76.62;0/10920,1/10920;0/10920,1/10920;0/1,1/0;0/0,1/0;0/1,1/1;0/13,1/19;0/3,1/2;0/5,1/5;0/114,1/184;0/249,1/236;0/133,1/222;0/1085,1/1085
10980;299;487;2;2;0/9653.07,1/8755.2;0/77.69,1/76.93;0/10980,1/10980;0/10980,1/10980;0/1,1/0;0/0,1/0;0/2,1/0;0/11,1/15;0/3,1/2;0/5,1/5;0/114,1/185;0/251,1/236;0/133,1/223;0/1091,1/1091
11040;301;489;2;2;0/9693.07,1/8815.2;0/78.09,1/77.29;0/11040,1/11040;0/11040,1/11040;0/0,1/0;0/0,1/3;0/1,1/1;0/11,1/15;0/3,1/2;0/5,1/5;0/116,1/185;0/252,1/237;0/135,1/223;0/1097,1/1097
11100;303;490;2;2;0/9743.07,1/8865.2;0/78.44,1/77.64;0/11100,1/11100;0/11100,1/11100;0/1,1/1;0/0,1/0;0/2,1/2;0/9,1/14;0/3,1/2;0/5,1/5;0/117,1/186;0/252,1/238;0/136,1/224;0/1103,1/1103
11160;307;494;2;2;0/9783.07,1/8908.76;0/78.84,1/78;0/11160,1/11160;0/11160,1/11160;0/1,1/0;0/0,1/0;0/1,1/0;0/12,1/15;0/3,1/2;0/5,1/5;0/119,1/188;0/253,1/241;0/138,1/226;0/1109,1/1109
11220;308;496;2;2;0/9843.07,1/8958.8;0/79.2,1/78.4;0/11220,1/11220;0/11220,1/11220;0/0,1/3;0/0,1/0;0/1,1/3;0/10,1/21;0/3,1/2;0/5,1/5;0/119,1/189;0/254,1/242;0/138,1/227;0/1115,1/1115
11280;310;498;2;2;0/9893.07,1/8989.6;0/79.6,1/78.71;0/11280,1/11280;0/11280,1/11280;0/1,1/1;0/0,1/0;0/1,1/2;0/7,1/17;0/3,1/2;0/5,1/5;0/120,1/190;0/255,1/243;0/139,1/230;0/1121,1/1121
11340;312;501;2;2;0/9953.07,1/9035.2;0/80,1/79.02;0/11340,1/11340;0/11340,1/11340;0/1,1/0;0/0,1/0;0/3,1/0;0/9,1/14;0/3,1/2;0/5,1/5;0/120,1/192;0/257,1/244;0/139,1/232;0/1126,1/1127
11400;314;503;2;2;0/9993.07,1/9085.2;0/80.4,1/79.38;0/11400,1/11400;0/11400,1/11400;0/0,1/0;0/0,1/0;0/2,1/1;0/6,1/15;0/3,1/2;0/5,1/5;0/122,1/192;0/258,1/245;0/141,1/232;0/1132,1/1133
11460;317;505;2;2;0/10033.07,1/9135.2;0/80.8,1/79.69;0/11460,1/11460;0/11460,1/11460;0/1,1/1;0/0,1/0;0/1,1/1;0/8,1/12;0/3,1/2;0/5,1/5;0/124,1/193;0/259,1/246;0/143,1/233;0/1138,1/1139
11520;319;508;2;2;0/10088.49,1/9186.09;0/81.29,1/80;0/11520,1/11520;0/11520,1/11520;0/0,1/3;0/0,1/0;0/0,1/4;0/10,1/11;0/3,1/2;0/5,1/5;0/125,1/194;0/261,1/247;0/144,1/234;0/1144,1/1144
