decision,time,pendingOrders,stationsWithCap,podsInModel,dispatched,children,fastPath,units,decisionSec
476,4295.68888888235,89,1,97,0,0,1,1,0.0010004
477,4303.06666666017,90,1,97,0,0,1,1,0
478,4313.11111110467,90,1,97,0,1,0,1,0.002001
479,4315.73333332691,88,1,97,0,0,1,3,0.0009942
480,4323.15555554918,89,1,97,0,0,1,1,0.0010022
481,4333.19999999368,89,1,97,0,1,0,1,0.0010017
482,4335.77777777148,87,1,97,0,0,1,1,0.0010006
483,4353.24444443825,87,1,96,1,0,1,2,0.0019672
484,4355.82222221604,88,1,96,0,1,0,1,0.0009714
485,4365.86666666054,86,1,95,1,0,1,1,0.0020268
486,4373.28888888281,84,1,95,0,0,1,3,0.0009994
487,4375.91111110505,85,1,95,0,0,1,2,0.0010003
488,4383.33333332731,83,1,95,0,0,1,1,0.0009972
489,4385.95555554955,84,1,95,0,1,0,2,0.0010002
490,4393.37777777182,83,1,95,0,1,0,2,0.0009983
491,4403.42222221632,83,1,95,0,0,1,1,0.0010096
492,4413.46666666082,83,1,95,0,1,0,1,0.001
493,4415.99999999417,83,1,95,0,1,0,1,0.000999
494,4423.51111110533,82,1,95,0,1,0,1,0.0020004
495,4426.04444443868,83,1,95,0,0,1,1,0.0009995
496,4436.08888888318,83,1,96,0,1,0,3,0.0010362
497,4443.55555554989,84,1,95,1,0,1,1,0.0020014
498,4456.13333332774,83,1,96,1,0,1,2,0.0030293
499,4463.59999999445,84,1,97,0,0,1,1,0
500,4466.17777777225,82,1,96,0,0,1,1,0.0010004
501,4486.22222221681,83,1,96,0,0,1,1,0.001029
502,4493.64444443908,83,1,96,0,1,0,1,0
503,4496.26666666131,81,1,96,0,1,0,2,0.0010026
504,4503.68888888358,82,1,97,0,0,1,4,0.0010023
505,4506.31111110582,81,1,97,0,1,0,2,0.0010079
506,4513.73333332808,82,1,97,0,1,0,2,0.0019676
507,4523.77777777259,82,1,96,1,0,1,1,0.0010009
508,4533.82222221709,82,1,96,0,0,1,1,0
509,4536.35555555044,81,1,96,0,1,0,1,0.0009981
510,4543.86666666159,82,1,97,0,0,1,2,0.0009997
511,4553.9111111061,82,1,97,0,0,1,3,0.0009995
512,4556.399999995,81,1,96,1,0,1,3,0.0009999
513,4576.44444443956,82,1,96,0,1,0,1,0.001002
514,4586.48888888407,82,1,96,0,0,1,1,0.0009997
515,4593.95555555078,81,1,96,0,1,0,3,0.0009871
516,4596.53333332857,82,1,96,0,0,1,1,0.0009995
517,4613.99999999534,82,1,97,0,1,0,2,0.0020004
518,4616.57777777314,82,1,97,0,1,0,3,0.001
519,4624.04444443985,83,1,97,0,1,0,1,0.0020003
520,4626.62222221764,83,1,97,0,0,1,2,0.001
521,4636.66666666214,83,1,97,0,1,0,1,0.001
522,4656.71111110671,85,1,97,1,0,1,2,0.0020004
523,4664.08888888453,84,1,97,0,1,0,1,0.0010005
524,4674.13333332903,85,1,96,1,1,0,1,0.0030002
525,4684.17777777354,85,1,96,0,0,1,1,0.0020012
526,4686.75555555133,84,1,96,0,0,1,1,0.0010067
527,4694.22222221804,84,1,96,0,1,0,3,0.000991
528,4696.79999999583,84,1,96,0,1,0,2,0.0009998
529,4706.84444444034,84,1,96,0,0,1,1,0.0009996
530,4714.2666666626,84,1,96,0,0,1,1,0.000966
531,4736.88888888496,85,1,97,0,1,0,2,0.001
532,4744.31111110722,85,1,97,0,1,0,2,0.0009976
533,4746.93333332946,86,1,96,1,1,0,2,0.0019992
534,4754.35555555173,85,1,96,1,1,0,2,0.0015069
535,4764.39999999623,85,1,96,0,1,0,3,0.0010002
536,4766.97777777402,84,1,96,0,0,1,2,0.0010003
537,4774.44444444074,84,1,96,0,0,1,1,0.0010014
538,4777.02222221853,83,1,96,0,0,1,2,0.0010098
539,4797.06666666309,84,1,96,0,0,1,2,0.0009998
540,4804.48888888536,84,1,96,0,0,1,1,0.0009993
541,4807.1111111076,83,1,96,0,0,1,2,0.0009999
542,4814.53333332986,82,1,96,0,1,0,2,0
543,4827.15555555216,84,1,97,0,1,0,1,0.0009996
544,4834.57777777442,84,1,98,0,1,0,1,0.0019997
545,4854.62222221899,86,1,97,0,1,0,2,0.0010003
546,4857.19999999678,86,1,96,1,0,1,1,0.0020002
547,4874.66666666355,86,1,96,0,1,0,1,0.0019997
548,4877.24444444134,85,1,96,0,0,1,2,0
549,4887.28888888585,85,1,96,0,0,1,2,0.0019709
550,4894.71111110811,84,1,96,0,1,0,1,0.0010352
551,4904.75555555262,85,1,96,1,0,1,2,0.002001
552,4907.33333333041,83,1,97,0,1,0,2,0.001002
553,4914.79999999712,84,1,97,0,1,0,3,0.0009993
554,4927.37777777497,83,1,96,0,1,0,1,0.0019999
555,4937.42222221948,84,1,96,0,1,0,1,0.0009998
556,4944.84444444174,86,1,96,0,0,1,1,0.0009999
557,4954.88888888625,86,1,96,0,0,1,2,0.0010011
558,4964.93333333075,85,1,96,0,1,0,2,0.0010007
559,4967.4666666641,86,1,95,1,1,0,1,0.0009996
560,4974.97777777525,85,1,95,0,1,0,1,0.0010001
561,4977.5111111086,85,1,95,0,1,0,2,0
562,4997.55555555317,85,1,97,0,0,1,2,0.0010007
563,5005.02222221988,85,1,96,1,0,1,2,0.0019986
564,5007.59999999767,84,1,96,0,1,0,1,0
565,5017.64444444217,84,1,96,0,0,1,1,0
566,5027.68888888668,84,1,95,1,1,0,1,0.0030026
567,5035.0666666645,83,1,94,0,1,0,1,0.0010006
568,5037.73333333118,83,1,95,0,1,0,1,0.0010054
569,5045.111111109,82,1,95,0,0,1,2,0.0009997
570,5057.77777777574,83,1,95,0,1,0,1,0
571,5065.15555555357,82,1,95,0,0,1,1,0
572,5075.19999999807,82,1,95,0,0,1,2,0.001
573,5077.82222222031,81,1,95,0,0,1,2,0
574,5085.24444444257,81,1,96,0,0,1,3,0.0010017
575,5087.86666666481,80,1,96,0,1,0,4,0.0010004
576,5097.91111110931,81,1,96,1,1,0,1,0.0020004
577,5107.95555555382,81,1,97,0,0,1,1,0.0010006
578,5117.99999999832,81,1,96,0,1,0,2,0.0010003
579,5125.28888888725,80,1,95,1,0,1,1,0.0030006
580,5128.04444444283,80,1,96,0,1,0,2,0.0009999
581,5135.33333333176,80,1,96,0,1,0,1,0.0020006
582,5145.37777777626,80,1,95,0,0,1,3,0.0009998
583,5148.08888888739,79,1,95,0,1,0,2,0.0009996
584,5155.42222222077,80,1,95,0,0,1,2,0
585,5175.46666666533,81,1,96,0,0,1,6,0.0010005
586,5188.13333333207,81,1,96,0,1,0,2,0.0019998
587,5195.51111110989,81,1,96,0,1,0,3,0.0009997
588,5205.5555555544,82,1,97,0,1,0,1,0.001011
589,5208.17777777663,83,1,97,0,1,0,1,0
590,5228.2222222212,84,1,96,1,0,1,1,0.0020001
591,5238.2666666657,84,1,97,0,0,1,2,0
592,5255.59999999914,84,1,97,0,1,0,2,0.000999
593,5258.31111111026,84,1,97,0,1,0,1,0
594,5265.64444444364,84,1,96,1,0,1,1,0.0020004
595,5275.68888888814,83,1,97,0,0,1,2,0.0009974
596,5278.35555555483,83,1,97,0,1,0,2,0.0010001
597,5288.39999999933,84,1,98,0,1,0,2,0.0009942
598,5295.73333333271,84,1,98,0,0,1,3,0.0010017
599,5298.44444444383,83,1,98,0,1,0,1,0.0009977
600,5305.77777777721,84,1,97,0,0,1,1,0.0009993
601,5318.4888888884,84,1,96,1,0,1,1,0.002
602,5328.5333333329,84,1,96,0,1,0,1,0.0010004
603,5348.57777777746,85,1,96,0,1,0,1,0.0009993
604,5358.62222222197,84,1,96,0,0,1,3,0.0010011
605,5365.82222222201,83,1,95,0,0,1,2,0.0010002
606,5378.66666666653,83,1,95,0,1,0,2,0.0009948
607,5385.86666666657,84,1,96,0,1,0,2,0.0009964
608,5388.71111111103,85,1,96,1,1,0,2,0.0019971
609,5398.75555555554,85,1,96,0,0,1,1,0
610,5405.91111111114,85,1,95,1,1,0,2,0.0019945
611,5408.80000000004,84,1,95,0,0,1,1,0.0010005
612,5415.95555555564,84,1,95,0,0,1,1,0.0010007
613,5418.84444444454,83,1,95,0,1,0,3,0.001006
614,5446.00000000026,84,1,96,0,0,1,1,0
615,5448.88888888917,83,1,96,0,1,0,2,0.002
616,5456.04444444476,83,1,96,0,0,1,1,0.0010004
617,5468.93333333373,83,1,94,1,0,1,2,0.0020009
618,5476.08888888933,83,1,96,0,1,0,1,0.0019779
619,5488.97777777829,83,1,96,0,1,0,1,0.0009695
620,5496.13333333389,83,1,95,1,0,1,2,0.0019998
621,5499.0222222228,81,1,95,0,1,0,2,0.0010007
622,5509.0666666673,81,1,95,0,1,0,2,0.0010075
623,5516.17777777845,82,1,95,0,0,1,3,0
624,5526.22222222296,83,1,96,0,0,1,4,0.0010016
625,5536.26666666746,82,1,96,0,1,0,2,0.0020006
626,5539.11111111192,82,1,96,0,1,0,2,0.0015363
627,5546.31111111197,82,1,96,0,1,0,2,0.0010008
628,5556.35555555647,83,1,96,0,1,0,2,0.0009969
629,5559.15555555649,83,1,96,0,1,0,2,0.0009992
630,5576.40000000103,85,1,96,1,1,0,2,0.0029713
631,5589.20000000111,85,1,95,1,1,0,2,0.0020029
632,5599.24444444561,85,1,95,0,0,1,1,0.0010321
633,5606.44444444565,84,1,95,0,0,1,1,0.0009999
634,5609.28888889012,83,1,95,0,1,0,2,0.0010347
635,5629.33333333468,84,1,96,0,1,0,3,0.0010005
636,5646.48888889034,86,1,97,0,1,0,1,0.0009995
637,5649.37777777924,85,1,97,0,1,0,3,0.0019695
638,5666.5333333349,86,1,97,0,1,0,2,0.0020001
639,5669.4222222238,87,1,97,1,0,1,1,0.0019995
640,5686.57777777946,87,1,97,0,1,0,2,0.0009989
641,5689.46666666837,87,1,97,0,1,0,1,0.0010001
642,5699.51111111287,87,1,97,0,0,1,1,0.0010006
643,5706.62222222402,87,1,97,0,0,1,1,0.0010003
644,5719.55555555743,87,1,97,0,0,1,1,0.001001
645,5736.66666666865,87,1,98,0,1,0,1,0.0010001
646,5746.71111111315,88,1,97,1,0,1,1,0.0020001
647,5749.60000000206,87,1,97,0,1,0,3,0.0010003
648,5756.75555555765,88,1,97,0,0,1,1,0.0010009
649,5766.80000000216,88,1,97,0,0,1,2,0.0019992
650,5776.84444444666,88,1,97,0,0,1,1,0
651,5779.64444444668,87,1,95,1,0,1,2,0.001999
652,5789.68888889118,87,1,95,0,1,0,2,0.0020023
653,5796.88888889122,87,1,95,0,1,0,2,0.0010026
654,5799.73333333569,87,1,95,0,0,1,1,0.0009996
655,5806.93333333573,87,1,94,1,1,0,1,0.0029984
656,5809.77777778019,86,1,95,0,1,0,2,0.0009997
657,5816.97777778023,85,1,94,0,0,1,2,0.0010005
658,5819.82222222469,85,1,95,0,0,1,3,0.0009995
659,5827.02222222474,84,1,95,0,0,1,1,0.0010361
660,5847.0666666693,85,1,96,0,1,0,1,0.0010287
661,5849.86666666932,84,1,96,0,1,0,2,0.0010033
662,5857.1111111138,85,1,96,0,0,1,3,0.0009973
663,5869.91111111388,85,1,96,0,1,0,1,0.0010008
664,5877.15555555837,86,1,95,1,1,0,1,0.0029998
665,5887.20000000287,86,1,98,0,0,1,2,0.0020146
666,5889.95555555844,85,1,97,1,1,0,1,0.0019949
667,5907.24444444743,85,1,97,0,0,1,2,0.0010001
668,5910.000000003,85,1,97,0,0,1,2,0.0009897
669,5917.28888889194,84,1,97,0,1,0,2,0.0010313
670,5927.33333333644,84,1,97,0,1,0,2,0.0009718
671,5930.04444444757,84,1,96,0,1,0,2,0.0009972
672,5957.37777778106,87,1,96,0,1,0,1,0.0010001
673,5960.08888889219,86,1,96,0,1,0,1,0.0009996
674,5970.13333333669,86,1,96,0,1,0,1,0.0009998
675,5980.1777777812,87,1,95,0,1,0,1,0.0010048
676,5987.42222222568,87,1,95,1,0,1,1,0.0019999
677,5997.46666667019,86,1,94,0,0,1,3,0.0010007
678,6007.51111111469,86,1,94,0,1,0,1,0.0009985
679,6010.22222222582,85,1,93,1,0,1,2,0.0009682
680,6020.26666667032,85,1,93,0,0,1,2,0.0010302
681,6027.55555555925,85,1,93,0,0,1,1,0.0009953
682,6030.31111111483,84,1,93,0,0,1,1,0
683,6040.35555555933,84,1,93,0,0,1,1,0.0009985
684,6047.60000000382,83,1,94,0,1,0,2,0.0010003
685,6050.40000000383,84,1,94,0,0,1,1,0
686,6057.64444444832,83,1,93,1,1,0,2,0.0020003
687,6060.44444444834,83,1,93,0,1,0,1,0.0010301
688,6067.68888889283,82,1,94,0,0,1,1,0.0009968
689,6080.4888888929,83,1,94,1,0,1,1,0.0019995
690,6097.73333333745,84,1,96,0,0,1,2,0.0010008
691,6100.53333333746,83,1,96,0,0,1,1,0.0009999
692,6107.77777778195,83,1,96,0,0,1,2,0.0009995
693,6110.57777778197,82,1,96,0,0,1,2,0.0009994
694,6117.82222222645,82,1,96,0,0,1,2,0.0010018
695,6120.62222222647,81,1,96,0,1,0,1,0.0009649
696,6130.66666667098,82,1,96,0,1,0,1,0.0010019
697,6137.86666667102,82,1,96,0,0,1,2,0.0009997
698,6140.71111111548,82,1,96,0,1,0,1,0.0009996
699,6150.75555555998,82,1,96,0,1,0,1,0.0020245
700,6157.91111111558,83,1,95,0,1,0,1,0.0009971
701,6160.80000000449,83,1,94,1,0,1,1,0.0019711
702,6170.84444444899,83,1,94,0,1,0,2,0.0009983
703,6180.88888889349,83,1,94,0,0,1,2,0.0010003
704,6187.9555555602,83,1,94,0,1,0,1,0.0010004
705,6198.00000000471,83,1,93,0,1,0,1,0.0014996
706,6200.93333333806,83,1,93,0,0,1,2,0.0009674
707,6208.04444444921,82,1,93,0,1,0,1,0.0009997
708,6210.97777778256,82,1,93,0,1,0,1,0.0019701
709,6218.08888889371,82,1,92,0,0,0,0,0.0010299
710,6220.80000000484,83,1,92,0,0,0,0,0.0020002
711,6221.02222222706,83,2,94,0,0,0,0,0.0009987
712,6228.13333333822,83,2,93,1,0,2,4,0.0020044
713,6228.66666667155,81,1,91,0,0,0,0,0.0020007
714,6231.06666667157,81,1,91,1,0,2,2,0.0009997
715,6241.11111111607,80,1,91,0,1,0,2,0.001
716,6248.17777778278,80,1,91,0,0,1,2,0.00197
717,6258.22222222728,81,1,92,0,0,1,2,0.0009994
718,6261.15555556064,80,1,92,0,1,0,1,0.001
719,6268.26666667179,80,1,93,0,1,0,3,0.001
720,6281.2000000052,81,1,95,0,0,1,1,0.0009793
721,6288.31111111635,80,1,94,1,0,1,4,0.0020014
722,6298.35555556086,80,1,94,0,0,1,1,0
723,6301.24444444976,79,1,93,1,0,1,1,0.0019987
724,6311.28888889427,79,1,94,0,1,0,3,0.001006
725,6321.33333333877,79,1,94,0,0,1,3,0.0009995
726,6328.40000000548,79,1,94,0,0,1,4,0.0010001
727,6341.37777778333,79,1,95,0,1,0,1,0.0005368
728,6348.44444445004,79,1,95,0,0,1,1,0
729,6351.42222222784,78,1,95,0,1,0,2,0
730,6361.46666667234,79,1,95,0,1,0,2,0.0010015
731,6368.4888888946,79,1,95,0,1,0,3,0.0009995
732,6391.51111111696,80,1,94,1,0,1,1,0.003002
733,6398.53333333923,80,1,94,0,0,1,1,0.0009999
734,6401.55555556147,79,1,93,0,0,1,1,0
735,6418.57777778379,80,1,92,1,0,1,2,0.0020004
736,6421.60000000603,79,1,93,0,0,1,1,0.0010002
737,6451.64444445065,81,1,92,0,0,1,3,0.001
738,6458.62222222847,82,1,93,0,1,0,1,0.0009985
739,6461.68888889515,81,1,93,0,1,0,3,0.0010024
740,6468.66666667297,82,1,93,0,1,0,2,0.002
741,6481.73333333972,82,1,93,0,0,1,1,0.002005
742,6491.77777778422,82,1,92,1,1,0,1,0.0020005
743,6501.82222222872,82,1,92,0,0,1,2,0.0020224
744,6508.71111111765,81,1,92,0,0,1,1,0.0010002
745,6511.86666667323,81,1,92,0,1,0,2,0
746,6518.75555556216,80,1,92,0,0,1,1,0.0010003
747,6538.80000000672,81,1,93,0,1,0,2,0.001001
748,6541.91111111785,81,1,93,0,0,1,1,0.0009683
749,6558.84444445128,82,1,93,0,1,0,2,0.0009943
750,6571.95555556247,83,1,95,0,1,0,2,0.0009697
751,6582.00000000698,84,1,94,1,1,0,2,0.0030271
752,6588.88888889591,82,1,93,1,0,1,1,0.0019694
753,6592.04444445148,83,1,92,0,0,1,1,0.0010124
754,6598.93333334041,82,1,92,0,0,1,2,0.0009705
755,6608.97777778491,82,1,92,0,0,1,1,0.0009699
756,6612.08888889604,81,1,92,0,1,0,2,0.0020267
757,6619.02222222942,82,1,92,0,0,1,2,0.0009974
758,6629.06666667392,81,1,93,0,1,0,1,0.0019973
759,6632.13333334061,81,1,93,0,1,0,2,0.0009998
760,6642.17777778511,82,1,95,0,1,0,1,0.0009994
761,6649.11111111848,82,1,95,0,1,0,1,0.0010358
762,6659.15555556299,82,1,96,0,1,0,1,0.0010041
763,6662.22222222967,81,1,97,0,1,0,1,0.0010073
764,6669.20000000749,81,1,97,0,1,0,1,0.0010041
765,6679.244444452,81,1,97,0,1,0,1,0.0010004
766,6682.26666667424,82,1,96,1,0,1,2,0.001999
767,6689.2888888965,81,1,95,1,1,0,1,0.0019976
768,6692.31111111874,80,1,95,0,0,1,1,0.0010301
769,6699.333333341,80,1,95,0,0,1,2,0
770,6702.35555556324,79,1,95,0,1,0,2,0
771,6719.37777778557,80,1,95,0,0,1,1,0.0019993
772,6722.40000000781,79,1,95,0,1,0,1,0.0010301
773,6729.42222223007,79,1,95,0,0,1,1,0
774,6742.44444445237,79,1,95,0,1,0,2,0.0010309
775,6749.46666667463,79,1,96,0,1,0,1,0.0010012
776,6752.48888889687,80,1,96,0,1,0,2,0.001002
777,6759.51111111914,80,1,96,0,1,0,1,0.0010036
778,6769.55555556364,81,1,96,1,0,1,1,0.0030016
779,6779.60000000814,81,1,97,0,0,1,1,0.0010001
780,6782.5333333415,80,1,96,1,1,0,1,0.0019997
781,6792.577777786,80,1,96,0,1,0,1,0.0009998
782,6799.64444445271,80,1,96,0,0,1,1,0
783,6802.6222222305,79,1,96,0,1,0,1,0.0009995
784,6809.68888889721,79,1,96,0,0,1,2,0.0020271
785,6812.66666667501,78,1,96,0,0,1,2,0.000973
786,6819.73333334172,77,1,97,0,0,1,2,0.0010013
787,6829.77777778622,77,1,96,1,0,1,1,0.0020286
788,6832.71111111957,77,1,97,0,0,1,3,0
789,6839.82222223072,76,1,96,0,0,1,2,0.0009997
790,6849.86666667523,76,1,95,0,0,1,2,0.0009987
791,6852.75555556413,75,1,95,0,1,0,2,0.0010001
792,6859.91111111973,76,1,95,0,0,1,1,0.0010023
793,6879.95555556429,77,1,95,0,0,1,3,0.0020034
794,6882.80000000875,76,1,94,1,1,0,2,0.0009707
795,6892.84444445326,76,1,94,0,0,1,1,0.0010065
796,6900.00000000886,75,1,94,0,1,0,2,0.0009992
797,6902.88888889776,76,1,94,0,0,1,2,0.0009993
798,6922.93333334233,76,1,94,0,1,0,2,0.0010027
799,6932.97777778683,77,1,95,0,1,0,1,0.0009979
800,6950.0444444536,81,1,95,1,0,1,3,0.0020006
801,6953.02222223139,80,1,96,0,0,1,1,0.0009981
802,6960.0888888981,80,1,95,0,1,0,2,0.0010008
803,6973.06666667596,80,1,95,0,1,0,1,0.0009999
804,6980.13333334266,80,1,95,0,1,0,1,0.0009972
805,6983.11111112046,80,1,96,0,1,0,1,0.0010017
806,6990.17777778717,80,1,96,0,1,0,2,0.0010018
807,6993.15555556496,81,1,96,0,1,0,1,0.0010021
808,7000.22222223167,81,1,96,0,1,0,2,0.0020034
809,7003.20000000947,81,1,96,0,1,0,1,0.0009994
810,7010.26666667618,81,1,96,0,1,0,1,0.0010007
811,7013.24444445397,81,1,96,0,1,0,1,0.0010002
812,7023.28888889847,82,1,95,1,1,0,1,0.0019969
813,7030.31111112074,82,1,96,0,1,0,1,0.002
814,7043.33333334304,83,1,96,0,0,1,1,0
815,7050.3555555653,83,1,95,1,1,0,2,0.0019707
816,7053.37777778754,82,1,95,0,1,0,1,0.0009695
817,7073.4222222321,82,1,95,0,1,0,2,0.0010326
818,7080.40000000992,81,1,94,0,0,1,1,0.0009961
819,7083.46666667661,80,1,94,0,1,0,2,0.0009948
820,7093.51111112111,81,1,93,1,0,1,1,0.0030317
821,7100.44444445449,81,1,94,0,1,0,1,0.0009983
822,7103.55555556562,80,1,94,0,0,1,1,0.0009696
823,7110.48888889899,80,1,94,0,1,0,2,0.0009963
824,7113.60000001012,80,1,94,0,0,1,2,0.0010288
825,7120.53333334349,81,1,95,0,1,0,2,0.0010001
826,7123.64444445462,81,1,95,0,1,0,3,0.0009995
827,7130.577777788,81,1,95,0,1,0,1,0.0010006
828,7143.68888889919,83,1,95,0,1,0,2,0.001031
829,7150.62222223256,83,1,96,0,1,0,1,0.0009978
830,7160.66666667706,84,1,95,1,0,1,1,0.0020254
831,7163.73333334375,82,1,95,0,1,0,3,0.0009978
832,7180.71111112163,85,1,96,0,1,0,4,0.0010003
833,7190.75555556613,84,1,96,0,1,0,1,0.0010299
834,7193.77777778837,82,1,95,1,0,1,4,0.002029
835,7200.80000001063,82,1,95,0,1,0,1,0.0010003
836,7203.82222223287,81,1,95,0,1,0,1,0.0019723
837,7213.86666667738,81,1,94,0,1,0,3,0.0020001
838,7220.8444444552,81,1,94,0,1,0,2,0.0009993
839,7230.8888888997,82,1,94,1,0,1,1,0.0020277
840,7233.91111112194,81,1,94,0,1,0,2,0.0010002
841,7240.93333334421,82,1,94,0,0,1,2,0
842,7253.9555555665,82,1,94,0,1,0,1,0.001
843,7280.97777778889,87,1,95,0,1,0,1,0.0010035
844,7284.00000001113,86,1,95,0,1,0,1,0.0009995
845,7291.02222223339,86,1,95,0,1,0,3,0.0010056
846,7301.06666667789,87,1,96,0,1,0,2,0.0009993
847,7314.04444445575,89,1,96,1,1,0,2,0.0029997
848,7321.11111112246,89,1,95,1,1,0,1,0.0020005
849,7331.15555556696,89,1,95,0,1,0,1,0.0010291
850,7334.08888890031,88,1,95,0,1,0,1,0.0009998
851,7344.13333334482,88,1,95,0,0,1,3,0
852,7351.20000001152,88,1,95,0,0,1,2,0
853,7361.24444445603,87,1,95,0,1,0,1,0.0009998
854,7374.17777778944,88,1,96,0,0,1,2,0.001
855,7391.28888890065,88,1,97,0,0,1,1,0.0009997
856,7394.222222234,87,1,97,0,0,1,2,0.0009996
857,7404.2666666785,87,1,98,0,1,0,3,0.000994
858,7411.33333334521,88,1,98,0,1,0,2,0.000999
859,7431.37777778978,90,1,97,1,0,1,2,0.0020001
860,7434.31111112313,89,1,97,1,1,0,2,0.0020007
861,7441.42222223428,88,1,96,0,0,1,1,0.0010009
862,7444.35555556763,88,1,96,0,1,0,1,0
863,7451.46666667878,87,1,96,0,0,1,2,0.0009996
864,7461.51111112329,87,1,96,0,0,1,1,0.0019713
865,7471.55555556779,87,1,97,0,1,0,1,0.0010263
866,7474.40000001225,86,1,97,0,1,0,3,0
867,7484.44444445676,86,1,97,0,0,1,1,0
868,7491.60000001235,86,1,96,0,0,1,1,0.0010266
869,7504.48888890132,86,1,99,0,1,0,2,0.0019689
870,7511.64444445692,87,1,97,1,1,0,2,0.0019993
871,7521.68888890142,86,1,96,0,0,1,2,0
872,7534.53333334594,87,1,96,0,1,0,2,0.002
873,7541.73333334598,87,1,96,0,0,1,3,0.0010022
874,7551.77777779049,87,1,96,0,0,1,1,0.0009664
875,7554.5777777905,86,1,95,1,0,1,1,0.0010312
876,7561.82222223499,85,1,95,0,1,0,3,0.0010001
877,7571.8666666795,86,1,95,0,1,0,2,0.0010001
878,7574.62222223507,87,1,95,0,0,1,1,0.0009935
879,7584.66666667957,88,1,97,0,0,1,1,0.0009979
880,7611.91111112418,89,1,96,1,0,1,2,0.0009977
881,7614.71111112419,88,1,97,0,0,1,1,0.000999
882,7624.7555555687,88,1,96,0,1,0,1,0.0019999
883,7631.95555556874,92,1,97,0,0,1,2,0.0009681
884,7642.00000001324,92,1,97,0,1,0,4,0.0019733
885,7644.80000001326,91,1,97,0,1,0,1,0.0010305
886,7654.84444445776,92,1,96,1,1,0,3,0.0020001
887,7664.88888890227,92,1,96,0,1,0,1,0.001006
888,7672.04444445787,89,1,96,0,1,0,1,0.0010021
889,7674.93333334677,92,1,96,0,1,0,3,0
890,7682.08888890237,90,1,97,0,1,0,1,0.001
891,7684.97777779128,90,1,97,0,1,0,2,0.0010302
892,7695.02222223578,87,1,96,0,1,0,1,0.0009937
893,7702.13333334693,88,1,96,0,1,0,1,0.0010026
894,7705.06666668028,88,1,96,0,1,0,1,0.0010307
895,7725.11111112485,90,1,95,1,0,1,2,0.0019844
896,7732.17777779155,90,1,95,1,1,0,1,0.0015319
897,7752.22222223612,93,1,95,0,0,1,1,0.0009748
898,7755.15555556947,93,1,95,0,0,1,3,0.0009962
899,7765.20000001397,93,1,95,0,0,1,2,0.000998
900,7782.26666668074,93,1,95,0,0,1,1,0
901,7792.31111112524,94,1,97,0,1,0,3,0.0010272
902,7795.24444445859,93,1,97,0,1,0,1,0.001
903,7802.35555556975,93,1,97,0,1,0,2,0.0010008
904,7805.2888889031,93,1,97,0,1,0,1,0.0009999
905,7812.40000001425,94,1,96,1,0,1,2,0.0029996
906,7815.3333333476,93,1,96,0,1,0,1,0.0009994
907,7822.44444445875,94,1,97,0,1,0,2,0.001
908,7825.37777779211,93,1,96,1,0,1,2,0.0009991
909,7832.48888890326,92,1,96,0,1,0,2,0.0009982
910,7842.53333334776,92,1,96,0,1,0,3,0.0009652
911,7845.42222223667,93,1,96,0,1,0,2,0.0010015
912,7872.57777779238,94,1,96,0,1,0,2,0.0010325
913,7875.46666668129,94,1,96,0,0,1,2,0.0019671
914,7892.62222223695,95,1,96,1,1,0,2,0.0010002
915,7895.51111112585,94,1,97,0,0,1,2,0.0010005
916,7905.55555557036,94,1,97,0,1,0,2,0.0010002
917,7912.66666668151,94,1,97,0,1,0,2,0
918,7915.60000001486,94,1,96,1,1,0,1,0.0019995
919,7932.71111112607,92,1,95,0,1,0,2,0.0009997
920,7935.64444445942,93,1,95,0,1,0,3,0
921,7952.75555557064,93,1,96,0,0,1,2,0.0009991
922,7955.68888890399,93,1,96,0,0,1,1,0.0010167
923,7975.73333334855,94,1,96,0,0,1,4,0.0020004
924,7982.80000001526,93,1,96,0,0,1,1,0.0010004
925,7995.77777779311,94,1,97,0,1,0,2,0.0009995
926,8002.84444445982,94,1,97,0,0,1,2,0.0010006
927,8015.82222223768,94,1,96,1,0,1,1,0.0009969
928,8025.86666668218,94,1,98,0,0,1,1,0.0010018
929,8032.88888890444,94,1,97,1,1,0,2,0.0030001
930,8042.93333334895,94,1,98,0,0,1,1,0.0020013
931,8055.9111111268,94,1,98,0,0,1,1,0.002
932,8062.97777779351,93,1,98,0,0,1,1,0
933,8065.95555557131,93,1,98,0,1,0,1,0.0009984
934,8083.02222223807,93,1,98,0,0,1,2,0.0009994
935,8093.06666668258,93,1,98,0,1,0,1,0
936,8106.00000001599,93,1,98,0,0,1,1,0.0009993
937,8113.11111112714,93,1,98,0,1,0,1,0.000999
938,8126.04444446055,94,1,97,1,1,0,2,0.0019989
939,8133.1555555717,94,1,96,1,1,0,1,0.0019992
940,8136.08888890505,93,1,97,0,0,1,2,0.0010031
941,8146.13333334956,93,1,96,0,0,1,2,0
942,8153.20000001627,92,1,95,0,0,1,2,0.0010003
943,8156.17777779406,92,1,95,0,0,1,2,0.0010064
944,8163.24444446077,91,1,95,0,1,0,2,0.0009992
945,8166.22222223856,90,1,95,0,1,0,2,0.0010004
946,8173.28888890527,91,1,95,0,1,0,1,0
947,8176.26666668307,90,1,95,0,1,0,1,0.0009992
948,8183.33333334978,91,1,96,0,0,1,1,0.0010005
949,8193.37777779425,91,1,95,1,0,1,3,0.0020001
