decision,time,pendingOrders,stationsWithCap,podsInModel,dispatched,children,fastPath,units,decisionSec,lambda,mu,delta,rho,closedLines,valuedNotBoundLines,completedOrders
687,7654.04444445776,61,1,95,1,0,1,1,0.0010004,20.619415765323,30.7027025378235,1,13.8873813465784,1,0,1
688,7659.24444445779,55,1,93,0,0,1,5,0.0010009,20.6114568401491,30.6761155895786,1,13.8864745620594,2,0,1
689,7669.28888890229,55,1,91,1,0,1,4,0.0020005,20.5965519131265,30.6693181772103,1,13.8853158964898,2,0,1
690,7679.3333333468,55,1,91,0,0,1,1,0,20.5948745311483,30.6821600157923,1,13.8930440731574,1,0,1
691,7709.37777779142,59,1,94,1,0,1,5,0.0021994,20.7032680350404,30.8288838425711,1,13.924683234613,2,0,1
692,7714.08888890256,59,1,93,0,0,1,1,0.0010004,20.6684802711503,30.7924306365248,1,13.9193116149337,1,0,1
693,7719.42222223592,59,1,93,0,0,1,1,0.0010009,20.6616444322614,30.7675576015968,1,13.9191380088642,1,0,1
694,7759.4666666806,61,1,95,0,0,1,2,0.0010001,20.7557236970622,30.8929394737433,1,13.9230099522422,1,0,1
695,7784.13333334742,63,1,96,0,0,1,4,0.0019996,20.8007863164723,30.9453087313075,1,13.921359592014,2,0,1
696,7789.51111112523,62,1,96,0,0,1,2,0.0010002,20.7725086299894,30.9186183365449,1,13.9204189257574,1,0,1
697,7794.17777779192,62,1,95,1,0,1,2,0.0020001,20.7665090526998,30.8950517075519,1,13.920852297356,1,0,1
698,7804.22222223642,62,1,96,0,0,1,1,0.0009912,20.7630280073154,30.8752808408495,1,13.9139252620451,1,0,1
699,7829.55555556991,62,1,96,0,0,1,2,0.0010006,20.7947276339144,30.9078469724224,1,13.9035298678535,1,0,1
700,7834.26666668105,63,1,97,0,0,1,2,0.0020011,20.792226822749,30.8896013429921,1,13.9063147055126,1,0,1
701,7839.60000001441,61,1,97,1,0,1,3,0.0019976,20.7780848131748,30.854114464327,1,13.9013043190924,2,0,1
702,7874.31111112573,63,1,96,1,0,1,4,0.0020005,20.7947100194057,30.8941465474551,1,13.876521422216,2,0,1
703,7884.35555557023,63,1,95,1,0,1,1,0.0030006,20.7847800517475,30.8946873730552,1,13.8787830808262,1,0,1
704,7889.64444445915,62,1,94,0,0,1,3,0.0010023,20.7748020870431,30.8654202436069,1,13.8765537382947,2,0,1
705,7894.40000001474,61,1,94,1,0,1,3,0.0010006,20.7539183202118,30.8496189581465,1,13.8803484529273,2,0,1
706,7909.68888890371,63,1,93,0,0,1,2,0,20.7651131132931,30.8814502710513,1,13.8877502179872,1,0,1
707,7914.4444444593,63,1,94,0,0,1,5,0.0010009,20.7618382361629,30.8621919726746,1,13.8899622002499,3,0,1
708,7924.4888889038,62,1,95,1,0,1,3,0.0019999,20.7324505745808,30.8630798326146,1,13.8923326100772,1,0,1
709,7939.73333334834,63,1,92,1,0,1,2,0.0009999,20.7598479151221,30.8894758339902,1,13.8973072514123,1,0,1
710,7944.53333334836,59,1,95,0,0,1,2,0,20.7551606407997,30.8681567603962,1,13.8985450719641,1,0,1
711,7949.77777779284,62,1,93,0,0,1,3,0.0009993,20.766460330256,30.8706503636479,1,13.9104842620134,1,0,1
712,7969.8222222374,62,1,95,0,0,1,1,0.0009995,20.8151999241599,30.9287998873111,1,13.9209092944795,1,0,1
713,7984.57777779305,61,1,96,0,0,1,2,0.0019996,20.827670412578,30.933056339132,1,13.9159498378456,1,0,1
714,7989.86666668197,62,1,93,1,0,1,4,0.0020004,20.8266416590533,30.9172962093551,1,13.9196450910857,2,0,1
715,8009.91111112653,63,1,95,0,0,1,1,0.0009985,20.8492134744437,30.9659204346168,1,13.9258503662318,1,0,1
716,8014.62222223767,60,1,95,0,0,1,4,0.0019998,20.8473704441001,30.9489755047947,1,13.9289952967218,1,0,1
717,8029.95555557109,63,1,95,0,0,1,4,0.0009979,20.8478260869566,30.9354838709679,1,13.9160883280758,2,0,1
718,8040.0000000156,62,1,94,1,0,1,1,0.002004,20.8314624424938,30.9262607689684,1,13.9138942590066,1,0,1
719,8060.04444446016,64,1,97,0,0,1,1,0.0010019,20.8519711685896,30.9425753984245,1,13.9056828471864,1,0,1
720,8074.66666668247,62,1,96,1,0,1,3,0.0019988,20.8561952501978,30.9347477035056,1,13.8954073749749,2,0,1
721,8084.71111112697,62,1,97,0,0,1,2,0,20.830668681977,30.9118988530315,1,13.8871124546514,1,0,1
722,8090.08888890478,63,1,96,0,0,1,2,0,20.8199374347941,30.881940624033,1,13.884303924894,1,0,1
723,8094.75555557148,61,1,95,0,0,1,3,0.0009994,20.8208405173664,30.8692851064152,1,13.8892465528864,2,0,1
724,8100.13333334928,62,1,96,1,0,1,1,0.0019986,20.8018862308979,30.8561312424986,1,13.8939427733577,1,0,1
725,8124.8000000161,62,1,95,1,0,1,2,0.0029972,20.8216956000475,30.8715569992382,1,13.8768033643708,1,0,1
726,8144.84444446066,63,1,96,0,0,1,3,0.0009934,20.8613788291798,30.9164478493385,1,13.8816388975263,2,0,1
727,8150.17777779403,61,1,96,0,0,1,1,0.0009998,20.8357778850253,30.8934355363031,1,13.8818855765986,1,0,1
728,8180.22222223865,63,1,95,1,0,1,2,0.0019662,20.8597592743607,30.9150852229131,1,13.8591465643276,1,0,1
729,8184.88888890534,63,1,95,0,0,1,3,0.000998,20.8503308022681,30.8872486643255,1,13.8572124267549,2,0,1
730,8190.26666668315,61,1,96,0,0,1,2,0.0009964,20.82238340949,30.8607225187483,1,13.8558346002543,2,0,1
731,8200.35555557193,63,1,97,1,0,1,1,0.0009999,20.8003398497445,30.8428698184657,1,13.8497630376928,1,0,1
732,8220.48888890497,64,1,98,0,0,1,1,0.0009994,20.8109399135002,30.8447859432235,1,13.8354924009037,1,0,1
733,8235.11111112698,65,1,96,1,0,1,6,0.0019997,20.8224398469649,30.8480590325406,1,13.8304028503826,3,0,1
734,8240.62222223801,64,1,96,1,0,1,4,0.0019995,20.7751248247324,30.8211783358702,1,13.8288015889276,2,0,1
735,8250.71111112675,64,1,95,0,0,1,2,0.0009998,20.7586520737328,30.8114056087552,1,13.8263581952118,1,0,1
736,8255.24444446002,64,1,95,1,0,1,3,0.0019993,20.7468808012471,30.7802084018502,1,13.8227684356775,2,0,1
737,8270.84444445979,63,1,93,0,0,1,1,0.0009995,20.7650326797383,30.8217674700617,1,13.834877866231,1,0,1
738,8275.37777779306,64,1,94,1,0,1,2,0.0010004,20.7659714428231,30.8094589935073,1,13.8397447375975,1,0,1
739,8280.93333334853,62,1,92,1,0,1,2,0.0019986,20.7764550239265,30.8113414640542,1,13.850970015951,1,0,1
740,8311.11111112587,64,1,93,0,0,1,3,0.0010303,20.8449241054758,30.8992013574376,1,13.8585083480037,2,0,1
741,8321.20000001461,64,1,92,1,0,1,3,0.0019661,20.8593741669769,30.9352726791122,1,13.8766256631197,1,0,1
742,8335.68888890329,61,1,94,0,0,1,2,0.001001,20.9122771408862,31.0000422657582,1,13.8991684034809,1,0,1
743,8341.33333334765,64,1,93,0,0,1,3,0.0010007,20.9230358567281,31.0023332383183,1,13.9105793947281,1,0,1
744,8355.82222223633,62,1,94,0,0,1,3,0.0010001,20.9649163977312,31.0507410431262,1,13.9257868920687,2,0,1
745,8361.4666666807,63,1,93,0,0,1,3,0.0010027,20.9380653903563,31.0256353557506,1,13.9248914588802,1,0,1
746,8365.91111112507,61,1,94,1,0,1,4,0.0029996,20.9203630755794,30.9858207817545,1,13.9173601816355,2,0,1
747,8371.55555556944,62,1,92,0,0,1,1,0.0009996,20.8920667588947,30.9585000020769,1,13.9154056270678,1,0,1
748,8411.77777779107,70,1,94,1,0,1,1,0.0030321,20.9892890801796,31.0889738795134,1,13.92546451918,1,0,1
749,8421.86666667982,70,1,94,0,0,1,1,0,20.9833585696417,31.0666369158588,1,13.9174049923721,1,0,1
750,8446.3111111239,65,1,94,0,0,1,3,0,21.030650699197,31.1231077371495,1,13.9195673692527,2,0,1
751,8452.04444445715,70,1,94,0,0,1,4,0,21.0076673008338,31.1037215993603,1,13.9211983431529,1,0,1
752,8466.44444445695,65,1,95,0,0,1,2,0,21.0445196288768,31.1447636753565,1,13.9331837495016,1,0,1
753,8482.22222223449,71,1,96,0,0,1,1,0.0010006,21.0598963730389,31.1540256092484,1,13.9309642873594,1,0,1
754,8496.62222223428,66,1,95,1,0,1,3,0.0010056,21.0868296951707,31.1803921759258,1,13.9364088986557,2,0,1
755,8512.40000001183,69,1,94,0,0,1,1,0.0010002,21.1028092774551,31.2186699164482,1,13.9471868573781,1,0,1
756,8516.75555556732,67,1,95,0,0,1,3,0.0009978,21.0999071853627,31.2009265826109,1,13.9495224673742,2,0,1
757,8522.48888890057,68,1,94,0,0,1,1,0.0009998,21.0796789250726,31.1856073340384,1,13.9529187893826,1,0,1
758,8532.57777778932,68,1,95,0,0,1,1,0.0009712,21.0882299451918,31.1848493221338,1,13.9545260468183,1,0,1
759,8536.88888890036,66,1,97,1,0,1,1,0.0019691,21.0828662392415,31.1635479774749,1,13.9552068345158,1,0,1
760,8542.66666667806,67,1,94,1,0,1,2,0.0019974,21.0868111508997,31.1560424015278,1,13.9620438977801,2,0,1
761,8577.111111122,67,1,96,0,0,1,1,0.0009996,21.1338088322907,31.2400688022896,1,13.9602904860291,1,0,1
762,8582.8888888997,69,1,95,0,0,1,2,0,21.1271652095734,31.2169195708736,1,13.9601327638479,1,0,1
763,8592.97777778844,69,1,96,0,0,1,1,0.0009668,21.1242268773196,31.1992863365946,1,13.9541887622129,1,0,1
764,8597.24444445504,67,1,97,0,0,1,1,0.0009993,21.1105099710339,31.1657791940791,1,13.949347578033,1,0,1
765,8603.06666667718,68,1,96,1,0,1,4,0.0030004,21.0952804986644,31.1300919842314,1,13.9434961742202,2,0,1
766,8613.15555556592,68,1,96,0,0,1,1,0.0010003,21.0631111111112,31.0971128608925,1,13.9306290417402,1,0,1
767,8617.37777778808,66,1,96,1,0,1,6,0.0020002,21.0477649188376,31.0613149392021,1,13.9246670379619,3,0,1
768,8623.24444445466,67,1,95,1,0,1,3,0.0019993,21.0004049934936,31.033320991694,1,13.9221710144769,1,0,1
769,8647.55555556542,64,1,97,1,0,1,4,0.0019997,21.0504751447614,31.094165900105,1,13.9268366004569,2,0,1
770,8653.422222232,65,1,94,0,0,1,1,0.0010059,21.0253537522357,31.0714105059148,1,13.9266825322006,1,0,1
771,8657.64444445416,60,1,96,0,0,1,2,0.0010002,21.014774715875,31.0426854668662,1,13.9238244170096,1,0,1
772,8673.55555556504,64,1,93,0,0,1,1,0.0010049,21.0261849851393,31.0464762671198,1,13.9192608132796,1,0,1
773,8683.64444445378,64,1,92,0,0,1,3,0.0020009,21.0434374320172,31.0589096038225,1,13.9267064054458,2,0,1
774,8687.8222222315,61,1,93,1,0,1,1,0.0010001,21.024159408694,31.0447652567339,1,13.9303433844319,1,0,1
775,8697.91111112024,61,1,93,0,0,1,1,0,21.059799928535,31.08437395418,1,13.9499722460261,1,0,1
776,8708.00000000899,60,1,93,1,0,1,3,0.0020016,21.0873795510462,31.1120794153388,1,13.964258900373,2,0,1
777,8713.82222223112,59,1,90,1,0,1,5,0.0010004,21.0763089726631,31.1100498548623,1,13.9733111782734,3,0,1
778,8723.91111111987,59,1,91,0,0,1,2,0,21.0732833678664,31.1470751587069,1,13.9917795547528,1,0,1
779,8748.22222223062,60,1,93,0,0,1,1,0.0009977,21.1536098981076,31.2527526881718,1,14.0167148919752,1,0,1
780,8788.44444445226,62,1,95,0,0,1,1,0.0019995,21.2671232803846,31.4073753599495,1,14.0392415203461,1,0,1
781,8804.3111111187,64,1,95,0,0,1,1,0.0010001,21.2936201860462,31.4334393222587,1,14.0447282078177,1,0,1
782,8808.5777777853,62,1,96,1,0,1,5,0.0019998,21.2863076888953,31.4096159728172,1,14.0440696706045,2,0,1
783,8814.40000000744,63,1,94,0,0,1,1,0.000997,21.2632801127214,31.3899513859173,1,14.045245335801,1,0,1
784,8818.66666667404,61,1,96,0,0,1,2,0,21.2542074524568,31.3635804843304,1,14.0433942467151,1,0,1
785,8824.48888889618,59,1,95,1,0,1,1,0.0019998,21.2490813078702,31.3430751173707,1,14.0441432396251,1,0,1
786,8834.57777778492,58,1,94,0,0,1,1,0.0009991,21.2562345679011,31.3407141391177,1,14.0449504050373,1,0,1
787,8854.71111111796,59,1,95,0,0,1,2,0,21.306390165982,31.4017551105277,1,14.0580756155193,1,0,1
788,8858.88888889568,61,1,96,1,0,1,2,0.0020003,21.296204897651,31.373873286718,1,14.0554952324497,1,0,1
789,8868.97777778442,60,1,96,0,0,1,1,0,21.3006956459054,31.3676486199574,1,14.05456858828,1,0,1
790,8874.844444451,57,1,94,1,0,1,3,0.0010052,21.2942894265447,31.3454107716441,1,14.054473968347,2,0,1
791,8884.93333333974,57,1,94,0,0,1,1,0.0010003,21.2884223275437,31.3510565154042,1,14.0588498447995,1,0,1
792,8895.02222222849,57,1,96,1,0,1,5,0.0020001,21.2930787467161,31.3451413022724,1,14.0580371919127,2,0,1
793,8899.15555556176,59,1,95,0,0,1,5,0.0010269,21.2665588577855,31.3203312962569,1,14.056735718286,2,0,1
794,8909.2444444505,57,1,94,0,0,1,3,0.0010005,21.2771867111597,31.350183964291,1,14.0719575748806,1,0,1
795,8915.15555556153,55,1,95,0,0,1,1,0.0009991,21.2747821491019,31.3339079692841,1,14.074458378026,1,0,1
796,8925.24444445027,55,1,95,0,0,1,2,0,21.2939798634932,31.3494703545872,1,14.0832561093778,1,0,1
797,8945.37777778331,56,1,95,0,0,1,3,0.0009997,21.3266610036022,31.3848844781888,1,14.0850104081515,2,0,1
798,8959.51111111644,57,1,96,1,0,1,3,0.0020003,21.3231824413343,31.3939550049367,1,14.0829380078643,2,0,1
799,8965.51111111635,56,1,95,1,0,1,4,0.0019975,21.3021080563197,31.3770673383024,1,14.0851318655846,2,0,1
800,8975.60000000509,56,1,95,0,0,1,1,0.0010035,21.300891535895,31.3893791100563,1,14.0924680042892,1,0,1
801,8979.64444444948,58,1,95,0,0,1,2,0.0010003,21.2992759795569,31.3743412797989,1,14.0954622322434,1,0,1
802,8999.77777778252,59,1,95,1,0,1,2,0.0020006,21.3380336879433,31.4187839390142,1,14.1013439726284,1,0,1
803,9009.86666667126,59,1,96,0,0,1,2,0.0010154,21.3324424019223,31.397937753017,1,14.0937934071127,2,0,1
804,9030.0000000043,59,1,96,1,0,1,1,0.0019998,21.3310696095077,31.4100000000002,1,14.085201793722,1,0,1
805,9060.17777778164,61,1,97,0,0,1,2,0.0010034,21.361835595137,31.4427018310444,1,14.070169925512,2,0,1
806,9066.04444444822,59,1,95,0,0,1,1,0.0009952,21.3328819183105,31.4141316028987,1,14.067076239824,1,0,1
807,9076.13333333696,59,1,96,0,0,1,2,0.001001,21.3389206147773,31.4104659609797,1,14.0672638966351,1,0,1
808,9090.35555555898,60,1,96,1,0,1,3,0.0029943,21.3474369866838,31.4104700935907,1,14.0612572133892,1,0,1
809,9096.26666667,59,1,94,0,0,1,3,0.0010002,21.3347876815618,31.3793647390921,1,14.0569775264158,1,0,1
810,9106.35555555874,59,1,94,0,0,1,1,0.0010034,21.3360864946345,31.3688120299527,1,14.0540647560544,1,0,1
811,9110.48888889202,58,1,96,0,0,1,3,0.0009996,21.3258278358108,31.3413033621705,1,14.0513510073731,2,0,1
812,9116.44444444749,58,1,94,1,0,1,4,0.0020004,21.2939852972888,31.3084833331424,1,14.0462268368568,3,0,1
813,9126.53333333623,58,1,93,1,0,1,3,0.00103,21.2678151497599,31.3102198311052,1,14.0487897079113,3,0,1
814,9146.66666666927,58,1,94,0,0,1,2,0.0019998,21.2681328937641,31.3508033026596,1,14.0532101135331,1,0,1
815,9150.71111111365,58,1,94,0,0,1,3,0,21.2569988926339,31.3219650760759,1,14.0498416353416,2,0,1
816,9156.75555555801,57,1,94,1,0,1,1,0.002001,21.2376489835699,31.3072239326763,1,14.0527727105214,1,0,1
817,9160.8000000024,56,1,92,1,0,1,1,0.0020319,21.2358315814421,31.2921601901201,1,14.0555393561147,1,0,1
818,9170.88888889114,56,1,93,0,0,1,2,0.0009996,21.2451740068885,31.2935671182547,1,14.0579269504742,1,0,1
819,9176.88888889105,55,1,94,0,0,1,3,0.0010005,21.2482520543979,31.285769896046,1,14.0639285522766,2,0,1
820,9180.97777777988,54,1,93,1,0,1,4,0.0020306,21.2257972823072,31.2664317810456,1,14.064723447262,3,0,1
821,9207.06666666839,54,1,94,0,0,1,3,0.0010003,21.2276953505199,31.3089019551732,1,14.0623270463862,1,0,1
822,9231.24444444582,57,1,95,1,0,1,3,0.0030022,21.244939750422,31.3220016369302,1,14.0468187165619,2,0,1
823,9251.37777777886,58,1,95,0,0,1,3,0.0009996,21.2265352228519,31.308491513071,1,14.0271633201341,2,0,1
824,9257.33333333433,55,1,94,1,0,1,3,0.0009982,21.2038085399449,31.2885467479674,1,14.0276699471478,3,0,1
825,9271.5111111119,57,1,94,1,0,1,3,0.0009693,21.1904733379642,31.3082145663222,1,14.0305917898202,2,0,1
826,9277.46666666737,55,1,92,0,0,1,1,0.0010009,21.1668740029466,31.2868028145744,1,14.030415664801,1,0,1
827,9297.60000000041,56,1,93,1,0,1,4,0.0019995,21.2055983555169,31.3317224791113,1,14.0370210126884,2,0,1
828,9311.73333333353,55,1,94,0,0,1,8,0.001001,21.2094260000457,31.3508262961841,1,14.0397178630737,4,0,1
829,9331.86666666657,57,1,94,1,0,1,3,0.0020004,21.1782323743206,31.3694544986907,1,14.0345986775595,2,0,1
830,9347.86666666634,56,1,93,0,0,1,2,0.0019688,21.1806249779361,31.3863014200893,1,14.0363210465586,1,0,1
831,9372.08888888821,58,1,94,0,0,1,1,0,21.2258842970522,31.4410015282817,1,14.0397992785578,1,0,1
832,9378.04444444368,57,1,93,1,0,1,1,0.0020001,21.2212604726803,31.4218180428818,1,14.0406181001112,1,0,1
833,9388.13333333242,56,1,93,0,0,1,2,0.00103,21.240302303118,31.4376971362193,1,14.0495153239492,1,0,1
834,9392.22222222125,57,1,92,1,0,1,2,0.002002,21.2331393711738,31.4148134310861,1,14.0486504029103,2,0,1
835,9408.26666666546,59,1,92,1,0,1,2,0.0020003,21.2499902639767,31.4530541813373,1,14.0599720412541,1,0,1
836,9412.35555555429,59,1,92,0,0,1,1,0.0010211,21.2518862136573,31.4435960685242,1,14.0650924349528,1,0,1
837,9418.3555555542,58,1,92,0,0,1,1,0,21.2538157179433,31.4342148433447,1,14.0702315768437,1,0,1
838,9448.53333333154,60,1,93,0,0,1,1,0.0010222,21.3200374256556,31.5199114458434,1,14.0801318402964,1,0,1
839,9468.66666666458,59,1,94,0,0,1,2,0.0010001,21.3561126618244,31.5610096104088,1,14.0852180784027,1,0,1
840,9472.66666666453,60,1,95,0,0,1,2,0,21.3437618083671,31.5305572169059,1,14.0809539707977,2,0,1
841,9478.75555555333,58,1,94,1,0,1,1,0.0019734,21.3218647701528,31.5115253532605,1,14.0817654675275,1,0,1
842,9498.88888888637,59,1,94,1,0,1,1,0.0030002,21.3475625230608,31.537329837171,1,14.0800652123331,1,0,1
843,9512.88888888616,60,1,95,0,0,1,1,0.0010003,21.3577192067976,31.5401836677261,1,14.0756457963948,1,0,1
844,9519.02222221941,59,1,95,0,0,1,4,0.0009997,21.3581537765083,31.5287031938932,1,14.0798036591548,2,0,1
845,9529.11111110815,60,1,95,1,0,1,1,0.0020345,21.340226930752,31.5155313293626,1,14.0757099564492,1,0,1
846,9539.19999999689,60,1,95,0,0,1,2,0.0010001,21.340122336318,31.5032922375811,1,14.0720276201821,2,0,1
847,9543.0666666635,58,1,94,0,0,1,1,0.0010087,21.3105965711012,31.4729451139039,1,14.0677055837863,1,0,1
848,9553.15555555224,58,1,94,0,0,1,1,0.001,21.3058615006292,31.4539140163317,1,14.0609657996737,1,0,1
849,9559.33333332993,58,1,95,1,0,1,3,0.0029994,21.3058925866521,31.4419503616038,1,14.0648216281393,2,0,1
850,9573.28888888528,56,1,92,1,0,1,3,0.0020057,21.3043019817088,31.4528051715772,1,14.0639921644579,2,0,1
851,9589.51111110727,58,1,93,0,0,1,2,0.0009995,21.3299757693844,31.5038957349467,1,14.0811607849604,1,0,1
852,9593.42222221832,55,1,92,1,0,1,3,0.0029994,21.3231717924161,31.48185269352,1,14.0804910781144,2,0,1
853,9599.59999999601,58,1,93,0,0,1,2,0.0010003,21.315007522225,31.4829439727564,1,14.0901525739959,1,0,1
854,9603.51111110707,55,1,94,0,0,1,4,0,21.3173924272045,31.4745029366373,1,14.0955360885889,2,0,1
855,9613.59999999581,55,1,94,1,0,1,1,0.0009976,21.3066695824372,31.4717786899219,1,14.0960440342755,1,0,1
856,9619.73333332905,56,1,93,0,0,1,1,0.0010028,21.2977370323755,31.446658669869,1,14.0939259267377,1,0,1
857,9623.68888888455,54,1,94,0,0,1,2,0.0009999,21.2916856963197,31.4258291813206,1,14.0937078294776,1,0,1
858,9633.77777777329,54,1,95,0,0,1,4,0.001,21.3083362789046,31.4385289360888,1,14.1011048904516,4,0,1
859,9639.86666666209,54,1,93,0,0,1,3,0.0010003,21.2544124783902,31.4217279212693,1,14.1026652874988,2,0,1
860,9649.95555555083,51,1,92,1,0,1,2,0.0020002,21.2507895724845,31.4293219611745,1,14.1077606705639,2,0,1
861,9673.99999999493,53,1,93,0,0,1,2,0.0010026,21.2850732593906,31.4929672029257,1,14.115833102985,1,0,1
862,9690.17777777247,53,1,94,1,0,1,2,0.0020004,21.3087316553815,31.5160611546376,1,14.1205119951327,1,0,1
863,9704.17777777227,53,1,93,1,0,1,4,0.0029999,21.3257624945319,31.5293578207863,1,14.1208124963793,3,0,1
864,9710.31111110551,53,1,95,0,0,1,1,0.001006,21.2871517913517,31.5099351516172,1,14.1211799011937,1,0,1
865,9744.3999999939,56,1,95,0,0,1,1,0.001001,21.3186933379122,31.5447332317075,1,14.101773267134,1,0,1
866,9750.53333332715,55,1,95,0,0,1,1,0,21.3099902233116,31.5199971400491,1,14.09976000764,1,0,1
867,9760.62222221589,55,1,95,1,0,1,2,0.0019976,21.3020485515782,31.4964240461342,1,14.0909351746054,2,0,1
868,9770.71111110463,55,1,96,0,0,1,2,0,21.2769643259739,31.4721763988363,1,14.0818023866363,1,0,1
869,9780.79999999337,55,1,95,1,0,1,5,0.0009998,21.2908636907693,31.4809418040393,1,14.0874364513678,2,0,1
870,9784.62222221554,55,1,93,0,0,1,2,0.0010004,21.2659756074055,31.4569454423631,1,14.0856849809133,1,0,1
871,9790.88888888212,53,1,95,0,0,1,3,0.0010005,21.2654989069933,31.4444862730859,1,14.0890798960028,1,0,1
872,9804.75555554858,54,1,93,1,0,1,1,0.0020025,21.2745537350971,31.4461433665088,1,14.0842375862382,1,0,1
873,9824.88888888162,54,1,94,0,0,1,3,0,21.307014541953,31.4824012334496,1,14.0876450421564,1,0,1
874,9831.11111110375,53,1,94,1,0,1,1,0.0030024,21.3056125282222,31.4686345962822,1,14.0904334013204,1,0,1
875,9841.1999999925,53,1,95,1,0,1,3,0.0019992,21.3043079045706,31.4550401438321,1,14.0860359718652,1,0,1
876,9845.02222221466,53,1,93,1,0,1,3,0.0030319,21.2937316871228,31.4277897721641,1,14.082750607054,1,0,1
877,9855.1111111034,52,1,92,0,0,1,1,0.0009992,21.3032729284944,31.430258341238,1,14.085531587218,1,0,1
878,9861.33333332554,53,1,95,0,0,1,5,0.0010014,21.3030451639581,31.4183354878055,1,14.0890842567173,3,0,1
879,9875.24444443644,52,1,95,0,0,1,1,0.0010301,21.2986289589545,31.4489469885362,1,14.0972482658654,1,0,1
880,9881.46666665858,51,1,95,1,0,1,3,0.0019677,21.2977443773692,31.4360542008428,1,14.1003499641261,1,0,1
881,9895.37777776948,51,1,93,0,0,1,1,0.0010024,21.3070855724188,31.4382767738995,1,14.0957917846165,1,0,1
882,9905.46666665823,51,1,94,1,0,1,3,0.0030317,21.3182124833165,31.4431493916798,1,14.0996349161874,2,0,1
883,9911.64444443591,50,1,95,0,0,1,2,0.0010353,21.2977156716116,31.4256396201141,1,14.1006315600206,1,0,1
884,9935.64444443557,53,1,94,0,0,1,1,0.0012994,21.329738605452,31.4613644430417,1,14.0967417056399,1,0,1
885,9941.82222221325,53,1,94,1,0,1,4,0.0030023,21.3284866296724,31.4480183109471,1,14.0995949780887,3,0,1
886,9945.73333332431,52,1,92,1,0,1,2,0.0019994,21.291096321547,31.4297136175217,1,14.1002072282066,2,0,1
887,9951.911111102,51,1,94,1,0,1,3,0.0020304,21.2704762516015,31.4118924485712,1,14.1010173015192,2,0,1
888,9975.91111110165,52,1,93,0,0,1,1,0,21.3185508609365,31.4955061361799,1,14.1186751644945,1,0,1
889,9985.99999999039,52,1,93,0,0,1,3,0.0009993,21.3345592081334,31.5076484576615,1,14.1257694453042,1,0,1
890,9996.08888887913,52,1,93,1,0,1,7,0.0009997,21.3396661599323,31.5037057981845,1,14.1256494621414,4,0,1
891,10002.1777777679,52,1,93,0,0,1,3,0.0010281,21.2843692835366,31.4826296505073,1,14.1249835609509,1,0,1
892,10016.2222222122,52,1,94,0,0,1,6,0.0009993,21.2907735706798,31.4806145251155,1,14.1185786355063,3,0,1
893,10032.3555555453,52,1,94,1,0,1,4,0.0019997,21.265111610068,31.4790628558487,1,14.1123988294753,3,0,1
894,10086.5777777667,61,1,95,0,0,1,2,0.0010005,21.2953463593586,31.5601818516786,1,14.0865405456339,2,0,1
895,10092.6666666555,61,1,96,1,0,1,4,0.0020322,21.2661146858441,31.5292227833895,1,14.0814724310777,1,0,1
896,10096.6666666554,55,1,94,1,0,1,1,0.0019672,21.254691991301,31.5007879063901,1,14.0775064190882,1,0,1
897,10112.7999999885,60,1,96,0,0,1,1,0,21.2597841197521,31.4968582199687,1,14.0703823864092,1,0,1
898,10126.8444444328,57,1,94,0,0,1,1,0.0009996,21.2812785301509,31.5172402392839,1,14.0741322547052,1,0,1
899,10142.9777777659,61,1,94,0,0,1,1,0.0009999,21.2979412997902,31.5304717566727,1,14.0746993627043,1,0,1
900,10157.0222222101,58,1,95,0,0,1,3,0.0010304,21.3111720975784,31.5386319211931,1,14.0730150405324,2,0,1
901,10173.1555555432,62,1,95,0,0,1,2,0,21.2853915662652,31.5128205128207,1,14.0561909497763,1,0,1
902,10203.3333333206,63,1,95,1,0,1,3,0.0009976,21.2912992689202,31.5101745305066,1,14.02882336559,2,0,1
903,10223.4666666536,64,1,96,0,0,1,1,0.0009993,21.2985712235996,31.5332572843282,1,14.0269165257848,1,0,1
904,10237.422222209,62,1,95,1,0,1,4,0.0010002,21.303309701484,31.5288983581963,1,14.0197670565102,2,0,1
905,10257.555555542,63,1,95,1,0,1,2,0.0019995,21.3034722656031,31.541433964833,1,14.0132307703721,2,0,1
906,10267.6444444307,63,1,95,0,0,1,2,0,21.2952822768814,31.5415710885959,1,14.0150232127653,1,0,1
907,10277.7333333195,63,1,96,1,0,1,1,0.0019995,21.2959916219978,31.5312744170666,1,14.0121755898677,1,0,1
908,10283.7777777638,64,1,94,0,0,1,3,0.0010003,21.2891084012669,31.509764425769,1,14.0112282542524,1,0,1
909,10287.8222222082,62,1,96,0,0,1,1,0.0010006,21.2782015986456,31.4823336360071,1,14.0076263228055,1,0,1
910,10293.8666666526,63,1,94,0,0,1,1,0.0009995,21.2736380597013,31.4643211920527,1,14.008194103194,1,0,1
911,10297.911111097,60,1,96,0,0,1,2,0.0009994,21.264680224128,31.4398414339092,1,14.0058625641236,2,0,1
912,10303.9555555413,62,1,95,1,0,1,3,0.0019997,21.2438937810825,31.4213098546187,1,14.0061607010279,2,0,1
913,10324.0888888744,61,1,94,0,0,1,2,0.0009981,21.2435417412456,31.4329633025031,1,13.9992962479056,1,0,1
