#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
11640;313;359;2;2;0/9933.38,1/9415.16;0/92.4,1/166.67;0/11640,1/11640;0/11640,1/11640;0/0,1/0;0/0,1/0;0/1,1/0;0/17,1/16;0/3,1/2;0/5,1/5;0/140,1/173;0/178,1/181;0/171,1/223;0/1155,1/1148
11700;315;361;2;2;0/9972.36,1/9475.16;0/92.71,1/167.02;0/11700,1/11700;0/11700,1/11700;0/0,1/1;0/0,1/0;0/0,1/2;0/13,1/13;0/3,1/2;0/5,1/5;0/142,1/173;0/180,1/181;0/174,1/223;0/1161,1/1154
11760;316;363;2;2;0/10023.38,1/9525.16;0/93.07,1/167.33;0/11760,1/11760;0/11760,1/11760;0/0,1/2;0/0,1/0;0/0,1/3;0/15,1/8;0/3,1/2;0/5,1/5;0/142,1/174;0/181,1/182;0/174,1/224;0/1167,1/1160
11820;318;365;2;2;0/10083.38,1/9565.16;0/93.42,1/167.73;0/11820,1/11820;0/11820,1/11820;0/1,1/1;0/0,1/0;0/1,1/2;0/12,1/15;0/3,1/2;0/5,1/5;0/142,1/176;0/182,1/183;0/174,1/226;0/1173,1/1166
11880;320;367;2;2;0/10133.38,1/9615.16;0/93.78,1/168.09;0/11880,1/11880;0/11880,1/11880;0/0,1/1;0/0,1/1;0/0,1/2;0/10,1/13;0/3,1/2;0/5,1/5;0/143,1/177;0/183,1/184;0/175,1/227;0/1179,1/1172
11940;322;370;2;2;0/10193.38,1/9655.16;0/94.18,1/168.44;0/11940,1/11940;0/11940,1/11940;0/0,1/1;0/0,1/0;0/2,1/1;0/7,1/12;0/3,1/2;0/5,1/5;0/143,1/179;0/185,1/185;0/175,1/229;0/1185,1/1178
12000;324;372;2;2;0/10233.38,1/9705.16;0/94.58,1/168.8;0/12000,1/12000;0/12000,1/12000;0/1,1/0;0/0,1/0;0/2,1/0;0/7,1/10;0/3,1/2;0/5,1/5;0/144,1/180;0/186,1/186;0/177,1/230;0/1191,1/1184
12060;326;374;2;2;0/10273.38,1/9765.16;0/95.07,1/169.16;0/12060,1/12060;0/12060,1/12060;0/0,1/1;0/0,1/0;0/0,1/1;0/12,1/9;0/3,1/2;0/5,1/5;0/146,1/180;0/187,1/187;0/179,1/230;0/1197,1/1190
12120;327;375;2;2;0/10333.38,1/9815.16;0/95.42,1/169.56;0/12120,1/12120;0/12120,1/12120;0/1,1/1;0/0,1/0;0/2,1/1;0/10,1/16;0/3,1/2;0/5,1/5;0/146,1/181;0/188,1/187;0/179,1/231;0/1203,1/1196
12180;330;377;2;2;0/10377.78,1/9874;0/95.82,1/169.96;0/12180,1/12180;0/12180,1/12180;0/1,1/0;0/0,1/2;0/1,1/0;0/10,1/19;0/3,1/2;0/5,1/5;0/148,1/182;0/189,1/188;0/181,1/232;0/1209,1/1202
12240;331;379;2;2;0/10423.38,1/9925.16;0/96.22,1/170.18;0/12240,1/12240;0/12240,1/12240;0/1,1/0;0/0,1/0;0/1,1/1;0/12,1/14;0/3,1/2;0/5,1/5;0/149,1/182;0/190,1/189;0/182,1/232;0/1215,1/1207
12300;334;381;2;2;0/10473.38,1/9968.04;0/96.62,1/170.53;0/12300,1/12300;0/12300,1/12300;0/0,1/0;0/0,1/0;0/0,1/1;0/11,1/15;0/3,1/2;0/5,1/5;0/150,1/184;0/192,1/189;0/183,1/234;0/1221,1/1213
12360;335;383;2;2;0/10533.38,1/10015.16;0/96.93,1/170.89;0/12360,1/12360;0/12360,1/12360;0/0,1/1;0/0,1/0;0/0,1/1;0/8,1/15;0/3,1/2;0/5,1/5;0/150,1/185;0/193,1/190;0/183,1/235;0/1227,1/1219
12420;336;386;2;2;0/10593.38,1/10069.16;0/97.38,1/171.2;0/12420,1/12420;0/12420,1/12420;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/10;0/3,1/2;0/5,1/5;0/150,1/186;0/194,1/192;0/183,1/236;0/1233,1/1225
12480;336;388;2;2;0/10653.38,1/10115.16;0/97.78,1/171.56;0/12480,1/12480;0/12480,1/12480;0/0,1/0;0/0,1/0;0/1,1/1;0/10,1/6;0/3,1/2;0/5,1/5;0/150,1/186;0/195,1/193;0/183,1/237;0/1239,1/1231
12540;338;390;2;2;0/10703.38,1/10165.16;0/98.18,1/171.91;0/12540,1/12540;0/12540,1/12540;0/1,1/0;0/0,1/0;0/1,1/1;0/10,1/6;0/3,1/2;0/5,1/5;0/151,1/187;0/196,1/194;0/184,1/238;0/1245,1/1237
12600;340;393;2;2;0/10753.38,1/10215.91;0/98.53,1/172.4;0/12600,1/12600;0/12600,1/12600;0/0,1/1;0/0,1/0;0/0,1/2;0/7,1/9;0/3,1/2;0/5,1/5;0/152,1/188;0/197,1/196;0/185,1/239;0/1251,1/1243
12660;342;395;2;2;0/10813.38,1/10255.16;0/99.02,1/172.8;0/12660,1/12660;0/12660,1/12660;0/1,1/0;0/0,1/0;0/2,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/152,1/190;0/198,1/197;0/185,1/241;0/1257,1/1249
12720;343;396;2;2;0/10863.38,1/10315.16;0/99.38,1/173.29;0/12720,1/12720;0/12720,1/12720;0/2,1/0;0/0,1/0;0/2,1/1;0/11,1/10;0/3,1/2;0/5,1/5;0/153,1/190;0/198,1/198;0/186,1/241;0/1263,1/1255
12780;345;400;2;2;0/10918.04,1/10365.16;0/99.78,1/173.64;0/12780,1/12780;0/12780,1/12780;0/0,1/0;0/2,1/0;0/1,1/1;0/13,1/10;0/3,1/2;0/5,1/5;0/154,1/191;0/200,1/200;0/187,1/242;0/1269,1/1261
12840;346;404;2;2;0/10963.38,1/10415.16;0/100.09,1/174.04;0/12840,1/12840;0/12840,1/12840;0/2,1/0;0/0,1/0;0/3,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/154,1/192;0/202,1/202;0/188,1/243;0/1274,1/1267
12900;349;406;2;2;0/10999.82,1/10475.16;0/100.49,1/174.44;0/12900,1/12900;0/12900,1/12900;0/0,1/0;0/0,1/0;0/0,1/1;0/11,1/10;0/3,1/2;0/5,1/5;0/157,1/192;0/202,1/204;0/191,1/243;0/1280,1/1273
12960;351;409;2;2;0/11044.76,1/10525.16;0/100.89,1/174.8;0/12960,1/12960;0/12960,1/12960;0/0,1/0;0/0,1/0;0/1,1/1;0/12,1/11;0/3,1/2;0/5,1/5;0/158,1/193;0/204,1/205;0/192,1/244;0/1286,1/1279
13020;353;411;2;2;0/11093.38,1/10575.16;0/101.24,1/175.24;0/13020,1/13020;0/13020,1/13020;0/0,1/0;0/0,1/0;0/0,1/1;0/12,1/15;0/3,1/2;0/5,1/5;0/159,1/194;0/205,1/206;0/193,1/245;0/1292,1/1285
13080;354;413;2;2;0/11153.38,1/10625.16;0/101.6,1/175.56;0/13080,1/13080;0/13080,1/13080;0/0,1/1;0/0,1/0;0/0,1/1;0/10,1/11;0/3,1/2;0/5,1/5;0/159,1/195;0/206,1/207;0/193,1/246;0/1298,1/1291
13140;355;415;2;2;0/11213.38,1/10675.16;0/102,1/175.96;0/13140,1/13140;0/13140,1/13140;0/0,1/0;0/0,1/1;0/0,1/0;0/11,1/13;0/3,1/2;0/5,1/5;0/159,1/196;0/207,1/208;0/193,1/247;0/1304,1/1297
13200;355;417;2;2;0/11273.38,1/10735.16;0/102.31,1/176.27;0/13200,1/13200;0/13200,1/13200;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/10;0/3,1/2;0/5,1/5;0/159,1/196;0/208,1/209;0/193,1/247;0/1310,1/1303
13260;355;419;2;2;0/11333.38,1/10795.16;0/102.76,1/176.62;0/13260,1/13260;0/13260,1/13260;0/0,1/0;0/0,1/0;0/0,1/1;0/6,1/7;0/3,1/2;0/5,1/5;0/159,1/196;0/209,1/210;0/193,1/247;0/1316,1/1309
13320;356;424;2;2;0/11393.38,1/10845.16;0/103.24,1/177.07;0/13320,1/13320;0/13320,1/13320;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/9;0/3,1/2;0/5,1/5;0/159,1/197;0/212,1/212;0/193,1/248;0/1322,1/1315
13380;356;426;2;2;0/11453.38,1/10905.16;0/103.64,1/177.51;0/13380,1/13380;0/13380,1/13380;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/12;0/3,1/2;0/5,1/5;0/159,1/197;0/213,1/213;0/193,1/248;0/1328,1/1321
13440;356;429;2;2;0/11513.38,1/10965.16;0/104,1/177.87;0/13440,1/13440;0/13440,1/13440;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/8;0/3,1/2;0/5,1/5;0/159,1/197;0/214,1/215;0/193,1/248;0/1334,1/1327
13500;356;433;2;2;0/11573.38,1/11025.16;0/104.36,1/178.27;0/13500,1/13500;0/13500,1/13500;0/0,1/0;0/0,1/0;0/1,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/159,1/197;0/216,1/217;0/193,1/248;0/1340,1/1333
13560;357;436;2;2;0/11623.38,1/11085.16;0/104.76,1/178.67;0/13560,1/13560;0/13560,1/13560;0/0,1/0;0/0,1/2;0/1,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/160,1/197;0/218,1/218;0/194,1/248;0/1346,1/1339
13620;358;439;2;2;0/11673.38,1/11145.16;0/105.16,1/179.07;0/13620,1/13620;0/13620,1/13620;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/11;0/3,1/2;0/5,1/5;0/161,1/197;0/219,1/220;0/195,1/248;0/1352,1/1345
13680;358;441;2;2;0/11733.38,1/11205.16;0/105.47,1/179.42;0/13680,1/13680;0/13680,1/13680;0/0,1/0;0/0,1/0;0/1,1/1;0/9,1/9;0/3,1/2;0/5,1/5;0/161,1/197;0/220,1/221;0/195,1/248;0/1358,1/1351
13740;360;442;2;2;0/11783.38,1/11255.16;0/105.82,1/179.82;0/13740,1/13740;0/13740,1/13740;0/1,1/0;0/0,1/0;0/1,1/0;0/8,1/9;0/3,1/2;0/5,1/5;0/162,1/198;0/220,1/222;0/196,1/249;0/1364,1/1357
13800;361;445;2;2;0/11833.38,1/11315.16;0/106.27,1/180.18;0/13800,1/13800;0/13800,1/13800;0/0,1/1;0/2,1/0;0/0,1/1;0/9,1/8;0/3,1/2;0/5,1/5;0/163,1/198;0/222,1/223;0/197,1/249;0/1370,1/1362
13860;361;448;2;2;0/11893.38,1/11375.16;0/106.71,1/180.58;0/13860,1/13860;0/13860,1/13860;0/0,1/0;0/0,1/0;0/0,1/1;0/8,1/8;0/3,1/2;0/5,1/5;0/163,1/198;0/223,1/225;0/197,1/249;0/1376,1/1368
13920;362;453;2;2;0/11953.38,1/11425.16;0/107.07,1/181.02;0/13920,1/13920;0/13920,1/13920;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/163,1/199;0/225,1/228;0/197,1/250;0/1382,1/1374
13980;362;456;2;2;0/12013.38,1/11485.16;0/107.47,1/181.42;0/13980,1/13980;0/13980,1/13980;0/0,1/0;0/0,1/2;0/0,1/0;0/15,1/12;0/3,1/2;0/5,1/5;0/163,1/199;0/228,1/228;0/197,1/250;0/1388,1/1380
14040;362;459;2;2;0/12073.38,1/11545.16;0/107.82,1/181.78;0/14040,1/14040;0/14040,1/14040;0/0,1/0;0/0,1/0;0/0,1/1;0/15,1/11;0/3,1/2;0/5,1/5;0/163,1/199;0/229,1/230;0/197,1/250;0/1394,1/1386
14100;363;459;2;2;0/12133.38,1/11595.16;0/108.18,1/182.18;0/14100,1/14100;0/14100,1/14100;0/0,1/1;0/0,1/0;0/0,1/1;0/17,1/8;0/3,1/2;0/5,1/5;0/163,1/200;0/229,1/230;0/197,1/251;0/1400,1/1392
14160;363;463;2;2;0/12193.38,1/11655.16;0/108.53,1/182.58;0/14160,1/14160;0/14160,1/14160;0/0,1/0;0/0,1/2;0/0,1/2;0/16,1/9;0/3,1/2;0/5,1/5;0/163,1/200;0/230,1/233;0/197,1/251;0/1406,1/1398
14220;365;466;2;2;0/12253.38,1/11695.16;0/108.84,1/182.93;0/14220,1/14220;0/14220,1/14220;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/16;0/3,1/2;0/5,1/5;0/163,1/202;0/231,1/235;0/197,1/253;0/1412,1/1404
14280;365;468;2;2;0/12313.38,1/11755.16;0/109.16,1/183.33;0/14280,1/14280;0/14280,1/14280;0/0,1/0;0/0,1/0;0/0,1/1;0/8,1/18;0/3,1/2;0/5,1/5;0/163,1/202;0/232,1/236;0/197,1/253;0/1418,1/1410
14340;366;470;2;2;0/12373.38,1/11805.16;0/109.6,1/183.64;0/14340,1/14340;0/14340,1/14340;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/13;0/3,1/2;0/5,1/5;0/163,1/203;0/233,1/237;0/197,1/254;0/1424,1/1416
14400;366;473;2;2;0/12433.38,1/11865.16;0/110,1/183.96;0/14400,1/14400;0/14400,1/14400;0/0,1/2;0/0,1/0;0/0,1/2;0/10,1/10;0/3,1/2;0/5,1/5;0/163,1/203;0/235,1/238;0/197,1/254;0/1429,1/1422
