decision,time,solved,pendingOrders,stationsWithCap,podsInModel,xps,children,fastPath,units,sumUs,objective,solveSec,partialOrders,partialOnlyNewTrips,odCount,odFired,sunkOrdersStar,sunkItemsStar,sunkUnitsFinal,newTripsFinal,solve1Sec,solve2Sec,icWhole,icPackOcc,icPackBudget,icProcUnits,icEpSum,icShortfall,icSgOpen,icGateForegone
935,6961.377777787,1,148,2,94,4,0,0,0,4,0,0.0059999,0,0,1,0,0,0,0,0,0,0.0059999,0,49,-1,0,0,0,0,0
936,6961.42222223144,1,148,2,94,4,0,0,0,4,0,0.0073272,0,0,1,0,0,0,0,0,0,0.0073272,0,49,-1,0,0,0,0,0
937,6964.08888889812,1,148,2,94,4,0,0,0,5,0,0.0072506,0,0,1,0,0,0,0,0,0,0.0072506,0,49,-1,0,0,0,0,0
938,6964.13333334257,1,148,2,94,4,0,0,0,5,0,0.0073774,0,0,1,0,0,0,0,0,0,0.0073774,0,49,-1,0,0,0,0,0
939,6971.4222222315,1,148,2,92,4,2,4,11,0,-391.428571428571,15.2434747,0,0,1,0,0,0,0,2,0,15.2434747,0,49,-1,0,0,0,2,0
940,6981.466666676,1,146,1,90,2,0,1,1,0,-67.1818181818182,0.0079759,0,0,1,0,0,0,1,0,0,0.0079759,0,49,-1,0,0,0,1,0
941,6984.13333334269,1,146,1,91,2,1,0,1,0,-0.0158730158730159,0.0049987,1,0,1,0,0,0,1,0,0,0.0049987,0,49,-1,1,0,0,1,0
942,7021.51111112069,1,147,1,91,2,0,1,1,0,-69.1744186046512,0.0039999,0,0,1,0,0,0,1,0,0,0.0039999,0,49,-1,0,0,0,0,0
943,7024.17777778737,1,147,1,91,2,0,0,0,1,0,0.0040244,0,0,1,0,0,0,0,0,0,0.0040244,0,49,-1,0,0,0,0,0
944,7031.55555556519,1,147,2,92,4,0,1,5,1,-75.3361842105263,0.265542,0,0,1,0,0,0,0,1,0,0.265542,0,49,-1,0,0,0,1,0
945,7031.60000000963,1,147,1,90,2,0,0,0,1,0,0.0042847,0,0,1,0,0,0,0,0,0,0.0042847,0,49,-1,0,0,0,0,0
946,7034.22222223187,1,147,1,92,2,0,0,0,2,0,0.0039966,0,0,1,0,0,0,0,0,0,0.0039966,0,49,-1,0,0,0,0,0
947,7034.26666667632,1,147,1,92,2,0,0,0,2,0,0.0050677,0,0,1,0,0,0,0,0,0,0.0050677,0,49,-1,0,0,0,0,0
948,7038.00000000967,1,147,1,91,1,0,0,0,2,0,0.005013,0,0,1,0,0,0,0,0,0,0.005013,0,49,-1,0,0,0,0,0
949,7041.60000000969,1,147,2,93,3,0,1,1,2,-70.01,0.0079001,0,0,1,0,0,0,1,0,0,0.0079001,0,48,-1,1,0,0,1,0
950,7041.64444445414,1,147,1,88,1,0,0,0,2,0,0.0039335,0,0,1,0,0,0,0,0,0,0.0039335,0,48,-1,0,0,0,0,0
951,7044.26666667638,1,147,1,88,2,1,2,4,0,-195.117647058824,1.0127964,0,0,1,0,0,0,0,1,0,1.0127964,0,48,-1,0,0,0,1,0
952,7061.64444445426,1,146,1,89,2,0,1,1,0,-67.4,0.0072587,0,0,1,0,0,0,1,0,0,0.0072587,0,48,-1,0,0,0,1,0
953,7064.31111112094,1,146,1,89,2,0,0,0,1,0,0.0055058,0,0,1,0,0,0,0,0,0,0.0055058,0,47,-1,0,0,0,1,0
954,7081.68888889882,1,146,2,92,4,0,1,1,1,-69.1081081081081,0.0093947,0,0,2,0,0,0,1,0,0,0.0093947,0,47,-1,0,0,0,1,0
955,7081.73333334326,1,2,1,90,2,0,0,0,1,0,0.0024073,0,0,2,1,0,0,0,0,0,0.0024073,0,47,-1,0,0,0,1,0
956,7081.8666666766,1,2,1,90,2,0,0,0,1,0,0.0019749,0,0,2,1,0,0,0,0,0,0.0019749,0,47,-1,0,0,0,1,0
957,7085.15555556551,1,2,1,90,2,0,0,0,1,0,0.0020318,0,0,2,1,0,0,0,0,0,0.0020318,0,47,-1,0,0,0,0,0
958,7091.73333334332,1,3,2,92,4,0,0,0,2,0,0.0039711,0,0,3,1,0,0,0,0,0,0.0039711,0,47,-1,0,0,0,0,0
959,7094.35555556556,1,146,2,92,4,0,1,2,2,-68.7894736842105,0.0079722,0,0,3,0,0,0,2,0,0,0.0079722,0,47,-1,0,0,0,0,0
960,7094.40000001001,1,3,1,90,2,0,0,0,2,0,0.0029711,0,0,3,1,0,0,0,0,0,0.0029711,0,47,-1,0,0,0,0,0
961,7099.33333334337,1,3,1,89,1,0,0,0,2,0,0.003971,0,0,3,1,0,0,0,0,0,0.003971,0,47,-1,0,0,0,0,0
962,7101.77777778783,1,146,2,91,4,2,1,7,0,-194.739282153539,0.8688759,0,0,3,0,0,0,2,1,0,0.8688759,0,47,-1,0,0,0,1,0
963,7104.40000001007,1,3,1,89,2,0,0,0,1,0,0.0020008,0,0,3,1,0,0,0,0,0,0.0020008,0,47,-1,0,0,0,1,0
964,7111.82222223233,1,3,2,91,4,1,0,1,1,-57.05,0.0065879,0,0,3,1,0,0,0,1,0,0.0065879,0,47,-1,0,0,0,2,0
965,7114.44444445457,1,143,1,89,2,0,2,2,0,-134.333333333333,0.006133,0,0,2,0,0,0,2,0,0,0.006133,0,46,-1,0,0,0,1,0
966,7124.48888889907,1,2,1,89,2,0,0,0,1,0,0.0025638,0,0,2,1,0,0,0,0,0,0.0025638,0,46,-1,0,0,0,0,0
967,7134.53333334358,1,2,1,90,2,0,0,0,1,0,0.0039686,0,0,2,1,0,0,0,0,0,0.0039686,0,46,-1,0,0,0,0,0
968,7144.53333334364,1,143,1,89,2,1,1,5,0,-154.709401709402,0.7678988,0,0,2,0,0,0,1,1,0,0.7678988,0,46,-1,1,0,0,1,0
969,7161.86666667707,1,2,1,89,2,0,0,0,1,0,0.0025077,0,0,2,1,0,0,0,0,0,0.0025077,0,46,-1,0,0,0,0,0
970,7171.91111112158,1,142,1,89,2,0,2,4,0,-169.194155556574,0.0080677,0,0,2,0,0,0,4,0,0,0.0080677,0,46,-1,3,0,0,0,0
971,7174.57777778826,1,142,1,89,2,0,1,2,0,-68.7142857142857,0.0081284,0,0,1,0,0,0,2,0,0,0.0081284,0,45,-1,0,0,0,0,0
972,7181.95555556608,1,2,1,92,2,0,0,0,1,0,0.0029947,0,0,2,1,0,0,0,0,0,0.0029947,0,45,-1,0,0,0,0,0
973,7194.62222223282,1,142,2,94,4,1,1,3,0,-99.1740196078431,0.0093159,1,0,1,0,0,0,3,0,0,0.0093159,0,44,-1,2,0,0,0,0
974,7202.00000001064,1,2,1,89,2,0,0,0,1,0,0.0030312,0,0,2,1,0,0,0,0,0,0.0030312,0,44,-1,0,0,0,0,0
975,7204.66666667732,1,142,2,91,4,2,0,2,0,-59.5111111111111,0.0095688,2,0,1,0,0,0,2,0,0,0.0095688,0,44,-1,1,0,0,0,0
976,7214.71111112183,1,144,1,92,2,1,0,1,0,-29.0681818181818,0.0056472,1,0,1,0,0,0,1,0,0,0.0056472,0,46,-1,0,0,0,0,0
977,7222.0444444552,1,2,1,92,2,0,0,0,1,0,0.0019934,0,0,2,1,0,0,0,0,0,0.0019934,0,47,-1,0,0,0,0,0
978,7234.75555556639,1,2,1,92,2,0,0,0,1,0,0.0031214,0,0,2,1,0,0,0,0,0,0.0031214,0,47,-1,0,0,0,0,0
979,7244.75555556645,1,145,2,93,4,1,1,4,0,-111.11455190772,0.290565,1,0,2,0,0,0,2,1,0,0.290565,0,47,-1,2,0,0,1,0
980,7252.08888889983,1,3,1,88,2,0,0,0,1,0,0.0033122,0,0,3,1,0,0,0,0,0,0.0033122,0,48,-1,0,0,0,0,0
981,7254.80000001095,1,146,2,90,4,2,0,3,0,-95.5444444444444,0.008969,1,0,1,0,0,0,3,0,0,0.008969,0,48,-1,0,0,0,1,0
982,7262.13333334433,1,2,1,88,2,0,0,0,1,0,0.0033088,0,0,2,1,0,0,0,0,0,0.0033088,0,49,-1,0,0,0,0,0
983,7272.17777778883,1,2,1,88,2,0,0,0,1,0,0.00303,0,0,2,1,0,0,0,0,0,0.00303,0,49,-1,0,0,0,0,0
984,7282.17777778889,1,146,1,87,2,1,1,5,0,-142.64096185738,0.8733382,0,0,2,0,0,0,2,1,0,0.8733382,0,49,-1,2,0,0,1,0
985,7284.84444445558,1,145,1,84,2,0,1,1,0,-69.0932203389831,0.0080009,0,0,1,0,0,0,1,0,0,0.0080009,0,48,-1,0,0,0,0,0
986,7292.2222222334,1,2,1,84,2,0,0,0,1,0,0.0035507,0,0,2,1,0,0,0,0,0,0.0035507,0,47,-1,0,0,0,1,0
987,7302.2666666779,1,145,1,84,2,1,1,3,0,-97.302380952381,0.0107083,1,0,2,0,0,0,3,0,0,0.0107083,0,47,-1,2,0,0,1,0
988,7304.88888890014,1,2,1,87,2,0,0,0,1,0,0.0031618,0,0,2,1,0,0,0,0,0,0.0031618,0,48,-1,0,0,0,0,0
989,7312.31111112241,1,146,2,89,4,1,1,2,0,-96.5862068965517,0.0120009,1,0,2,0,0,0,2,0,0,0.0120009,0,48,-1,0,0,0,1,0
990,7314.93333334464,1,2,1,87,2,0,0,0,1,0,0.0029941,0,0,2,1,0,0,0,0,0,0.0029941,0,49,-1,0,0,0,0,0
991,7314.97777778909,1,2,1,87,2,0,0,0,1,0,0.004015,0,0,2,1,0,0,0,0,0,0.004015,0,49,-1,0,0,0,0,0
992,7316.80000001132,1,2,1,87,2,0,0,0,1,0,0.0049975,0,0,2,1,0,0,0,0,0,0.0049975,0,49,-1,0,0,0,0,0
993,7324.97777778915,1,147,1,86,2,1,1,6,0,-174.62951496388,0.3266615,0,0,2,0,0,0,4,1,0,0.3266615,0,49,-1,4,0,0,1,0
994,7332.35555556697,1,2,1,87,2,0,0,0,1,0,0.0020034,0,0,2,1,0,0,0,0,0,0.0020034,0,49,-1,0,0,0,0,0
995,7345.02222223371,1,146,2,89,4,2,0,5,0,-123.204867906067,0.0116662,0,0,2,0,0,0,5,0,0,0.0116662,0,49,-1,1,0,0,1,0
996,7355.06666667821,1,2,1,87,2,0,0,0,1,0,0.0036413,0,0,2,1,0,0,0,0,0,0.0036413,0,49,-1,0,0,0,1,0
997,7362.40000001159,1,2,1,87,2,0,0,0,1,0,0.001965,0,0,2,1,0,0,0,0,0,0.001965,0,49,-1,0,0,0,0,0
998,7365.11111112272,1,146,1,87,2,1,1,3,0,-139.257604928764,0.0060302,0,0,2,0,0,0,3,0,0,0.0060302,0,49,-1,2,0,0,0,0
999,7372.40000001165,1,2,1,86,2,1,0,1,0,-5.5,0.0054973,1,1,2,1,0,0,0,1,0,0.0054973,0,49,-1,0,0,0,1,0
1000,7375.15555556722,1,2,1,86,2,0,0,0,1,0,0.0027632,0,0,2,1,0,0,0,0,0,0.0027632,0,49,-1,0,0,0,0,0
1001,7392.44444445621,1,145,2,88,4,2,0,2,0,-136.233173076923,0.0100091,0,0,2,0,0,0,2,0,0,0.0100091,0,48,-1,0,0,0,1,0
1002,7402.48888890072,1,2,1,86,2,0,0,0,1,0,0.002989,0,0,2,1,0,0,0,0,0,0.002989,0,48,-1,0,0,0,1,0
1003,7412.53333334522,1,143,1,86,2,1,1,5,0,-99.6372549019608,0.0080452,1,0,2,0,0,0,5,0,0,0.0080452,0,48,-1,3,0,0,0,0
1004,7422.57777778972,1,2,1,87,2,0,0,0,1,0,0.0030033,0,0,2,1,0,0,0,0,0,0.0030033,0,49,-1,0,0,0,0,0
1005,7435.20000001202,1,2,1,87,2,0,0,0,1,0,0.0045892,0,0,2,1,0,0,0,0,0,0.0045892,0,49,-1,0,0,0,0,0
1006,7442.62222223429,1,144,1,87,2,2,0,4,0,-60.1772151898734,0.0039486,2,0,2,0,0,0,4,0,0,0.0039486,0,49,-1,4,0,0,0,0
1007,7445.20000001208,1,2,1,86,2,1,0,2,0,-34.1666666666667,0.0039946,0,0,2,1,0,0,0,1,0,0.0039946,0,51,-1,0,0,0,1,0
1008,7455.24444445658,1,145,1,87,2,0,1,3,0,-124.532096990608,0.0097262,0,0,1,0,0,0,3,0,0,0.0097262,0,50,-1,1,0,0,1,0
1009,7465.28888890109,1,145,1,87,2,0,1,2,0,-70.304347826087,0.0109694,0,0,1,0,0,0,2,0,0,0.0109694,0,50,-1,2,0,0,1,0
1010,7472.66666667891,1,145,1,87,2,1,0,2,0,-30.04,0.006346,1,0,1,0,0,0,2,0,0,0.006346,0,50,-1,2,0,0,0,0
1011,7485.33333334565,1,146,1,87,2,1,0,1,0,-70.1363636363636,0.00916,0,0,1,0,0,0,1,0,0,0.00916,0,50,-1,1,0,0,0,0
1012,7492.71111112347,1,145,1,87,2,1,0,1,0,-30.0068493150685,0.0054564,1,0,1,0,0,0,1,0,0,0.0054564,0,50,-1,1,0,0,0,0
1013,7495.37777779015,1,145,1,85,2,0,1,2,0,-70.0967741935484,0.008852,0,0,1,0,0,0,2,0,0,0.008852,0,49,-1,2,0,0,0,0
1014,7505.42222223466,1,145,1,85,2,0,1,1,0,-70.0416666666667,0.0070451,0,0,1,0,0,0,1,0,0,0.0070451,0,48,-1,1,0,0,0,0
1015,7512.75555556803,1,145,1,85,2,1,0,1,0,-29.0714285714286,0.0064267,1,0,1,0,0,0,1,0,0,0.0064267,0,48,-1,0,0,0,0,0
1016,7532.8000000126,1,146,1,86,2,0,1,2,0,-70.0277777777778,0.0050012,0,0,1,0,0,0,2,0,0,0.0050012,0,49,-1,2,0,0,0,0
1017,7535.46666667928,1,146,1,84,2,1,0,1,0,-70.0338983050847,0.0079545,0,0,1,0,0,0,1,0,0,0.0079545,0,49,-1,1,0,0,0,0
1018,7542.8444444571,1,145,1,84,2,1,0,1,0,-29.0510204081633,0.0059688,1,0,1,0,0,0,1,0,0,0.0059688,0,49,-1,0,0,0,0,0
1019,7545.51111112378,1,145,1,84,2,0,1,1,0,-70.0258620689655,0.0061186,0,0,1,0,0,0,1,0,0,0.0061186,0,48,-1,1,0,0,0,0
1020,7562.88888890166,1,145,1,83,2,1,0,2,0,-76.5416666666667,0.1501497,0,0,1,0,0,0,1,1,0,0.1501497,0,48,-1,1,0,0,1,0
1021,7565.55555556835,1,144,1,83,2,1,0,1,0,-69.45,0.007291,0,0,1,0,0,0,1,0,0,0.007291,0,48,-1,0,0,0,0,0
1022,7572.93333334617,1,143,1,83,2,1,0,1,0,-67.5,0.0059117,0,0,1,0,0,0,1,0,0,0.0059117,0,48,-1,0,0,0,1,0
1023,7575.60000001285,1,142,1,83,2,0,1,1,0,-69.4473684210526,0.0096465,0,0,1,0,0,0,1,0,0,0.0096465,0,48,-1,0,0,0,0,0
1024,7582.97777779067,1,142,1,85,2,1,0,1,0,-67.5,0.0059704,0,0,1,0,0,0,1,0,0,0.0059704,0,47,-1,0,0,0,1,0
1025,7585.64444445735,1,141,1,85,2,0,1,1,0,-69.4444444444444,0.0080092,0,0,1,0,0,0,1,0,0,0.0080092,0,46,-1,0,0,0,0,0
1026,7595.68888890186,1,141,1,84,2,0,1,2,0,-87.6060606060606,0.4343719,0,0,1,0,0,0,1,1,0,0.4343719,0,46,-1,1,0,0,1,0
1027,7603.02222223523,1,141,1,84,2,1,0,2,0,-30.063829787234,0.0060442,1,0,1,0,0,0,2,0,0,0.0060442,0,46,-1,2,0,0,0,0
1028,7613.06666667974,1,142,1,85,2,1,0,1,0,-30.0111111111111,0.0065759,1,0,1,0,0,0,1,0,0,0.0065759,0,47,-1,1,0,0,0,0
1029,7615.73333334642,1,142,1,82,2,1,0,2,0,-70.8823529411765,0.0079713,0,0,1,0,0,0,2,0,0,0.0079713,0,46,-1,2,0,0,1,0
1030,7623.11111112424,1,141,1,82,2,1,0,1,0,-29.5,0.0050198,1,0,1,0,0,0,1,0,0,0.0050198,0,46,-1,0,0,0,0,0
1031,7635.77777779098,1,142,1,82,2,1,0,1,0,-30.3125,0.0042779,1,0,1,0,0,0,1,0,0,0.0042779,0,47,-1,1,0,0,0,0
1032,7645.82222223549,1,143,1,82,2,1,0,1,0,-30.2857142857143,0.0040174,1,0,1,0,0,0,1,0,0,0.0040174,0,47,-1,1,0,0,0,0
1033,7653.15555556886,1,144,1,80,2,1,0,1,0,-29.5,0.0057864,1,0,1,0,0,0,1,0,0,0.0057864,0,48,-1,0,0,0,0,0
1034,7655.86666667999,1,144,1,79,2,1,0,2,0,-30.0363636363636,0.0039969,1,0,1,0,0,0,2,0,0,0.0039969,0,49,-1,2,0,0,0,0
1035,7663.20000001337,1,145,1,78,2,1,0,4,0,-86.6323529411765,0.1394905,0,0,1,0,0,0,3,1,0,0.1394905,0,50,-1,3,0,0,1,0
1036,7665.9111111245,1,143,1,78,2,1,0,2,0,-30.0185185185185,0.0055264,1,0,1,0,0,0,2,0,0,0.0055264,0,50,-1,2,0,0,0,0
1037,7673.24444445787,1,145,1,76,2,0,1,2,0,-64.25,0.0098816,0,0,1,0,0,0,2,0,0,0.0098816,0,50,-1,0,0,0,1,0
1038,7683.28888890238,1,145,1,76,2,1,0,4,0,-32,0.0069712,1,0,1,0,0,0,4,0,0,0.0069712,0,49,-1,4,0,0,1,0
1039,7693.33333334688,1,146,1,76,2,0,0,0,1,0,0.0042686,0,0,1,0,0,0,0,0,0,0.0042686,0,49,-1,0,0,0,0,0
1040,7695.91111112467,1,146,1,76,2,0,0,0,1,0,0.0050401,0,0,1,0,0,0,0,0,0,0.0050401,0,49,-1,0,0,0,0,0
1041,7695.95555556912,1,146,2,78,4,1,0,1,1,-29.5,0.0055993,1,0,1,0,0,0,1,0,0,0.0055993,0,48,-1,0,0,0,0,0
1042,7696.00000001356,1,147,1,76,2,0,0,0,1,0,0.0045628,0,0,1,0,0,0,0,0,0,0.0045628,0,49,-1,0,0,0,0,0
1043,7698.31111112469,1,147,1,76,2,0,0,0,1,0,0.0040536,0,0,1,0,0,0,0,0,0,0.0040536,0,49,-1,0,0,0,0,0
1044,7703.37777779138,1,147,1,75,2,0,0,0,2,0,0.0044708,0,0,1,0,0,0,0,0,0,0.0044708,0,49,-1,0,0,0,0,0
1045,7706.00000001362,1,147,2,77,4,1,0,1,2,-29.5,0.0059308,1,0,1,0,0,0,1,0,0,0.0059308,0,49,-1,0,0,0,0,0
1046,7706.04444445807,1,148,1,75,2,0,0,0,2,0,0.0060039,0,0,1,0,0,0,0,0,0,0.0060039,0,50,-1,0,0,0,0,0
1047,7710.08888890253,1,148,1,75,2,0,0,0,2,0,0.0041676,0,0,1,0,0,0,0,0,0,0.0041676,0,50,-1,0,0,0,0,0
1048,7712.48888890255,1,148,1,75,2,0,0,0,2,0,0.0033426,0,0,1,0,0,0,0,0,0,0.0033426,0,50,-1,0,0,0,0,0
1049,7713.42222223589,1,148,1,75,2,0,0,0,3,0,0.0038273,0,0,1,0,0,0,0,0,0,0.0038273,0,50,-1,0,0,0,0,0
1050,7716.04444445813,1,148,2,77,4,0,0,0,4,0,0.0049684,0,0,1,0,0,0,0,0,0,0.0049684,0,50,-1,0,0,0,0,0
1051,7720.08888890259,1,148,2,78,4,0,0,0,4,0,0.0072023,0,0,1,0,0,0,0,0,0,0.0072023,0,50,-1,0,0,0,0,0
1052,7736.08888890269,1,148,2,76,4,0,0,0,5,0,0.0074308,0,0,1,0,0,0,0,0,0,0.0074308,0,50,-1,0,0,0,0,0
1053,7738.53333334715,1,149,2,77,4,0,0,0,5,0,0.0049838,0,0,1,0,0,0,0,0,0,0.0049838,0,50,-1,0,0,0,0,0
1054,7746.13333334719,1,149,2,77,4,0,0,0,5,0,0.0070357,0,0,1,0,0,0,0,0,0,0.0070357,0,50,-1,0,0,0,0,0
1055,7756.13333334725,1,149,2,77,4,1,2,7,3,-205.879464285714,0.692384,0,0,1,0,0,0,0,1,0,0.692384,0,50,-1,0,0,0,1,0
1056,7756.1777777917,1,148,1,75,2,0,0,0,3,0,0.0060069,0,0,1,0,0,0,0,0,0,0.0060069,0,50,-1,0,0,0,0,0
1057,7757.60000001393,1,148,1,75,2,0,0,0,3,0,0.0029928,0,0,1,0,0,0,0,0,0,0.0029928,0,50,-1,0,0,0,0,0
1058,7766.17777779176,1,148,2,78,4,0,1,1,3,-67.2638888888889,0.0079744,0,0,1,0,0,0,1,0,0,0.0079744,0,50,-1,0,0,0,1,0
1059,7766.2222222362,1,148,1,76,2,0,0,0,3,0,0.0039749,0,0,1,0,0,0,0,0,0,0.0039749,0,50,-1,0,0,0,0,0
1060,7768.48888890288,1,148,1,76,2,0,0,0,3,0,0.0049602,0,0,1,0,0,0,0,0,0,0.0049602,0,50,-1,0,0,0,0,0
1061,7773.46666668069,1,148,1,76,2,0,0,0,3,0,0.003023,0,0,1,0,0,0,0,0,0,0.003023,0,50,-1,0,0,0,0,0
1062,7776.22222223626,1,148,2,78,4,0,1,1,3,-67.0952380952381,0.007828,0,0,1,0,0,0,1,0,0,0.007828,0,50,-1,0,0,0,1,0
1063,7776.2666666807,1,148,1,76,2,0,0,0,3,0,0.0040549,0,0,1,0,0,0,0,0,0,0.0040549,0,50,-1,0,0,0,0,0
1064,7783.46666668075,1,148,1,76,2,2,2,5,0,-267.5,0.4947381,0,0,1,0,0,0,0,1,0,0.4947381,0,50,-1,0,0,0,1,0
1065,7786.26666668076,1,145,1,79,1,0,1,1,0,-67.0797101449275,0.0060082,0,0,1,0,0,0,1,0,0,0.0060082,0,50,-1,0,0,0,0,0
1066,7793.51111112525,1,146,1,80,2,0,1,1,0,-67.5,0.0059707,0,0,1,0,0,0,1,0,0,0.0059707,0,49,-1,0,0,0,1,0
1067,7813.55555556981,1,146,1,80,2,0,1,5,0,-77.3287728026534,0.2119997,0,0,1,0,0,0,0,1,0,0.2119997,0,49,-1,0,0,0,1,0
1068,7818.44444445873,1,146,1,79,2,1,0,4,0,-106.823529411765,0.2575374,0,0,1,0,0,0,1,1,0,0.2575374,0,48,-1,1,0,0,1,0
1069,7823.60000001432,1,147,1,84,2,1,0,2,0,-71,0.0059815,0,0,1,0,0,0,2,0,0,0.0059815,0,49,-1,2,0,0,1,0
1070,7843.64444445888,1,146,1,85,2,1,0,2,0,-70.5,0.0070589,0,0,1,0,0,0,2,0,0,0.0070589,0,48,-1,2,0,0,1,0
1071,7853.68888890338,1,145,1,85,2,1,0,2,0,-70.3333333333333,0.007041,0,0,1,0,0,0,2,0,0,0.007041,0,48,-1,2,0,0,0,0
1072,7858.48888890341,1,144,1,85,2,0,1,3,0,-70.2014925373134,0.0069274,0,0,0,0,0,0,3,0,0,0.0069274,0,48,-1,3,0,0,0,0
1073,7863.73333334789,1,144,1,85,2,1,0,1,0,-29.0735294117647,0.0074043,1,0,1,0,0,0,1,0,0,0.0074043,0,47,-1,0,0,0,0,0
1074,7873.77777779239,1,145,1,85,2,1,0,1,0,-29.046875,0.0066371,1,0,1,0,0,0,1,0,0,0.0066371,0,48,-1,0,0,0,0,0
1075,7878.53333334797,1,146,1,86,2,1,0,2,0,-70.109375,0.0090135,0,0,0,0,0,0,2,0,0,0.0090135,0,49,-1,2,0,0,0,0
1076,7888.57777779248,1,145,1,86,2,0,1,1,0,-69.5,0.0068949,0,0,0,0,0,0,1,0,0,0.0068949,0,49,-1,0,0,0,0,0
1077,7893.82222223695,1,145,1,87,2,1,0,1,0,-29.0396825396825,0.0069698,1,0,1,0,0,0,1,0,0,0.0069698,0,49,-1,0,0,0,0,0
1078,7898.62222223698,1,146,1,87,2,1,0,1,0,-69.5,0.00725,0,0,0,0,0,0,1,0,0,0.00725,0,50,-1,0,0,0,0,0
1079,7908.66666668149,1,145,1,87,2,0,1,1,0,-69.5,0.0059123,0,0,0,0,0,0,1,0,0,0.0059123,0,50,-1,0,0,0,0,0
1080,7913.86666668152,1,145,1,91,2,1,0,1,0,-29.0322580645161,0.0069631,1,0,1,0,0,0,1,0,0,0.0069631,0,49,-1,0,0,0,0,0
1081,7933.91111112608,1,146,1,90,2,0,1,2,0,-85.1912568306011,0.1735763,0,0,1,0,0,0,1,1,0,0.1735763,0,49,-1,1,0,0,1,0
1082,7948.71111112617,1,146,1,90,2,1,0,1,0,-69.5,0.0077448,0,0,0,0,0,0,1,0,0,0.0077448,0,49,-1,0,0,0,0,0
1083,7968.75555557073,1,145,1,89,2,0,1,3,0,-76.5,0.3421492,0,0,0,0,0,0,1,1,0,0.3421492,0,48,-1,1,0,0,1,0
1084,7983.95555557082,1,2,1,90,2,0,0,0,1,0,0.0029115,0,0,2,1,0,0,0,0,0,0.0029115,0,48,-1,0,0,0,0,0
1085,7994.00000001532,1,145,1,90,2,0,2,2,0,-139.114973262032,0.0066191,0,0,2,0,0,0,2,0,0,0.0066191,0,48,-1,1,0,0,0,0
1086,7998.80000001535,1,145,1,90,2,1,0,2,0,-71,0.0091824,0,0,1,0,0,0,2,0,0,0.0091824,0,47,-1,2,0,0,1,0
1087,8004.04444445983,1,2,1,90,2,0,0,0,1,0,0.0039696,0,0,2,1,0,0,0,0,0,0.0039696,0,47,-1,0,0,0,0,0
1088,8008.84444445986,1,144,2,92,4,2,0,4,0,-100.267857142857,0.009204,1,0,1,0,0,0,4,0,0,0.009204,0,47,-1,4,0,0,0,0
1089,8014.08888890433,1,2,1,90,2,0,0,0,1,0,0.0028809,0,0,2,1,0,0,0,0,0,0.0028809,0,48,-1,0,0,0,0,0
1090,8018.88888890436,1,144,2,92,4,1,1,3,0,-99.2039215686275,0.0100046,1,0,1,0,0,0,3,0,0,0.0100046,0,47,-1,2,0,0,0,0
1091,8024.13333334884,1,2,1,90,2,0,0,0,1,0,0.0019703,0,0,2,1,0,0,0,0,0,0.0019703,0,47,-1,0,0,0,0,0
1092,8028.93333334886,1,144,2,92,4,1,1,4,0,-99.0333333333333,0.0079491,1,0,1,0,0,0,4,0,0,0.0079491,0,47,-1,2,0,0,0,0
1093,8038.97777779337,1,145,1,90,2,0,1,2,0,-68.3,0.0089328,0,0,1,0,0,0,2,0,0,0.0089328,0,47,-1,0,0,0,0,0
1094,8044.1777777934,1,2,1,90,2,0,0,0,1,0,0.0020059,0,0,2,1,0,0,0,0,0,0.0020059,0,47,-1,0,0,0,0,0
1095,8064.22222223796,1,145,1,90,2,1,1,2,0,-99.0815373563218,0.0079519,1,0,2,0,0,0,2,0,0,0.0079519,0,47,-1,1,0,0,0,0
1096,8069.02222223799,1,2,1,89,2,0,0,0,1,0,0.0019705,0,0,2,1,0,0,0,0,0,0.0019705,0,47,-1,0,0,0,0,0
1097,8079.06666668249,1,2,1,89,2,0,0,0,1,0,0.0019684,0,0,2,1,0,0,0,0,0,0.0019684,0,47,-1,0,0,0,0,0
1098,8084.26666668252,1,146,2,90,3,1,1,3,0,-97.3346631205674,0.010467,1,0,2,0,0,0,3,0,0,0.010467,0,47,-1,0,0,0,0,0
1099,8089.06666668255,1,2,1,88,2,1,0,3,0,-6.3,0.0059843,1,1,2,1,0,0,0,1,0,0.0059843,0,47,-1,0,0,0,1,0
1100,8104.31111112709,1,2,1,88,2,0,0,0,1,0,0.0040003,0,0,2,1,0,0,0,0,0,0.0040003,0,48,-1,0,0,0,0,0
1101,8104.35555557153,1,2,1,88,2,0,0,0,1,0,0.0040275,0,0,2,1,0,0,0,0,0,0.0040275,0,48,-1,0,0,0,0,0
1102,8109.11111112712,1,148,2,89,3,1,1,3,0,-126.545962732919,0.0126919,1,0,2,0,0,0,3,0,0,0.0126919,0,48,-1,1,0,0,1,0
1103,8114.35555557159,1,2,1,89,2,1,0,3,0,-35.375,0.0065095,0,0,2,1,0,0,0,1,0,0.0065095,0,49,-1,0,0,0,1,0
1104,8119.15555557162,1,148,1,89,2,0,1,2,0,-70.2666666666667,0.0084106,0,0,1,0,0,0,2,0,0,0.0084106,0,49,-1,2,0,0,1,0
1105,8124.40000001609,1,148,1,89,2,0,1,1,0,-70.0777777777778,0.006914,0,0,1,0,0,0,1,0,0,0.006914,0,49,-1,1,0,0,1,0
