#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;2;2;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/11;0/0,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0
5759.96;97;116;2;2;0/5351.02,1/4772.53;0/111.47,1/146.49;0/5759.96,1/5759.96;0/5759.96,1/5759.96;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/9;0/3,1/2;0/5,1/5;0/32,1/65;0/62,1/54;0/41,1/99;0/565,1/562
5819.96;97;118;2;2;0/5411.02,1/4832.53;0/111.69,1/146.58;0/5819.96,1/5819.96;0/5819.96,1/5819.96;0/0,1/0;0/0,1/1;0/0,1/0;0/5,1/7;0/3,1/2;0/5,1/5;0/32,1/65;0/63,1/55;0/41,1/99;0/571,1/568
5879.96;97;118;2;2;0/5471.02,1/4892.53;0/111.91,1/146.76;0/5879.96,1/5879.96;0/5879.96,1/5879.96;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/10;0/3,1/2;0/5,1/5;0/32,1/65;0/63,1/55;0/41,1/99;0/577,1/574
5939.96;97;120;2;2;0/5531.02,1/4952.53;0/111.96,1/146.89;0/5939.96,1/5939.96;0/5939.96,1/5939.96;0/0,1/0;0/0,1/2;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/32,1/65;0/64,1/56;0/41,1/99;0/583,1/580
5999.96;97;120;2;2;0/5591.02,1/5012.53;0/112.09,1/147.07;0/5999.96,1/5999.96;0/5999.96,1/5999.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/9;0/3,1/2;0/5,1/5;0/32,1/65;0/64,1/56;0/41,1/99;0/589,1/586
6059.96;97;120;2;2;0/5651.02,1/5072.53;0/112.18,1/147.2;0/6059.96,1/6059.96;0/6059.96,1/6059.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/9;0/3,1/2;0/5,1/5;0/32,1/65;0/64,1/56;0/41,1/99;0/595,1/592
6119.96;97;121;2;2;0/5711.02,1/5132.53;0/112.36,1/147.33;0/6119.96,1/6119.96;0/6119.96,1/6119.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/5;0/3,1/2;0/5,1/5;0/32,1/65;0/65,1/56;0/41,1/99;0/601,1/598
6179.96;97;123;2;2;0/5771.02,1/5192.53;0/112.53,1/147.56;0/6179.96,1/6179.96;0/6179.96,1/6179.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/12;0/3,1/2;0/5,1/5;0/32,1/65;0/66,1/57;0/41,1/99;0/607,1/604
6239.96;97;124;2;2;0/5831.02,1/5252.53;0/112.67,1/147.69;0/6239.96,1/6239.96;0/6239.96,1/6239.96;0/0,1/0;0/1,1/0;0/0,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/32,1/65;0/67,1/57;0/41,1/99;0/613,1/610
6299.96;97;125;2;2;0/5891.02,1/5312.53;0/112.84,1/147.78;0/6299.96,1/6299.96;0/6299.96,1/6299.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/8;0/3,1/2;0/5,1/5;0/32,1/65;0/67,1/58;0/41,1/99;0/619,1/616
6359.96;99;126;2;2;0/5938.58,1/5351.24;0/113.02,1/147.96;0/6359.96,1/6359.96;0/6359.96,1/6359.96;0/10,1/26;0/0,1/0;0/16,1/32;0/12,1/7;0/3,1/2;0/5,1/5;0/33,1/66;0/68,1/58;0/43,1/102;0/625,1/622
6419.96;102;127;2;2;0/5947.16,1/5355.82;0/113.16,1/148.13;0/6419.96,1/6419.96;0/6419.96,1/6419.96;0/7,1/24;0/0,1/0;0/11,1/28;0/10,1/9;0/3,1/2;0/5,1/5;0/35,1/67;0/68,1/59;0/48,1/107;0/631,1/628
6479.96;105;129;2;2;0/5961.51,1/5376.62;0/113.29,1/148.31;0/6479.96,1/6479.96;0/6479.96,1/6479.96;0/5,1/21;0/0,1/0;0/8,1/24;0/10,1/11;0/3,1/2;0/5,1/5;0/37,1/68;0/69,1/60;0/52,1/111;0/637,1/634
6539.96;110;130;2;2;0/5990.58,1/5401.11;0/113.47,1/148.49;0/6539.96,1/6539.96;0/6539.96,1/6539.96;0/3,1/18;0/0,1/0;0/4,1/20;0/15,1/12;0/3,1/2;0/5,1/5;0/40,1/70;0/69,1/61;0/56,1/115;0/643,1/640
6599.96;112;131;2;2;0/6031.73,1/5412.18;0/113.56,1/148.58;0/6599.96,1/6599.96;0/6599.96,1/6599.96;0/1,1/13;0/0,1/0;0/3,1/15;0/14,1/8;0/3,1/2;0/5,1/5;0/41,1/71;0/70,1/61;0/57,1/120;0/649,1/646
6659.96;116;132;2;2;0/6067.11,1/5443.56;0/113.64,1/148.71;0/6659.96,1/6659.96;0/6659.96,1/6659.96;0/1,1/12;0/0,1/0;0/1,1/14;0/9,1/5;0/3,1/2;0/5,1/5;0/44,1/72;0/70,1/62;0/60,1/122;0/655,1/652
6719.96;118;133;2;2;0/6121.87,1/5467.78;0/113.78,1/148.98;0/6719.96,1/6719.96;0/6719.96,1/6719.96;0/0,1/8;0/0,1/0;0/1,1/10;0/12,1/8;0/3,1/2;0/5,1/5;0/44,1/74;0/71,1/62;0/60,1/126;0/661,1/658
6779.96;120;135;2;2;0/6171.91,1/5503.82;0/113.91,1/149.16;0/6779.96,1/6779.96;0/6779.96,1/6779.96;0/0,1/5;0/0,1/0;0/0,1/8;0/10,1/12;0/3,1/2;0/5,1/5;0/45,1/75;0/72,1/63;0/61,1/128;0/667,1/664
6839.96;122;135;2;2;0/6231.91,1/5533.96;0/114.04,1/149.29;0/6839.96,1/6839.96;0/6839.96,1/6839.96;0/0,1/4;0/0,1/0;0/0,1/5;0/8,1/12;0/3,1/2;0/5,1/5;0/45,1/77;0/72,1/63;0/61,1/131;0/673,1/670
6899.96;124;136;2;2;0/6291.91,1/5574.04;0/114.18,1/149.38;0/6899.96,1/6899.96;0/6899.96,1/6899.96;0/0,1/2;0/0,1/0;0/0,1/3;0/5,1/8;0/3,1/2;0/5,1/5;0/45,1/79;0/73,1/63;0/61,1/133;0/679,1/676
6959.96;126;138;2;2;0/6351.91,1/5614.13;0/114.44,1/149.56;0/6959.96,1/6959.96;0/6959.96,1/6959.96;0/0,1/0;0/0,1/0;0/0,1/1;0/15,1/7;0/3,1/2;0/5,1/5;0/45,1/81;0/74,1/64;0/61,1/135;0/685,1/682
7019.96;127;139;2;2;0/6411.91,1/5664.18;0/114.58,1/149.73;0/7019.96,1/7019.96;0/7019.96,1/7019.96;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/7;0/3,1/2;0/5,1/5;0/45,1/82;0/74,1/65;0/61,1/136;0/691,1/688
7079.96;127;139;2;2;0/6471.91,1/5724.18;0/114.67,1/149.96;0/7079.96,1/7079.96;0/7079.96,1/7079.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/12;0/3,1/2;0/5,1/5;0/45,1/82;0/74,1/65;0/61,1/136;0/697,1/694
7139.96;127;140;2;2;0/6531.91,1/5784.18;0/114.76,1/150;0/7139.96,1/7139.96;0/7139.96,1/7139.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/9;0/3,1/2;0/5,1/5;0/45,1/82;0/75,1/65;0/61,1/136;0/703,1/699
7199.96;127;142;2;2;0/6591.91,1/5844.18;0/114.93,1/150.18;0/7199.96,1/7199.96;0/7199.96,1/7199.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/10;0/3,1/2;0/5,1/5;0/45,1/82;0/76,1/66;0/61,1/136;0/709,1/705
7259.96;127;142;2;2;0/6651.91,1/5904.18;0/115.02,1/150.36;0/7259.96,1/7259.96;0/7259.96,1/7259.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/14;0/3,1/2;0/5,1/5;0/45,1/82;0/76,1/66;0/61,1/136;0/715,1/711
7319.96;127;143;2;2;0/6711.91,1/5964.18;0/115.2,1/150.4;0/7319.96,1/7319.96;0/7319.96,1/7319.96;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/10;0/3,1/2;0/5,1/5;0/45,1/82;0/77,1/66;0/61,1/136;0/721,1/717
7379.96;127;144;2;2;0/6771.91,1/6024.18;0/115.33,1/150.58;0/7379.96,1/7379.96;0/7379.96,1/7379.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/14;0/3,1/2;0/5,1/5;0/45,1/82;0/77,1/67;0/61,1/136;0/727,1/723
7439.96;127;145;2;2;0/6831.91,1/6084.18;0/115.38,1/150.71;0/7439.96,1/7439.96;0/7439.96,1/7439.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/45,1/82;0/78,1/67;0/61,1/136;0/733,1/729
7499.96;127;147;2;2;0/6891.91,1/6144.18;0/115.56,1/150.8;0/7499.96,1/7499.96;0/7499.96,1/7499.96;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/11;0/3,1/2;0/5,1/5;0/45,1/82;0/79,1/68;0/61,1/136;0/739,1/735
7559.96;129;148;2;2;0/6946.71,1/6194.22;0/121.07,1/150.93;0/7559.96,1/7559.96;0/7559.96,1/7559.96;0/0,1/0;0/0,1/0;0/3,1/1;0/9,1/12;0/3,1/2;0/5,1/5;0/46,1/83;0/80,1/68;0/62,1/137;0/744,1/741
7619.96;132;149;2;2;0/6972.09,1/6244.27;0/121.24,1/151.07;0/7619.96,1/7619.96;0/7619.96,1/7619.96;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/9;0/3,1/2;0/5,1/5;0/48,1/84;0/80,1/69;0/65,1/138;0/750,1/747
7679.96;132;150;2;2;0/7032.09,1/6304.27;0/121.33,1/151.16;0/7679.96,1/7679.96;0/7679.96,1/7679.96;0/0,1/0;0/0,1/0;0/1,1/0;0/12,1/5;0/3,1/2;0/5,1/5;0/48,1/84;0/81,1/69;0/65,1/138;0/756,1/753
7739.96;133;151;2;2;0/7082.13,1/6364.27;0/121.42,1/151.42;0/7739.96,1/7739.96;0/7739.96,1/7739.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/13;0/3,1/2;0/5,1/5;0/49,1/84;0/81,1/70;0/66,1/138;0/762,1/759
7799.96;133;152;2;2;0/7142.13,1/6424.27;0/121.56,1/151.47;0/7799.96,1/7799.96;0/7799.96,1/7799.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/7;0/3,1/2;0/5,1/5;0/49,1/84;0/82,1/70;0/66,1/138;0/768,1/765
7859.96;133;154;2;2;0/7202.13,1/6484.27;0/121.69,1/151.64;0/7859.96,1/7859.96;0/7859.96,1/7859.96;0/0,1/0;0/0,1/7;0/0,1/0;0/9,1/8;0/3,1/2;0/5,1/5;0/49,1/84;0/83,1/71;0/66,1/138;0/774,1/771
7919.96;133;156;2;2;0/7262.13,1/6544.27;0/121.82,1/184.98;0/7919.96,1/7919.96;0/7919.96,1/7919.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/6;0/3,1/2;0/5,1/5;0/49,1/84;0/84,1/72;0/66,1/138;0/780,1/774
7979.96;133;157;2;2;0/7322.13,1/6604.27;0/122,1/185.2;0/7979.96,1/7979.96;0/7979.96,1/7979.96;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/8;0/3,1/2;0/5,1/5;0/49,1/84;0/85,1/72;0/66,1/138;0/786,1/780
8039.96;133;158;2;2;0/7382.13,1/6664.27;0/122.09,1/185.33;0/8039.96,1/8039.96;0/8039.96,1/8039.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/7;0/3,1/2;0/5,1/5;0/49,1/84;0/85,1/73;0/66,1/138;0/792,1/786
8099.96;133;159;2;2;0/7442.13,1/6724.27;0/122.27,1/185.56;0/8099.96,1/8099.96;0/8099.96,1/8099.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/49,1/84;0/86,1/73;0/66,1/138;0/798,1/792
8159.96;133;160;2;2;0/7502.13,1/6784.27;0/122.36,1/185.73;0/8159.96,1/8159.96;0/8159.96,1/8159.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/6;0/3,1/2;0/5,1/5;0/49,1/84;0/86,1/74;0/66,1/138;0/804,1/798
8219.96;133;162;2;2;0/7562.13,1/6844.27;0/122.62,1/186.04;0/8219.96,1/8219.96;0/8219.96,1/8219.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/7;0/3,1/2;0/5,1/5;0/49,1/84;0/87,1/75;0/66,1/138;0/810,1/804
8279.96;133;163;2;2;0/7622.13,1/6904.27;0/123.07,1/198.71;0/8279.96,1/8279.96;0/8279.96,1/8279.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/49,1/84;0/87,1/76;0/66,1/138;0/816,1/809
8339.96;133;165;2;2;0/7682.13,1/6964.27;0/123.51,1/199.11;0/8339.96,1/8339.96;0/8339.96,1/8339.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/13;0/3,1/2;0/5,1/5;0/49,1/84;0/88,1/77;0/66,1/138;0/822,1/815
8399.96;133;166;2;2;0/7742.13,1/7024.27;0/123.91,1/199.51;0/8399.96,1/8399.96;0/8399.96,1/8399.96;0/9,1/23;0/0,1/0;0/16,1/28;0/9,1/10;0/3,1/2;0/5,1/5;0/49,1/84;0/89,1/77;0/66,1/138;0/828,1/821
8459.96;136;167;2;2;0/7771.24,1/7054.27;0/124.36,1/199.82;0/8459.96,1/8459.96;0/8459.96,1/8459.96;0/9,1/24;0/0,1/0;0/12,1/26;0/7,1/6;0/3,1/2;0/5,1/5;0/51,1/85;0/89,1/78;0/70,1/141;0/834,1/827
8519.96;140;168;2;2;0/7785.96,1/7081.82;0/124.76,1/200.27;0/8519.96,1/8519.96;0/8519.96,1/8519.96;0/3,1/20;0/0,1/0;0/8,1/22;0/10,1/6;0/3,1/2;0/5,1/5;0/53,1/87;0/90,1/78;0/74,1/145;0/840,1/832
8579.96;144;171;2;2;0/7797.16,1/7112.53;0/125.11,1/200.67;0/8579.96,1/8579.96;0/8579.96,1/8579.96;0/1,1/16;0/0,1/0;0/3,1/19;0/7,1/9;0/3,1/2;0/5,1/5;0/55,1/89;0/91,1/80;0/79,1/148;0/846,1/838
8639.96;147;171;2;2;0/7832.13,1/7137.33;0/125.6,1/201.07;0/8639.96,1/8639.96;0/8639.96,1/8639.96;0/1,1/14;0/0,1/0;0/2,1/16;0/2,1/8;0/3,1/2;0/5,1/5;0/57,1/90;0/91,1/80;0/81,1/151;0/852,1/844
8699.96;150;174;2;2;0/7882.04,1/7174.27;0/144.71,1/201.47;0/8699.96,1/8699.96;0/8699.96,1/8699.96;0/0,1/11;0/0,1/0;0/0,1/14;0/6,1/11;0/3,1/2;0/5,1/5;0/59,1/91;0/93,1/81;0/83,1/153;0/856,1/850
8759.96;152;175;2;2;0/7932.13,1/7204.27;0/145.2,1/201.87;0/8759.96,1/8759.96;0/8759.96,1/8759.96;0/0,1/10;0/0,1/0;0/0,1/11;0/6,1/12;0/3,1/2;0/5,1/5;0/59,1/93;0/93,1/82;0/83,1/156;0/862,1/856
8819.96;154;176;2;2;0/7992.13,1/7244.27;0/145.69,1/202.27;0/8819.96,1/8819.96;0/8819.96,1/8819.96;0/0,1/8;0/0,1/0;0/0,1/9;0/11,1/11;0/3,1/2;0/5,1/5;0/59,1/95;0/94,1/82;0/83,1/158;0/868,1/862
8879.96;156;177;2;2;0/8052.13,1/7284.27;0/146.04,1/202.62;0/8879.96,1/8879.96;0/8879.96,1/8879.96;0/0,1/6;0/0,1/0;0/0,1/7;0/8,1/7;0/3,1/2;0/5,1/5;0/59,1/97;0/95,1/82;0/83,1/160;0/874,1/868
8939.96;158;178;2;2;0/8112.13,1/7324.27;0/146.49,1/203.07;0/8939.96,1/8939.96;0/8939.96,1/8939.96;0/0,1/5;0/0,1/0;0/0,1/6;0/3,1/7;0/3,1/2;0/5,1/5;0/59,1/99;0/95,1/83;0/83,1/162;0/880,1/874
8999.96;160;181;2;2;0/8172.13,1/7364.27;0/167.82,1/203.51;0/8999.96,1/8999.96;0/8999.96,1/8999.96;0/0,1/4;0/0,1/0;0/0,1/5;0/7,1/8;0/3,1/2;0/5,1/5;0/59,1/101;0/97,1/84;0/83,1/164;0/884,1/880
9059.96;162;181;2;2;0/8232.13,1/7407.33;0/168.27,1/204;0/9059.96,1/9059.96;0/9059.96,1/9059.96;0/0,1/2;0/0,1/0;0/0,1/3;0/8,1/10;0/3,1/2;0/5,1/5;0/59,1/103;0/97,1/84;0/83,1/166;0/890,1/886
9119.96;163;182;2;2;0/8292.13,1/7454.27;0/168.71,1/204.36;0/9119.96,1/9119.96;0/9119.96,1/9119.96;0/0,1/1;0/0,1/0;0/0,1/2;0/8,1/6;0/3,1/2;0/5,1/5;0/59,1/104;0/98,1/84;0/83,1/167;0/896,1/892
9179.96;164;184;2;2;0/8352.13,1/7504.27;0/169.16,1/204.84;0/9179.96,1/9179.96;0/9179.96,1/9179.96;0/0,1/1;0/0,1/0;0/0,1/1;0/6,1/9;0/3,1/2;0/5,1/5;0/59,1/105;0/99,1/85;0/83,1/168;0/902,1/898
9239.96;164;186;2;2;0/8412.13,1/7564.27;0/169.64,1/229.64;0/9239.96,1/9239.96;0/9239.96,1/9239.96;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/10;0/3,1/2;0/5,1/5;0/59,1/105;0/100,1/86;0/83,1/168;0/908,1/902
9299.96;165;187;2;2;0/8472.13,1/7614.27;0/179.51,1/229.96;0/9299.96,1/9299.96;0/9299.96,1/9299.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/59,1/106;0/101,1/86;0/83,1/169;0/913,1/907
9360;165;188;2;2;0/8532.18,1/7674.31;0/180,1/230.4;0/9360,1/9360;0/9360,1/9360;0/0,1/0;0/1,1/0;0/0,1/0;0/9,1/6;0/3,1/2;0/5,1/5;0/59,1/106;0/102,1/86;0/83,1/169;0/919,1/913
9420;165;189;2;2;0/8592.18,1/7734.31;0/180.36,1/230.89;0/9420,1/9420;0/9420,1/9420;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/7;0/3,1/2;0/5,1/5;0/59,1/106;0/102,1/87;0/83,1/169;0/924,1/919
9480;165;190;2;2;0/8652.18,1/7794.31;0/180.76,1/231.29;0/9480,1/9480;0/9480,1/9480;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/11;0/3,1/2;0/5,1/5;0/59,1/106;0/102,1/88;0/83,1/169;0/930,1/925
9540;165;192;2;2;0/8712.18,1/7854.31;0/181.2,1/252.53;0/9540,1/9540;0/9540,1/9540;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/12;0/3,1/2;0/5,1/5;0/59,1/106;0/103,1/89;0/83,1/169;0/936,1/929
9600;165;193;2;2;0/8772.18,1/7914.31;0/181.64,1/252.89;0/9600,1/9600;0/9600,1/9600;0/0,1/6;0/0,1/0;0/1,1/10;0/10,1/8;0/3,1/2;0/5,1/5;0/59,1/106;0/104,1/89;0/83,1/169;0/942,1/935
9660;168;193;2;2;0/8822.18,1/7951.33;0/182.09,1/253.33;0/9660,1/9660;0/9660,1/9660;0/0,1/6;0/0,1/0;0/0,1/7;0/9,1/8;0/3,1/2;0/5,1/5;0/60,1/108;0/104,1/89;0/84,1/172;0/948,1/941
9720;169;195;2;2;0/8882.18,1/7976.49;0/182.49,1/253.73;0/9720,1/9720;0/9720,1/9720;0/0,1/2;0/0,1/0;0/0,1/4;0/11,1/7;0/3,1/2;0/5,1/5;0/60,1/109;0/105,1/90;0/84,1/175;0/954,1/947
9780;171;196;2;2;0/8942.18,1/8004.31;0/182.93,1/254.22;0/9780,1/9780;0/9780,1/9780;0/0,1/0;0/0,1/0;0/0,1/1;0/12,1/7;0/3,1/2;0/5,1/5;0/60,1/111;0/105,1/91;0/84,1/178;0/960,1/953
9840;172;198;2;2;0/9002.18,1/8054.31;0/183.29,1/254.62;0/9840,1/9840;0/9840,1/9840;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/5;0/3,1/2;0/5,1/5;0/60,1/112;0/106,1/92;0/84,1/179;0/966,1/959
9900;172;199;2;2;0/9062.18,1/8114.31;0/183.69,1/255.11;0/9900,1/9900;0/9900,1/9900;0/0,1/0;0/0,1/0;0/0,1/0;0/3,1/4;0/3,1/2;0/5,1/5;0/60,1/112;0/106,1/93;0/84,1/179;0/972,1/965
9960;172;203;2;2;0/9122.18,1/8174.31;0/184.09,1/255.56;0/9960,1/9960;0/9960,1/9960;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/7;0/3,1/2;0/5,1/5;0/60,1/112;0/108,1/95;0/84,1/179;0/978,1/971
10020;172;204;2;2;0/9182.18,1/8234.31;0/184.49,1/256.71;0/10020,1/10020;0/10020,1/10020;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/8;0/3,1/2;0/5,1/5;0/60,1/112;0/108,1/96;0/84,1/179;0/984,1/977
10080;172;204;2;2;0/9242.18,1/8294.31;0/184.84,1/257.16;0/10080,1/10080;0/10080,1/10080;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/8;0/3,1/2;0/5,1/5;0/60,1/112;0/108,1/96;0/84,1/179;0/990,1/983
10140;172;205;2;2;0/9302.18,1/8354.31;0/185.38,1/257.6;0/10140,1/10140;0/10140,1/10140;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/5;0/3,1/2;0/5,1/5;0/60,1/112;0/109,1/96;0/84,1/179;0/996,1/989
10200;172;208;2;2;0/9362.18,1/8414.31;0/185.73,1/258.09;0/10200,1/10200;0/10200,1/10200;0/0,1/0;0/7,1/0;0/0,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/60,1/112;0/110,1/98;0/84,1/179;0/1002,1/995
10260;172;209;2;2;0/9422.18,1/8474.31;0/197.2,1/258.53;0/10260,1/10260;0/10260,1/10260;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/11;0/3,1/2;0/5,1/5;0/60,1/112;0/111,1/98;0/84,1/179;0/1007,1/1001
10320;172;209;2;2;0/9482.18,1/8534.31;0/197.69,1/258.84;0/10320,1/10320;0/10320,1/10320;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/7;0/3,1/2;0/5,1/5;0/60,1/112;0/111,1/98;0/84,1/179;0/1013,1/1007
10380;172;211;2;2;0/9542.18,1/8594.31;0/198.13,1/259.33;0/10380,1/10380;0/10380,1/10380;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/6;0/3,1/2;0/5,1/5;0/60,1/112;0/112,1/99;0/84,1/179;0/1019,1/1013
10440;172;213;2;2;0/9602.18,1/8654.31;0/198.53,1/259.82;0/10440,1/10440;0/10440,1/10440;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/1;0/3,1/2;0/5,1/5;0/60,1/112;0/113,1/100;0/84,1/179;0/1025,1/1019
10500;172;216;2;2;0/9662.18,1/8714.31;0/198.93,1/276.18;0/10500,1/10500;0/10500,1/10500;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/10;0/3,1/2;0/5,1/5;0/60,1/112;0/114,1/102;0/84,1/179;0/1031,1/1023
10560;172;217;2;2;0/9722.18,1/8774.31;0/199.29,1/276.62;0/10560,1/10560;0/10560,1/10560;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/12;0/3,1/2;0/5,1/5;0/60,1/112;0/114,1/103;0/84,1/179;0/1037,1/1029
10620;172;218;2;2;0/9782.18,1/8834.31;0/199.64,1/277.02;0/10620,1/10620;0/10620,1/10620;0/0,1/0;0/0,1/0;0/0,1/0;0/4,1/8;0/3,1/2;0/5,1/5;0/60,1/112;0/114,1/104;0/84,1/179;0/1043,1/1035
10680;172;220;2;2;0/9842.18,1/8894.31;0/200,1/277.38;0/10680,1/10680;0/10680,1/10680;0/4,1/19;0/0,1/0;0/12,1/26;0/10,1/2;0/3,1/2;0/5,1/5;0/60,1/112;0/116,1/104;0/84,1/179;0/1048,1/1041
10740;176;222;2;2;0/9857.73,1/8903.16;0/200.44,1/298.98;0/10740,1/10740;0/10740,1/10740;0/3,1/16;0/0,1/0;0/7,1/20;0/9,1/11;0/3,1/2;0/5,1/5;0/62,1/114;0/116,1/106;0/89,1/185;0/1054,1/1045
10800;179;222;2;2;0/9872.18,1/8914.31;0/200.84,1/299.42;0/10800,1/10800;0/10800,1/10800;0/2,1/14;0/0,1/0;0/4,1/17;0/9,1/10;0/3,1/2;0/5,1/5;0/64,1/115;0/116,1/106;0/93,1/189;0/1060,1/1051
10860;184;224;2;2;0/9902.18,1/8935.82;0/201.2,1/299.78;0/10860,1/10860;0/10860,1/10860;0/1,1/10;0/0,1/0;0/2,1/13;0/8,1/10;0/3,1/2;0/5,1/5;0/67,1/117;0/117,1/107;0/96,1/193;0/1066,1/1057
10920;186;224;2;2;0/9952.18,1/8964.31;0/201.64,1/300.18;0/10920,1/10920;0/10920,1/10920;0/1,1/9;0/0,1/0;0/1,1/11;0/7,1/11;0/3,1/2;0/5,1/5;0/68,1/118;0/117,1/107;0/97,1/196;0/1072,1/1062
10980;188;226;2;2;0/10012.18,1/8997.42;0/202.04,1/300.53;0/10980,1/10980;0/10980,1/10980;0/0,1/7;0/0,1/0;0/1,1/8;0/11,1/9;0/3,1/2;0/5,1/5;0/68,1/120;0/118,1/108;0/97,1/199;0/1078,1/1068
11040;191;228;2;2;0/10062.18,1/9043.64;0/202.44,1/300.93;0/11040,1/11040;0/11040,1/11040;0/0,1/5;0/0,1/0;0/0,1/6;0/10,1/6;0/3,1/2;0/5,1/5;0/69,1/122;0/119,1/109;0/98,1/201;0/1084,1/1074
11100;192;228;2;2;0/10122.18,1/9084.31;0/202.84,1/301.42;0/11100,1/11100;0/11100,1/11100;0/0,1/5;0/0,1/0;0/0,1/5;0/7,1/9;0/3,1/2;0/5,1/5;0/69,1/123;0/119,1/109;0/98,1/202;0/1090,1/1080
11160;193;230;2;2;0/10182.18,1/9134.93;0/203.29,1/301.82;0/11160,1/11160;0/11160,1/11160;0/0,1/3;0/0,1/0;0/1,1/4;0/8,1/10;0/3,1/2;0/5,1/5;0/69,1/124;0/120,1/110;0/98,1/203;0/1096,1/1086
11220;196;231;2;2;0/10232.18,1/9174.31;0/203.73,1/302.27;0/11220,1/11220;0/11220,1/11220;0/0,1/1;0/0,1/0;0/0,1/2;0/10,1/12;0/3,1/2;0/5,1/5;0/70,1/126;0/121,1/110;0/99,1/205;0/1102,1/1092
11280;198;233;2;2;0/10292.18,1/9214.31;0/204.13,1/302.67;0/11280,1/11280;0/11280,1/11280;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/70,1/128;0/122,1/111;0/99,1/207;0/1108,1/1098
11340;198;233;2;2;0/10352.18,1/9274.31;0/204.58,1/303.02;0/11340,1/11340;0/11340,1/11340;0/1,1/0;0/0,1/0;0/1,1/0;0/7,1/7;0/3,1/2;0/5,1/5;0/70,1/128;0/122,1/111;0/99,1/207;0/1114,1/1104
11400;198;235;2;2;0/10412.18,1/9334.31;0/205.02,1/303.47;0/11400,1/11400;0/11400,1/11400;0/0,1/0;0/0,1/0;0/1,1/0;0/8,1/5;0/3,1/2;0/5,1/5;0/70,1/128;0/123,1/112;0/99,1/207;0/1120,1/1110
