parent,units,children,firstChildDone,lastChildDone,consolidated,consolidationWait,placed,submitted
537,6,3,3643.55555554979,7621.24444445756,7621.24444445756,3977.68888890777,3242.79999999597,3583.11111110561
627,4,2,5581.02222222328,7651.28888890219,7651.28888890219,2070.26666667891,3965.33333332618,5480.75555555602
1003,3,2,7240.26666667753,7771.46666668068,7771.46666668068,531.20000000314,6678.7555555631,7150.00000001033
1010,2,2,6763.86666667472,7801.55555556974,7801.55555556974,1037.68888889502,6703.73333334103,6743.77777778571
778,3,2,6944.35555556467,7924.97777779269,7924.97777779269,980.622222228019,5064.79999999801,6864.08888889753
810,5,4,5686.31111111279,7945.02222223726,7945.02222223726,2258.71111112446,5235.24444444346,5621.06666666796
870,3,3,6072.22222222619,7955.06666668176,7955.06666668176,1882.84444445558,5686.31111111279,6032.13333333706
935,3,2,6919.37777778675,7965.11111112626,7965.11111112626,1045.73333333952,6132.40000000432,6839.24444445294
840,3,2,7841.64444445887,7971.95555557075,7971.95555557075,130.311111111881,5450.66666666696,7721.37777779149
1122,4,2,7811.46666668091,8042.0888889045,8042.0888889045,230.622222223586,7561.06666667943,7701.24444445804
1052,3,2,7180.0888888994,8145.64444446066,8145.64444446066,965.555555561264,7009.68888889839,7099.95555556559
1152,3,2,7951.91111112619,8152.31111112737,8152.31111112737,200.400000001185,7851.60000001448,7851.64444445893
1088,5,3,7465.42222223442,8155.68888890517,8155.68888890517,690.266666670747,7305.11111112236,7315.15555556687
1155,3,2,8162.35555557187,8222.66666668272,8222.66666668272,60.3111111108401,7851.60000001448,8022.04444445993
809,4,2,7751.42222223611,8258.48888890442,8258.48888890442,507.066666668304,5219.99999999892,7581.15555556844
892,5,4,6473.24444445078,8268.57777779316,8268.57777779316,1795.33333334238,5836.57777778035,6373.06666667241
940,2,2,8242.8444444602,8278.6666666819,8278.6666666819,35.8222222217009,6172.48888889344,8162.35555557187
1187,2,2,8232.75555557146,8329.02222223672,8329.02222223672,96.2666666652658,8075.46666668247,8152.31111112737
1165,5,2,8062.13333334906,8393.86666668022,8393.86666668022,331.733333331164,7924.97777779269,7941.86666668168
1183,5,3,8092.22222223813,8424.08888890201,8424.08888890201,331.866666663879,8055.37777779346,8062.13333334906
1099,2,2,7535.64444445706,8514.71111112291,8514.71111112291,979.066666665851,7425.3333333453,7465.42222223442
1134,6,5,7851.60000001448,8694.66666667585,8694.66666667585,843.066666661364,7651.28888890219,7731.37777779155
1205,3,2,8303.20000001488,8714.84444445333,8714.84444445333,411.644444438454,8205.9111111274,8242.8444444602
1240,4,2,8540.40000001142,8724.93333334207,8724.93333334207,184.533333330648,8483.37777779003,8490.0444444566
961,3,2,7340.4444444559,8735.02222223081,8735.02222223081,1394.57777777491,6337.82222222776,7300.35555556678
889,5,2,7681.15555556903,8761.91111111931,8761.91111111931,1080.75555555028,5821.68888889137,7540.88888890153
1264,4,2,8741.77777778627,8805.55555556312,8805.55555556312,63.7777777768497,8665.77777778738,8665.82222223182
1009,2,2,7154.80000001036,8822.31111111843,8822.31111111843,1667.51111110807,6703.73333334103,7014.53333334287
1246,4,2,8785.42222223008,8916.26666667262,8916.26666667262,130.84444444254,8538.62222223367,8735.02222223081
1214,6,2,8625.46666667685,8922.93333333919,8922.93333333919,297.466666662338,8252.93333334894,8514.71111112291
959,2,2,7540.88888890153,8943.11111111668,8943.11111111668,1402.22222221514,6307.77777778313,7390.62222223398
1193,2,2,8444.26666667949,8953.20000000542,8953.20000000542,508.933333325927,8135.60000001616,8343.55555556984
676,2,2,5841.77777778038,8956.57777778315,8956.57777778315,3114.80000000277,4324.79999999363,5776.4888888911
900,2,2,7570.9777777906,8963.28888889416,8963.28888889416,1392.31111110356,5866.66666666941,7440.71111112316
1115,2,2,8490.0444444566,9007.86666667129,9007.86666667129,517.822222214687,7525.60000001256,8349.15555556976
942,3,2,7365.2888889005,9013.64444444898,9013.64444444898,1648.35555554849,6177.5111111157,7275.0222222333
1143,3,2,8671.33333334285,9017.95555556003,9017.95555556003,346.622222217178,7751.42222223611,8570.62222223321
1111,4,2,8308.84444445924,9023.73333333772,9023.73333333772,714.888888878486,7495.51111112349,8216.00000001615
1049,3,2,7901.77777779256,9033.82222222647,9033.82222222647,1132.04444443391,6999.64444445389,7791.51111112524
1199,3,2,8313.28888890362,9038.08888889307,9038.08888889307,724.799999989453,8192.48888890538,8252.93333334894
1036,2,2,7009.68888889839,9043.91111111521,9043.91111111521,2034.22222221681,6924.26666667567,6929.42222223125
1209,3,2,8434.17777779075,9098.53333333664,9098.53333333664,664.355555545888,8232.75555557146,8333.4666666811
992,6,3,8205.9111111274,9104.22222222544,9104.22222222544,898.311111098039,6548.48888889567,8145.64444446066
1168,2,2,9158.9777777802,9229.55555555695,9229.55555555695,70.5777777767507,7951.91111112619,9068.31111111485
1213,2,2,8500.13333334534,9300.00000000037,9300.00000000037,799.866666655027,8252.93333334894,8369.2888889028
857,4,2,7320.40000001134,9309.55555555579,9309.55555555579,1989.15555554445,5581.02222222328,7250.31111112204
1301,2,2,9184.88888889094,9330.22222222215,9330.22222222215,145.333333331218,8892.75555556185,9043.91111111521
991,2,2,9164.71111111345,9349.86666666631,9349.86666666631,185.155555552861,6538.44444445116,9114.31111111418
1361,3,2,9420.93333333194,9430.44444444292,9430.44444444292,9.51111111097271,9259.73333333429,9330.22222222215
1267,3,2,8825.73333334061,9510.97777777508,9510.97777777508,685.244444434473,8671.33333334285,8745.11111111956
709,5,2,5871.86666666945,9562.66666666322,9562.66666666322,3690.79999999377,4576.71111110623,5801.60000000236
736,3,3,6468.22222222853,9623.06666666234,9623.06666666234,3154.84444443381,4727.19999999601,6428.1333333394
1299,3,2,9144.53333333597,9652.04444443969,9652.04444443969,507.511111103726,8882.66666667311,9033.82222222647
798,3,2,5430.62222222239,9663.37777777286,9663.37777777286,4232.75555555047,5157.68888888745,5340.35555555519
1377,4,3,9431.02222222069,9722.53333332756,9722.53333332756,291.511111106869,9390.13333333239,9390.66666666572
958,2,2,7350.48888890041,9732.6222222163,9732.6222222163,2382.13333331589,6302.84444444977,7320.40000001134
1376,5,2,9470.711111109,9824.48888888163,9824.48888888163,353.77777777263,9370.53333333268,9410.31111110988
926,5,2,7591.02222223516,9833.24444443706,9833.24444443706,2242.22222220189,6072.22222222619,7530.84444445703
1164,3,2,8510.22222223409,9854.71111110341,9854.71111110341,1344.48888886932,7921.82222223712,8389.42222223584
1290,3,2,9541.2444444413,9883.59999999188,9883.59999999188,342.355555550574,8815.64444445186,9440.53333333166
1218,3,3,8655.68888889864,9915.24444443586,9915.24444443586,1259.55555553723,8308.84444445924,8595.20000001063
644,4,3,4296.62222221569,9954.0444444353,9954.0444444353,5657.42222221961,4055.77777777023,4216.35555554855
1406,3,2,9895.06666665838,9965.59999999069,9965.59999999069,70.5333333323069,9601.68888888487,9824.48888888163
511,6,3,4366.84444443833,9974.17777776834,9974.17777776834,5607.33333333001,3021.24444444137,4276.53333332668
1300,4,2,9134.44444444722,9996.53333332357,9996.53333332357,862.088888876344,8886.08888889528,9023.73333333772
1254,3,2,9359.95555555505,10016.6666666566,10016.6666666566,656.711111101555,8610.88888889929,9249.68888888999
981,6,4,7295.06666667786,10125.2444444328,10125.2444444328,2830.17777775495,6473.24444445078,7144.75555556586
1428,3,2,10057.0222222116,10218.1777777648,10218.1777777648,161.15555555321,9743.95555554947,9975.68888887943
1342,4,2,10137.5555555437,10267.2444444307,10267.2444444307,129.688888887002,9164.71111111345,10057.0222222116
1442,3,2,10187.955555543,10357.9555555405,10357.9555555405,169.999999997526,9874.88888888089,10087.1999999889
775,4,3,6693.68888889653,10398.2666666511,10398.2666666511,3704.57777775453,5054.7555555535,6533.42222222891
1447,2,2,10105.0666666553,10486.0444444276,10486.0444444276,380.977777772234,9903.73333332492,10084.8888888778
1235,3,2,8635.5555555656,10637.111111092,10637.111111092,2001.55555552643,8424.08888890201,8534.84444445595
974,4,3,8369.2888889028,10649.822222203,10649.822222203,2280.53333330015,6398.04444445033,8268.57777779316
1190,3,3,8318.93333334798,10680.0444444247,10680.0444444247,2361.11111107675,8125.55555557166,8258.48888890442
1527,4,2,10606.8888888702,10687.4222222024,10687.4222222024,80.5333333321614,10449.8666666503,10496.1333333163
1416,3,2,10379.2888888736,10700.1777777578,10700.1777777578,320.888888884219,9662.13333332843,10258.4888888753
1221,3,3,8580.71111112195,10730.3999999796,10730.3999999796,2149.68888885761,8313.28888890362,8479.95555556786
1396,4,2,10338.9333333186,10740.4888888683,10740.4888888683,401.555555549712,9531.15555555256,10218.1777777648
799,3,2,6132.40000000432,10749.0222222015,10749.0222222015,4616.62222219719,5165.06666666527,6032.13333333706
1397,3,2,9703.64444443894,10779.2444444233,10779.2444444233,1075.59999998435,9532.48888888588,9633.15555555108
1317,4,3,10697.5111110911,10921.6888888657,10921.6888888657,224.177777774516,8966.66666667189,10596.7999999815
1550,6,2,10871.3333333108,10990.622222198,10990.622222198,119.288888887153,10639.7333333142,10740.4888888683
1567,3,2,11030.8888888641,11071.1999999746,11071.1999999746,40.3111111105245,10749.0222222015,10900.0444444215
1574,4,2,10951.866666643,11081.2888888633,11081.2888888633,129.422222220339,10841.0666666446,10861.2444444221
1458,2,2,10127.466666655,11161.8666666399,11161.8666666399,1034.39999998495,9945.46666665764,10046.9333333228
1379,5,2,9491.42222221981,11163.3333333066,11163.3333333066,1671.91111108678,9400.22222222113,9400.75555555446
1446,3,2,10889.9555555328,11192.0888888617,11192.0888888617,302.133333328937,9903.73333332492,10759.1111110902
1559,4,2,10992.1333333091,11212.2222221948,11212.2222221948,220.088888885686,10697.5111110911,10871.3333333108
1573,5,2,11010.755555531,11233.8222221945,11233.8222221945,223.066666663421,10819.5111110894,10889.9555555328
1424,2,2,10359.1111110961,11243.9111110832,11243.9111110832,884.799999987124,9732.6222222163,10248.3999999866
1106,4,2,10094.9777777666,11284.1777777493,11284.1777777493,1189.19999998269,7465.42222223442,10074.7999999891
1451,4,2,10669.955555536,11304.3111110823,11304.3111110823,634.355555546324,9903.73333332492,10549.1555555377
1315,3,2,10559.2444444265,11364.7555555259,11364.7555555259,805.511111099389,8966.66666667189,10398.2666666511
1634,3,2,11353.155555526,11394.9777777477,11394.9777777477,41.8222222216136,11253.9999999719,11254.0444444164
1375,2,2,11173.4222221953,11413.5999999696,11413.5999999696,240.177777774283,9370.53333333268,11082.7111110855
1389,4,3,9662.13333332843,11455.3777777468,11455.3777777468,1793.24444441835,9470.711111109,9561.42222221879
