#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
5819.96;137;132;2;2;0/4971.96,1/4663.02;0/63.96,1/50.93;0/5819.96,1/5819.96;0/5819.96,1/5819.96;0/1,1/0;0/0,1/0;0/1,1/1;0/9,1/13;0/3,1/2;0/5,1/5;0/57,1/80;0/66,1/66;0/85,1/116;0/576,1/577
5879.96;139;134;2;2;0/5028.31,1/4713.07;0/64.09,1/51.02;0/5879.96,1/5879.96;0/5879.96,1/5879.96;0/0,1/0;0/0,1/0;0/0,1/2;0/9,1/13;0/3,1/2;0/5,1/5;0/58,1/81;0/67,1/67;0/86,1/117;0/582,1/583
5939.96;141;135;2;2;0/5082,1/4753.16;0/64.22,1/51.11;0/5939.96,1/5939.96;0/5939.96,1/5939.96;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/12;0/3,1/2;0/5,1/5;0/58,1/83;0/67,1/68;0/86,1/119;0/588,1/589
5999.96;141;137;2;2;0/5142,1/4813.16;0/64.4,1/51.16;0/5999.96,1/5999.96;0/5999.96,1/5999.96;0/1,1/0;0/0,1/0;0/2,1/1;0/9,1/8;0/3,1/2;0/5,1/5;0/58,1/83;0/68,1/69;0/86,1/119;0/594,1/595
6059.96;143;140;2;2;0/5192.04,1/4863.2;0/64.53,1/51.33;0/6059.96,1/6059.96;0/6059.96,1/6059.96;0/0,1/0;0/0,1/0;0/1,1/1;0/14,1/8;0/3,1/2;0/5,1/5;0/59,1/84;0/70,1/70;0/87,1/120;0/600,1/601
6119.96;145;142;2;2;0/5242.09,1/4913.24;0/64.58,1/51.47;0/6119.96,1/6119.96;0/6119.96,1/6119.96;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/5;0/3,1/2;0/5,1/5;0/60,1/85;0/71,1/71;0/88,1/121;0/606,1/607
6179.96;146;144;2;2;0/5302.09,1/4963.29;0/64.76,1/51.64;0/6179.96,1/6179.96;0/6179.96,1/6179.96;0/0,1/0;0/2,1/0;0/1,1/0;0/16,1/9;0/3,1/2;0/5,1/5;0/60,1/86;0/72,1/72;0/88,1/122;0/612,1/613
6239.96;147;146;2;2;0/5352.13,1/5023.29;0/64.8,1/51.82;0/6239.96,1/6239.96;0/6239.96,1/6239.96;0/1,1/0;0/0,1/0;0/1,1/2;0/12,1/9;0/3,1/2;0/5,1/5;0/61,1/86;0/72,1/74;0/89,1/122;0/618,1/619
6299.96;150;148;2;2;0/5402.18,1/5063.38;0/64.89,1/51.96;0/6299.96,1/6299.96;0/6299.96,1/6299.96;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/7;0/3,1/2;0/5,1/5;0/62,1/88;0/73,1/75;0/90,1/124;0/624,1/625
6359.96;150;149;2;2;0/5462.18,1/5123.38;0/64.98,1/52.13;0/6359.96,1/6359.96;0/6359.96,1/6359.96;0/0,1/2;0/0,1/0;0/1,1/2;0/10,1/15;0/3,1/2;0/5,1/5;0/62,1/88;0/74,1/75;0/90,1/124;0/630,1/631
6419.96;152;151;2;2;0/5512.22,1/5169.51;0/65.16,1/52.22;0/6419.96,1/6419.96;0/6419.96,1/6419.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/12;0/3,1/2;0/5,1/5;0/63,1/89;0/75,1/76;0/91,1/126;0/636,1/637
6479.96;152;152;2;2;0/5572.22,1/5223.47;0/65.29,1/52.31;0/6479.96,1/6479.96;0/6479.96,1/6479.96;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/12;0/3,1/2;0/5,1/5;0/63,1/89;0/75,1/77;0/91,1/126;0/642,1/643
6539.96;153;154;2;2;0/5632.22,1/5273.51;0/65.47,1/52.36;0/6539.96,1/6539.96;0/6539.96,1/6539.96;0/0,1/0;0/0,1/0;0/0,1/4;0/8,1/8;0/3,1/2;0/5,1/5;0/63,1/90;0/76,1/78;0/91,1/127;0/648,1/649
6599.96;154;155;2;2;0/5692.22,1/5295.69;0/65.6,1/52.53;0/6599.96,1/6599.96;0/6599.96,1/6599.96;0/2,1/1;0/0,1/0;0/2,1/2;0/9,1/9;0/3,1/2;0/5,1/5;0/63,1/91;0/77,1/78;0/91,1/131;0/654,1/655
6659.96;156;156;2;2;0/5732.31,1/5343.73;0/65.73,1/52.71;0/6659.96,1/6659.96;0/6659.96,1/6659.96;0/0,1/2;0/0,1/0;0/3,1/2;0/8,1/12;0/3,1/2;0/5,1/5;0/64,1/92;0/78,1/78;0/93,1/132;0/660,1/661
6719.96;159;157;2;2;0/5762.44,1/5393.78;0/65.91,1/52.84;0/6719.96,1/6719.96;0/6719.96,1/6719.96;0/1,1/0;0/0,1/0;0/1,1/2;0/13,1/12;0/3,1/2;0/5,1/5;0/66,1/93;0/78,1/79;0/96,1/133;0/666,1/667
6779.96;161;159;2;2;0/5813.24,1/5433.87;0/66,1/52.98;0/6779.96,1/6779.96;0/6779.96,1/6779.96;0/1,1/0;0/0,1/0;0/2,1/1;0/12,1/11;0/3,1/2;0/5,1/5;0/67,1/94;0/79,1/80;0/97,1/135;0/672,1/673
6839.96;164;161;2;2;0/5854.4,1/5483.91;0/66.13,1/53.02;0/6839.96,1/6839.96;0/6839.96,1/6839.96;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/9;0/3,1/2;0/5,1/5;0/69,1/95;0/80,1/81;0/99,1/136;0/678,1/679
6899.96;166;161;2;2;0/5902.62,1/5533.96;0/66.27,1/53.2;0/6899.96,1/6899.96;0/6899.96,1/6899.96;0/1,1/1;0/0,1/0;0/1,1/3;0/12,1/14;0/3,1/2;0/5,1/5;0/70,1/96;0/80,1/81;0/100,1/137;0/684,1/685
6959.96;167;163;2;2;0/5962.62,1/5574.04;0/66.36,1/53.33;0/6959.96,1/6959.96;0/6959.96,1/6959.96;0/0,1/0;0/0,1/0;0/1,1/1;0/10,1/18;0/3,1/2;0/5,1/5;0/70,1/97;0/81,1/82;0/100,1/139;0/690,1/691
7019.96;169;165;2;2;0/6012.67,1/5624.09;0/66.58,1/53.38;0/7019.96,1/7019.96;0/7019.96,1/7019.96;0/0,1/0;0/0,1/0;0/1,1/0;0/16,1/13;0/3,1/2;0/5,1/5;0/71,1/98;0/82,1/83;0/101,1/140;0/696,1/697
7079.96;170;166;2;2;0/6062.71,1/5684.09;0/66.58,1/53.51;0/7079.96,1/7079.96;0/7079.96,1/7079.96;0/0,1/1;0/0,1/0;0/2,1/1;0/10,1/16;0/3,1/2;0/5,1/5;0/72,1/98;0/83,1/83;0/102,1/140;0/702,1/703
7139.96;171;168;2;2;0/6102.8,1/5744.09;0/66.71,1/53.51;0/7139.96,1/7139.96;0/7139.96,1/7139.96;0/1,1/1;0/0,1/0;0/1,1/3;0/11,1/10;0/3,1/2;0/5,1/5;0/73,1/98;0/83,1/85;0/104,1/140;0/708,1/709
7199.96;174;170;2;2;0/6159.02,1/5784.18;0/66.89,1/53.6;0/7199.96,1/7199.96;0/7199.96,1/7199.96;0/0,1/1;0/0,1/0;0/2,1/1;0/13,1/12;0/3,1/2;0/5,1/5;0/74,1/100;0/84,1/86;0/105,1/142;0/714,1/715
7259.96;176;173;2;2;0/6192.93,1/5842.36;0/66.98,1/53.69;0/7259.96,1/7259.96;0/7259.96,1/7259.96;0/1,1/2;0/0,1/1;0/1,1/3;0/18,1/11;0/3,1/2;0/5,1/5;0/75,1/101;0/85,1/88;0/107,1/143;0/720,1/721
7319.96;179;173;2;2;0/6242.98,1/5879.69;0/67.11,1/53.82;0/7319.96,1/7319.96;0/7319.96,1/7319.96;0/1,1/1;0/0,1/0;0/1,1/3;0/16,1/12;0/3,1/2;0/5,1/5;0/76,1/103;0/85,1/88;0/108,1/145;0/726,1/727
7379.96;180;173;2;2;0/6302.98,1/5914.4;0/67.24,1/53.91;0/7379.96,1/7379.96;0/7379.96,1/7379.96;0/1,1/3;0/0,1/0;0/1,1/4;0/16,1/10;0/3,1/2;0/5,1/5;0/76,1/104;0/85,1/88;0/108,1/147;0/732,1/733
7439.96;182;176;2;2;0/6362.98,1/5950.13;0/67.38,1/54.04;0/7439.96,1/7439.96;0/7439.96,1/7439.96;0/0,1/0;0/0,1/0;0/1,1/1;0/16,1/9;0/3,1/2;0/5,1/5;0/76,1/106;0/86,1/90;0/108,1/150;0/738,1/739
7499.96;184;176;2;2;0/6413.02,1/5994.58;0/67.47,1/54.18;0/7499.96,1/7499.96;0/7499.96,1/7499.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/8;0/3,1/2;0/5,1/5;0/77,1/107;0/86,1/90;0/109,1/151;0/744,1/745
7559.96;185;178;2;2;0/6473.02,1/6048.04;0/67.64,1/54.31;0/7559.96,1/7559.96;0/7559.96,1/7559.96;0/0,1/0;0/0,1/0;0/1,1/0;0/13,1/12;0/3,1/2;0/5,1/5;0/77,1/108;0/87,1/91;0/109,1/152;0/750,1/751
7619.96;186;178;2;2;0/6523.07,1/6104.62;0/67.73,1/54.4;0/7619.96,1/7619.96;0/7619.96,1/7619.96;0/1,1/1;0/0,1/0;0/1,1/1;0/12,1/10;0/3,1/2;0/5,1/5;0/78,1/108;0/87,1/91;0/110,1/152;0/756,1/757
7679.96;187;180;2;2;0/6573.16,1/6164.62;0/67.87,1/54.44;0/7679.96,1/7679.96;0/7679.96,1/7679.96;0/1,1/0;0/0,1/0;0/1,1/1;0/12,1/6;0/3,1/2;0/5,1/5;0/79,1/108;0/88,1/92;0/111,1/152;0/762,1/763
7739.96;188;181;2;2;0/6633.11,1/6214.67;0/67.91,1/54.67;0/7739.96,1/7739.96;0/7739.96,1/7739.96;0/1,1/1;0/0,1/0;0/2,1/1;0/9,1/5;0/3,1/2;0/5,1/5;0/79,1/109;0/89,1/92;0/111,1/153;0/768,1/769
7799.96;190;184;2;2;0/6683.16,1/6264.71;0/68.04,1/54.93;0/7799.96,1/7799.96;0/7799.96,1/7799.96;0/1,1/0;0/0,1/0;0/2,1/0;0/12,1/10;0/3,1/2;0/5,1/5;0/80,1/110;0/90,1/94;0/112,1/154;0/774,1/775
7859.96;191;186;2;2;0/6733.2,1/6324.71;0/68.18,1/55.07;0/7859.96,1/7859.96;0/7859.96,1/7859.96;0/0,1/1;0/0,1/0;0/1,1/1;0/11,1/15;0/3,1/2;0/5,1/5;0/81,1/110;0/92,1/94;0/113,1/154;0/780,1/781
7919.96;193;186;2;2;0/6783.24,1/6384.09;0/68.27,1/55.11;0/7919.96,1/7919.96;0/7919.96,1/7919.96;0/0,1/2;0/0,1/0;0/0,1/4;0/10,1/13;0/3,1/2;0/5,1/5;0/82,1/111;0/92,1/94;0/114,1/155;0/786,1/787
7979.96;194;188;2;2;0/6843.24,1/6414.84;0/68.44,1/55.2;0/7979.96,1/7979.96;0/7979.96,1/7979.96;0/0,1/0;0/0,1/0;0/2,1/2;0/16,1/13;0/3,1/2;0/5,1/5;0/82,1/112;0/93,1/95;0/114,1/157;0/792,1/793
8039.96;197;190;2;2;0/6883.33,1/6454.93;0/68.53,1/55.29;0/8039.96,1/8039.96;0/8039.96,1/8039.96;0/0,1/2;0/0,1/0;0/1,1/2;0/14,1/12;0/3,1/2;0/5,1/5;0/83,1/114;0/95,1/95;0/116,1/159;0/798,1/799
8099.96;198;191;2;2;0/6933.38,1/6514.93;0/68.62,1/55.42;0/8099.96,1/8099.96;0/8099.96,1/8099.96;0/1,1/0;0/1,1/0;0/1,1/2;0/11,1/12;0/3,1/2;0/5,1/5;0/84,1/114;0/95,1/96;0/117,1/159;0/804,1/805
8159.96;199;193;2;2;0/6993.38,1/6555.02;0/68.76,1/55.51;0/8159.96,1/8159.96;0/8159.96,1/8159.96;0/2,1/0;0/1,1/0;0/2,1/1;0/13,1/9;0/3,1/2;0/5,1/5;0/84,1/115;0/96,1/97;0/117,1/161;0/810,1/811
8219.96;201;193;2;2;0/7033.38,1/6605.07;0/68.98,1/55.87;0/8219.96,1/8219.96;0/8219.96,1/8219.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/85,1/116;0/96,1/97;0/119,1/162;0/816,1/817
8279.96;202;195;2;2;0/7093.38,1/6649.91;0/69.33,1/56.27;0/8279.96,1/8279.96;0/8279.96,1/8279.96;0/0,1/2;0/0,1/1;0/0,1/5;0/9,1/12;0/3,1/2;0/5,1/5;0/85,1/117;0/97,1/98;0/119,1/164;0/822,1/823
8339.96;203;198;2;2;0/7153.38,1/6675.07;0/69.73,1/56.62;0/8339.96,1/8339.96;0/8339.96,1/8339.96;0/1,1/0;0/0,1/0;0/1,1/3;0/10,1/9;0/3,1/2;0/5,1/5;0/85,1/118;0/98,1/100;0/119,1/167;0/828,1/829
8399.96;206;200;2;2;0/7203.38,1/6705.07;0/70.09,1/57.11;0/8399.96,1/8399.96;0/8399.96,1/8399.96;0/0,1/0;0/0,1/0;0/1,1/0;0/9,1/10;0/3,1/2;0/5,1/5;0/86,1/120;0/99,1/101;0/120,1/170;0/833,1/835
8459.96;207;201;2;2;0/7253.38,1/6765.07;0/70.49,1/57.56;0/8459.96,1/8459.96;0/8459.96,1/8459.96;0/0,1/0;0/0,1/0;0/0,1/3;0/7,1/12;0/3,1/2;0/5,1/5;0/87,1/120;0/99,1/102;0/121,1/170;0/839,1/841
8519.96;209;202;2;2;0/7313.38,1/6795.07;0/70.93,1/57.87;0/8519.96,1/8519.96;0/8519.96,1/8519.96;0/1,1/0;0/0,1/0;0/2,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/87,1/122;0/100,1/102;0/121,1/173;0/845,1/847
8579.96;210;204;2;2;0/7363.38,1/6855.07;0/71.38,1/58.22;0/8579.96,1/8579.96;0/8579.96,1/8579.96;0/0,1/1;0/0,1/0;0/1,1/1;0/10,1/10;0/3,1/2;0/5,1/5;0/88,1/122;0/101,1/103;0/122,1/173;0/851,1/853
8639.96;211;206;2;2;0/7413.38,1/6915.07;0/71.82,1/58.62;0/8639.96,1/8639.96;0/8639.96,1/8639.96;0/0,1/1;0/0,1/0;0/1,1/3;0/12,1/9;0/3,1/2;0/5,1/5;0/89,1/122;0/102,1/104;0/123,1/173;0/857,1/859
8699.96;214;207;2;2;0/7463.38,1/6955.07;0/72.18,1/59.02;0/8699.96,1/8699.96;0/8699.96,1/8699.96;0/1,1/1;0/0,1/0;0/1,1/3;0/9,1/10;0/3,1/2;0/5,1/5;0/90,1/124;0/102,1/105;0/124,1/175;0/863,1/865
8759.96;217;208;2;2;0/7516.8,1/6979.02;0/72.58,1/59.38;0/8759.96,1/8759.96;0/8759.96,1/8759.96;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/9;0/3,1/2;0/5,1/5;0/91,1/126;0/103,1/105;0/125,1/179;0/869,1/871
8819.96;218;209;2;2;0/7573.38,1/7031.11;0/73.07,1/59.78;0/8819.96,1/8819.96;0/8819.96,1/8819.96;0/1,1/0;0/0,1/0;0/1,1/3;0/15,1/8;0/3,1/2;0/5,1/5;0/91,1/127;0/103,1/106;0/125,1/180;0/875,1/877
8879.96;219;211;2;2;0/7633.38,1/7055.07;0/73.42,1/60.13;0/8879.96,1/8879.96;0/8879.96,1/8879.96;0/0,1/0;0/0,1/0;0/1,1/0;0/13,1/6;0/3,1/2;0/5,1/5;0/91,1/128;0/104,1/107;0/125,1/183;0/881,1/882
8939.96;220;211;2;2;0/7673.38,1/7115.07;0/73.78,1/60.67;0/8939.96,1/8939.96;0/8939.96,1/8939.96;0/0,1/1;0/0,1/0;0/0,1/1;0/10,1/13;0/3,1/2;0/5,1/5;0/92,1/128;0/104,1/107;0/127,1/183;0/887,1/888
8999.96;221;213;2;2;0/7733.38,1/7166.31;0/74.18,1/61.02;0/8999.96,1/8999.96;0/8999.96,1/8999.96;0/2,1/0;0/0,1/0;0/2,1/1;0/7,1/16;0/3,1/2;0/5,1/5;0/92,1/129;0/105,1/108;0/127,1/184;0/893,1/894
9059.96;223;215;2;2;0/7791.82,1/7215.07;0/74.62,1/61.38;0/9059.96,1/9059.96;0/9059.96,1/9059.96;0/0,1/0;0/0,1/0;0/1,1/1;0/7,1/12;0/3,1/2;0/5,1/5;0/93,1/130;0/106,1/109;0/128,1/185;0/899,1/900
9119.96;224;217;2;2;0/7833.38,1/7265.07;0/75.07,1/61.78;0/9119.96,1/9119.96;0/9119.96,1/9119.96;0/1,1/1;0/0,1/0;0/1,1/3;0/13,1/18;0/3,1/2;0/5,1/5;0/93,1/131;0/107,1/110;0/129,1/186;0/905,1/906
9179.96;226;219;2;2;0/7893.38,1/7303.87;0/75.47,1/62.09;0/9179.96,1/9179.96;0/9179.96,1/9179.96;0/0,1/1;0/0,1/0;0/1,1/1;0/12,1/15;0/3,1/2;0/5,1/5;0/93,1/133;0/108,1/111;0/129,1/189;0/911,1/912
9239.96;228;219;2;2;0/7943.38,1/7346.53;0/75.73,1/62.49;0/9239.96,1/9239.96;0/9239.96,1/9239.96;0/2,1/0;0/0,1/0;0/2,1/0;0/6,1/16;0/3,1/2;0/5,1/5;0/94,1/134;0/108,1/111;0/130,1/190;0/917,1/918
9299.96;229;220;2;2;0/8001.02,1/7405.07;0/76.22,1/62.8;0/9299.96,1/9299.96;0/9299.96,1/9299.96;0/0,1/1;0/0,1/0;0/2,1/1;0/14,1/13;0/3,1/2;0/5,1/5;0/95,1/134;0/109,1/111;0/131,1/190;0/923,1/924
9360;230;221;2;2;0/8033.42,1/7465.11;0/76.58,1/63.2;0/9360,1/9360;0/9360,1/9360;0/2,1/0;0/0,1/0;0/2,1/1;0/14,1/11;0/3,1/2;0/5,1/5;0/96,1/134;0/109,1/112;0/133,1/190;0/929,1/930
9420;232;222;2;2;0/8086.4,1/7515.11;0/76.89,1/63.6;0/9420,1/9420;0/9420,1/9420;0/0,1/1;0/0,1/0;0/3,1/1;0/10,1/9;0/3,1/2;0/5,1/5;0/97,1/135;0/110,1/112;0/134,1/191;0/935,1/936
9480;233;224;2;2;0/8113.42,1/7575.11;0/77.29,1/64.04;0/9480,1/9480;0/9480,1/9480;0/0,1/1;0/0,1/0;0/1,1/3;0/13,1/9;0/3,1/2;0/5,1/5;0/98,1/135;0/111,1/113;0/137,1/191;0/941,1/942
9540;235;226;2;2;0/8163.42,1/7615.11;0/77.6,1/64.49;0/9540,1/9540;0/9540,1/9540;0/0,1/0;0/1,1/0;0/1,1/1;0/10,1/7;0/3,1/2;0/5,1/5;0/99,1/136;0/112,1/114;0/138,1/193;0/947,1/948
9600;237;229;2;2;0/8213.42,1/7665.11;0/77.96,1/64.89;0/9600,1/9600;0/9600,1/9600;0/0,1/0;0/0,1/1;0/2,1/1;0/11,1/11;0/3,1/2;0/5,1/5;0/100,1/137;0/114,1/115;0/139,1/194;0/953,1/954
9660;240;230;2;2;0/8255.24,1/7715.11;0/78.36,1/65.29;0/9660,1/9660;0/9660,1/9660;0/0,1/1;0/0,1/0;0/1,1/1;0/12,1/14;0/3,1/2;0/5,1/5;0/102,1/138;0/115,1/115;0/141,1/195;0/959,1/960
9720;241;232;2;2;0/8303.42,1/7775.11;0/78.76,1/65.64;0/9720,1/9720;0/9720,1/9720;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/14;0/3,1/2;0/5,1/5;0/103,1/138;0/116,1/116;0/142,1/195;0/965,1/966
9780;243;233;2;2;0/8343.42,1/7825.11;0/79.2,1/65.96;0/9780,1/9780;0/9780,1/9780;0/1,1/0;0/0,1/0;0/1,1/0;0/17,1/12;0/3,1/2;0/5,1/5;0/104,1/139;0/116,1/117;0/144,1/196;0/971,1/972
9840;243;235;2;2;0/8403.42,1/7885.11;0/79.56,1/66.31;0/9840,1/9840;0/9840,1/9840;0/0,1/0;0/0,1/0;0/1,1/2;0/15,1/10;0/3,1/2;0/5,1/5;0/104,1/139;0/117,1/118;0/144,1/196;0/977,1/978
9900;246;237;2;2;0/8453.42,1/7925.11;0/79.87,1/66.67;0/9900,1/9900;0/9900,1/9900;0/0,1/1;0/0,1/0;0/2,1/1;0/10,1/9;0/3,1/2;0/5,1/5;0/105,1/141;0/118,1/119;0/145,1/198;0/983,1/984
9960;248;239;2;2;0/8493.42,1/7985.11;0/80.18,1/67.07;0/9960,1/9960;0/9960,1/9960;0/0,1/2;0/0,1/0;0/0,1/2;0/11,1/10;0/3,1/2;0/5,1/5;0/107,1/141;0/119,1/120;0/147,1/198;0/988,1/990
10020;249;239;2;2;0/8553.42,1/8025.11;0/80.53,1/67.47;0/10020,1/10020;0/10020,1/10020;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/107,1/142;0/119,1/120;0/147,1/200;0/994,1/996
10080;249;241;2;2;0/8613.42,1/8085.11;0/81.02,1/67.82;0/10080,1/10080;0/10080,1/10080;0/0,1/0;0/0,1/0;0/1,1/3;0/10,1/9;0/3,1/2;0/5,1/5;0/107,1/142;0/120,1/121;0/147,1/200;0/1000,1/1002
10140;252;242;2;2;0/8663.42,1/8115.11;0/81.42,1/68.22;0/10140,1/10140;0/10140,1/10140;0/1,1/0;0/0,1/0;0/2,1/2;0/10,1/11;0/3,1/2;0/5,1/5;0/108,1/144;0/120,1/122;0/148,1/203;0/1006,1/1008
10200;254;243;2;2;0/8713.42,1/8155.11;0/81.82,1/68.58;0/10200,1/10200;0/10200,1/10200;0/0,1/0;0/0,1/0;0/3,1/0;0/12,1/8;0/3,1/2;0/5,1/5;0/109,1/145;0/121,1/122;0/149,1/205;0/1012,1/1014
10260;256;244;2;2;0/8743.42,1/8215.11;0/82.18,1/68.98;0/10260,1/10260;0/10260,1/10260;0/1,1/0;0/0,1/0;0/1,1/1;0/12,1/10;0/3,1/2;0/5,1/5;0/111,1/145;0/121,1/123;0/152,1/205;0/1018,1/1020
10320;257;246;2;2;0/8803.42,1/8265.11;0/82.58,1/69.33;0/10320,1/10320;0/10320,1/10320;0/0,1/0;0/0,1/0;0/2,1/1;0/13,1/11;0/3,1/2;0/5,1/5;0/111,1/146;0/122,1/124;0/152,1/206;0/1024,1/1026
10380;260;247;2;2;0/8843.42,1/8315.11;0/82.93,1/69.64;0/10380,1/10380;0/10380,1/10380;0/1,1/1;0/0,1/0;0/1,1/2;0/13,1/10;0/3,1/2;0/5,1/5;0/113,1/147;0/122,1/125;0/154,1/207;0/1030,1/1032
10440;262;250;2;2;0/8903.42,1/8355.11;0/83.33,1/70;0/10440,1/10440;0/10440,1/10440;0/0,1/2;0/0,1/0;0/1,1/2;0/13,1/9;0/3,1/2;0/5,1/5;0/113,1/149;0/123,1/127;0/154,1/209;0/1036,1/1038
10500;265;250;2;2;0/8953.42,1/8404.8;0/83.69,1/70.4;0/10500,1/10500;0/10500,1/10500;0/1,1/2;0/0,1/0;0/1,1/2;0/10,1/8;0/3,1/2;0/5,1/5;0/114,1/151;0/123,1/127;0/155,1/211;0/1042,1/1043
10560;266;252;2;2;0/9013.42,1/8453.69;0/84.13,1/70.89;0/10560,1/10560;0/10560,1/10560;0/0,1/2;0/0,1/0;0/1,1/2;0/10,1/9;0/3,1/2;0/5,1/5;0/114,1/152;0/124,1/128;0/155,1/212;0/1048,1/1049
10620;268;253;2;2;0/9063.42,1/8493.96;0/84.62,1/71.29;0/10620,1/10620;0/10620,1/10620;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/9;0/3,1/2;0/5,1/5;0/115,1/153;0/125,1/128;0/156,1/214;0/1054,1/1055
10680;268;254;2;2;0/9123.42,1/8545.11;0/84.98,1/71.64;0/10680,1/10680;0/10680,1/10680;0/0,1/0;0/0,1/0;0/0,1/3;0/8,1/6;0/3,1/2;0/5,1/5;0/115,1/153;0/125,1/129;0/156,1/214;0/1060,1/1061
10740;270;256;2;2;0/9183.42,1/8575.11;0/85.42,1/72.13;0/10740,1/10740;0/10740,1/10740;0/1,1/0;0/0,1/0;0/1,1/0;0/13,1/15;0/3,1/2;0/5,1/5;0/115,1/155;0/125,1/131;0/156,1/217;0/1066,1/1067
10800;272;257;2;2;0/9233.42,1/8626.22;0/85.82,1/72.44;0/10800,1/10800;0/10800,1/10800;0/0,1/1;0/0,1/0;0/0,1/2;0/11,1/11;0/3,1/2;0/5,1/5;0/116,1/156;0/126,1/131;0/157,1/218;0/1072,1/1073
10860;273;259;2;2;0/9293.42,1/8675.11;0/86.27,1/72.84;0/10860,1/10860;0/10860,1/10860;0/0,1/0;0/0,1/0;0/0,1/1;0/13,1/10;0/3,1/2;0/5,1/5;0/116,1/157;0/127,1/132;0/157,1/219;0/1078,1/1079
10920;274;259;2;2;0/9353.42,1/8725.11;0/86.62,1/73.24;0/10920,1/10920;0/10920,1/10920;0/0,1/1;0/0,1/0;0/0,1/1;0/9,1/15;0/3,1/2;0/5,1/5;0/116,1/158;0/127,1/132;0/157,1/220;0/1084,1/1085
10980;274;260;2;2;0/9413.42,1/8785.11;0/87.02,1/73.6;0/10980,1/10980;0/10980,1/10980;0/2,1/0;0/0,1/0;0/2,1/3;0/12,1/13;0/3,1/2;0/5,1/5;0/116,1/158;0/127,1/133;0/157,1/220;0/1090,1/1091
11040;276;261;2;2;0/9473.42,1/8820.4;0/87.42,1/74;0/11040,1/11040;0/11040,1/11040;0/0,1/1;0/0,1/0;0/2,1/2;0/12,1/13;0/3,1/2;0/5,1/5;0/116,1/160;0/128,1/133;0/157,1/223;0/1096,1/1097
11100;278;263;2;2;0/9513.42,1/8865.11;0/87.82,1/74.44;0/11100,1/11100;0/11100,1/11100;0/1,1/0;0/0,1/1;0/1,1/3;0/12,1/20;0/3,1/2;0/5,1/5;0/117,1/161;0/129,1/134;0/159,1/224;0/1102,1/1103
11160;280;263;2;2;0/9573.42,1/8901.02;0/88.13,1/74.76;0/11160,1/11160;0/11160,1/11160;0/1,1/1;0/0,1/0;0/1,1/1;0/7,1/18;0/3,1/2;0/5,1/5;0/117,1/163;0/129,1/134;0/159,1/227;0/1108,1/1109
11220;281;264;2;2;0/9633.42,1/8949.24;0/88.58,1/75.02;0/11220,1/11220;0/11220,1/11220;0/2,1/1;0/3,1/0;0/2,1/1;0/10,1/12;0/3,1/2;0/5,1/5;0/117,1/164;0/129,1/135;0/159,1/228;0/1114,1/1115
11280;281;267;2;2;0/9693.42,1/9005.11;0/89.02,1/75.33;0/11280,1/11280;0/11280,1/11280;0/1,1/0;0/0,1/0;0/4,1/1;0/14,1/8;0/3,1/2;0/5,1/5;0/117,1/164;0/131,1/136;0/159,1/228;0/1120,1/1121
11340;283;269;2;2;0/9723.42,1/9055.11;0/89.38,1/75.73;0/11340,1/11340;0/11340,1/11340;0/0,1/0;0/0,1/0;0/1,1/1;0/10,1/9;0/3,1/2;0/5,1/5;0/118,1/165;0/132,1/137;0/162,1/229;0/1126,1/1127
11400;286;270;2;2;0/9773.42,1/9095.2;0/89.78,1/76.13;0/11400,1/11400;0/11400,1/11400;0/1,1/1;0/1,1/0;0/1,1/1;0/9,1/7;0/3,1/2;0/5,1/5;0/119,1/167;0/132,1/138;0/163,1/231;0/1132,1/1133
11460;286;272;2;2;0/9833.42,1/9155.11;0/90.09,1/76.53;0/11460,1/11460;0/11460,1/11460;0/0,1/0;0/0,1/0;0/2,1/1;0/13,1/10;0/3,1/2;0/5,1/5;0/119,1/167;0/133,1/139;0/163,1/231;0/1137,1/1139
11520;288;274;2;2;0/9873.42,1/9205.11;0/90.76,1/76.89;0/11520,1/11520;0/11520,1/11520;0/1,1/1;0/0,1/0;0/1,1/1;0/18,1/10;0/3,1/2;0/5,1/5;0/120,1/168;0/134,1/140;0/165,1/232;0/1143,1/1145
