decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits
393,3595.46666666111,1,79,1,84,2,5,15.9276814314311,24.8740739237609,0.997920997920998,0.0159276814314311,2,2,1,1,1,3,-20.9867764949761,0.0555488,0,10.7904433359414,2,1,6
394,3605.55555554995,1,78,1,84,3,5,15.9790311359764,24.9769321640019,0.997929606625259,0.0159790311359764,3,3,1,1,1,5,-46.1542128081213,0.0305585,0,10.8397079194896,4,1,18
395,3624.35555554987,1,79,1,83,2,4,16.0378148338667,25.1431548685781,0.997942386831276,0.0160378148338667,2,2,1,1,0,3,-57.2668979808131,0.0380317,0,10.9012279849779,3,0,12
396,3635.7333333276,1,79,1,82,4,4,16.0248709536973,25.1451351299173,0.997950819672131,0.0160248709536973,1,1,1,1,0,1,-41.1860309545683,0.0289871,0,10.8915557456884,1,0,15
397,3644.48888888312,1,79,1,83,2,4,16.0366400313059,25.1343492798351,0.997955010224949,0.0160366400313059,1,1,1,1,0,2,-41.2030625912036,0.0364096,0,10.9066995484125,2,0,8
398,3645.82222221645,1,78,1,83,3,4,16.0154365236833,25.072089126533,0.997959183673469,0.0160154365236833,1,1,0,0,0,1,-26.930846261047,0.0569672,0,10.89939430084,1,0,14
399,3654.57777777197,1,79,1,84,2,5,16.0612497884437,25.1951234700506,0.9979633401222,0.0160612497884437,1,1,1,1,0,1,-52.2101233378609,0.0269677,0,10.9376888295782,1,0,7
400,3655.91111110529,1,78,1,84,3,5,16.0365006853481,25.1272558509275,0.997967479674797,0.0160365006853481,1,1,0,0,0,1,-26.9804573206473,0.0488932,0,10.9279201346139,1,0,13
401,3664.66666666081,1,79,1,84,2,5,16.0321035312272,25.1714236971179,0.997971602434077,0.0160321035312272,1,1,1,1,0,1,-41.2195593318764,0.035012,0,10.9319876084302,1,0,6
402,3676.04444443854,1,79,1,88,3,5,16.0276737516868,25.1354629629628,0.997975708502024,0.0160276737516868,3,3,1,1,1,3,-25.4548018581948,0.0586901,0,10.9058826905417,1,2,12
403,3684.79999999406,1,78,1,86,2,4,15.9446398685321,25.077487388166,0.997987927565392,0.0159446398685321,2,2,1,1,1,3,-40.9148569109436,0.0365391,0,10.9002558661079,2,1,5
404,3694.8888888829,1,78,1,83,3,3,15.8984024298596,25.0261918375392,0.997995991983968,0.0158984024298596,3,3,1,1,1,4,-60.6674382958223,0.0387177,0,10.8824455589848,3,1,14
405,3716.26666666059,1,79,1,85,4,2,15.9188745019918,25.129795597484,0.99800796812749,0.0159188745019918,1,1,1,1,0,2,-41.0805078484798,0.0429969,0,10.8872956403268,2,0,17
406,3726.35555554943,1,79,1,88,3,2,15.9390645632377,25.1327569758889,0.998011928429423,0.0159390645632377,1,1,0,0,0,3,-48.666295379109,0.0499705,0,10.8931378740605,3,0,16
407,3736.44444443828,1,80,1,87,3,3,15.9606653255437,25.2168505456866,0.998015873015873,0.0159606653255437,1,1,1,1,0,2,-41.2094372018814,0.0381539,0,10.8999665637859,2,0,13
408,3745.15555554935,1,80,1,87,3,4,15.9753105060504,25.2110368923609,0.998019801980198,0.0159753105060504,1,1,1,1,0,3,-41.2342733299295,0.0282513,0,10.9168224703051,3,0,15
409,3775.333333327,1,81,1,87,3,4,16.0790505904454,25.3457931425713,0.99802371541502,0.0160790505904454,1,1,1,1,0,2,-41.4570018341976,0.026029,0,10.9208048305576,2,0,12
410,3776.66666666033,1,80,1,87,3,4,16.0527639588963,25.2756252396287,0.998027613412229,0.0160527639588963,1,1,1,1,0,1,-41.3444419624839,0.0373319,0,10.9098543259523,1,0,11
411,3795.46666666025,1,81,1,85,3,4,16.0690283321788,25.3511378656734,0.998031496062992,0.0160690283321788,1,1,1,1,0,1,-41.4362352261843,0.0270044,0,10.8986200170184,1,0,10
412,3805.55555554909,1,81,1,85,2,4,16.1072949789588,25.4615315040063,0.99803536345776,0.0161072949789588,2,2,1,1,1,3,-52.6413716348634,0.0283022,0,10.9169282880027,2,1,8
413,3806.84444443797,1,80,1,84,2,3,16.0502917980356,25.3922573027746,0.998043052837573,0.0160502917980356,1,1,1,1,1,1,-16.5520846202729,0.0560224,0,10.9065147723354,0,1,4
414,3815.64444443794,1,80,1,86,3,4,16.053454604914,25.4469620981919,0.998046875,0.016053454604914,2,2,1,1,1,3,-52.5175280300232,0.031874,0,10.9154963581885,2,1,12
415,3816.93333332682,1,79,1,85,3,3,16.0050789018588,25.3907733196155,0.998054474708171,0.0160050789018588,2,2,1,1,1,5,-34.5703324388565,0.0345437,0,10.910624078986,4,1,9
416,3837.06666666007,1,80,1,84,3,2,16.0873946220928,25.5418326923073,0.998062015503876,0.0160873946220928,2,2,1,1,0,5,-90.6509993779406,0.036578,0,10.9513134894457,5,0,8
417,3855.86666665998,1,80,1,83,4,3,16.1376599963057,25.6420487057864,0.998069498069498,0.0161376599963057,1,1,1,1,0,1,-52.7804822071428,0.0233457,0,10.9846358450544,1,0,21
418,3857.19999999331,1,79,1,83,3,3,16.1148679648658,25.5768087882733,0.998073217726397,0.0161148679648658,1,1,0,0,0,1,-27.1068574703181,0.0445366,0,10.9758746374874,1,0,3
419,3875.99999999323,1,81,1,84,4,3,16.1593247863247,25.6967855929323,0.998076923076923,0.0161593247863247,1,1,1,1,0,3,-41.9045883536159,0.0270127,0,10.9841161946259,3,0,19
420,3877.33333332656,1,80,1,84,3,3,16.1288853492808,25.6193575212661,0.998080614203455,0.0161288853492807,2,2,1,1,1,2,-24.9392172346837,0.0398682,0,10.9701687558424,1,1,2
421,3897.46666665981,1,81,1,86,4,2,16.1118077611947,25.6123874136924,0.998087954110899,0.0161118077611947,1,1,1,1,0,2,-41.7564187904095,0.0392167,0,10.943474622214,2,0,11
422,3926.26666665968,1,82,1,87,3,2,16.1804716287931,25.692627677235,0.998091603053435,0.0161804716287931,1,1,1,1,0,1,-52.8293664015118,0.041043,0,10.9400866238549,1,0,17
423,3936.35555554853,1,82,1,87,3,3,16.1806344209288,25.6641482507179,0.998095238095238,0.0161806344209288,1,1,1,1,0,2,-41.8771439404885,0.0430657,0,10.9328610952222,2,0,16
424,3937.68888888185,1,81,1,87,3,3,16.1529681485588,25.5917507413913,0.998098859315589,0.0161529681485588,1,1,1,1,0,2,-41.7770248262472,0.0284435,0,10.9209013446554,2,0,11
425,3946.44444443737,1,81,1,87,3,4,16.1751160335698,25.5984569059798,0.998102466793169,0.0161751160335698,1,1,1,1,0,2,-41.8059231716167,0.0444987,0,10.9426009623765,2,0,14
426,3947.7777777707,1,80,1,87,3,4,16.1543166035351,25.5373627744507,0.998106060606061,0.0161543166035351,1,1,1,1,0,1,-41.7078336945893,0.029215,0,10.9352297008545,1,0,9
427,3956.53333332622,1,80,1,88,2,4,16.1741799764871,25.6171892441966,0.998109640831758,0.0161741799764871,1,1,1,1,0,2,-63.7344505065309,0.0285588,0,10.9553664629471,2,0,9
428,3966.62222221506,1,80,1,89,2,5,16.1730854370486,25.5872694974201,0.99811320754717,0.0161730854370486,1,1,1,1,0,1,-41.7765280199057,0.0285637,0,10.9472992102628,1,0,7
429,3996.79999999271,1,81,1,91,2,5,16.2237013133267,25.6392422540967,0.998116760828625,0.0162237013133267,1,1,1,1,0,1,-41.8791672687368,0.0594243,0,10.9186126709461,1,0,8
430,4008.08888888155,1,81,1,92,2,6,16.2387296365914,25.6350272007911,0.99812030075188,0.0162387296365914,2,2,1,1,1,3,-57.0690362066546,0.0389669,0,10.907833543771,2,1,10
431,4016.93333332596,1,81,1,91,1,5,16.2224466601054,25.6295459067937,0.99812734082397,0.0162224466601054,2,2,1,1,1,3,-55.0471753141428,0.0270498,0,10.924068747158,2,1,3
432,4027.0222222148,1,81,1,90,2,4,16.2178434793622,25.642371990968,0.998134328358209,0.0162178434793622,1,1,1,1,0,3,-41.9088690007683,0.0340036,0,10.9342944716203,3,0,4
433,4028.2222222148,1,80,1,90,3,4,16.1977886405956,25.582977941176,0.998137802607076,0.0161977886405956,1,1,1,1,0,1,-41.7969643704123,0.0294225,0,10.9274026381908,1,0,9
434,4047.15555554805,1,81,1,91,2,5,16.2862896559043,25.6950845597551,0.99814126394052,0.0162862896559043,2,2,1,1,1,2,-41.3002364508755,0.0268535,0,10.9662375905839,1,1,1
435,4058.39999999244,1,81,1,86,2,5,16.2623573531092,25.6774063470145,0.998148148148148,0.0162623573531092,2,2,1,1,1,4,-43.2671704826453,0.0458807,0,10.9497169210461,2,2,8
436,4067.28888888129,1,81,1,86,3,4,16.2407017476424,25.6631497003562,0.998154981549816,0.0162407017476424,1,1,1,1,0,2,-41.9363328514938,0.0269216,0,10.9619680538259,2,0,7
437,4077.37777777014,1,80,1,86,3,4,16.2754812015437,25.6906578268553,0.998158379373849,0.0162754812015437,1,1,1,1,0,1,-41.9824145096005,0.0310037,0,10.9783680651406,1,0,5
438,4078.53333332569,1,80,1,87,3,4,16.2479972312998,25.6200304168902,0.998161764705882,0.0162479972312998,2,2,1,1,1,2,-44.1485208739525,0.0431792,0,10.9663901908525,1,1,12
439,4087.46666665898,1,79,1,85,3,3,16.2347346583297,25.6189743452255,0.998168498168498,0.0162347346583297,1,1,1,1,0,1,-41.8699437382135,0.0345525,0,10.9840955680892,1,0,4
440,4098.66666665896,1,79,1,85,4,3,16.2642154809059,25.6384030779698,0.998171846435101,0.0162642154809059,1,1,1,1,0,2,-41.9351469898374,0.0309694,0,10.9833652692043,2,0,17
441,4108.71111110347,1,79,1,86,4,3,16.2778215947276,25.632891476755,0.998175182481752,0.0162778215947276,1,1,1,1,0,1,-41.9269908930774,0.0307404,0,10.9855249186093,1,0,15
442,4118.75555554797,1,79,1,86,4,3,16.2851320512604,25.6175859488308,0.998178506375228,0.0162851320512604,1,1,1,1,0,1,-41.9190031321425,0.0309992,0,10.9834612974717,1,0,14
443,4127.55555554802,1,79,1,86,2,4,16.2968054924244,25.6092657738097,0.998181818181818,0.0162968054924244,1,1,0,0,0,1,-27.3109464952584,0.0406227,0,10.9978441973416,1,0,4
444,4157.59999999264,1,81,1,90,2,5,16.4409039610921,25.8826802358906,0.998185117967332,0.0164409039610921,1,1,1,1,0,1,-42.3400251009438,0.0274916,0,11.0340293332055,1,0,4
445,4158.79999999265,1,81,1,87,2,5,16.4152314465356,25.815406719338,0.998188405797101,0.0164152314465356,1,1,1,1,0,1,-53.2704205001032,0.0447338,0,11.023367102783,1,0,8
446,4167.64444443715,1,80,1,88,1,6,16.4423384024849,25.8312873198129,0.998191681735985,0.0164423384024849,2,2,1,1,1,4,-43.7817334783926,0.050976,0,11.048132608231,2,2,3
447,4177.68888888165,1,80,1,90,2,6,16.4509534534537,25.8648135033054,0.998198198198198,0.0164509534534537,1,1,1,1,0,2,-42.3486688636659,0.0405691,0,11.0670050505052,2,0,6
448,4178.84444443721,1,79,1,90,2,6,16.431300556777,25.8073534168589,0.998201438848921,0.0164313005567771,1,1,0,0,0,2,-38.5847518009125,0.0499634,0,11.0602943215109,2,0,7
449,4188.88888888172,1,80,1,91,2,6,16.4605888951796,25.89985314863,0.998204667863555,0.0164605888951796,3,3,1,1,1,5,-35.2176715356132,0.0539633,0,11.0731256215157,2,3,5
450,4197.73333332621,1,80,1,90,2,5,16.4060447048611,25.8799578442879,0.998214285714286,0.0164060447048611,1,1,0,0,0,2,-38.6038387839505,0.0450758,0,11.0824909948398,2,0,4
451,4198.93333332622,1,80,1,85,3,5,16.3827991310161,25.8894375000001,0.998217468805704,0.0163827991310161,2,2,1,1,1,2,-34.6146082127039,0.043497,0,11.0731931475904,1,1,8
452,4207.77777777072,1,80,1,84,2,4,16.3653123149793,25.881097846442,0.998223801065719,0.0163653123149793,2,2,1,1,1,2,-33.5570032414236,0.049152,0,11.0874498596069,1,1,2
453,4217.82222221522,1,80,1,87,3,3,16.346251263247,25.870117545475,0.998230088495575,0.016346251263247,1,1,1,1,0,3,-42.2654075625118,0.02997,0,11.087193233775,3,0,5
454,4218.97777777078,1,79,1,88,4,3,16.3242635058129,25.8087517996931,0.998233215547703,0.0163242635058129,2,2,1,1,1,2,-32.4899273383306,0.0430564,0,11.0785769116189,1,1,9
455,4227.86666665973,1,78,1,86,3,2,16.3024121891844,25.7932315416623,0.998239436619718,0.0163024121891844,2,2,1,1,1,2,-31.4306607444096,0.0492503,0,11.0895450580321,1,1,2
456,4249.02222221541,1,78,1,86,4,2,16.4111256497729,25.9842822788071,0.998245614035088,0.0164111256497729,3,3,1,1,1,3,-59.2668926050752,0.0599024,0,11.1361209766316,2,1,19
457,4267.91111110441,1,79,1,85,4,1,16.4280318956975,26.0755187707331,0.99825479930192,0.0164280318956975,2,2,1,1,1,2,-29.7980539566019,0.0788666,0,11.1663846693175,1,1,6
458,4269.06666665997,1,78,1,84,5,0,16.3750861580785,26.0101506654561,0.998260869565217,0.0163750861580785,1,1,1,1,0,2,-42.4179869958507,0.0061124,0,11.1560124892122,2,0,18
459,4279.11111110447,1,82,1,85,5,0,16.394814111529,26.0149116480461,0.998263888888889,0.016394814111529,1,1,1,1,0,2,-42.4425153877982,0.0080063,0,11.1624266291262,2,0,16
460,4297.95555554903,1,83,1,85,4,1,16.4849022455442,26.1312873507666,0.998266897746967,0.0164849022455442,3,3,1,1,1,4,-45.4484135601282,0.0645772,0,11.2035201362533,3,1,12
461,4317.99999999359,1,83,1,84,5,1,16.5190876436782,26.2495091324201,0.998275862068966,0.0165190876436782,2,2,1,1,0,3,-59.3372416827076,0.0610258,0,11.2322049628761,3,0,21
462,4329.15555554921,1,83,1,86,4,1,16.5068527997859,26.2486019931021,0.998281786941581,0.0165068527997859,3,3,1,1,1,4,-60.0583050109898,0.0765816,0,11.223117207331,3,1,13
463,4338.04444443816,1,83,1,84,4,1,16.4932849582582,26.2903861051255,0.998290598290598,0.0164932849582582,2,2,1,1,0,2,-59.3099425915584,0.0600538,0,11.2585434079125,2,0,17
464,4368.08888888278,1,85,1,86,3,1,16.6466985627381,26.5532936313241,0.998296422487223,0.0166466985627381,1,1,1,1,0,3,-43.2499322897505,0.0664363,0,11.3228413167176,3,0,15
465,4378.13333332728,1,85,1,87,3,3,16.7049389999056,26.6192523900935,0.998299319727891,0.0167049389999056,1,1,1,1,0,2,-43.3576012679989,0.0317405,0,11.3554961062942,2,0,12
466,4379.19999999395,1,84,1,87,3,3,16.682579492339,26.5568630296965,0.99830220713073,0.016682579492339,1,1,1,1,0,2,-65.9657391382666,0.0269769,0,11.3464657286232,2,0,16
467,4389.24444443846,1,84,1,88,3,4,16.708872351695,26.5720611522912,0.998305084745763,0.016708872351695,1,1,1,1,0,2,-66.0291777175836,0.0293529,0,11.357413234447,2,0,14
468,4409.28888888302,1,85,1,90,3,4,16.8190869994362,26.7206462813624,0.998307952622673,0.0168190869994362,2,2,1,1,1,3,-50.8084523309886,0.0300021,0,11.3991747897555,2,1,12
469,4428.17777777202,1,86,1,88,2,4,16.8604712450295,26.8049851160924,0.998313659359191,0.0168604712450295,2,2,0,0,0,3,-56.6246883570569,0.0364558,0,11.4265822266314,3,0,9
470,4429.33333332758,1,86,1,88,4,4,16.8105595173255,26.8157718842055,0.998319327731092,0.0168105595173255,2,2,1,1,0,3,-60.4873225974085,0.0401792,0,11.4181311790053,3,0,16
471,4459.37777777221,1,88,1,89,4,4,16.9765838322269,27.0989854220307,0.998324958123953,0.0169765838322269,3,3,1,1,1,3,-47.5887136681226,0.0509961,0,11.4909530020856,2,1,15
472,4478.22222221676,1,88,1,88,2,3,16.9636061664096,27.1417698662554,0.998333333333333,0.0169636061664096,1,1,1,1,0,2,-44.1393032449978,0.0259215,0,11.5007499433286,2,0,6
473,4479.42222221677,1,87,1,88,5,3,16.9445638506298,27.0842629633737,0.998336106489185,0.0169445638506298,1,1,1,1,0,2,-44.0627159417048,0.0411464,0,11.4939987293776,2,0,15
474,4508.26666666138,1,88,1,90,1,5,17.0707278721139,27.2588280610413,0.998338870431894,0.0170707278721139,1,1,1,1,0,2,-67.4312129422384,0.0302277,0,11.5337577766695,2,0,4
475,4509.46666666139,1,87,1,90,3,5,17.0552267149337,27.2071473785848,0.998341625207297,0.0170552267149337,2,2,1,1,1,5,-59.9323631629967,0.0338719,0,11.5294862209698,3,2,13
476,4519.51111110589,1,87,1,89,4,5,17.0448791003469,27.208843946464,0.998347107438017,0.0170448791003469,1,1,1,1,0,1,-55.8056134020968,0.0326861,0,11.5348454761855,1,0,18
477,4528.31111110595,1,87,1,89,1,5,17.0831498861694,27.2431285026806,0.998349834983498,0.0170831498861694,1,1,1,1,0,1,-55.910276433729,0.0273789,0,11.5669148949929,1,0,2
478,4538.35555555045,1,86,1,89,1,5,17.1267302636931,27.3576980791098,0.99835255354201,0.0171267302636931,1,1,1,1,0,1,-56.0912153518422,0.023934,0,11.5896602787756,1,0,1
479,4558.39999999501,1,87,1,90,1,5,17.1730400219299,27.4047462817149,0.998355263157895,0.0171730400219299,1,1,1,1,1,1,-19.0064928249838,0.068519,0,11.588466518683,0,1,0
480,4559.55555555058,1,86,1,89,4,4,17.1505336617407,27.3420811518327,0.998357963875205,0.0171505336617407,1,1,1,1,0,1,-56.0892276532219,0.0350005,0,11.5794623059868,1,0,17
481,4568.44444443952,1,86,1,89,2,4,17.1596253162316,27.329951548045,0.998360655737705,0.0171596253162316,1,1,1,1,0,2,-44.523896114909,0.0299725,0,11.5917734694366,2,0,6
482,4588.48888888408,1,87,1,89,2,4,17.1645165850861,27.3112490455407,0.998363338788871,0.0171645165850861,1,1,1,1,0,1,-44.4929301472119,0.0277983,0,11.5628661890713,1,0,4
483,4599.59999999526,1,87,1,88,4,4,17.168339681423,27.2909711299504,0.998366013071895,0.017168339681423,1,1,1,1,0,2,-44.4936474907363,0.0309692,0,11.5461800934406,2,0,16
484,4608.53333332864,1,87,1,89,2,4,17.1706183141402,27.2683653538029,0.99836867862969,0.0171706183141402,2,2,1,1,1,3,-21.5533442946153,0.0935101,0,11.5538847712052,1,2,3
485,4609.64444443976,1,86,1,85,3,3,17.1167829092642,27.2010891193734,0.998373983739837,0.0171167829092642,1,1,1,1,0,1,-55.8775562339126,0.0308168,0,11.5425674223657,1,0,12
486,4618.57777777315,1,85,1,85,3,4,17.1241041679193,27.1867220810266,0.998376623376623,0.0171241041679193,2,2,1,1,1,3,-19.3790778280802,0.0923976,0,11.5536124506444,1,2,3
487,4619.68888888426,1,85,1,84,3,3,17.0733138621699,27.1241850046812,0.998381877022654,0.0170733138621699,1,1,1,1,0,2,-44.2316454945755,0.0337889,0,11.5441006201543,2,0,13
488,4628.62222221765,1,84,1,84,3,3,17.1146554328967,27.1640300332386,0.998384491114701,0.0171146554328967,1,1,1,1,0,1,-44.2958001215681,0.0290388,0,11.5781111617082,1,0,8
489,4629.73333332877,1,83,1,84,3,3,17.0921040608821,27.1025690990969,0.998387096774194,0.0170921040608821,1,1,1,1,0,1,-44.2117652640399,0.0340483,0,11.5688913949202,1,0,11
490,4638.66666666215,1,83,1,84,3,4,17.1302394646728,27.1374456825556,0.998389694041868,0.0171302394646728,2,2,1,1,1,4,-46.4664455697599,0.0438321,0,11.6007401391077,2,2,7
491,4658.71111110672,1,84,1,84,4,3,17.1856563127885,27.2434195492805,0.998394863563403,0.0171856563127885,2,2,1,1,0,2,-61.649103487483,0.0267341,0,11.6250422180969,2,0,17
492,4659.77777777339,1,83,1,84,2,3,17.1345167098766,27.1803881819108,0.9984,0.0171345167098766,1,1,1,1,0,1,-55.9470859851489,0.0244941,0,11.6150465766517,1,0,10
493,4668.75555555122,1,83,1,85,4,4,17.1402259841044,27.1640037115174,0.998402555910543,0.0171402259841044,1,1,1,1,0,2,-44.33851014759,0.0375554,0,11.6248986631087,2,0,16
494,4669.82222221789,1,82,1,85,2,4,17.1141841539173,27.0974582437024,0.998405103668262,0.0171141841539173,1,1,1,1,0,1,-44.2287565817736,0.0315571,0,11.6131963901582,1,0,9
495,4689.86666666246,1,83,1,90,2,4,17.1579242475623,27.1415023361942,0.998407643312102,0.0171579242475623,1,1,1,1,0,1,-44.3165845080041,0.0261747,0,11.6111814951176,1,0,8
496,4699.91111110696,1,82,1,90,1,4,17.1664077903542,27.129825377218,0.998410174880763,0.0171664077903542,1,1,1,1,0,1,-55.923797962602,0.0300005,0,11.6103983872395,1,0,5
497,4718.79999999596,1,83,1,92,3,6,17.1807936446698,27.1275689126365,0.998412698412698,0.0171807936446698,3,3,1,1,1,3,-45.5191342508553,0.0339697,0,11.6011789883622,1,2,14
498,4719.95555555152,1,82,1,91,1,5,17.0995260663507,27.0599999999999,0.998420221169036,0.0170995260663507,2,2,1,1,1,4,-47.3274502369667,0.0510411,0,11.5888650963597,2,2,4
499,4739.99999999609,1,83,1,94,2,5,17.0951064511033,27.0708044799267,0.998425196850394,0.0170951064511033,2,2,1,1,1,4,-46.3293978079377,0.0482986,0,11.5729132158322,2,2,15
500,4748.84444444058,1,83,1,92,3,4,17.0642922493071,27.0396869721607,0.998430141287284,0.0170642922493071,2,2,1,1,1,3,-54.7955603675533,0.0359644,0,11.5760960200305,2,1,18
501,4750.04444444059,1,82,1,91,3,3,17.0121306560212,26.974569452103,0.998435054773083,0.0170121306560212,2,2,1,1,0,3,-61.0498671561134,0.0422668,0,11.5646292438271,3,0,26
502,4758.88888888509,1,82,1,91,4,3,16.9812807678974,26.9430717134213,0.998439937597504,0.0169812807678974,2,2,1,1,0,2,-60.9395958107518,0.0289709,0,11.5674824359428,2,0,31
503,4760.0888888851,1,81,1,91,3,3,16.9311898016147,26.8808766479957,0.998444790046656,0.0169311898016147,2,2,1,1,1,6,-47.8448433900348,0.0409784,0,11.5570648008899,5,1,23
504,4770.1333333296,1,81,1,90,4,2,16.9068999306154,26.8594838799185,0.998449612403101,0.0169068999306154,1,1,1,1,0,3,-43.8171045103258,0.0550638,0,11.5518542958124,3,0,19
505,4780.1777777741,1,80,1,90,4,2,16.9009287925696,26.8255528255528,0.998452012383901,0.0169009287925696,1,1,1,1,0,2,-43.7602834757075,0.0525298,0,11.5412262156448,2,0,16
506,4818.93333332989,1,83,1,90,3,3,16.9119010819165,26.8845208845208,0.998454404945904,0.0169119010819165,1,1,1,1,0,2,-66.7935196405843,0.0300276,0,11.4816369359916,2,0,26
507,4828.97777777439,1,83,1,90,3,3,16.8954831640089,26.8340026722494,0.998456790123457,0.0168954831640089,1,1,1,1,0,1,-55.2105416233781,0.0375384,0,11.4641603039558,1,0,24
508,4849.02222221895,1,83,1,90,3,4,16.9425417070899,26.8843754716414,0.998459167950693,0.0169425417070899,1,1,1,1,0,1,-55.3096674033386,0.0369983,0,11.4658076829002,1,0,23
509,4850.22222221896,1,83,1,91,2,4,16.9215005638653,26.8267691866157,0.998461538461539,0.0169215005638653,1,1,1,1,0,1,-43.7651912510448,0.0289878,0,11.4572660067838,1,0,2
510,4870.26666666352,1,82,1,92,2,5,16.9501230241699,26.8480050820794,0.998463901689708,0.0169501230241699,1,1,0,0,0,1,-28.4136811230599,0.0492285,0,11.4466079758658,1,0,1
511,4879.06666666358,1,83,1,92,3,5,16.9476546523518,26.8853304947284,0.998466257668712,0.0169476546523518,1,1,1,1,0,1,-55.3005761523372,0.0308399,0,11.4506433506046,1,0,20
512,4889.11111110808,1,83,1,94,3,5,16.9354320574084,26.84183770264,0.998468606431853,0.0169354320574084,2,2,0,0,0,2,-45.3409677953614,0.0433648,0,11.4362328164299,2,0,20
513,4899.15555555258,1,84,1,93,3,5,16.9199315333145,26.8994057143714,0.998473282442748,0.0169199315333145,1,1,1,1,0,2,-43.8531771107525,0.0429023,0,11.4371054224159,2,0,19
514,4900.31111110815,1,83,1,94,2,5,16.8963195797105,26.8377376375063,0.998475609756098,0.0168963195797105,2,2,1,1,1,2,-35.2373801120764,0.0595433,0,11.4267893240104,1,1,2
515,4909.19999999709,1,83,1,93,3,4,16.854035921374,26.7873324547442,0.998480243161094,0.016854035921374,1,1,1,1,0,1,-43.6582224120396,0.038941,0,11.4211695533101,1,0,16
516,4939.24444444171,1,84,1,93,1,5,16.8937913844864,26.8265265599434,0.998482549317147,0.0168937913844864,1,1,1,1,0,1,-55.1323074598435,0.0490474,0,11.3950957240292,1,0,10
517,4949.28888888621,1,84,1,94,1,6,16.8952651515153,26.8049879807695,0.998484848484849,0.0168952651515153,1,1,1,1,0,1,-55.1072147917163,0.0499822,0,11.39006639428,1,0,9
518,4959.33333333072,1,84,1,94,1,6,16.9095496150147,26.8038664161264,0.998487140695915,0.0169095496150147,1,1,1,1,0,1,-55.1240180328709,0.0500932,0,11.3936924521149,1,0,8
519,4969.37777777522,1,84,1,94,1,6,16.9027253272911,26.7693879585328,0.998489425981873,0.0169027253272911,1,1,1,1,0,1,-55.0721331695101,0.0532927,0,11.3831171583588,1,0,7
520,4970.355555553,1,83,1,94,3,6,16.8794431875315,26.7089996022277,0.998491704374057,0.0168794431875315,3,3,1,1,1,4,-53.4148469375724,0.0527726,0,11.3730394647697,3,1,9
521,4989.42222221978,1,84,1,92,1,5,16.8524510563806,26.7231723894035,0.998498498498498,0.0168524510563806,1,1,1,1,0,1,-54.9640386157356,0.0531603,0,11.3715627188951,1,0,6
522,4990.39999999757,1,83,1,92,4,5,16.8316068817445,26.6667025893671,0.998500749625187,0.0168316068817445,2,2,1,1,1,2,-44.3635795666196,0.0476355,0,11.3630382491129,1,1,22
523,4999.46666666429,1,82,1,91,1,4,16.8277474095297,26.677163547335,0.998505231689088,0.0168277474095297,1,1,0,0,0,3,-51.0271579024419,0.054093,0,11.3829757502279,3,0,5
524,5000.44444444207,1,83,1,92,5,4,16.8057725204994,26.6821506842052,0.998507462686567,0.0168057725204994,2,2,1,1,0,3,-60.3441130427655,0.0531263,0,11.3736036249844,3,0,32
525,5009.51111110879,1,82,1,91,1,4,16.8068509390158,26.700245463401,0.998511904761905,0.0168068509390158,1,1,0,0,0,2,-39.6340142494076,0.043067,0,11.3967748042569,2,0,2
526,5019.5555555533,1,83,1,92,1,4,16.8468203112103,26.8035699041242,0.99851411589896,0.0168468203112103,1,1,1,1,1,1,-17.2494021218043,0.0685194,0,11.4178349138414,0,1,0
527,5029.5999999978,1,83,1,91,2,4,16.8574444224429,26.7969753319022,0.998516320474777,0.0168574444224429,1,1,1,1,0,2,-43.6881346431901,0.0285063,0,11.4190126037453,2,0,10
528,5030.48888888669,1,82,1,91,4,4,16.8347277663466,26.737508805374,0.998518518518518,0.0168347277663466,1,1,0,0,0,4,-62.5383768873877,0.0580165,0,11.4090775524939,4,0,31
529,5039.6444444423,1,83,1,91,2,4,16.8542145952043,26.8081154502543,0.998520710059172,0.0168542145952043,1,1,1,1,0,1,-43.6791842600538,0.0290083,0,11.4277322631475,1,0,8
530,5040.5333333312,1,82,1,91,4,4,16.8323036966374,26.8128696532318,0.998522895125554,0.0168323036966374,1,1,1,1,0,2,-43.6788379572624,0.0575895,0,11.4183062150536,2,0,27
531,5049.68888888681,1,82,1,91,2,4,16.8619955604266,26.8366971595522,0.998525073746313,0.0168619955604266,1,1,1,1,0,1,-43.7155547155392,0.0309497,0,11.4438768668361,1,0,7
532,5079.73333333143,1,83,1,93,2,4,16.8983799705449,26.871194379391,0.998527245949926,0.0168983799705449,2,2,1,1,1,3,-30.3017340375069,0.0437151,0,11.4169154228855,2,1,6
533,5099.77777777599,1,84,1,92,2,3,16.8788161586085,26.8562472056365,0.998531571218796,0.0168788161586085,2,2,1,1,0,2,-72.0395834425963,0.0344936,0,11.3919462874256,2,0,18
534,5109.8222222205,1,84,1,92,2,4,16.8838785801115,26.8803941030679,0.998535871156662,0.0168838785801115,1,1,1,1,0,2,-43.7980404403396,0.036592,0,11.4062206431416,2,0,17
