#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
11580;284;289;2;2;0/9963.47,1/9245.16;0/78.58,1/89.69;0/11580,1/11580;0/11580,1/11580;0/2,1/0;0/0,1/0;0/2,1/2;0/8,1/14;0/3,1/2;0/5,1/5;0/120,1/164;0/138,1/151;0/162,1/234;0/1151,1/1150
11640;286;291;2;2;0/10023.47,1/9285.16;0/79.02,1/90;0/11640,1/11640;0/11640,1/11640;0/0,1/1;0/0,1/0;0/2,1/3;0/15,1/14;0/3,1/2;0/5,1/5;0/120,1/166;0/139,1/152;0/162,1/236;0/1157,1/1155
11700;289;293;2;2;0/10063.47,1/9325.16;0/79.38,1/90.36;0/11700,1/11700;0/11700,1/11700;0/0,1/1;0/0,1/0;0/0,1/2;0/14,1/12;0/3,1/2;0/5,1/5;0/121,1/168;0/141,1/152;0/164,1/238;0/1163,1/1161
11760;291;295;2;2;0/10123.47,1/9365.16;0/79.73,1/90.76;0/11760,1/11760;0/11760,1/11760;0/0,1/1;0/0,1/0;0/0,1/1;0/11,1/11;0/3,1/2;0/5,1/5;0/121,1/170;0/143,1/152;0/164,1/240;0/1169,1/1167
11820;292;297;2;2;0/10183.47,1/9425.11;0/80,1/91.11;0/11820,1/11820;0/11820,1/11820;0/0,1/0;0/0,1/0;0/0,1/2;0/8,1/10;0/3,1/2;0/5,1/5;0/121,1/171;0/144,1/153;0/164,1/241;0/1174,1/1173
11880;293;299;2;2;0/10243.47,1/9455.16;0/80.4,1/91.56;0/11880,1/11880;0/11880,1/11880;0/0,1/0;0/0,1/0;0/3,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/121,1/172;0/145,1/154;0/164,1/243;0/1180,1/1179
11940;295;300;2;2;0/10274.36,1/9515.16;0/80.76,1/91.91;0/11940,1/11940;0/11940,1/11940;0/1,1/0;0/0,1/0;0/1,1/1;0/9,1/9;0/3,1/2;0/5,1/5;0/123,1/172;0/146,1/154;0/167,1/243;0/1186,1/1185
12000;297;302;2;2;0/10323.47,1/9565.16;0/81.11,1/92.36;0/12000,1/12000;0/12000,1/12000;0/0,1/0;0/0,1/0;0/2,1/1;0/9,1/14;0/3,1/2;0/5,1/5;0/124,1/173;0/147,1/155;0/168,1/244;0/1192,1/1191
12060;301;304;2;2;0/10354.93,1/9615.16;0/81.6,1/92.67;0/12060,1/12060;0/12060,1/12060;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/9;0/3,1/2;0/5,1/5;0/127,1/174;0/149,1/155;0/171,1/245;0/1198,1/1197
12120;301;306;2;2;0/10413.47,1/9675.16;0/81.91,1/93.11;0/12120,1/12120;0/12120,1/12120;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/8;0/3,1/2;0/5,1/5;0/127,1/174;0/150,1/156;0/171,1/245;0/1204,1/1203
12180;302;309;2;2;0/10473.47,1/9725.16;0/82.31,1/93.56;0/12180,1/12180;0/12180,1/12180;0/0,1/0;0/0,1/0;0/0,1/1;0/13,1/11;0/3,1/2;0/5,1/5;0/127,1/175;0/152,1/157;0/171,1/246;0/1210,1/1209
12240;304;311;2;2;0/10533.47,1/9774.71;0/82.71,1/93.91;0/12240,1/12240;0/12240,1/12240;0/0,1/1;0/0,1/0;0/1,1/1;0/11,1/7;0/3,1/2;0/5,1/5;0/127,1/177;0/153,1/158;0/171,1/248;0/1216,1/1215
12300;305;313;2;2;0/10583.47,1/9825.16;0/83.11,1/94.36;0/12300,1/12300;0/12300,1/12300;0/0,1/0;0/0,1/0;0/1,1/2;0/12,1/8;0/3,1/2;0/5,1/5;0/128,1/177;0/154,1/159;0/172,1/248;0/1222,1/1221
12360;307;314;2;2;0/10633.47,1/9865.16;0/83.51,1/94.8;0/12360,1/12360;0/12360,1/12360;0/1,1/0;0/0,1/0;0/1,1/0;0/11,1/9;0/3,1/2;0/5,1/5;0/129,1/178;0/154,1/160;0/173,1/250;0/1228,1/1227
12420;307;317;2;2;0/10693.47,1/9925.16;0/83.82,1/95.2;0/12420,1/12420;0/12420,1/12420;0/0,1/0;0/0,1/0;0/1,1/1;0/6,1/6;0/3,1/2;0/5,1/5;0/129,1/178;0/156,1/161;0/173,1/250;0/1234,1/1233
12480;310;319;2;2;0/10743.47,1/9972.58;0/84.27,1/95.69;0/12480,1/12480;0/12480,1/12480;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/7;0/3,1/2;0/5,1/5;0/130,1/180;0/157,1/162;0/174,1/252;0/1240,1/1239
12540;310;322;2;2;0/10803.47,1/10025.16;0/84.76,1/96.13;0/12540,1/12540;0/12540,1/12540;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/9;0/3,1/2;0/5,1/5;0/130,1/180;0/158,1/164;0/174,1/252;0/1246,1/1245
12600;311;323;2;2;0/10863.47,1/10076.58;0/85.11,1/96.53;0/12600,1/12600;0/12600,1/12600;0/0,1/1;0/0,1/0;0/1,1/1;0/9,1/11;0/3,1/2;0/5,1/5;0/130,1/181;0/159,1/164;0/174,1/253;0/1252,1/1251
12660;313;324;2;2;0/10913.47,1/10125.16;0/85.51,1/96.93;0/12660,1/12660;0/12660,1/12660;0/1,1/1;0/0,1/1;0/1,1/1;0/7,1/10;0/3,1/2;0/5,1/5;0/131,1/182;0/159,1/165;0/175,1/254;0/1258,1/1257
12720;314;328;2;2;0/10970.58,1/10185.16;0/85.96,1/97.38;0/12720,1/12720;0/12720,1/12720;0/0,1/0;0/0,1/0;0/1,1/1;0/9,1/9;0/3,1/2;0/5,1/5;0/132,1/182;0/162,1/166;0/176,1/254;0/1264,1/1263
12780;316;330;2;2;0/11013.47,1/10235.16;0/86.4,1/97.73;0/12780,1/12780;0/12780,1/12780;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/6;0/3,1/2;0/5,1/5;0/133,1/183;0/163,1/167;0/177,1/255;0/1270,1/1269
12840;317;333;2;2;0/11063.47,1/10295.16;0/86.76,1/98.22;0/12840,1/12840;0/12840,1/12840;0/0,1/0;0/0,1/0;0/0,1/3;0/10,1/6;0/3,1/2;0/5,1/5;0/134,1/183;0/164,1/169;0/178,1/255;0/1276,1/1275
12900;319;337;2;2;0/11123.47,1/10332.53;0/87.2,1/98.71;0/12900,1/12900;0/12900,1/12900;0/1,1/0;0/0,1/1;0/2,1/0;0/9,1/8;0/3,1/2;0/5,1/5;0/134,1/185;0/166,1/171;0/178,1/258;0/1282,1/1281
12960;321;339;2;2;0/11173.47,1/10375.38;0/87.6,1/99.16;0/12960,1/12960;0/12960,1/12960;0/1,1/0;0/0,1/1;0/3,1/0;0/10,1/13;0/3,1/2;0/5,1/5;0/135,1/186;0/167,1/172;0/179,1/259;0/1288,1/1287
13020;324;341;2;2;0/11213.33,1/10435.16;0/88.04,1/99.51;0/13020,1/13020;0/13020,1/13020;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/138,1/186;0/168,1/173;0/182,1/259;0/1294,1/1293
13080;324;342;2;2;0/11263.47,1/10495.16;0/88.4,1/99.87;0/13080,1/13080;0/13080,1/13080;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/138,1/186;0/169,1/173;0/182,1/259;0/1300,1/1299
13140;324;347;2;2;0/11323.47,1/10555.16;0/88.76,1/100.22;0/13140,1/13140;0/13140,1/13140;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/9;0/3,1/2;0/5,1/5;0/138,1/186;0/171,1/176;0/182,1/259;0/1306,1/1304
13200;324;348;2;2;0/11383.47,1/10615.16;0/89.2,1/100.62;0/13200,1/13200;0/13200,1/13200;0/0,1/1;0/0,1/0;0/0,1/1;0/15,1/9;0/3,1/2;0/5,1/5;0/138,1/186;0/172,1/176;0/182,1/259;0/1312,1/1310
13260;324;349;2;2;0/11443.47,1/10675.16;0/89.47,1/101.07;0/13260,1/13260;0/13260,1/13260;0/1,1/0;0/0,1/0;0/1,1/2;0/9,1/7;0/3,1/2;0/5,1/5;0/138,1/186;0/172,1/177;0/182,1/259;0/1318,1/1316
13320;326;353;2;2;0/11498.31,1/10715.16;0/89.87,1/101.47;0/13320,1/13320;0/13320,1/13320;0/0,1/0;0/0,1/0;0/0,1/1;0/11,1/7;0/3,1/2;0/5,1/5;0/139,1/187;0/174,1/179;0/183,1/261;0/1324,1/1322
13380;327;355;2;2;0/11553.47,1/10765.16;0/90.18,1/101.96;0/13380,1/13380;0/13380,1/13380;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/12;0/3,1/2;0/5,1/5;0/139,1/188;0/174,1/181;0/183,1/262;0/1329,1/1328
13440;327;358;2;2;0/11613.47,1/10825.16;0/90.53,1/102.31;0/13440,1/13440;0/13440,1/13440;0/0,1/1;0/0,1/0;0/0,1/1;0/8,1/11;0/3,1/2;0/5,1/5;0/139,1/188;0/176,1/182;0/183,1/262;0/1335,1/1334
13500;327;359;2;2;0/11673.47,1/10885.16;0/90.93,1/102.67;0/13500,1/13500;0/13500,1/13500;0/0,1/0;0/0,1/0;0/0,1/1;0/8,1/10;0/3,1/2;0/5,1/5;0/139,1/188;0/176,1/183;0/183,1/262;0/1341,1/1340
13560;329;362;2;2;0/11729.6,1/10935.16;0/91.38,1/103.11;0/13560,1/13560;0/13560,1/13560;0/0,1/1;0/0,1/0;0/0,1/1;0/13,1/11;0/3,1/2;0/5,1/5;0/140,1/189;0/178,1/184;0/184,1/263;0/1347,1/1346
13620;330;365;2;2;0/11783.47,1/10985.16;0/91.73,1/103.47;0/13620,1/13620;0/13620,1/13620;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/10;0/3,1/2;0/5,1/5;0/140,1/190;0/180,1/185;0/184,1/264;0/1353,1/1352
13680;330;366;2;2;0/11843.47,1/11045.16;0/92.09,1/103.87;0/13680,1/13680;0/13680,1/13680;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/10;0/3,1/2;0/5,1/5;0/140,1/190;0/180,1/186;0/184,1/264;0/1359,1/1358
13740;331;369;2;2;0/11902.09,1/11105.16;0/92.49,1/104.27;0/13740,1/13740;0/13740,1/13740;0/0,1/0;0/0,1/0;0/1,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/141,1/190;0/181,1/188;0/185,1/264;0/1365,1/1364
13800;331;369;2;2;0/11943.47,1/11165.16;0/92.93,1/104.67;0/13800,1/13800;0/13800,1/13800;0/1,1/0;0/0,1/0;0/1,1/0;0/9,1/8;0/3,1/2;0/5,1/5;0/141,1/190;0/181,1/188;0/186,1/264;0/1371,1/1370
13860;332;372;2;2;0/11993.47,1/11225.16;0/93.33,1/105.16;0/13860,1/13860;0/13860,1/13860;0/0,1/1;0/0,1/0;0/0,1/2;0/10,1/11;0/3,1/2;0/5,1/5;0/142,1/190;0/183,1/189;0/187,1/264;0/1377,1/1376
13920;334;373;2;2;0/12053.47,1/11267.78;0/93.73,1/105.47;0/13920,1/13920;0/13920,1/13920;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/7;0/3,1/2;0/5,1/5;0/142,1/192;0/183,1/190;0/187,1/266;0/1383,1/1382
13980;334;374;2;2;0/12113.47,1/11325.16;0/94.18,1/105.96;0/13980,1/13980;0/13980,1/13980;0/0,1/1;0/0,1/0;0/0,1/1;0/11,1/11;0/3,1/2;0/5,1/5;0/142,1/192;0/184,1/190;0/187,1/266;0/1389,1/1388
14040;335;376;2;2;0/12173.47,1/11375.16;0/94.58,1/106.36;0/14040,1/14040;0/14040,1/14040;0/0,1/0;0/0,1/0;0/0,1/1;0/11,1/13;0/3,1/2;0/5,1/5;0/142,1/193;0/185,1/191;0/187,1/267;0/1395,1/1394
14100;336;378;2;2;0/12233.47,1/11425.16;0/94.98,1/106.76;0/14100,1/14100;0/14100,1/14100;0/1,1/0;0/0,1/2;0/1,1/0;0/9,1/15;0/3,1/2;0/5,1/5;0/142,1/194;0/185,1/193;0/187,1/268;0/1401,1/1400
14160;336;380;2;2;0/12293.47,1/11485.16;0/95.42,1/107.07;0/14160,1/14160;0/14160,1/14160;0/0,1/0;0/1,1/0;0/1,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/142,1/194;0/186,1/194;0/187,1/268;0/1407,1/1406
14220;337;380;2;2;0/12343.47,1/11545.16;0/95.82,1/107.47;0/14220,1/14220;0/14220,1/14220;0/0,1/1;0/0,1/0;0/0,1/1;0/9,1/16;0/3,1/2;0/5,1/5;0/143,1/194;0/186,1/194;0/188,1/268;0/1413,1/1412
14280;338;383;2;2;0/12403.47,1/11599.87;0/96.27,1/107.82;0/14280,1/14280;0/14280,1/14280;0/0,1/0;0/0,1/2;0/0,1/0;0/10,1/15;0/3,1/2;0/5,1/5;0/143,1/195;0/187,1/196;0/188,1/269;0/1419,1/1418
14340;338;384;2;2;0/12463.47,1/11655.16;0/96.67,1/108.13;0/14340,1/14340;0/14340,1/14340;0/0,1/0;0/0,1/0;0/1,1/0;0/7,1/12;0/3,1/2;0/5,1/5;0/143,1/195;0/188,1/196;0/188,1/269;0/1425,1/1424
14400;339;385;2;2;0/12513.47,1/11715.16;0/97.11,1/108.53;0/14400,1/14400;0/14400,1/14400;0/0,1/0;0/1,1/0;0/0,1/0;0/6,1/10;0/3,1/2;0/5,1/5;0/144,1/195;0/188,1/197;0/189,1/269;0/1431,1/1430
