#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
5819.96;163;260;2;2;0/5145.73,1/4546.22;0/58.93,1/67.16;0/5819.96,1/5819.96;0/5819.96,1/5819.96;0/1,1/0;0/0,1/1;0/1,1/1;0/12,1/9;0/3,1/2;0/5,1/5;0/61,1/102;0/127,1/133;0/68,1/128;0/577,1/576
5879.96;164;264;2;2;0/5201.56,1/4593.38;0/59.07,1/67.24;0/5879.96,1/5879.96;0/5879.96,1/5879.96;0/0,1/1;0/3,1/0;0/1,1/2;0/13,1/5;0/3,1/2;0/5,1/5;0/61,1/103;0/130,1/134;0/68,1/129;0/583,1/582
5939.96;167;267;2;2;0/5251.6,1/4633.47;0/59.16,1/67.51;0/5939.96,1/5939.96;0/5939.96,1/5939.96;0/0,1/0;0/1,1/0;0/0,1/0;0/11,1/10;0/3,1/2;0/5,1/5;0/62,1/105;0/131,1/136;0/69,1/131;0/589,1/588
5999.96;168;273;2;2;0/5311.6,1/4691.42;0/59.29,1/67.64;0/5999.96,1/5999.96;0/5999.96,1/5999.96;0/1,1/0;0/0,1/2;0/1,1/1;0/10,1/11;0/3,1/2;0/5,1/5;0/62,1/106;0/134,1/139;0/69,1/132;0/595,1/594
6059.96;171;274;2;2;0/5361.64,1/4732.31;0/59.42,1/67.82;0/6059.96,1/6059.96;0/6059.96,1/6059.96;0/0,1/0;0/1,1/0;0/0,1/0;0/9,1/16;0/3,1/2;0/5,1/5;0/63,1/108;0/134,1/140;0/70,1/134;0/601,1/600
6119.96;172;278;2;2;0/5421.64,1/4773.64;0/59.6,1/67.91;0/6119.96,1/6119.96;0/6119.96,1/6119.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/13;0/3,1/2;0/5,1/5;0/63,1/109;0/136,1/142;0/70,1/135;0/607,1/606
6179.96;172;281;2;2;0/5481.64,1/4833.64;0/59.69,1/67.96;0/6179.96,1/6179.96;0/6179.96,1/6179.96;0/0,1/1;0/1,1/0;0/0,1/2;0/9,1/9;0/3,1/2;0/5,1/5;0/63,1/109;0/138,1/143;0/70,1/135;0/613,1/612
6239.96;173;283;2;2;0/5541.64,1/4883.69;0/59.87,1/68.09;0/6239.96,1/6239.96;0/6239.96,1/6239.96;0/0,1/2;0/0,1/0;0/1,1/3;0/11,1/9;0/3,1/2;0/5,1/5;0/63,1/110;0/139,1/144;0/70,1/136;0/619,1/618
6299.96;176;287;2;2;0/5591.69,1/4923.78;0/59.96,1/68.27;0/6299.96,1/6299.96;0/6299.96,1/6299.96;0/0,1/0;0/0,1/1;0/0,1/1;0/9,1/11;0/3,1/2;0/5,1/5;0/64,1/112;0/141,1/146;0/71,1/138;0/624,1/624
6359.96;177;290;2;2;0/5651.69,1/4973.82;0/60.22,1/68.36;0/6359.96,1/6359.96;0/6359.96,1/6359.96;0/1,1/0;0/2,1/0;0/1,1/0;0/10,1/7;0/3,1/2;0/5,1/5;0/64,1/113;0/143,1/147;0/71,1/139;0/630,1/630
6419.96;178;292;2;2;0/5701.73,1/5033.82;0/60.36,1/68.53;0/6419.96,1/6419.96;0/6419.96,1/6419.96;0/1,1/2;0/0,1/0;0/1,1/3;0/9,1/11;0/3,1/2;0/5,1/5;0/65,1/113;0/144,1/148;0/72,1/139;0/636,1/636
6479.96;181;297;2;2;0/5751.78,1/5077.33;0/64.04,1/68.71;0/6479.96,1/6479.96;0/6479.96,1/6479.96;0/0,1/0;0/0,1/0;0/0,1/2;0/8,1/17;0/3,1/2;0/5,1/5;0/66,1/115;0/146,1/151;0/73,1/141;0/642,1/642
6539.96;183;299;2;2;0/5811.78,1/5111.51;0/64.22,1/68.8;0/6539.96,1/6539.96;0/6539.96,1/6539.96;0/0,1/1;0/0,1/0;0/0,1/1;0/8,1/17;0/3,1/2;0/5,1/5;0/66,1/117;0/147,1/152;0/73,1/144;0/648,1/648
6599.96;185;303;2;2;0/5868.44,1/5154.09;0/64.44,1/68.84;0/6599.96,1/6599.96;0/6599.96,1/6599.96;0/0,1/0;0/0,1/0;0/1,1/0;0/14,1/12;0/3,1/2;0/5,1/5;0/67,1/118;0/149,1/154;0/74,1/145;0/654,1/654
6659.96;186;306;2;2;0/5911.87,1/5204.13;0/64.53,1/68.98;0/6659.96,1/6659.96;0/6659.96,1/6659.96;0/1,1/0;0/0,1/0;0/2,1/1;0/13,1/10;0/3,1/2;0/5,1/5;0/67,1/119;0/151,1/155;0/75,1/146;0/660,1/660
6719.96;188;308;2;2;0/5961.91,1/5254.18;0/64.62,1/69.07;0/6719.96,1/6719.96;0/6719.96,1/6719.96;0/0,1/0;0/0,1/0;0/1,1/0;0/12,1/7;0/3,1/2;0/5,1/5;0/68,1/120;0/152,1/156;0/76,1/147;0/666,1/666
6779.96;189;311;2;2;0/6011.96,1/5314.18;0/64.71,1/69.29;0/6779.96,1/6779.96;0/6779.96,1/6779.96;0/0,1/1;0/0,1/2;0/1,1/1;0/8,1/12;0/3,1/2;0/5,1/5;0/69,1/120;0/154,1/157;0/77,1/147;0/672,1/672
6839.96;191;315;2;2;0/6062,1/5364.22;0/64.84,1/69.38;0/6839.96,1/6839.96;0/6839.96,1/6839.96;0/0,1/1;0/0,1/0;0/1,1/1;0/6,1/8;0/3,1/2;0/5,1/5;0/70,1/121;0/156,1/159;0/78,1/148;0/678,1/678
6899.96;192;319;2;2;0/6112.04,1/5424.22;0/68.8,1/69.56;0/6899.96,1/6899.96;0/6899.96,1/6899.96;0/0,1/1;0/0,1/0;0/1,1/3;0/13,1/9;0/3,1/2;0/5,1/5;0/71,1/121;0/159,1/160;0/79,1/148;0/684,1/684
6959.96;195;321;2;2;0/6162.09,1/5464.31;0/68.89,1/69.69;0/6959.96,1/6959.96;0/6959.96,1/6959.96;0/1,1/2;0/0,1/4;0/1,1/3;0/9,1/11;0/3,1/2;0/5,1/5;0/72,1/123;0/160,1/161;0/80,1/150;0/690,1/690
7019.96;197;325;2;2;0/6222.09,1/5505.91;0/69.02,1/69.87;0/7019.96,1/7019.96;0/7019.96,1/7019.96;0/0,1/1;0/0,1/0;0/1,1/2;0/6,1/17;0/3,1/2;0/5,1/5;0/72,1/125;0/161,1/164;0/80,1/152;0/696,1/696
7079.96;200;328;2;2;0/6272.13,1/5553.24;0/69.24,1/70;0/7079.96,1/7079.96;0/7079.96,1/7079.96;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/24;0/3,1/2;0/5,1/5;0/73,1/127;0/162,1/166;0/81,1/154;0/702,1/701
7139.96;201;329;2;2;0/6327.11,1/5604.49;0/69.47,1/70.09;0/7139.96,1/7139.96;0/7139.96,1/7139.96;0/0,1/0;0/0,1/0;0/0,1/2;0/7,1/20;0/3,1/2;0/5,1/5;0/74,1/127;0/163,1/166;0/82,1/154;0/708,1/707
7199.96;202;332;2;2;0/6382.18,1/5644.58;0/69.64,1/70.09;0/7199.96,1/7199.96;0/7199.96,1/7199.96;0/1,1/1;0/1,1/0;0/1,1/1;0/9,1/14;0/3,1/2;0/5,1/5;0/74,1/128;0/165,1/167;0/82,1/156;0/714,1/713
7259.96;205;334;2;2;0/6432.22,1/5692.22;0/69.82,1/70.22;0/7259.96,1/7259.96;0/7259.96,1/7259.96;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/16;0/3,1/2;0/5,1/5;0/75,1/130;0/166,1/168;0/83,1/158;0/720,1/719
7319.96;206;337;2;2;0/6473.24,1/5744.67;0/69.91,1/70.31;0/7319.96,1/7319.96;0/7319.96,1/7319.96;0/0,1/1;0/0,1/0;0/0,1/2;0/14,1/12;0/3,1/2;0/5,1/5;0/76,1/130;0/167,1/170;0/85,1/158;0/726,1/725
7379.96;207;339;2;2;0/6532.31,1/5794.71;0/70,1/70.36;0/7379.96,1/7379.96;0/7379.96,1/7379.96;0/0,1/0;0/0,1/2;0/0,1/2;0/14,1/9;0/3,1/2;0/5,1/5;0/76,1/131;0/168,1/171;0/85,1/159;0/731,1/731
7439.96;208;343;2;2;0/6592.31,1/5834.8;0/70.09,1/70.53;0/7439.96,1/7439.96;0/7439.96,1/7439.96;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/10;0/3,1/2;0/5,1/5;0/76,1/132;0/170,1/173;0/85,1/161;0/737,1/737
7499.96;208;344;2;2;0/6652.31,1/5894.8;0/70.18,1/70.67;0/7499.96,1/7499.96;0/7499.96,1/7499.96;0/2,1/0;0/0,1/0;0/2,1/2;0/12,1/7;0/3,1/2;0/5,1/5;0/76,1/132;0/170,1/174;0/85,1/161;0/743,1/743
7559.96;209;348;2;2;0/6712.31,1/5934.89;0/70.31,1/70.89;0/7559.96,1/7559.96;0/7559.96,1/7559.96;0/0,1/0;0/0,1/1;0/4,1/0;0/10,1/8;0/3,1/2;0/5,1/5;0/76,1/133;0/172,1/176;0/85,1/163;0/749,1/749
7619.96;211;351;2;2;0/6738.8,1/5994.89;0/70.4,1/71.11;0/7619.96,1/7619.96;0/7619.96,1/7619.96;0/0,1/0;0/0,1/0;0/1,1/0;0/12,1/13;0/3,1/2;0/5,1/5;0/78,1/133;0/173,1/178;0/89,1/163;0/755,1/755
7679.96;212;355;2;2;0/6782.53,1/6054.89;0/70.58,1/71.2;0/7679.96,1/7679.96;0/7679.96,1/7679.96;0/0,1/0;0/0,1/0;0/0,1/1;0/15,1/18;0/3,1/2;0/5,1/5;0/79,1/133;0/176,1/179;0/90,1/163;0/761,1/761
7739.96;214;357;2;2;0/6832.58,1/6104.93;0/70.62,1/71.29;0/7739.96,1/7739.96;0/7739.96,1/7739.96;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/16;0/3,1/2;0/5,1/5;0/80,1/134;0/177,1/180;0/91,1/164;0/767,1/767
7799.96;216;361;2;2;0/6882.62,1/6154.98;0/70.76,1/71.38;0/7799.96,1/7799.96;0/7799.96,1/7799.96;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/14;0/3,1/2;0/5,1/5;0/81,1/135;0/179,1/182;0/92,1/165;0/773,1/773
7859.96;217;363;2;2;0/6942.62,1/6205.02;0/70.93,1/71.42;0/7859.96,1/7859.96;0/7859.96,1/7859.96;0/0,1/0;0/0,1/0;0/0,1/0;0/19,1/10;0/3,1/2;0/5,1/5;0/81,1/136;0/180,1/183;0/92,1/166;0/779,1/779
7919.96;218;364;2;2;0/6992.67,1/6265.02;0/71.02,1/71.56;0/7919.96,1/7919.96;0/7919.96,1/7919.96;0/1,1/0;0/0,1/0;0/1,1/1;0/21,1/7;0/3,1/2;0/5,1/5;0/82,1/136;0/180,1/184;0/93,1/166;0/785,1/785
7979.96;221;367;2;2;0/7050.58,1/6305.24;0/71.07,1/71.73;0/7979.96,1/7979.96;0/7979.96,1/7979.96;0/0,1/0;0/0,1/0;0/0,1/1;0/19,1/11;0/3,1/2;0/5,1/5;0/83,1/138;0/181,1/186;0/94,1/168;0/791,1/791
8039.96;221;368;2;2;0/7102.71,1/6355.16;0/71.11,1/71.91;0/8039.96,1/8039.96;0/8039.96,1/8039.96;0/0,1/1;0/0,1/0;0/0,1/1;0/16,1/10;0/3,1/2;0/5,1/5;0/83,1/138;0/182,1/186;0/94,1/169;0/797,1/797
8099.96;222;373;2;2;0/7162.71,1/6413.38;0/71.16,1/72;0/8099.96,1/8099.96;0/8099.96,1/8099.96;0/0,1/0;0/0,1/0;0/1,1/0;0/14,1/8;0/3,1/2;0/5,1/5;0/83,1/139;0/185,1/188;0/94,1/170;0/803,1/803
8159.96;223;375;2;2;0/7212.76,1/6465.2;0/71.24,1/72.18;0/8159.96,1/8159.96;0/8159.96,1/8159.96;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/13;0/3,1/2;0/5,1/5;0/84,1/139;0/186,1/189;0/95,1/170;0/809,1/809
8219.96;223;377;2;2;0/7272.76,1/6525.2;0/71.47,1/72.36;0/8219.96,1/8219.96;0/8219.96,1/8219.96;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/17;0/3,1/2;0/5,1/5;0/84,1/139;0/187,1/190;0/95,1/170;0/815,1/815
8279.96;224;380;2;2;0/7332.76,1/6575.2;0/71.82,1/72.76;0/8279.96,1/8279.96;0/8279.96,1/8279.96;0/1,1/1;0/0,1/0;0/2,1/2;0/15,1/16;0/3,1/2;0/5,1/5;0/84,1/140;0/188,1/192;0/95,1/171;0/821,1/821
8339.96;228;383;2;2;0/7380.67,1/6615.2;0/72.22,1/73.11;0/8339.96,1/8339.96;0/8339.96,1/8339.96;0/0,1/1;0/0,1/0;0/0,1/2;0/21,1/13;0/3,1/2;0/5,1/5;0/86,1/142;0/190,1/193;0/97,1/173;0/827,1/827
8399.96;230;384;2;2;0/7432.76,1/6656.27;0/72.53,1/73.42;0/8399.96,1/8399.96;0/8399.96,1/8399.96;0/0,1/0;0/0,1/0;0/0,1/0;0/20,1/10;0/3,1/2;0/5,1/5;0/86,1/144;0/191,1/193;0/97,1/175;0/833,1/833
8459.96;231;387;2;2;0/7492.76,1/6704.44;0/72.89,1/73.82;0/8459.96,1/8459.96;0/8459.96,1/8459.96;0/0,1/0;0/0,1/0;0/1,1/2;0/19,1/11;0/3,1/2;0/5,1/5;0/86,1/145;0/192,1/195;0/97,1/177;0/839,1/839
8519.96;233;387;2;2;0/7542.76,1/6735.2;0/73.2,1/74.18;0/8519.96,1/8519.96;0/8519.96,1/8519.96;0/1,1/1;0/0,1/0;0/1,1/1;0/16,1/11;0/3,1/2;0/5,1/5;0/87,1/146;0/192,1/195;0/98,1/179;0/845,1/845
8579.96;235;391;2;2;0/7592.76,1/6794.36;0/73.51,1/74.62;0/8579.96,1/8579.96;0/8579.96,1/8579.96;0/0,1/0;0/0,1/0;0/0,1/1;0/14,1/12;0/3,1/2;0/5,1/5;0/88,1/147;0/194,1/197;0/99,1/180;0/851,1/851
8639.96;236;393;2;2;0/7652.76,1/6835.2;0/73.82,1/74.98;0/8639.96,1/8639.96;0/8639.96,1/8639.96;0/0,1/1;0/0,1/0;0/2,1/1;0/11,1/11;0/3,1/2;0/5,1/5;0/88,1/148;0/195,1/198;0/99,1/181;0/857,1/857
8699.96;239;396;2;2;0/7692.76,1/6885.2;0/74.22,1/75.38;0/8699.96,1/8699.96;0/8699.96,1/8699.96;0/0,1/1;0/0,1/0;0/0,1/1;0/9,1/11;0/3,1/2;0/5,1/5;0/90,1/149;0/197,1/199;0/101,1/182;0/863,1/863
8759.96;242;399;2;2;0/7744.36,1/6932.58;0/74.67,1/75.78;0/8759.96,1/8759.96;0/8759.96,1/8759.96;0/0,1/0;0/1,1/0;0/1,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/91,1/151;0/199,1/200;0/102,1/184;0/869,1/869
8819.96;243;402;2;2;0/7792.76,1/6985.2;0/75.07,1/76.18;0/8819.96,1/8819.96;0/8819.96,1/8819.96;0/0,1/1;0/0,1/2;0/0,1/1;0/11,1/16;0/3,1/2;0/5,1/5;0/92,1/151;0/200,1/202;0/103,1/184;0/875,1/875
8879.96;243;405;2;2;0/7852.76,1/7045.2;0/75.38,1/76.53;0/8879.96,1/8879.96;0/8879.96,1/8879.96;0/0,1/1;0/0,1/0;0/0,1/1;0/6,1/21;0/3,1/2;0/5,1/5;0/92,1/151;0/201,1/204;0/103,1/184;0/881,1/881
8939.96;243;407;2;2;0/7912.76,1/7105.2;0/75.87,1/76.89;0/8939.96,1/8939.96;0/8939.96,1/8939.96;0/0,1/1;0/0,1/0;0/1,1/2;0/12,1/20;0/3,1/2;0/5,1/5;0/92,1/151;0/202,1/205;0/103,1/184;0/887,1/887
8999.96;247;409;2;2;0/7954,1/7145.2;0/76.27,1/77.2;0/8999.96,1/8999.96;0/8999.96,1/8999.96;0/1,1/0;0/0,1/0;0/1,1/1;0/9,1/18;0/3,1/2;0/5,1/5;0/94,1/153;0/203,1/206;0/105,1/186;0/893,1/893
9059.96;249;412;2;2;0/8002.76,1/7195.2;0/76.67,1/77.51;0/9059.96,1/9059.96;0/9059.96,1/9059.96;0/0,1/1;0/0,1/0;0/0,1/2;0/9,1/15;0/3,1/2;0/5,1/5;0/95,1/154;0/205,1/207;0/106,1/187;0/899,1/899
9119.96;251;414;2;2;0/8062.76,1/7235.2;0/77.11,1/77.82;0/9119.96,1/9119.96;0/9119.96,1/9119.96;0/1,1/0;0/0,1/0;0/2,1/1;0/11,1/11;0/3,1/2;0/5,1/5;0/95,1/156;0/206,1/208;0/106,1/189;0/905,1/905
9179.96;253;417;2;2;0/8112.76,1/7285.2;0/77.47,1/78.22;0/9179.96,1/9179.96;0/9179.96,1/9179.96;0/0,1/0;0/0,1/0;0/1,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/96,1/157;0/208,1/209;0/107,1/190;0/911,1/911
9239.96;254;421;2;2;0/8162.76,1/7345.2;0/77.96,1/78.58;0/9239.96,1/9239.96;0/9239.96,1/9239.96;0/0,1/0;0/0,1/0;0/3,1/1;0/10,1/9;0/3,1/2;0/5,1/5;0/97,1/157;0/210,1/211;0/108,1/190;0/917,1/917
9299.96;256;422;2;2;0/8192.76,1/7395.2;0/78.36,1/78.98;0/9299.96,1/9299.96;0/9299.96,1/9299.96;0/1,1/0;0/1,1/0;0/1,1/3;0/7,1/9;0/3,1/2;0/5,1/5;0/98,1/158;0/210,1/212;0/111,1/191;0/923,1/923
9360;259;428;2;2;0/8242.89,1/7425.24;0/78.8,1/79.42;0/9360,1/9360;0/9360,1/9360;0/0,1/0;0/2,1/0;0/0,1/0;0/6,1/16;0/3,1/2;0/5,1/5;0/99,1/160;0/213,1/215;0/112,1/194;0/929,1/929
9420;260;430;2;2;0/8302.8,1/7476.22;0/79.29,1/79.73;0/9420,1/9420;0/9420,1/9420;0/1,1/1;0/0,1/0;0/3,1/4;0/7,1/11;0/3,1/2;0/5,1/5;0/99,1/161;0/214,1/216;0/112,1/195;0/935,1/935
9480;263;432;2;2;0/8342.8,1/7498.49;0/79.73,1/80.04;0/9480,1/9480;0/9480,1/9480;0/1,1/1;0/1,1/0;0/2,1/2;0/5,1/12;0/3,1/2;0/5,1/5;0/100,1/163;0/215,1/217;0/114,1/199;0/941,1/940
9540;267;437;2;2;0/8382.8,1/7541.47;0/80.18,1/80.44;0/9540,1/9540;0/9540,1/9540;0/0,1/1;0/0,1/0;0/0,1/1;0/5,1/9;0/3,1/2;0/5,1/5;0/102,1/165;0/217,1/220;0/116,1/201;0/946,1/946
9600;268;440;2;2;0/8442.8,1/7585.24;0/80.71,1/80.84;0/9600,1/9600;0/9600,1/9600;0/0,1/0;0/4,1/0;0/2,1/2;0/16,1/14;0/3,1/2;0/5,1/5;0/102,1/166;0/219,1/221;0/116,1/202;0/952,1/952
9660;271;443;2;2;0/8482.8,1/7625.24;0/81.07,1/81.2;0/9660,1/9660;0/9660,1/9660;0/1,1/1;0/0,1/0;0/1,1/1;0/12,1/12;0/3,1/2;0/5,1/5;0/104,1/167;0/220,1/223;0/118,1/204;0/958,1/958
9720;273;446;2;2;0/8532.8,1/7675.24;0/81.47,1/81.82;0/9720,1/9720;0/9720,1/9720;0/0,1/0;0/0,1/0;0/0,1/0;0/18,1/10;0/3,1/2;0/5,1/5;0/105,1/168;0/222,1/224;0/119,1/205;0/964,1/964
9780;273;448;2;2;0/8592.8,1/7735.24;0/81.82,1/82.22;0/9780,1/9780;0/9780,1/9780;0/0,1/0;0/0,1/0;0/0,1/1;0/22,1/9;0/3,1/2;0/5,1/5;0/105,1/168;0/223,1/225;0/119,1/205;0/970,1/970
9840;274;450;2;2;0/8652.8,1/7785.24;0/82.13,1/82.62;0/9840,1/9840;0/9840,1/9840;0/0,1/0;0/0,1/0;0/0,1/1;0/18,1/9;0/3,1/2;0/5,1/5;0/105,1/169;0/223,1/227;0/119,1/206;0/976,1/976
9900;276;452;2;2;0/8712.8,1/7826.53;0/82.44,1/83.07;0/9900,1/9900;0/9900,1/9900;0/0,1/1;0/0,1/0;0/1,1/2;0/14,1/12;0/3,1/2;0/5,1/5;0/105,1/171;0/224,1/228;0/119,1/208;0/982,1/982
9960;278;455;2;2;0/8760.4,1/7875.24;0/82.8,1/83.51;0/9960,1/9960;0/9960,1/9960;0/0,1/0;0/1,1/0;0/0,1/1;0/13,1/12;0/3,1/2;0/5,1/5;0/107,1/171;0/225,1/230;0/121,1/209;0/988,1/988
10020;280;457;2;2;0/8812.8,1/7920.18;0/83.11,1/83.87;0/10020,1/10020;0/10020,1/10020;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/107,1/173;0/226,1/231;0/121,1/211;0/994,1/994
10080;281;460;2;2;0/8872.8,1/7966.93;0/83.51,1/84.27;0/10080,1/10080;0/10080,1/10080;0/0,1/0;0/0,1/0;0/0,1/2;0/10,1/9;0/3,1/2;0/5,1/5;0/107,1/174;0/227,1/233;0/121,1/212;0/1000,1/1000
10140;282;464;2;2;0/8932.8,1/8005.24;0/83.91,1/84.67;0/10140,1/10140;0/10140,1/10140;0/0,1/0;0/2,1/0;0/1,1/0;0/12,1/8;0/3,1/2;0/5,1/5;0/107,1/175;0/229,1/235;0/121,1/214;0/1006,1/1006
10200;283;467;2;2;0/8982.8,1/8065.24;0/85.11,1/85.16;0/10200,1/10200;0/10200,1/10200;0/0,1/0;0/0,1/1;0/1,1/0;0/11,1/7;0/3,1/2;0/5,1/5;0/108,1/175;0/231,1/236;0/122,1/214;0/1012,1/1012
10260;285;472;2;2;0/9032.8,1/8105.24;0/85.51,1/85.6;0/10260,1/10260;0/10260,1/10260;0/0,1/0;0/0,1/3;0/0,1/1;0/9,1/17;0/3,1/2;0/5,1/5;0/109,1/176;0/234,1/238;0/123,1/216;0/1018,1/1018
10320;286;474;2;2;0/9092.8,1/8155.24;0/85.91,1/85.96;0/10320,1/10320;0/10320,1/10320;0/0,1/0;0/0,1/0;0/0,1/1;0/6,1/18;0/3,1/2;0/5,1/5;0/109,1/177;0/234,1/240;0/123,1/217;0/1024,1/1024
10380;288;477;2;2;0/9152.8,1/8204.76;0/86.4,1/86.27;0/10380,1/10380;0/10380,1/10380;0/0,1/1;0/2,1/0;0/2,1/2;0/17,1/15;0/3,1/2;0/5,1/5;0/109,1/179;0/236,1/241;0/123,1/219;0/1030,1/1030
10440;291;479;2;2;0/9192.8,1/8245.24;0/86.71,1/86.67;0/10440,1/10440;0/10440,1/10440;0/0,1/0;0/0,1/0;0/1,1/1;0/13,1/16;0/3,1/2;0/5,1/5;0/111,1/180;0/237,1/242;0/125,1/220;0/1036,1/1036
10500;294;481;2;2;0/9242.8,1/8288.13;0/87.02,1/86.98;0/10500,1/10500;0/10500,1/10500;0/0,1/1;0/0,1/0;0/0,1/1;0/11,1/13;0/3,1/2;0/5,1/5;0/112,1/182;0/238,1/243;0/126,1/222;0/1042,1/1042
10560;295;484;2;2;0/9302.8,1/8342.8;0/87.47,1/87.38;0/10560,1/10560;0/10560,1/10560;0/0,1/0;0/0,1/0;0/2,1/0;0/10,1/13;0/3,1/2;0/5,1/5;0/112,1/183;0/239,1/245;0/126,1/223;0/1048,1/1048
10620;296;487;2;2;0/9352.89,1/8395.24;0/87.87,1/87.73;0/10620,1/10620;0/10620,1/10620;0/0,1/0;0/0,1/0;0/1,1/0;0/11,1/12;0/3,1/2;0/5,1/5;0/113,1/183;0/240,1/247;0/127,1/223;0/1054,1/1054
10680;296;489;2;2;0/9402.8,1/8455.24;0/88.27,1/88.09;0/10680,1/10680;0/10680,1/10680;0/0,1/1;0/0,1/0;0/0,1/4;0/12,1/11;0/3,1/2;0/5,1/5;0/113,1/183;0/241,1/248;0/128,1/223;0/1060,1/1060
10740;298;493;2;2;0/9462.8,1/8485.24;0/88.62,1/88.49;0/10740,1/10740;0/10740,1/10740;0/0,1/0;0/0,1/0;0/0,1/1;0/13,1/14;0/3,1/2;0/5,1/5;0/113,1/185;0/243,1/250;0/128,1/226;0/1066,1/1066
10800;299;494;2;2;0/9522.8,1/8535.24;0/89.02,1/88.8;0/10800,1/10800;0/10800,1/10800;0/0,1/0;0/0,1/0;0/1,1/1;0/19,1/9;0/3,1/2;0/5,1/5;0/113,1/186;0/244,1/250;0/128,1/227;0/1072,1/1072
10860;301;496;2;2;0/9572.8,1/8585.24;0/89.38,1/89.2;0/10860,1/10860;0/10860,1/10860;0/0,1/0;0/0,1/0;0/0,1/0;0/20,1/12;0/3,1/2;0/5,1/5;0/114,1/187;0/245,1/251;0/129,1/228;0/1078,1/1078
10920;301;499;2;2;0/9632.8,1/8645.24;0/89.69,1/89.64;0/10920,1/10920;0/10920,1/10920;0/0,1/0;0/0,1/0;0/1,1/0;0/15,1/14;0/3,1/2;0/5,1/5;0/114,1/187;0/247,1/252;0/129,1/228;0/1084,1/1084
10980;302;501;2;2;0/9682.8,1/8705.24;0/90,1/90;0/10980,1/10980;0/10980,1/10980;0/0,1/0;0/0,1/0;0/0,1/1;0/13,1/13;0/3,1/2;0/5,1/5;0/115,1/187;0/247,1/254;0/130,1/228;0/1089,1/1090
11040;303;503;2;2;0/9742.8,1/8755.24;0/90.36,1/90.31;0/11040,1/11040;0/11040,1/11040;0/0,1/1;0/0,1/0;0/0,1/2;0/10,1/13;0/3,1/2;0/5,1/5;0/115,1/188;0/248,1/255;0/130,1/229;0/1095,1/1095
11100;306;506;2;2;0/9792.8,1/8795.24;0/90.71,1/90.67;0/11100,1/11100;0/11100,1/11100;0/0,1/1;0/0,1/0;0/1,1/1;0/6,1/14;0/3,1/2;0/5,1/5;0/116,1/190;0/249,1/257;0/131,1/231;0/1101,1/1101
11160;308;508;2;2;0/9842.8,1/8845.24;0/91.16,1/91.02;0/11160,1/11160;0/11160,1/11160;0/0,1/0;0/0,1/0;0/2,1/1;0/10,1/14;0/3,1/2;0/5,1/5;0/117,1/191;0/250,1/258;0/132,1/232;0/1107,1/1107
11220;312;511;2;2;0/9882.8,1/8885.24;0/91.6,1/91.42;0/11220,1/11220;0/11220,1/11220;0/1,1/0;0/0,1/0;0/1,1/0;0/9,1/14;0/3,1/2;0/5,1/5;0/119,1/193;0/251,1/260;0/134,1/234;0/1113,1/1113
11280;313;513;2;2;0/9932.8,1/8945.24;0/91.96,1/91.78;0/11280,1/11280;0/11280,1/11280;0/0,1/0;0/0,1/0;0/1,1/0;0/8,1/15;0/3,1/2;0/5,1/5;0/120,1/193;0/252,1/261;0/135,1/234;0/1119,1/1119
11340;314;516;2;2;0/9982.8,1/9005.24;0/92.36,1/92.09;0/11340,1/11340;0/11340,1/11340;0/0,1/0;0/0,1/0;0/1,1/2;0/5,1/12;0/3,1/2;0/5,1/5;0/121,1/193;0/254,1/262;0/136,1/234;0/1125,1/1125
11400;317;519;2;2;0/10032.8,1/9045.24;0/92.84,1/92.44;0/11400,1/11400;0/11400,1/11400;0/0,1/0;0/0,1/0;0/1,1/1;0/8,1/9;0/3,1/2;0/5,1/5;0/122,1/195;0/256,1/263;0/137,1/236;0/1131,1/1131
11460;319;522;2;2;0/10082.8,1/9095.24;0/93.29,1/92.84;0/11460,1/11460;0/11460,1/11460;0/0,1/0;0/0,1/0;0/0,1/1;0/6,1/10;0/3,1/2;0/5,1/5;0/123,1/196;0/257,1/265;0/138,1/237;0/1137,1/1137
11520;320;525;2;2;0/10142.8,1/9145.24;0/93.78,1/93.24;0/11520,1/11520;0/11520,1/11520;0/1,1/1;0/0,1/0;0/2,1/2;0/5,1/11;0/3,1/2;0/5,1/5;0/123,1/197;0/258,1/267;0/138,1/238;0/1143,1/1143
