#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;3;6;0/0,1/0,2/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0;0/36,1/34,2/36,3/36,4/31,5/37;0/0,1/0,2/0;0/36,1/34,2/36,3/36,4/31,5/37;0/5,1/5,2/5;0/5,1/5,2/5,3/5,4/5,5/5;0/0,1/0,2/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0;0/0,1/0,2/0,3/0,4/0,5/0
5159.96;235;235;3;6;0/3892.36,1/4151.42,2/3801.95;0/101.36,1/121.67,2/108.48,3/105.66,4/128.31,5/112.97;0/5159.96,1/5159.96,2/5159.96;0/5159.96,1/5159.96,2/5159.96,3/5159.96,4/5159.96,5/5159.96;0/13,1/19,2/11;0/0,1/0,2/0,3/0,4/0,5/0;0/17,1/21,2/14;0/35,1/29,2/22,3/31,4/36,5/32;0/5,1/2,2/5;0/7,1/5,2/5,3/5,4/5,5/6;0/81,1/59,2/95;0/37,1/39,2/39,3/39,4/40,5/41;0/128,1/102,2/137;0/511,1/510,2/512,3/511,4/509,5/511
5219.96;242;237;3;6;0/3916.04,1/4191.52,2/3832.25;0/102.13,1/122.69,2/109.62,3/106.26,4/129.55,5/113.59;0/5219.96,1/5219.96,2/5219.96;0/5219.96,1/5219.96,2/5219.96,3/5219.96,4/5219.96,5/5219.96;0/12,1/17,2/7;0/0,1/0,2/0,3/0,4/0,5/0;0/14,1/19,2/11;0/29,1/26,2/28,3/31,4/40,5/31;0/5,1/2,2/5;0/7,1/5,2/5,3/5,4/5,5/6;0/84,1/60,2/98;0/38,1/40,2/39,3/39,4/40,5/41;0/132,1/104,2/140;0/517,1/516,2/517,3/517,4/515,5/517
5279.67;251;241;3;6;0/3947.78,1/4229.83,2/3861.31;0/103.43,1/123.75,2/110.31,3/106.85,4/130.4,5/114.22;0/5279.67,1/5279.67,2/5279.67;0/5279.67,1/5279.67,2/5279.67,3/5279.67,4/5279.67,5/5279.67;0/9,1/13,2/4;0/0,1/0,2/0,3/0,4/0,5/0;0/12,1/16,2/7;0/31,1/24,2/27,3/32,4/34,5/31;0/5,1/2,2/5;0/7,1/5,2/5,3/5,4/5,5/6;0/87,1/62,2/102;0/38,1/40,2/40,3/40,4/41,5/42;0/135,1/107,2/144;0/523,1/521,2/523,3/523,4/521,5/522
5339.99;257;243;3;6;0/3972.93,1/4252.97,2/3893.02;0/104.08,1/124.2,2/111.13,3/108.67,4/131.54,5/115.1;0/5339.99,1/5339.99,2/5339.99;0/5339.99,1/5339.99,2/5339.99,3/5339.99,4/5339.99,5/5339.99;0/6,1/11,2/1;0/4,1/0,2/0,3/0,4/0,5/0;0/9,1/13,2/5;0/34,1/21,2/27,3/39,4/35,5/31;0/5,1/2,2/5;0/7,1/5,2/5,3/5,4/5,5/6;0/90,1/63,2/104;0/39,1/41,2/40,3/40,4/41,5/42;0/138,1/110,2/146;0/529,1/527,2/529,3/529,4/527,5/528
5399.95;263;246;3;6;0/4013.06,1/4294.26,2/3923.56;0/105,1/125.45,2/111.87,3/109.14,4/132.25,5/115.66;0/5399.95,1/5399.95,2/5399.95;0/5399.95,1/5399.95,2/5399.95,3/5399.95,4/5399.95,5/5399.95;0/4,1/9,2/0;0/0,1/0,2/0,3/0,4/0,5/0;0/8,1/11,2/2;0/33,1/24,2/26,3/33,4/32,5/27;0/5,1/2,2/5;0/7,1/5,2/5,3/5,4/5,5/6;0/92,1/64,2/107;0/39,1/42,2/41,3/40,4/41,5/43;0/140,1/112,2/149;0/535,1/533,2/535,3/535,4/533,5/534
5459.89;269;250;3;6;0/4043.17,1/4332.58,2/3964.1;0/105.78,1/126.05,2/112.4,3/110.1,4/132.77,5/116.18;0/5459.89,1/5459.89,2/5459.89;0/5459.89,1/5459.89,2/5459.89,3/5459.89,4/5459.89,5/5459.89;0/0,1/4,2/0;0/0,1/0,2/0,3/4,4/0,5/0;0/5,1/9,2/0;0/34,1/27,2/36,3/41,4/34,5/29;0/6,1/6,2/0;0/5,1/5,2/6,3/5,4/6,5/6;0/95,1/65,2/109;0/40,1/42,2/42,3/41,4/42,5/43;0/143,1/114,2/151;0/541,1/539,2/541,3/541,4/539,5/540
5519.62;275;252;3;6;0/4069.37,1/4363.1,2/4023.82;0/106.27,1/126.61,2/112.79,3/110.8,4/133.69,5/117.21;0/5519.62,1/5519.62,2/5519.62;0/5519.62,1/5519.62,2/5519.62,3/5519.62,4/5519.62,5/5519.62;0/0,1/1,2/0;0/0,1/0,2/0,3/0,4/0,5/0;0/1,1/6,2/0;0/36,1/26,2/30,3/35,4/28,5/23;0/6,1/6,2/0;0/5,1/5,2/6,3/5,4/6,5/6;0/99,1/67,2/109;0/40,1/42,2/43,3/42,4/42,5/43;0/147,1/117,2/151;0/547,1/545,2/547,3/547,4/545,5/546
5579.93;280;255;3;6;0/4114.07,1/4383.54,2/4084.14;0/107.1,1/127.67,2/113.69,3/111.91,4/134.24,5/117.95;0/5579.93,1/5579.93,2/5579.93;0/5579.93,1/5579.93,2/5579.93,3/5579.93,4/5579.93,5/5579.93;0/0,1/1,2/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/2,2/0;0/30,1/35,2/28,3/35,4/22,5/17;0/0,1/7,2/0;0/6,1/6,2/7,3/6,4/6,5/7;0/100,1/71,2/109;0/40,1/43,2/43,3/42,4/43,5/44;0/148,1/121,2/151;0/553,1/551,2/553,3/553,4/551,5/552
5639.96;281;257;3;6;0/4174.1,1/4433.61,2/4144.17;0/108.6,1/128.12,2/114.24,3/112.61,4/135.15,5/119.49;0/5639.96,1/5639.96,2/5639.96;0/5639.96,1/5639.96,2/5639.96,3/5639.96,4/5639.96,5/5639.96;0/0,1/1,2/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/1,2/0;0/27,1/42,2/31,3/36,4/26,5/18;0/0,1/7,2/0;0/6,1/6,2/7,3/6,4/6,5/7;0/100,1/72,2/109;0/41,1/44,2/43,3/42,4/43,5/44;0/148,1/122,2/151;0/559,1/557,2/559,3/559,4/557,5/558
5699.99;281;262;3;6;0/4234.13,1/4493.64,2/4204.2;0/109.58,1/129.26,2/115.18,3/113.72,4/136.24,5/120.79;0/5699.99,1/5699.99,2/5699.99;0/5699.99,1/5699.99,2/5699.99,3/5699.99,4/5699.99,5/5699.99;0/1,1/1,2/0;0/0,1/0,2/0,3/0,4/0,5/2;0/1,1/1,2/0;0/38,1/39,2/29,3/30,4/30,5/15;0/0,1/7,2/0;0/6,1/6,2/7,3/6,4/6,5/7;0/100,1/72,2/109;0/41,1/45,2/44,3/43,4/44,5/45;0/148,1/122,2/151;0/565,1/563,2/565,3/565,4/563,5/564
5759.62;282;263;3;6;0/4287.08,1/4553.26,2/4263.82;0/110.35,1/130.18,2/117.37,3/115.46,4/137.65,5/122.21;0/5759.62,1/5759.62,2/5759.62;0/5759.62,1/5759.62,2/5759.62,3/5759.62,4/5759.62,5/5759.62;0/0,1/1,2/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/1,2/1;0/34,1/37,2/33,3/30,4/24,5/20;0/5,1/5,2/5;0/5,1/5,2/5,3/5,4/5,5/5;0/101,1/72,2/109;0/42,1/45,2/44,3/43,4/44,5/45;0/149,1/122,2/151;0/571,1/569,2/571,3/571,4/569,5/570
5819.86;283;266;3;6;0/4344.19,1/4613.51,2/4314.11;0/111.49,1/131.33,2/118.66,3/117.51,4/138.41,5/123.51;0/5819.86,1/5819.86,2/5819.86;0/5819.86,1/5819.86,2/5819.86,3/5819.86,4/5819.86,5/5819.86;0/0,1/1,2/0;0/0,1/0,2/0,3/0,4/2,5/0;0/0,1/1,2/0;0/39,1/36,2/27,3/30,4/35,5/14;0/0,1/7,2/0;0/6,1/6,2/7,3/6,4/6,5/7;0/101,1/72,2/110;0/42,1/45,2/45,3/44,4/44,5/46;0/149,1/122,2/152;0/577,1/575,2/577,3/577,4/575,5/576
5879.98;283;270;3;6;0/4404.31,1/4673.62,2/4374.23;0/112.57,1/132.16,2/119.79,3/118.13,4/139.73,5/125.67;0/5879.98,1/5879.98,2/5879.98;0/5879.98,1/5879.98,2/5879.98,3/5879.98,4/5879.98,5/5879.98;0/1,1/1,2/0;0/0,1/0,2/1,3/0,4/0,5/0;0/1,1/1,2/0;0/33,1/30,2/24,3/29,4/29,5/8;0/0,1/7,2/0;0/6,1/6,2/7,3/6,4/6,5/7;0/101,1/72,2/110;0/43,1/46,2/46,3/44,4/44,5/47;0/149,1/122,2/152;0/583,1/581,2/583,3/583,4/581,5/582
5939.85;283;273;3;6;0/4464.18,1/4733.49,2/4434.1;0/114.59,1/133.47,2/121.12,3/119.03,4/140.84,5/127.17;0/5939.85,1/5939.85,2/5939.85;0/5939.85,1/5939.85,2/5939.85,3/5939.85,4/5939.85,5/5939.85;0/0,1/1,2/0;0/0,1/0,2/0,3/0,4/0,5/4;0/2,1/1,2/0;0/35,1/31,2/24,3/31,4/26,5/39;0/6,1/6,2/0;0/5,1/5,2/6,3/5,4/6,5/6;0/101,1/72,2/110;0/43,1/46,2/47,3/44,4/45,5/48;0/149,1/122,2/152;0/589,1/587,2/589,3/589,4/587,5/588
5999.85;286;280;3;6;0/4504.46,1/4793.29,2/4494.1;0/115.42,1/135.14,2/122.26,3/119.9,4/141.69,5/128.36;0/5999.85,1/5999.85,2/5999.85;0/5999.85,1/5999.85,2/5999.85,3/5999.85,4/5999.85,5/5999.85;0/14,1/1,2/15;0/0,1/6,2/0,3/0,4/0,5/0;0/16,1/6,2/18;0/31,1/41,2/22,3/25,4/26,5/42;0/5,1/5,2/5;0/5,1/5,2/5,3/5,4/5,5/5;0/103,1/73,2/110;0/44,1/47,2/49,3/45,4/46,5/49;0/151,1/123,2/152;0/595,1/593,2/595,3/595,4/593,5/594
6059.99;290;284;3;6;0/4545.18,1/4804.14,2/4524.51;0/116.1,1/136.58,2/123.24,3/120.83,4/143.14,5/128.74;0/6059.99,1/6059.99,2/6059.99;0/6059.99,1/6059.99,2/6059.99,3/6059.99,4/6059.99,5/6059.99;0/15,1/0,2/9;0/0,1/0,2/0,3/0,4/3,5/0;0/15,1/2,2/15;0/31,1/35,2/35,3/30,4/32,5/39;0/5,1/5,2/5;0/5,1/5,2/5,3/5,4/5,5/5;0/104,1/75,2/111;0/45,1/48,2/49,3/46,4/47,5/49;0/153,1/127,2/155;0/601,1/599,2/601,3/601,4/599,5/600
6119.97;294;290;3;6;0/4604.64,1/4844.33,2/4545.03;0/117.07,1/137.7,2/124,3/123.95,4/143.74,5/129.43;0/6119.97,1/6119.97,2/6119.97;0/6119.97,1/6119.97,2/6119.97,3/6119.97,4/6119.97,5/6119.97;0/10,1/0,2/7;0/0,1/0,2/0,3/2,4/0,5/0;0/15,1/0,2/11;0/27,1/36,2/33,3/35,4/26,5/35;0/6,1/0,2/6;0/5,1/5,2/6,3/5,4/6,5/6;0/104,1/77,2/113;0/46,1/49,2/50,3/47,4/48,5/50;0/153,1/129,2/159;0/607,1/605,2/607,3/607,4/605,5/606
6179.78;301;293;3;6;0/4626.14,1/4904.14,2/4564.91;0/117.46,1/138.27,2/124.86,3/124.75,4/144.41,5/130.43;0/6179.78,1/6179.78,2/6179.78;0/6179.78,1/6179.78,2/6179.78,3/6179.78,4/6179.78,5/6179.78;0/10,1/0,2/3;0/0,1/0,2/0,3/0,4/0,5/0;0/11,1/0,2/7;0/32,1/30,2/38,3/33,4/20,5/38;0/6,1/0,2/6;0/5,1/5,2/6,3/5,4/6,5/6;0/107,1/77,2/117;0/48,1/49,2/50,3/48,4/48,5/50;0/157,1/129,2/163;0/613,1/611,2/613,3/613,4/611,5/612
6239.99;305;296;3;6;0/4664.97,1/4964.35,2/4595.3;0/118.28,1/139.39,2/125.26,3/125.81,4/145.53,5/131.19;0/6239.99,1/6239.99,2/6239.99;0/6239.99,1/6239.99,2/6239.99,3/6239.99,4/6239.99,5/6239.99;0/7,1/0,2/2;0/0,1/0,2/0,3/0,4/0,5/0;0/9,1/0,2/4;0/35,1/28,2/32,3/31,4/22,5/32;0/6,1/0,2/6;0/5,1/5,2/6,3/5,4/6,5/6;0/108,1/77,2/120;0/48,1/50,2/51,3/48,4/48,5/51;0/159,1/129,2/166;0/619,1/617,2/619,3/619,4/617,5/618
6299.98;309;300;3;6;0/4705.05,1/5024.33,2/4635.5;0/119.6,1/140.49,2/126.05,3/126.71,4/146.61,5/131.92;0/6299.98,1/6299.98,2/6299.98;0/6299.98,1/6299.98,2/6299.98,3/6299.98,4/6299.98,5/6299.98;0/4,1/0,2/2;0/0,1/0,2/0,3/0,4/2,5/0;0/7,1/0,2/2;0/33,1/31,2/26,3/34,4/24,5/29;0/6,1/0,2/6;0/5,1/5,2/6,3/5,4/6,5/6;0/110,1/77,2/122;0/49,1/51,2/51,3/49,4/49,5/51;0/161,1/129,2/168;0/625,1/623,2/625,3/625,4/623,5/624
6359.99;313;305;3;6;0/4734.44,1/5084.35,2/4695.52;0/120.36,1/141.63,2/126.86,3/127.61,4/147.42,5/132.54;0/6359.99,1/6359.99,2/6359.99;0/6359.99,1/6359.99,2/6359.99,3/6359.99,4/6359.99,5/6359.99;0/3,1/0,2/2;0/0,1/0,2/0,3/0,4/0,5/0;0/3,1/0,2/2;0/32,1/30,2/22,3/34,4/27,5/23;0/6,1/0,2/6;0/5,1/5,2/6,3/5,4/6,5/6;0/114,1/77,2/122;0/50,1/51,2/52,3/50,4/50,5/52;0/165,1/129,2/168;0/631,1/629,2/631,3/631,4/629,5/630
6419.99;313;307;3;6;0/4786.03,1/5144.35,2/4755.52;0/121.73,1/142.51,2/127.39,3/128.56,4/148.77,5/133.62;0/6419.99,1/6419.99,2/6419.99;0/6419.99,1/6419.99,2/6419.99,3/6419.99,4/6419.99,5/6419.99;0/3,1/0,2/0;0/0,1/0,2/0,3/0,4/0,5/0;0/3,1/0,2/2;0/42,1/27,2/31,3/32,4/32,5/25;0/6,1/0,2/6;0/5,1/5,2/6,3/5,4/6,5/6;0/114,1/77,2/122;0/50,1/52,2/53,3/50,4/50,5/52;0/165,1/129,2/168;0/637,1/635,2/637,3/637,4/635,5/636
6479.71;314;308;3;6;0/4845.74,1/5204.07,2/4795.32;0/122.75,1/143.57,2/129.73,3/129.92,4/149.61,5/134.1;0/6479.71,1/6479.71,2/6479.71;0/6479.71,1/6479.71,2/6479.71,3/6479.71,4/6479.71,5/6479.71;0/3,1/0,2/0;0/0,1/0,2/0,3/0,4/0,5/0;0/3,1/0,2/0;0/38,1/30,2/35,3/29,4/26,5/34;0/6,1/0,2/6;0/5,1/5,2/6,3/5,4/6,5/6;0/114,1/77,2/123;0/51,1/52,2/53,3/50,4/50,5/52;0/165,1/129,2/170;0/643,1/641,2/643,3/643,4/641,5/642
6539.85;314;314;3;6;0/4905.88,1/5264.2,2/4855.46;0/124.18,1/144.67,2/130.84,3/130.94,4/150.82,5/134.94;0/6539.85,1/6539.85,2/6539.85;0/6539.85,1/6539.85,2/6539.85,3/6539.85,4/6539.85,5/6539.85;0/3,1/0,2/0;0/0,1/0,2/0,3/0,4/0,5/5;0/3,1/0,2/0;0/40,1/24,2/32,3/33,4/24,5/39;0/7,1/0,2/0;0/6,1/6,2/7,3/6,4/6,5/7;0/114,1/77,2/123;0/52,1/53,2/54,3/51,4/51,5/53;0/165,1/129,2/170;0/649,1/647,2/649,3/649,4/647,5/648
6599.97;314;318;3;6;0/4966,1/5324.32,2/4915.58;0/125.02,1/146.47,2/132.16,3/131.83,4/152.1,5/136.25;0/6599.97,1/6599.97,2/6599.97;0/6599.97,1/6599.97,2/6599.97,3/6599.97,4/6599.97,5/6599.97;0/3,1/0,2/0;0/0,1/0,2/0,3/0,4/0,5/0;0/3,1/0,2/0;0/34,1/27,2/40,3/29,4/27,5/35;0/7,1/0,2/0;0/6,1/6,2/7,3/6,4/6,5/7;0/114,1/77,2/123;0/53,1/53,2/55,3/52,4/51,5/54;0/165,1/129,2/170;0/655,1/653,2/655,3/655,4/653,5/654
6659.8;314;322;3;6;0/5025.83,1/5384.16,2/4975.41;0/125.29,1/148.02,2/132.87,3/132.72,4/153.21,5/137.49;0/6659.8,1/6659.8,2/6659.8;0/6659.8,1/6659.8,2/6659.8,3/6659.8,4/6659.8,5/6659.8;0/3,1/0,2/0;0/0,1/0,2/0,3/0,4/0,5/0;0/3,1/0,2/0;0/28,1/30,2/34,3/23,4/33,5/33;0/7,1/0,2/0;0/6,1/6,2/7,3/6,4/6,5/7;0/114,1/77,2/123;0/55,1/53,2/55,3/53,4/52,5/54;0/165,1/129,2/170;0/661,1/659,2/661,3/661,4/659,5/660
6719.64;314;330;3;6;0/5085.68,1/5444,2/5035.26;0/125.9,1/148.91,2/133.47,3/134.51,4/153.86,5/138.38;0/6719.64,1/6719.64,2/6719.64;0/6719.64,1/6719.64,2/6719.64,3/6719.64,4/6719.64,5/6719.64;0/1,1/0,2/0;0/0,1/0,2/0,3/0,4/4,5/0;0/3,1/0,2/0;0/24,1/26,2/34,3/25,4/36,5/32;0/7,1/0,2/0;0/6,1/6,2/7,3/6,4/6,5/7;0/114,1/77,2/123;0/56,1/54,2/58,3/54,4/53,5/55;0/165,1/129,2/170;0/667,1/665,2/667,3/667,4/665,5/666
6779.83;315;332;3;6;0/5126.22,1/5504.19,2/5095.44;0/126.6,1/149.97,2/134.33,3/135.7,4/154.76,5/139.42;0/6779.83,1/6779.83,2/6779.83;0/6779.83,1/6779.83,2/6779.83,3/6779.83,4/6779.83,5/6779.83;0/0,1/0,2/0;0/0,1/0,2/0,3/0,4/0,5/0;0/1,1/0,2/0;0/24,1/35,2/28,3/28,4/32,5/35;0/7,1/0,2/0;0/6,1/6,2/7,3/6,4/6,5/7;0/115,1/77,2/123;0/56,1/54,2/58,3/54,4/54,5/56;0/167,1/129,2/170;0/673,1/671,2/673,3/673,4/671,5/672
6839.96;316;334;3;6;0/5176.49,1/5564.32,2/5155.57;0/127.63,1/151.43,2/135.27,3/136.43,4/155.28,5/140.51;0/6839.96,1/6839.96,2/6839.96;0/6839.96,1/6839.96,2/6839.96,3/6839.96,4/6839.96,5/6839.96;0/0,1/0,2/0;0/0,1/1,2/0,3/0,4/0,5/0;0/0,1/0,2/0;0/26,1/37,2/28,3/36,4/38,5/40;0/7,1/0,2/0;0/6,1/6,2/7,3/6,4/6,5/7;0/116,1/77,2/123;0/56,1/55,2/59,3/54,4/54,5/56;0/168,1/129,2/170;0/679,1/677,2/679,3/678,4/677,5/678
6899.76;316;338;3;6;0/5236.29,1/5624.12,2/5215.37;0/129.14,1/152.5,2/135.99,3/137.05,4/155.85,5/141.34;0/6899.76,1/6899.76,2/6899.76;0/6899.76,1/6899.76,2/6899.76,3/6899.76,4/6899.76,5/6899.76;0/0,1/0,2/0;0/3,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0;0/26,1/37,2/35,3/32,4/38,5/44;0/0,1/0,2/0;0/7,1/7,2/8,3/7,4/8,5/8;0/116,1/77,2/123;0/57,1/55,2/59,3/55,4/55,5/57;0/168,1/129,2/170;0/685,1/683,2/685,3/684,4/683,5/684
6959.94;316;341;3;6;0/5296.47,1/5684.3,2/5275.55;0/130.41,1/153.59,2/137.03,3/137.99,4/156.16,5/141.61;0/6959.94,1/6959.94,2/6959.94;0/6959.94,1/6959.94,2/6959.94,3/6959.94,4/6959.94,5/6959.94;0/0,1/0,2/0;0/0,1/3,2/0,3/0,4/0,5/0;0/0,1/0,2/0;0/22,1/36,2/29,3/26,4/35,5/38;0/0,1/0,2/0;0/7,1/7,2/8,3/7,4/8,5/8;0/116,1/77,2/123;0/57,1/56,2/60,3/56,4/55,5/57;0/168,1/129,2/170;0/691,1/689,2/691,3/690,4/689,5/690
7019.98;316;346;3;6;0/5356.51,1/5744.34,2/5335.6;0/131.48,1/153.9,2/137.34,3/140.06,4/156.42,5/141.92;0/7019.98,1/7019.98,2/7019.98;0/7019.98,1/7019.98,2/7019.98,3/7019.98,4/7019.98,5/7019.98;0/0,1/0,2/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0;0/24,1/34,2/25,3/26,4/29,5/36;0/0,1/0,2/0;0/7,1/7,2/8,3/7,4/8,5/8;0/116,1/77,2/123;0/59,1/56,2/61,3/56,4/56,5/58;0/168,1/129,2/170;0/696,1/695,2/697,3/696,4/695,5/696
7079.98;316;349;3;6;0/5416.51,1/5804.34,2/5395.6;0/135.29,1/154.89,2/137.98,3/140.82,4/157.89,5/142.65;0/7079.98,1/7079.98,2/7079.98;0/7079.98,1/7079.98,2/7079.98,3/7079.98,4/7079.98,5/7079.98;0/0,1/0,2/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0;0/23,1/28,2/30,3/30,4/31,5/34;0/0,1/0,2/0;0/7,1/7,2/8,3/7,4/8,5/8;0/116,1/77,2/123;0/60,1/57,2/61,3/57,4/56,5/58;0/168,1/129,2/170;0/702,1/701,2/703,3/702,4/701,5/702
7139.83;316;352;3;6;0/5476.36,1/5864.19,2/5455.44;0/136.6,1/155.61,2/138.91,3/142.23,4/159.04,5/143.16;0/7139.83,1/7139.83,2/7139.83;0/7139.83,1/7139.83,2/7139.83,3/7139.83,4/7139.83,5/7139.83;0/29,1/27,2/28;0/0,1/0,2/0,3/0,4/0,5/0;0/29,1/27,2/28;0/26,1/28,2/36,3/28,4/34,5/28;0/0,1/0,2/0;0/7,1/7,2/8,3/7,4/8,5/8;0/116,1/77,2/123;0/61,1/57,2/61,3/58,4/56,5/59;0/168,1/129,2/170;0/708,1/707,2/708,3/708,4/707,5/708
7199.96;318;357;3;6;0/5536.49,1/5909.02,2/5515.25;0/137.48,1/156.51,2/140.3,3/142.88,4/159.79,5/144.93;0/7199.96,1/7199.96,2/7199.96;0/7199.96,1/7199.96,2/7199.96,3/7199.96,4/7199.96,5/7199.96;0/29,1/15,2/21;0/0,1/0,2/0,3/0,4/0,5/0;0/29,1/25,2/29;0/31,1/28,2/35,3/30,4/32,5/24;0/5,1/5,2/5;0/5,1/5,2/5,3/5,4/5,5/5;0/116,1/78,2/124;0/62,1/58,2/62,3/59,4/57,5/59;0/168,1/131,2/171;0/714,1/713,2/714,3/714,4/712,5/714
